participant,age,trial_index,stimulus,response
153,38,7,payment,wage
153,38,8,database,spreadsheet
153,38,9,mining,digging
153,38,10,trench,wwone
153,38,11,cartoon,animation
153,38,12,assurance,promise
153,38,13,crisis,worry
153,38,14,region,area
153,38,15,pause,stop
153,38,16,laughter,humour
153,38,17,expertise,skill
153,38,18,sea,ocean
153,38,19,orientation,bearings
153,38,20,force,strength
153,38,21,defense,shield
153,38,22,trick,magic
153,38,23,assistant,help
153,38,24,welfare,support
153,38,25,innocence,nieve
153,38,26,pension,annuity
153,38,27,romance,love
153,38,28,charity,help
153,38,29,honesty,loyal
153,38,30,victory,win
153,38,31,spectrum,range
153,38,32,definition,meaning
153,38,33,drain,sap
153,38,34,county,region
153,38,35,cake,desert
153,38,36,darkness,night
153,38,37,battalion,legion
153,38,38,recipe,ingredience
153,38,39,intention,goal
153,38,40,assessment,examine
153,38,41,merit,goal
153,38,42,sense,feel
153,38,43,input,programme
153,38,44,error,wrong
153,38,45,philosopher,thinker
153,38,46,lecture,lesson
153,38,47,treasure,gold
153,38,48,suicide,selfkill
154,30,1,submarine,waterboat
154,30,2,hatred,dislike
154,30,3,attraction,appeal
154,30,4,state,type
154,30,5,argument,disagreement
154,30,6,total,full
154,30,7,leadership,decisionmaking
154,30,8,cargo,boxes
154,30,9,excitement,eagerness
154,30,10,temptation,desiremaking
154,30,11,insurance,compensation
154,30,12,holiday,vacation
154,30,13,frustration,anger
154,30,14,aggression,anger
154,30,15,slavery,servitude
154,30,16,author,writer
154,30,17,cheer,happiness
154,30,18,shortage,running-out-of
154,30,19,quarter,doublehalf
154,30,20,wit,cheer
154,30,21,slave,servant
154,30,22,truth,honesty
154,30,23,feeling,emotion
154,30,24,murder,killing
154,30,25,stone,rock
154,30,26,meantime,simultaneous
154,30,27,dialogue,conversation
154,30,28,violation,personal-invasion
154,30,29,receipt,record
154,30,30,role,position
154,30,31,gateway,gardendoor
154,30,32,freezing,coldcoldcold
154,30,33,lottery,luckydraw
154,30,34,entertainment,amusing-stuff
154,30,35,employment,jobs
154,30,36,journey,voyage
154,30,37,noon,midday
154,30,38,boyfriend,male-partner
154,30,39,collapse,falling
154,30,40,investigation,checking
154,30,41,puppet,marionette
154,30,42,instruction,telling-list
154,30,43,nose,sniffer
154,30,44,perfection,most-correct
154,30,45,printing,papercopying
154,30,46,mention,discuss
154,30,47,expression,phrase
154,30,48,grief,sadness
155,24,1,glow,blinding
155,24,2,fear,scared
155,24,3,globe,sphere
155,24,4,criticism,input
155,24,5,script,words
155,24,6,competition,duel
155,24,7,reunion,meetup
155,24,8,criminal,badguy
155,24,9,mineral,ore
155,24,10,obstacle,blocker
155,24,11,ability,trait
155,24,12,sunshine,bright
155,24,13,draft,air
155,24,14,precedent,close
155,24,15,violence,hatred
155,24,16,assumption,judge
155,24,17,community,group
155,24,18,liability,useless
155,24,19,cloth,fabric
155,24,20,thief,taffer
155,24,21,rumor,words
155,24,22,pride,greatfullness
155,24,23,association,with
155,24,24,survival,instinct
155,24,25,heaven,upwards
155,24,26,curse,badwords
155,24,27,understanding,knowing
155,24,28,warning,no-go
155,24,29,loan,take
155,24,30,village,houses
155,24,31,experiment,trying
155,24,32,mystery,who-knows
155,24,33,dark,unlight
155,24,34,reference,thing
155,24,35,union,group
155,24,36,middle,inbetween
155,24,37,evolution,next
155,24,38,correspondence,meeting
155,24,39,decline,no
155,24,40,flight,flying
155,24,41,regime,rules
155,24,42,accountant,moneyman
155,24,43,fuel,vehicle-juice
155,24,44,platinum,mineral
155,24,45,deposition,startwith
155,24,46,serial,place
155,24,47,reach,acquire
155,24,48,illusion,hidden
156,56,1,battle,bigfight
156,56,2,reputation,knowndeeds
156,56,3,actress,actorlady
156,56,4,depot,warehouse
156,56,5,inconvenience,difficulty
156,56,6,sadness,unhappiness
156,56,7,terrorist,nastyguerillafighter
156,56,8,explosion,kaboom
156,56,9,secret,unknown
156,56,10,warrant,arrestnotice
156,56,11,poem,rhymwords
156,56,12,midnight,antinoon
156,56,13,festival,carnival
156,56,14,fraud,contrick
156,56,15,countryside,freshairplace
156,56,16,laboratory,scienceden
156,56,17,plastic,badenvowrap
156,56,18,regard,view
156,56,19,oxygen,air
156,56,20,music,melody
156,56,21,interview,appraisal
156,56,22,fantasy,magical
156,56,23,commitment,promise
156,56,24,prosecutor,accusecounsel
156,56,25,angle,bentlinepoint
156,56,26,voyage,seajourney
156,56,27,horror,terror
156,56,28,earth,terra
156,56,29,cry,sadeyewater
156,56,30,talent,ability
156,56,31,joke,jape
156,56,32,era,aeon
156,56,33,evaluation,assessrate
156,56,34,layout,arrangement
156,56,35,prisoner,captive
156,56,36,access,ingress
156,56,37,corps,battalion
156,56,38,example,howtodo
156,56,39,stroke,brainstop
156,56,40,answer,respond
156,56,41,cut,rend
156,56,42,dream,sleepstory
156,56,43,conception,babymake
156,56,44,compassion,sympathy
156,56,45,venture,gainjourney
156,56,46,disaster,catastrophe
156,56,47,rain,skywater
156,56,48,gambling,wagering
157,48,1,regime,powerpeople
157,48,2,cloth,wipeup
157,48,3,violence,hurtothers
157,48,4,obstacle,blockage
157,48,5,understanding,getit
157,48,6,assumption,truthish
157,48,7,script,playwords
157,48,8,serial,followon
157,48,9,liability,legalresponse
157,48,10,criticism,harshjudge
157,48,11,sunshine,hotrays
157,48,12,mineral,groundchemical
157,48,13,loan,borrow
157,48,14,ability,ableto
157,48,15,village,mini-town
157,48,16,draft,roughcopy
157,48,17,curse,witchspell
157,48,18,pride,feelachieved
157,48,19,community,local-group
157,48,20,survival,lived-through
157,48,21,rumor,gossip
157,48,22,deposition,legalcallup
157,48,23,mystery,unknown
157,48,24,reach,stretch
157,48,25,competition,aim-win
157,48,26,association,togetherness
157,48,27,dark,nightblack
157,48,28,platinum,bettersilver
157,48,29,correspondence,letter
157,48,30,union,togetherjoin
157,48,31,globe,threedearth
157,48,32,evolution,man-development
157,48,33,glow,shine
157,48,34,criminal,justice-breaker
157,48,35,heaven,god-home
157,48,36,fuel,car-food
157,48,37,warning,beware
157,48,38,fear,scared
157,48,39,illusion,fake-vision
157,48,40,middle,inbetween
157,48,41,precedent,lead-idea
157,48,42,flight,air-travel
157,48,43,thief,stealer
157,48,44,decline,turn-down
157,48,45,accountant,moneyman
157,48,46,reunion,get-together
157,48,47,reference,personal-writeup
157,48,48,experiment,testout
158,19,1,survival,anti-death
158,19,2,glow,light-emitting
158,19,3,precedent,example
158,19,4,ability,skill
158,19,5,reference,mention
158,19,6,decline,no
158,19,7,association,aligning
158,19,8,curse,swearing
158,19,9,criminal,anti-law
158,19,10,correspondence,talking
158,19,11,assumption,unknown
158,19,12,criticism,negative
158,19,13,deposition,anti-position
158,19,14,platinum,pt
158,19,15,illusion,unreal
158,19,16,heaven,anti-hell
158,19,17,community,group
158,19,18,globe,sphere
158,19,19,fuel,petrol
158,19,20,flight,air-sailing
158,19,21,obstacle,barrier
158,19,22,accountant,money
158,19,23,warning,danger
158,19,24,script,wordplay
158,19,25,reach,grab
158,19,26,middle,median
158,19,27,mineral,crystal
158,19,28,dark,anti-light
158,19,29,mystery,anti-knowledge
158,19,30,understanding,knowing
158,19,31,experiment,testing
158,19,32,violence,fighting
158,19,33,cloth,fabric
158,19,34,fear,scared
158,19,35,evolution,growing
158,19,36,serial,repeating
158,19,37,rumor,gossip
158,19,38,thief,stealer
158,19,39,competition,prizes
158,19,40,union,coallition
158,19,41,sunshine,star-shine
158,19,42,liability,danger
158,19,43,draft,uncomplete
158,19,44,pride,proud
158,19,45,loan,lended
158,19,46,reunion,reunited
158,19,47,village,houses
158,19,48,regime,government
159,59,1,injury,bodyhurt
159,59,2,forum,talkingplace
159,59,3,practice,lawfirm
159,59,4,graduation,leavingcollege
159,59,5,branch,treearm
159,59,6,length,endtoend
159,59,7,trip,pleasantjourney
159,59,8,symbol,emblem
159,59,9,trade,barter
159,59,10,detail,specification
159,59,11,gravity,planetarypull
159,59,12,jungle,wildhabitat
159,59,13,scenario,situation
159,59,14,loyalty,devotion
159,59,15,opposition,against
159,59,16,analyst,datacruncher
159,59,17,refuge,placetohide
159,59,18,territory,myland
159,59,19,dragon,wingedserpent
159,59,20,south,oppositenorth
159,59,21,code,enigmadata
159,59,22,military,armedforce
159,59,23,syndrome,geneticillness
159,59,24,parliament,poloiticalgathering
159,59,25,travel,journey
159,59,26,mistake,error
159,59,27,burst,balloonexplode
159,59,28,winter,oppositesummer
159,59,29,warrior,epicfighter
159,59,30,cruise,boatholiday
159,59,31,album,photocollection
159,59,32,nature,wilderness
159,59,33,performance,actorrole
159,59,34,purity,cleanofheart
159,59,35,enthusiasm,eagerness
159,59,36,purpose,motivation
159,59,37,process,procedure
159,59,38,danger,threat
159,59,39,coal,carbonlumpfuel
159,59,40,arrangement,instrumentation
159,59,41,skull,brainprotector
159,59,42,communication,speakinginteraction
159,59,43,clause,legalsection
159,59,44,seminar,conference
159,59,45,gaming,computerplaying
159,59,46,log,woodroll
159,59,47,price,cost
159,59,48,conversation,speakinginteraction
160,36,1,mining,digoreing
160,36,2,innocence,guiltless
160,36,3,assistant,helper
160,36,4,philosopher,wisdomer
160,36,5,darkness,lightless
160,36,6,expertise,knowledge
160,36,7,force,pressweight
160,36,8,suicide,enditall
160,36,9,pension,oldwage
160,36,10,region,landgrouping
160,36,11,laughter,smilenoise
160,36,12,orientation,wayround
160,36,13,charity,helpgift
160,36,14,scent,trailsmell
160,36,15,drain,showerholepipe
160,36,16,trench,soldierhole
160,36,17,treasure,chestgold
160,36,18,recipe,mealinstruction
160,36,19,sea,pacific
160,36,20,database,informationserver
160,36,21,romance,valentines
160,36,22,notion,ideaconcept
160,36,23,cake,birthdaybread
160,36,24,input,contributeidea
160,36,25,cartoon,caricature
160,36,26,spectrum,colourrange
160,36,27,payment,settlebill
160,36,28,assurance,promisecorrect
160,36,29,crisis,emergencydisaster
160,36,30,lecture,unilesson
160,36,31,chaos,warparmy
160,36,32,welfare,healthcheck
160,36,33,fortune,bravefavour
160,36,34,effect,actionimpact
160,36,35,victory,hmswin
160,36,36,defense,lbcbcbrb
160,36,37,honesty,truthtalk
160,36,38,terror,scareattack
160,36,39,county,councilarea
160,36,40,pause,tempstop
160,36,41,sense,fingertouch
160,36,42,assessment,progresscheck
160,36,43,merit,prizeworthy
160,36,44,battalion,armygroup
160,36,45,intention,intendedtoo
160,36,46,trick,magicaction
160,36,47,error,mistake
160,36,48,definition,wordmeans
161,28,1,conspiracy,collusion
161,28,2,ruler,inches
161,28,3,toilet,loo
161,28,4,item,object
161,28,5,series,inline
161,28,6,sentiment,kind-words
161,28,7,homeland,country
161,28,8,score,point
161,28,9,impulse,immediate
161,28,10,dance,jig
161,28,11,click,select
161,28,12,friendship,relationship
161,28,13,republican,left
161,28,14,billion,nine-figure
161,28,15,department,group
161,28,16,penny,pence
161,28,17,steam,vapor
161,28,18,repair,fix
161,28,19,atmosphere,environment
161,28,20,diabetes,sugarless
161,28,21,beast,animal
161,28,22,cruelty,mean
161,28,23,tissue,toiletpaper
161,28,24,curiosity,inquisitive
161,28,25,fix,heal
161,28,26,celebration,party
161,28,27,color,raoinbow
161,28,28,shot,chance
161,28,29,war,combat
161,28,30,discretion,down-low
161,28,31,plantation,farm
161,28,32,weekend,break
161,28,33,win,succeed
161,28,34,supply,stock
161,28,35,air,wind
161,28,36,loss,lose
161,28,37,value,worth
161,28,38,revenge,retaliation
161,28,39,determination,drive
161,28,40,message,email
161,28,41,riot,rave
161,28,42,advertising,logo
161,28,43,tobacco,cigarettes
161,28,44,photograph,image
161,28,45,spell,word
161,28,46,compliment,tribute
161,28,47,attorney,lawyer
161,28,48,norm,average
162,41,1,cruelty,harmful
162,41,2,curiosity,nosey
162,41,3,department,area
162,41,4,discretion,caution
162,41,5,attorney,lawyer
162,41,6,series,sequence
162,41,7,air,fresh
162,41,8,loss,mislay
162,41,9,republican,democratic
162,41,10,message,sms
162,41,11,determination,perserverence
162,41,12,plantation,colony
162,41,13,sentiment,meaning
162,41,14,tobacco,cigarette
162,41,15,dance,jive
162,41,16,win,unlose
162,41,17,beast,wild
162,41,18,fix,unbrake
162,41,19,conspiracy,plot
162,41,20,compliment,commend
162,41,21,friendship,bestie
162,41,22,toilet,loo
162,41,23,billion,multimillion
162,41,24,weekend,saturday
162,41,25,revenge,payback
162,41,26,penny,pence
162,41,27,item,object
162,41,28,repair,fix
162,41,29,riot,carnage
162,41,30,norm,usual
162,41,31,advertising,displaying
162,41,32,steam,smoke
162,41,33,color,shade
162,41,34,homeland,origin
162,41,35,diabetes,insulin
162,41,36,click,press
162,41,37,tissue,toiletroll
162,41,38,shot,gun
162,41,39,score,gain
162,41,40,ruler,king
162,41,41,atmosphere,air
162,41,42,celebration,party
162,41,43,photograph,picture
162,41,44,war,fight
162,41,45,supply,give
162,41,46,impulse,spontaneous
162,41,47,value,rate
162,41,48,spell,enchant
163,39,1,encounter,meet
163,39,2,discipline,training
163,39,3,plot,plan
163,39,4,vacation,holiday
163,39,5,type,keyboard
163,39,6,id,passport
163,39,7,gram,weight
163,39,8,photographer,cameraman
163,39,9,smell,aroma
163,39,10,skill,ability
163,39,11,quote,bookword
163,39,12,program,code
163,39,13,scout,search
163,39,14,appreciation,gratitude
163,39,15,obsession,preoccupation
163,39,16,leap,jump
163,39,17,epic,massive
163,39,18,debt,owe
163,39,19,pattern,knitpic
163,39,20,philosophy,reality
163,39,21,category,group
163,39,22,river,waterway
163,39,23,article,thing
163,39,24,language,french
163,39,25,programming,inputting
163,39,26,seizure,fit
163,39,27,creation,making
163,39,28,smoke,firemist
163,39,29,intent,mean
163,39,30,outlook,future
163,39,31,principle,main
163,39,32,strength,strong
163,39,33,concentration,thinking
163,39,34,email,laptopletter
163,39,35,extreme,highest
163,39,36,application,jobletter
163,39,37,minimum,least
163,39,38,audience,crowd
163,39,39,gold,bullion
163,39,40,insert,inside
163,39,41,land,acre
163,39,42,closure,ending
163,39,43,snack,elevensies
163,39,44,tomb,vault
163,39,45,reaction,response
163,39,46,rally,desertrace
163,39,47,management,superior
163,39,48,commission,percentpay
164,28,1,plantation,cropfield
164,28,2,toilet,humanwastebin
164,28,3,tobacco,insidecigarette
164,28,4,atmosphere,scene
164,28,5,riot,groupdisruption
164,28,6,fix,repair
164,28,7,penny,smallchange
164,28,8,discretion,yourchoice
164,28,9,loss,gone
164,28,10,value,worth
164,28,11,revenge,payback
164,28,12,score,point
164,28,13,impulse,desire
164,28,14,shot,killedwithgun
164,28,15,color,flavourforthings
164,28,16,beast,ugly
164,28,17,tissue,snotholder
164,28,18,weekend,lastdays
164,28,19,norm,typical
164,28,20,conspiracy,theory
164,28,21,supply,provide
164,28,22,spell,useletters
164,28,23,click,press
164,28,24,advertising,marketing
164,28,25,department,section
164,28,26,compliment,saynicethings
164,28,27,war,chaso
164,28,28,repair,fix
164,28,29,determination,motivation
164,28,30,ruler,longplasticstick
164,28,31,air,breathin
164,28,32,item,thing
164,28,33,cruelty,oppositeofkindness
164,28,34,attorney,lawyer
164,28,35,series,morethanone
164,28,36,celebration,party
164,28,37,message,memo
164,28,38,billion,morethanamillion
164,28,39,friendship,connectionnotfamily
164,28,40,win,champion
164,28,41,curiosity,intrigue
164,28,42,homeland,whereyourefrom
164,28,43,diabetes,sugarcondition
164,28,44,photograph,reallifepitcure
164,28,45,dance,movequicklyinrhythym
164,28,46,steam,hotair
164,28,47,republican,notademocrat
164,28,48,sentiment,thought
165,43,1,honesty,truthfulness
165,43,2,effect,outcome
165,43,3,treasure,trove
165,43,4,welfare,well-being
165,43,5,database,directory
165,43,6,assurance,guarantee
165,43,7,pause,halt
165,43,8,victory,triumph
165,43,9,merit,value
165,43,10,trench,ditch
165,43,11,philosopher,thinker
165,43,12,sea,ocean
165,43,13,county,district
165,43,14,spectrum,wide-ranging
165,43,15,innocence,blameless
165,43,16,suicide,self-murder
165,43,17,laughter,chuckling
165,43,18,payment,deposit
165,43,19,error,mistake
165,43,20,expertise,mastery
165,43,21,sense,perception
165,43,22,drain,filter
165,43,23,recipe,method
165,43,24,lecture,sermon
165,43,25,terror,rascal
165,43,26,definition,explanation
165,43,27,pension,allowance
165,43,28,scent,smell
165,43,29,cake,gateau
165,43,30,assistant,deputy
165,43,31,region,area
165,43,32,darkness,blackness
165,43,33,crisis,emergency
165,43,34,defense,fortification
165,43,35,battalion,regiment
165,43,36,trick,double-cross
165,43,37,assessment,evaluation
165,43,38,intention,aim
165,43,39,force,coerce
165,43,40,romance,armour
165,43,41,mining,drilling
165,43,42,notion,idea
165,43,43,cartoon,caricature
165,43,44,orientation,induction
165,43,45,fortune,riches
165,43,46,charity,aid
165,43,47,input,contribution
165,43,48,chaos,mayhem
166,64,1,attraction,fancy
166,64,2,slavery,forced-labour
166,64,3,collapse,fall
166,64,4,argument,disagree
166,64,5,temptation,want
166,64,6,aggression,violence
166,64,7,cheer,hooray
166,64,8,nose,nostrils
166,64,9,cargo,frieght
166,64,10,perfection,excellent
166,64,11,employment,work
166,64,12,leadership,manager
166,64,13,printing,inked
166,64,14,excitement,thrilled
166,64,15,feeling,emotions
166,64,16,instruction,directive
166,64,17,boyfriend,beau
166,64,18,murder,killer
166,64,19,truth,honesty
166,64,20,meantime,while
166,64,21,noon,mid-day
166,64,22,wit,joker
166,64,23,receipt,counterfoil
166,64,24,investigation,enquiry
166,64,25,entertainment,amusement
166,64,26,expression,impression
166,64,27,submarine,u-boat
166,64,28,slave,forced-worker
166,64,29,dialogue,speech
166,64,30,journey,explorer
166,64,31,insurance,indemnity
166,64,32,gateway,entry
166,64,33,hatred,loathing
166,64,34,frustration,exasperation
166,64,35,author,writer
166,64,36,state,country
166,64,37,total,sum
166,64,38,quarter,fourth
166,64,39,violation,abuse
166,64,40,holiday,vacation
166,64,41,shortage,deficient
166,64,42,grief,sorrow
166,64,43,mention,say
166,64,44,role,character
166,64,45,freezing,iced
166,64,46,lottery,sweepstake
166,64,47,stone,rock
166,64,48,puppet,marionette
167,28,1,gram,weight
167,28,2,creation,hand-made
167,28,3,audience,on-lookers
167,28,4,tomb,burial-cave
167,28,5,minimum,anti-maximum
167,28,6,extreme,most-treme
167,28,7,smoke,vapour
167,28,8,id,passport
167,28,9,email,electronic-message
167,28,10,management,leadership
167,28,11,principle,core-belief
167,28,12,river,big-stream
167,28,13,scout,boy-guides
167,28,14,program,tv-show
167,28,15,appreciation,increasing
167,28,16,concentration,focus
167,28,17,closure,end
167,28,18,skill,talent
167,28,19,commission,target-bonus
167,28,20,article,item
167,28,21,epic,grand
167,28,22,snack,between-meals
167,28,23,programming,planning
167,28,24,type,style
167,28,25,seizure,fit
167,28,26,plot,synopsis
167,28,27,smell,nose-scent
167,28,28,gold,rush-metal
167,28,29,pattern,knitting-instructions
167,28,30,insert,put-in
167,28,31,strength,fortitude
167,28,32,outlook,microsoft-email
167,28,33,debt,iou
167,28,34,land,dry-earth
167,28,35,application,entry
167,28,36,discipline,rules
167,28,37,obsession,must-have
167,28,38,reaction,effect-of
167,28,39,encounter,met
167,28,40,rally,protest
167,28,41,philosophy,thought
167,28,42,leap,jump
167,28,43,vacation,holiday
167,28,44,quote,they-said
167,28,45,photographer,image-capturer
167,28,46,language,mother-tongue
167,28,47,category,genre
167,28,48,intent,want-to
168,29,1,loyalty,stickedness
168,29,2,log,bigstick
168,29,3,purity,innocence
168,29,4,gravity,grounded
168,29,5,gaming,playing
168,29,6,scenario,situation
168,29,7,travel,journey
168,29,8,opposition,otherside
168,29,9,military,soldierness
168,29,10,process,steps
168,29,11,trade,swap
168,29,12,detail,specific
168,29,13,purpose,point
168,29,14,practice,keepgoing
168,29,15,length,shortness
168,29,16,album,compilation
168,29,17,burst,explode
168,29,18,warrior,soldier
168,29,19,dragon,firelizard
168,29,20,branch,treestick
168,29,21,arrangement,plannedness
168,29,22,symbol,meaning
168,29,23,enthusiasm,excitedness
168,29,24,danger,hazard
168,29,25,forum,opinionblog
168,29,26,refuge,safe
168,29,27,coal,firelump
168,29,28,mistake,error
168,29,29,graduation,finishing
168,29,30,communication,talking
168,29,31,syndrome,illness
168,29,32,conversation,talking
168,29,33,jungle,treeforest
168,29,34,analyst,detailperso
168,29,35,seminar,meeting
168,29,36,trip,journey
168,29,37,price,cost
168,29,38,south,othernorth
168,29,39,nature,greenness
168,29,40,cruise,boattrip
168,29,41,clause,detail
168,29,42,skull,headbone
168,29,43,territory,personplace
168,29,44,injury,hurt
168,29,45,winter,notsummer
168,29,46,code,numberpassword
168,29,47,performance,show
168,29,48,parliament,politicalgroup
169,25,1,limb,bodyconnections
169,25,2,decision,choose
169,25,3,inventor,makerupper
169,25,4,basis,standard
169,25,5,conservative,tory
169,25,6,hurricane,windybad
169,25,7,miracle,religimagic
169,25,8,hunger,starving
169,25,9,abuse,negligence
169,25,10,stretch,muscleelongater
169,25,11,cancer,crabdisease
169,25,12,pregnancy,babybelly
169,25,13,sword,biggerknife
169,25,14,accent,funivoice
169,25,15,electronics,technology
169,25,16,promotion,jobclimbing
169,25,17,desire,want
169,25,18,pie,applepastry
169,25,19,acid,burnyliquid
169,25,20,operation,scalpalcutting
169,25,21,shame,embarrassment
169,25,22,method,reason
169,25,23,storm,windyrain
169,25,24,pain,ouchy
169,25,25,policeman,wannabesoldiers
169,25,26,storm,windyrain
169,25,27,genius,smartypants
169,25,28,assignment,homework
169,25,29,victim,accusee
169,25,30,maintenance,repairwork
169,25,31,charm,bardstat
169,25,32,assassination,killahire
169,25,33,label,stickername
169,25,34,transcript,actorsnotes
169,25,35,hunting,animalstalking
169,25,36,colony,antgroup
169,25,37,destiny,chosen
169,25,38,counsel,commiserate
169,25,39,guilt,feelibad
169,25,40,size,smediarge
169,25,41,breast,ladymilkers
169,25,42,opponent,badguy
169,25,43,mix,muddle
169,25,44,democracy,voting
169,25,45,sympathy,sorry
169,25,46,economics,moneystudy
169,25,47,politics,lyingelectors
169,25,48,passion,intense
170,46,1,billion,millionmillion
170,46,2,sentiment,emotion
170,46,3,repair,mend
170,46,4,item,thing
170,46,5,dance,rhythmove
170,46,6,republican,antimonarchist
170,46,7,value,moneyprice
170,46,8,discretion,subtlety
170,46,9,score,pointsaward
170,46,10,color,hue
170,46,11,norm,usual
170,46,12,ruler,measuringstick
170,46,13,department,subsector
170,46,14,conspiracy,plot
170,46,15,weekend,antiweek
170,46,16,photograph,camerapicture
170,46,17,riot,mobdisorder
170,46,18,loss,notwin
170,46,19,spell,magicwords
170,46,20,beast,wildcreature
170,46,21,attorney,lawyer
170,46,22,click,buttonpress
170,46,23,curiosity,nosiness
170,46,24,homeland,birthcountry
170,46,25,tissue,handkerchief
170,46,26,supply,availability
170,46,27,impulse,instinct
170,46,28,war,battles
170,46,29,series,sequence
170,46,30,friendship,comradery
170,46,31,tobacco,smokingplant
170,46,32,toilet,loo
170,46,33,air,breathinggas
170,46,34,fix,mend
170,46,35,cruelty,meanness
170,46,36,advertising,publicising
170,46,37,diabetes,sugardisease
170,46,38,win,triumph
170,46,39,plantation,plantfarm
170,46,40,atmosphere,airsurround
170,46,41,revenge,payback
170,46,42,penny,pence
170,46,43,determination,stubbornness
170,46,44,message,briefnote
170,46,45,shot,gunfire
170,46,46,steam,watergas
170,46,47,compliment,nicewords
170,46,48,celebration,specialevent
171,36,1,philosopher,socrates
171,36,2,assistant,helper
171,36,3,defense,guard
171,36,4,expertise,skilled
171,36,5,chaos,messy
171,36,6,orientation,positioning
171,36,7,error,mistake
171,36,8,force,pressing
171,36,9,merit,achievement
171,36,10,definition,meaning
171,36,11,region,location
171,36,12,pause,stop
171,36,13,trick,nottreat
171,36,14,victory,success
171,36,15,input,thoughts
171,36,16,spectrum,rainbow
171,36,17,database,catalogue
171,36,18,pension,elderlymoney
171,36,19,notion,concept
171,36,20,fortune,rich
171,36,21,romance,loveydovey
171,36,22,payment,deposit
171,36,23,county,shire
171,36,24,laughter,giggling
171,36,25,lecture,presentation
171,36,26,sea,waterymass
171,36,27,intention,deliberate
171,36,28,trench,coat
171,36,29,cake,sponge
171,36,30,charity,faithhope
171,36,31,terror,scared
171,36,32,crisis,emergency
171,36,33,welfare,support
171,36,34,drain,deplete
171,36,35,assessment,exam
171,36,36,scent,smell
171,36,37,battalion,army
171,36,38,innocence,naive
171,36,39,effect,causeand
171,36,40,darkness,opaque
171,36,41,suicide,killoneself
171,36,42,cartoon,simpsons
171,36,43,assurance,guarantee
171,36,44,honesty,truthful
171,36,45,treasure,piratechest
171,36,46,mining,digging
171,36,47,recipe,ingredients
171,36,48,sense,feel
172,49,1,era,timeperiod
172,49,2,earth,world
172,49,3,battle,warfight
172,49,4,disaster,terribletrouble
172,49,5,actress,ladyactor
172,49,6,secret,notelling
172,49,7,angle,acuteshape
172,49,8,countryside,greenfieldarea
172,49,9,joke,funnytale
172,49,10,music,enjoyabletunes
172,49,11,poem,rhymingstory
172,49,12,evaluation,endcheck
172,49,13,venture,tripofunknown
172,49,14,regard,trusted
172,49,15,example,itslikethis
172,49,16,conception,earlyidea
172,49,17,stroke,gentlefeel
172,49,18,midnight,verylateevening
172,49,19,prosecutor,lawcharger
172,49,20,prisoner,incarcerated
172,49,21,gambling,riskygamer
172,49,22,depot,storeplace
172,49,23,festival,outdoorconcert
172,49,24,reputation,knownfor
172,49,25,warrant,legalticket
172,49,26,oxygen,breathingair
172,49,27,fraud,trickster
172,49,28,fantasy,notreal
172,49,29,commitment,longtrust
172,49,30,plastic,manufacturedwoodreplacement
172,49,31,answer,correctinfo
172,49,32,talent,specialskill
172,49,33,sadness,unhappy
172,49,34,laboratory,testingbuilding
172,49,35,horror,scaryfeeling
172,49,36,inconvenience,notrequired
172,49,37,explosion,bombnoise
172,49,38,corps,grouptogether
172,49,39,interview,questioning
172,49,40,voyage,seatrip
172,49,41,rain,skywater
172,49,42,access,enterhere
172,49,43,terrorist,scareybomber
172,49,44,layout,roomdescription
172,49,45,dream,sleepyfantasy
172,49,46,cry,eyewater
172,49,47,compassion,kindness
172,49,48,cut,severe
173,29,1,countryside,rural
173,29,2,interview,jobaudition
173,29,3,commitment,determination
173,29,4,horror,gory
173,29,5,cut,slice
173,29,6,midnight,notmidday
173,29,7,poem,story
173,29,8,gambling,poker
173,29,9,fantasy,imaginary
173,29,10,plastic,synthetic
173,29,11,earth,ground
173,29,12,stroke,swing
173,29,13,evaluation,feedback
173,29,14,festival,glastonbury
173,29,15,explosion,detonation
173,29,16,answer,reply
173,29,17,era,timeperiod
173,29,18,cry,bawl
173,29,19,angle,slice
173,29,20,music,melodic
173,29,21,talent,skills
173,29,22,reputation,notoriety
173,29,23,sadness,despair
173,29,24,secret,untold
173,29,25,rain,precipitation
173,29,26,example,demonstration
173,29,27,laboratory,experiment
173,29,28,access,enter
173,29,29,conception,pregnancy
173,29,30,terrorist,bomber
173,29,31,dream,imagination
173,29,32,oxygen,air
173,29,33,layout,configuration
173,29,34,fraud,liar
173,29,35,regard,see
173,29,36,prosecutor,lawyer
173,29,37,battle,war
173,29,38,actress,primadonna
173,29,39,prisoner,captive
173,29,40,venture,scheme
173,29,41,compassion,empathy
173,29,42,corps,bodies
173,29,43,warrant,right
173,29,44,depot,end
173,29,45,disaster,calamity
173,29,46,voyage,journey
173,29,47,joke,jape
173,29,48,inconvenience,nuisance
174,64,1,democracy,freedom
174,64,2,mix,stir
174,64,3,guilt,culpability
174,64,4,passion,love
174,64,5,operation,surgical
174,64,6,colony,habitation
174,64,7,pie,pasty
174,64,8,desire,want
174,64,9,label,sticker
174,64,10,charm,lucky
174,64,11,transcript,tome
174,64,12,limb,arm
174,64,13,miracle,magical
174,64,14,inventor,creator
174,64,15,hunger,starvation
174,64,16,method,procedure
174,64,17,shame,embarassment
174,64,18,acid,corrosive
174,64,19,size,dimension
174,64,20,maintenance,upkeep
