condition;ID;gender;age;text;text2;type;resp
2;47;femminile;23;infedele;sposa;mouse esterno ;sposa
2;47;femminile;23;deforme;tronco;mouse esterno ;tronco
2;47;femminile;23;insolente;vasca;mouse esterno ;vasca
2;47;femminile;23;guarire;ospedale;mouse esterno ;ospedale
2;47;femminile;23;tavolo;pressione;mouse esterno ;tavolo
2;47;femminile;23;bicicletta;passione;mouse esterno ;bicicletta
2;47;femminile;23;tromba;potenza;mouse esterno ;tromba
2;47;femminile;23;annoiato;mestolo;mouse esterno ;mestolo
2;47;femminile;23;puzza;stufa;mouse esterno ;stufa
2;47;femminile;23;ispirato;geranio;mouse esterno ;geranio
2;47;femminile;23;finestra;triste;mouse esterno ;finestra
2;47;femminile;23;libreria;spazio;mouse esterno ;spazio
2;47;femminile;23;cane;cortese;mouse esterno ;cane
2;47;femminile;23;sedile;agile;mouse esterno ;sedile
2;47;femminile;23;giardino;salute;mouse esterno ;giardino
2;47;femminile;23;magnifico;zanzara;mouse esterno ;zanzara
2;47;femminile;23;pugnale;fortuito;mouse esterno ;pugnale
2;47;femminile;23;caramella;melodia;mouse esterno ;caramella
2;47;femminile;23;lenire;ferite;mouse esterno ;ferite
2;47;femminile;23;veloce;vespa;mouse esterno ;vespa
2;47;femminile;23;precipizio;orrore;mouse esterno ;precipizio
2;47;femminile;23;causa;stomaco;mouse esterno ;stomaco
2;47;femminile;23;camera;cortesia;mouse esterno ;camera
2;47;femminile;23;farfalla;fantasia;mouse esterno ;farfalla
2;47;femminile;23;aereo;allerta;mouse esterno ;aereo
2;47;femminile;23;assediato;ferito;mouse esterno ;assediato
2;47;femminile;23;occhio;inganno;mouse esterno ;occhio
2;47;femminile;23;rosso;bicchiere;mouse esterno ;bicchiere
2;47;femminile;23;fetido;calza;mouse esterno ;fetido
2;47;femminile;23;meraviglia;cornice;mouse esterno ;cornice
2;47;femminile;23;giocattolo;insipido;mouse esterno ;giocattolo
2;47;femminile;23;eccellenza;diamante;mouse esterno ;diamante
2;47;femminile;23;immorale;attrezzo;mouse esterno ;attrezzo
2;47;femminile;23;incidente;colpa;mouse esterno ;colpa
2;47;femminile;23;dormire;paradiso;mouse esterno ;dormire
2;47;femminile;23;disprezzo;sorriso;mouse esterno ;sorriso
2;47;femminile;23;maniaco;ossessione;mouse esterno ;maniaco
2;47;femminile;23;gattino;dettaglio;mouse esterno ;dettaglio
2;47;femminile;23;buio;balcone;mouse esterno ;balcone
2;47;femminile;23;atletica;scarpa;mouse esterno ;scarpa
2;47;femminile;23;cavallo;arte;mouse esterno ;cavallo
2;47;femminile;23;dentista;fiducioso;mouse esterno ;dentista
2;47;femminile;23;appetitoso;pizza;mouse esterno ;pizza
2;47;femminile;23;gatto;spaventato;mouse esterno ;gatto
2;47;femminile;23;elefante;innocente;mouse esterno ;elefante
2;47;femminile;23;vetro;giustizia;mouse esterno ;vetro
2;47;femminile;23;genere;cioccolato;mouse esterno ;cioccolato
2;47;femminile;23;fastidio;naso;mouse esterno ;naso
2;47;femminile;23;piatto;insipido;mouse esterno ;piatto
2;47;femminile;23;onore;vino;mouse esterno ;vino
2;47;femminile;23;statua;audace;mouse esterno ;statua
2;47;femminile;23;ricatto;schiaffo;mouse esterno ;ricatto
2;47;femminile;23;dono;perspicacia;mouse esterno ;dono
2;47;femminile;23;grezzo;barile;mouse esterno ;barile
2;47;femminile;23;carcere;pena;mouse esterno ;carcere
2;47;femminile;23;intelletto;idrante;mouse esterno ;idrante
2;47;femminile;23;mobilita;gomma;mouse esterno ;gomma
2;47;femminile;23;crepuscolo;orologio;mouse esterno ;crepuscolo
2;47;femminile;23;prestigio;lusso;mouse esterno ;lusso
2;47;femminile;23;laureato;dio;mouse esterno ;laureato
2;47;femminile;23;ottimismo;profumo;mouse esterno ;profumo
2;47;femminile;23;riparato;tenda;mouse esterno ;tenda
2;47;femminile;23;cappello;rovente;mouse esterno ;cappello
2;47;femminile;23;coltello;demonio;mouse esterno ;coltello
2;47;femminile;23;avventura;vacanza;mouse esterno ;vacanza
2;47;femminile;23;freddo;cappotto;mouse esterno ;cappotto
2;47;femminile;23;dollaro;utile;mouse esterno ;dollaro
2;47;femminile;23;pentola;mente;mouse esterno ;pentola
2;47;femminile;23;stanco;divano;mouse esterno ;divano
2;47;femminile;23;infuriato;forchetta;mouse esterno ;forchetta
2;47;femminile;23;scrivania;pensieroso;mouse esterno ;scrivania
2;47;femminile;23;caos;quaderno;mouse esterno ;quaderno
2;47;femminile;23;attico;modesto;mouse esterno ;attico
2;47;femminile;23;lussuria;prateria;mouse esterno ;prateria
2;47;femminile;23;grave;caviglia;mouse esterno ;caviglia
2;47;femminile;23;paletta;collisione;mouse esterno ;collisione
2;47;femminile;23;ulivo;ambizione;mouse esterno ;ulivo
2;47;femminile;23;bocca;riverente;mouse esterno ;bocca
2;47;femminile;23;poltrona;fiducia;mouse esterno ;poltrona
2;47;femminile;23;muscoloso;debole;mouse esterno ;muscoloso
2;47;femminile;23;asilo;motivo;mouse esterno ;asilo
2;47;femminile;23;idiota;scimmia;mouse esterno ;scimmia
2;47;femminile;23;mercato;vantaggio;mouse esterno ;mercato
2;47;femminile;23;umano;morale;mouse esterno ;morale
2;47;femminile;23;prete;devoto;mouse esterno ;prete
2;47;femminile;23;opzione;giacca;mouse esterno ;giacca
2;47;femminile;23;vaso;gloria;mouse esterno ;vaso
2;47;femminile;23;estasi;sughero;mouse esterno ;sughero
2;47;femminile;23;lavare;attivare;mouse esterno ;attivare
2;47;femminile;23;paralisi;sedia;mouse esterno ;sedia
2;47;femminile;23;vittoria;ombrello;mouse esterno ;ombrello
2;47;femminile;23;rasoio;stritolare;mouse esterno ;rasoio
2;47;femminile;23;poesia;penna;mouse esterno ;penna
2;47;femminile;23;ostile;nuvoloso;mouse esterno ;nuvoloso
2;47;femminile;23;orecchio;disturbare;mouse esterno ;orecchio
2;47;femminile;23;pianta;saggio;mouse esterno ;saggio
2;47;femminile;23;maglia;vincere;mouse esterno ;maglia
2;47;femminile;23;frigido;forcina;mouse esterno ;frigido
2;47;femminile;23;grato;abbraccio;mouse esterno ;grato
2;47;femminile;23;leggenda;scala;mouse esterno ;scala
2;47;femminile;23;musica;violino;mouse esterno ;musica
2;47;femminile;23;gomito;astio;mouse esterno ;gomito
2;47;femminile;23;corrotto;gonna;mouse esterno ;gonna
2;47;femminile;23;intimo;mistico;mouse esterno ;intimo
2;47;femminile;23;montagna;codardo;mouse esterno ;montagna
2;47;femminile;23;febbre;pino;mouse esterno ;pino
2;47;femminile;23;miracolo;applauso;mouse esterno ;miracolo
2;47;femminile;23;brutale;miele;mouse esterno ;miele
2;47;femminile;23;evidente;serbatoio;mouse esterno ;serbatoio
2;47;femminile;23;facile;morbido;mouse esterno ;morbido
2;47;femminile;23;elegante;felpa;mouse esterno ;felpa
1;48;F;23;appetitoso;pizza;mouse esterno;appetitoso
1;48;F;23;scarafaggio;orribile;mouse esterno;orribile
1;48;F;23;cappello;rovente;mouse esterno;rovente
1;48;F;23;vetro;giustizia;mouse esterno;giustizia
1;48;F;23;evidente;serbatoio;mouse esterno;evidente
1;48;F;23;ostile;nuvoloso;mouse esterno;ostile
1;48;F;23;musica;violino;mouse esterno;musica
1;48;F;23;gatto;spaventato;mouse esterno;spaventato
1;48;F;23;bocca;riverente;mouse esterno;riverente
1;48;F;23;latte;fetore;mouse esterno;fetore
1;48;F;23;piatto;insipido;mouse esterno;insipido
1;48;F;23;infedele;sposa;mouse esterno;infedele
1;48;F;23;infuriato;forchetta;mouse esterno;infuriato
1;48;F;23;opzione;giacca;mouse esterno;opzione
1;48;F;23;poltrona;fiducia;mouse esterno;fiducia
1;48;F;23;cane;cortese;mouse esterno;cortese
1;48;F;23;mercato;vantaggio;mouse esterno;vantaggio
1;48;F;23;pugnale;fortuito;mouse esterno;fortuito
1;48;F;23;burro;tenero;mouse esterno;tenero
1;48;F;23;grave;caviglia;mouse esterno;grave
1;48;F;23;grato;abbraccio;mouse esterno;abbraccio
1;48;F;23;pianta;saggio;mouse esterno;saggio
1;48;F;23;ulivo;ambizione;mouse esterno;ambizione
1;48;F;23;libreria;spazio;mouse esterno;spazio
1;48;F;23;facile;morbido;mouse esterno;facile
1;48;F;23;genere;cioccolato;mouse esterno;genere
1;48;F;23;dollaro;utile;mouse esterno;utile
1;48;F;23;lavare;attivare;mouse esterno;attivare
1;48;F;23;poesia;penna;mouse esterno;poesia
1;48;F;23;buio;balcone;mouse esterno;buio
1;48;F;23;diavolo;prigione;mouse esterno;diavolo
1;48;F;23;farfalla;fantasia;mouse esterno;fantasia
1;48;F;23;stanco;divano;mouse esterno;stanco
1;48;F;23;eccellenza;diamante;mouse esterno;eccellenza
1;48;F;23;paralisi;sedia;mouse esterno;paralisi
1;48;F;23;febbre;pino;mouse esterno;febbre
1;48;F;23;freddo;cappotto;mouse esterno;freddo
1;48;F;23;rancido;insalata;mouse esterno;rancido
1;48;F;23;paletta;collisione;mouse esterno;collisione
1;48;F;23;grezzo;barile;mouse esterno;grezzo
1;48;F;23;leggenda;scala;mouse esterno;leggenda
1;48;F;23;idiota;scimmia;mouse esterno;idiota
1;48;F;23;mobilita;gomma;mouse esterno;mobilita
1;48;F;23;umano;morale;mouse esterno;morale
1;48;F;23;lenire;ferite;mouse esterno;lenire
1;48;F;23;rasoio;stritolare;mouse esterno;stritolare
1;48;F;23;cavallo;arte;mouse esterno;arte
1;48;F;23;veloce;vespa;mouse esterno;veloce
1;48;F;23;rosso;bicchiere;mouse esterno;rosso
1;48;F;23;vaso;gloria;mouse esterno;gloria
1;48;F;23;prete;devoto;mouse esterno;devoto
1;48;F;23;ispirato;geranio;mouse esterno;ispirato
1;48;F;23;puzza;stufa;mouse esterno;puzza
1;48;F;23;occhio;inganno;mouse esterno;inganno
1;48;F;23;incidente;colpa;mouse esterno;colpa
1;48;F;23;intelletto;idrante;mouse esterno;intelletto
1;48;F;23;camera;cortesia;mouse esterno;cortesia
1;48;F;23;brutale;miele;mouse esterno;brutale
1;48;F;23;assediato;ferito;mouse esterno;assediato
1;48;F;23;sfera;fase;mouse esterno;sfera
1;48;F;23;frigido;forcina;mouse esterno;frigido
1;48;F;23;orecchio;disturbare;mouse esterno;disturbare
1;48;F;23;giardino;salute;mouse esterno;salute
1;48;F;23;elefante;innocente;mouse esterno;innocente
1;48;F;23;avventura;vacanza;mouse esterno;avventura
1;48;F;23;guarire;ospedale;mouse esterno;guarire
1;48;F;23;dentista;fiducioso;mouse esterno;fiducioso
1;48;F;23;maglia;vincere;mouse esterno;vincere
1;48;F;23;atletica;scarpa;mouse esterno;atletica
1;48;F;23;aereo;allerta;mouse esterno;allerta
1;48;F;23;ottimismo;profumo;mouse esterno;ottimismo
1;48;F;23;specchio;spirito;mouse esterno;spirito
1;48;F;23;lussuria;prateria;mouse esterno;lussuria
1;48;F;23;abito;solenne;mouse esterno;solenne
1;48;F;23;corrotto;gonna;mouse esterno;corrotto
1;48;F;23;giocattolo;insipido;mouse esterno;insipido
1;48;F;23;deforme;tronco;mouse esterno;deforme
1;48;F;23;caos;quaderno;mouse esterno;caos
1;48;F;23;fetido;calza;mouse esterno;fetido
1;48;F;23;bicicletta;passione;mouse esterno;passione
1;48;F;23;riparato;tenda;mouse esterno;riparato
1;48;F;23;precipizio;orrore;mouse esterno;orrore
1;48;F;23;disprezzo;sorriso;mouse esterno;disprezzo
1;48;F;23;estasi;sughero;mouse esterno;estasi
1;48;F;23;ricatto;schiaffo;mouse esterno;ricatto
1;48;F;23;coltello;demonio;mouse esterno;demonio
1;48;F;23;vittoria;ombrello;mouse esterno;vittoria
1;48;F;23;montagna;codardo;mouse esterno;codardo
1;48;F;23;fastidio;naso;mouse esterno;fastidio
1;48;F;23;dormire;paradiso;mouse esterno;paradiso
1;48;F;23;annoiato;mestolo;mouse esterno;annoiato
1;48;F;23;immorale;attrezzo;mouse esterno;immorale
1;48;F;23;intimo;mistico;mouse esterno;mistico
1;48;F;23;pentola;mente;mouse esterno;mente
1;48;F;23;carcere;pena;mouse esterno;pena
1;48;F;23;muscoloso;debole;mouse esterno;debole
1;48;F;23;causa;stomaco;mouse esterno;causa
1;48;F;23;tavolo;pressione;mouse esterno;pressione
1;48;F;23;scrivania;pensieroso;mouse esterno;pensieroso
1;48;F;23;elegante;felpa;mouse esterno;elegante
1;48;F;23;attico;modesto;mouse esterno;modesto
1;48;F;23;insolente;vasca;mouse esterno;insolente
1;48;F;23;natale;albero;mouse esterno;natale
1;48;F;23;crepuscolo;orologio;mouse esterno;crepuscolo
1;48;F;23;dono;perspicacia;mouse esterno;perspicacia
1;48;F;23;magnifico;zanzara;mouse esterno;magnifico
1;48;F;23;meraviglia;cornice;mouse esterno;meraviglia
1;48;F;23;caramella;melodia;mouse esterno;melodia
1;48;F;23;asilo;motivo;mouse esterno;motivo
1;48;F;23;statua;audace;mouse esterno;audace
1;48;F;23;miracolo;applauso;mouse esterno;miracolo
1;48;F;23;tromba;potenza;mouse esterno;potenza
1;48;F;23;finestra;triste;mouse esterno;triste
1;48;F;23;prestigio;lusso;mouse esterno;lusso
1;48;F;23;gomito;astio;mouse esterno;astio
1;48;F;23;sedile;agile;mouse esterno;agile
1;48;F;23;onore;vino;mouse esterno;onore
1;48;F;23;laureato;dio;mouse esterno;dio
1;48;F;23;gattino;dettaglio;mouse esterno;dettaglio
1;48;F;23;maniaco;ossessione;mouse esterno;ossessione
2;49;Donna;21;lenire;ferite;trackpad;ferite
2;49;Donna;21;buio;balcone;trackpad;balcone
2;49;Donna;21;facile;morbido;trackpad;morbido
2;49;Donna;21;fastidio;naso;trackpad;naso
2;49;Donna;21;incidente;colpa;trackpad;incidente
2;49;Donna;21;umano;morale;trackpad;umano
2;49;Donna;21;evidente;serbatoio;trackpad;serbatoio
2;49;Donna;21;grave;caviglia;trackpad;caviglia
2;49;Donna;21;bocca;riverente;trackpad;bocca
2;49;Donna;21;latte;fetore;trackpad;latte
2;49;Donna;21;onore;vino;trackpad;vino
2;49;Donna;21;asilo;motivo;trackpad;asilo
2;49;Donna;21;prete;devoto;trackpad;prete
2;49;Donna;21;statua;audace;trackpad;statua
2;49;Donna;21;ottimismo;profumo;trackpad;profumo
2;49;Donna;21;lussuria;prateria;trackpad;prateria
2;49;Donna;21;eccellenza;diamante;trackpad;diamante
2;49;Donna;21;frigido;forcina;trackpad;forcina
2;49;Donna;21;assediato;ferito;trackpad;ferito
2;49;Donna;21;puzza;stufa;trackpad;stufa
2;49;Donna;21;sfera;fase;trackpad;sfera
2;49;Donna;21;prestigio;lusso;trackpad;lusso
2;49;Donna;21;natale;albero;trackpad;albero
2;49;Donna;21;stanco;divano;trackpad;divano
2;49;Donna;21;dentista;fiducioso;trackpad;dentista
2;49;Donna;21;pentola;mente;trackpad;pentola
2;49;Donna;21;tromba;potenza;trackpad;tromba
2;49;Donna;21;specchio;spirito;trackpad;specchio
2;49;Donna;21;lavare;attivare;trackpad;lavare
2;49;Donna;21;crepuscolo;orologio;trackpad;orologio
2;49;Donna;21;rancido;insalata;trackpad;insalata
2;49;Donna;21;vetro;giustizia;trackpad;vetro
2;49;Donna;21;miracolo;applauso;trackpad;applauso
2;49;Donna;21;febbre;pino;trackpad;febbre
2;49;Donna;21;annoiato;mestolo;trackpad;mestolo
2;49;Donna;21;finestra;triste;trackpad;finestra
2;49;Donna;21;intelletto;idrante;trackpad;idrante
2;49;Donna;21;muscoloso;debole;trackpad;muscoloso
2;49;Donna;21;scarafaggio;orribile;trackpad;scarafaggio
2;49;Donna;21;dono;perspicacia;trackpad;dono
2;49;Donna;21;atletica;scarpa;trackpad;scarpa
2;49;Donna;21;giardino;salute;trackpad;giardino
2;49;Donna;21;riparato;tenda;trackpad;tenda
2;49;Donna;21;grezzo;barile;trackpad;barile
2;49;Donna;21;fetido;calza;trackpad;calza
2;49;Donna;21;abito;solenne;trackpad;abito
2;49;Donna;21;gomito;astio;trackpad;gomito
2;49;Donna;21;carcere;pena;trackpad;carcere
2;49;Donna;21;immorale;attrezzo;trackpad;attrezzo
2;49;Donna;21;leggenda;scala;trackpad;scala
2;49;Donna;21;maniaco;ossessione;trackpad;maniaco
2;49;Donna;21;camera;cortesia;trackpad;camera
2;49;Donna;21;ricatto;schiaffo;trackpad;schiaffo
2;49;Donna;21;ostile;nuvoloso;trackpad;nuvoloso
2;49;Donna;21;paletta;collisione;trackpad;paletta
2;49;Donna;21;musica;violino;trackpad;violino
2;49;Donna;21;guarire;ospedale;trackpad;ospedale
2;49;Donna;21;disprezzo;sorriso;trackpad;sorriso
2;49;Donna;21;pugnale;fortuito;trackpad;pugnale
2;49;Donna;21;poltrona;fiducia;trackpad;poltrona
2;49;Donna;21;cavallo;arte;trackpad;cavallo
2;49;Donna;21;cappello;rovente;trackpad;cappello
2;49;Donna;21;sedile;agile;trackpad;sedile
2;49;Donna;21;caos;quaderno;trackpad;quaderno
2;49;Donna;21;occhio;inganno;trackpad;occhio
2;49;Donna;21;rosso;bicchiere;trackpad;bicchiere
2;49;Donna;21;attico;modesto;trackpad;attico
2;49;Donna;21;opzione;giacca;trackpad;giacca
2;49;Donna;21;orecchio;disturbare;trackpad;orecchio
2;49;Donna;21;piatto;insipido;trackpad;piatto
2;49;Donna;21;rasoio;stritolare;trackpad;rasoio
2;49;Donna;21;caramella;melodia;trackpad;caramella
2;49;Donna;21;grato;abbraccio;trackpad;grato
2;49;Donna;21;coltello;demonio;trackpad;coltello
2;49;Donna;21;veloce;vespa;trackpad;vespa
2;49;Donna;21;laureato;dio;trackpad;laureato
2;49;Donna;21;giocattolo;insipido;trackpad;giocattolo
2;49;Donna;21;maglia;vincere;trackpad;maglia
2;49;Donna;21;aereo;allerta;trackpad;aereo
2;49;Donna;21;ispirato;geranio;trackpad;geranio
2;49;Donna;21;magnifico;zanzara;trackpad;zanzara
2;49;Donna;21;infuriato;forchetta;trackpad;forchetta
2;49;Donna;21;insolente;vasca;trackpad;vasca
2;49;Donna;21;genere;cioccolato;trackpad;cioccolato
2;49;Donna;21;causa;stomaco;trackpad;stomaco
2;49;Donna;21;appetitoso;pizza;trackpad;pizza
2;49;Donna;21;cane;cortese;trackpad;cane
2;49;Donna;21;scrivania;pensieroso;trackpad;scrivania
2;49;Donna;21;mobilita;gomma;trackpad;gomma
2;49;Donna;21;ulivo;ambizione;trackpad;ulivo
2;49;Donna;21;freddo;cappotto;trackpad;cappotto
2;49;Donna;21;dollaro;utile;trackpad;dollaro
2;49;Donna;21;dormire;paradiso;trackpad;dormire
2;49;Donna;21;paralisi;sedia;trackpad;sedia
2;49;Donna;21;tavolo;pressione;trackpad;tavolo
2;49;Donna;21;elegante;felpa;trackpad;felpa
2;49;Donna;21;diavolo;prigione;trackpad;prigione
2;49;Donna;21;meraviglia;cornice;trackpad;cornice
2;49;Donna;21;precipizio;orrore;trackpad;precipizio
2;49;Donna;21;idiota;scimmia;trackpad;scimmia
2;49;Donna;21;vaso;gloria;trackpad;vaso
2;49;Donna;21;estasi;sughero;trackpad;sughero
2;49;Donna;21;intimo;mistico;trackpad;intimo
2;49;Donna;21;deforme;tronco;trackpad;tronco
2;49;Donna;21;gatto;spaventato;trackpad;gatto
2;49;Donna;21;corrotto;gonna;trackpad;gonna
2;49;Donna;21;pianta;saggio;trackpad;pianta
2;49;Donna;21;mercato;vantaggio;trackpad;mercato
2;49;Donna;21;libreria;spazio;trackpad;libreria
2;49;Donna;21;gattino;dettaglio;trackpad;gattino
2;49;Donna;21;avventura;vacanza;trackpad;vacanza
2;49;Donna;21;burro;tenero;trackpad;burro
2;49;Donna;21;bicicletta;passione;trackpad;bicicletta
2;49;Donna;21;montagna;codardo;trackpad;montagna
2;49;Donna;21;farfalla;fantasia;trackpad;farfalla
2;49;Donna;21;poesia;penna;trackpad;poesia
2;49;Donna;21;elefante;innocente;trackpad;elefante
2;49;Donna;21;infedele;sposa;trackpad;sposa
2;49;Donna;21;vittoria;ombrello;trackpad;ombrello
2;49;Donna;21;brutale;miele;trackpad;miele
2;50;donna;26;fetido;calza;trackpad;calza
2;50;donna;26;prete;devoto;trackpad;prete
2;50;donna;26;gattino;dettaglio;trackpad;gattino
2;50;donna;26;cane;cortese;trackpad;cane
2;50;donna;26;elefante;innocente;trackpad;elefante
2;50;donna;26;sfera;fase;trackpad;sfera
2;50;donna;26;appetitoso;pizza;trackpad;pizza
2;50;donna;26;rasoio;stritolare;trackpad;rasoio
2;50;donna;26;dentista;fiducioso;trackpad;dentista
2;50;donna;26;intelletto;idrante;trackpad;idrante
2;50;donna;26;magnifico;zanzara;trackpad;zanzara
2;50;donna;26;gatto;spaventato;trackpad;gatto
2;50;donna;26;bicicletta;passione;trackpad;bicicletta
2;50;donna;26;fastidio;naso;trackpad;naso
2;50;donna;26;musica;violino;trackpad;violino
2;50;donna;26;meraviglia;cornice;trackpad;cornice
2;50;donna;26;elegante;felpa;trackpad;felpa
2;50;donna;26;grezzo;barile;trackpad;barile
2;50;donna;26;brutale;miele;trackpad;miele
2;50;donna;26;pugnale;fortuito;trackpad;pugnale
2;50;donna;26;idiota;scimmia;trackpad;scimmia
2;50;donna;26;caos;quaderno;trackpad;quaderno
2;50;donna;26;rosso;bicchiere;trackpad;bicchiere
2;50;donna;26;poltrona;fiducia;trackpad;poltrona
2;50;donna;26;montagna;codardo;trackpad;montagna
2;50;donna;26;cappello;rovente;trackpad;cappello
2;50;donna;26;gomito;astio;trackpad;gomito
2;50;donna;26;lenire;ferite;trackpad;ferite
2;50;donna;26;dono;perspicacia;trackpad;dono
2;50;donna;26;pentola;mente;trackpad;pentola
2;50;donna;26;umano;morale;trackpad;umano
2;50;donna;26;grato;abbraccio;trackpad;abbraccio
2;50;donna;26;veloce;vespa;trackpad;vespa
2;50;donna;26;diavolo;prigione;trackpad;prigione
2;50;donna;26;buio;balcone;trackpad;balcone
2;50;donna;26;disprezzo;sorriso;trackpad;sorriso
2;50;donna;26;paralisi;sedia;trackpad;sedia
2;50;donna;26;insolente;vasca;trackpad;vasca
2;50;donna;26;cavallo;arte;trackpad;cavallo
2;50;donna;26;immorale;attrezzo;trackpad;attrezzo
2;50;donna;26;caramella;melodia;trackpad;caramella
2;50;donna;26;tromba;potenza;trackpad;tromba
2;50;donna;26;maglia;vincere;trackpad;maglia
2;50;donna;26;atletica;scarpa;trackpad;scarpa
2;50;donna;26;giocattolo;insipido;trackpad;giocattolo
2;50;donna;26;onore;vino;trackpad;vino
2;50;donna;26;sedile;agile;trackpad;sedile
2;50;donna;26;natale;albero;trackpad;albero
2;50;donna;26;febbre;pino;trackpad;pino
2;50;donna;26;ispirato;geranio;trackpad;geranio
2;50;donna;26;carcere;pena;trackpad;carcere
2;50;donna;26;infuriato;forchetta;trackpad;forchetta
2;50;donna;26;burro;tenero;trackpad;burro
2;50;donna;26;guarire;ospedale;trackpad;ospedale
2;50;donna;26;evidente;serbatoio;trackpad;serbatoio
2;50;donna;26;leggenda;scala;trackpad;scala
2;50;donna;26;mobilita;gomma;trackpad;gomma
2;50;donna;26;infedele;sposa;trackpad;sposa
2;50;donna;26;camera;cortesia;trackpad;camera
2;50;donna;26;facile;morbido;trackpad;morbido
2;50;donna;26;rancido;insalata;trackpad;insalata
2;50;donna;26;grave;caviglia;trackpad;caviglia
2;50;donna;26;annoiato;mestolo;trackpad;mestolo
2;50;donna;26;frigido;forcina;trackpad;forcina
2;50;donna;26;vittoria;ombrello;trackpad;ombrello
2;50;donna;26;avventura;vacanza;trackpad;vacanza
2;50;donna;26;aereo;allerta;trackpad;aereo
2;50;donna;26;lavare;attivare;trackpad;lavare
2;50;donna;26;finestra;triste;trackpad;finestra
2;50;donna;26;pianta;saggio;trackpad;pianta
2;50;donna;26;statua;audace;trackpad;statua
2;50;donna;26;bocca;riverente;trackpad;bocca
2;50;donna;26;riparato;tenda;trackpad;tenda
2;50;donna;26;scrivania;pensieroso;trackpad;scrivania
2;50;donna;26;occhio;inganno;trackpad;occhio
2;50;donna;26;tavolo;pressione;trackpad;tavolo
2;50;donna;26;ostile;nuvoloso;trackpad;nuvoloso
2;50;donna;26;ulivo;ambizione;trackpad;ulivo
2;50;donna;26;vaso;gloria;trackpad;vaso
2;50;donna;26;giardino;salute;trackpad;giardino
2;50;donna;26;attico;modesto;trackpad;attico
2;50;donna;26;piatto;insipido;trackpad;piatto
2;50;donna;26;precipizio;orrore;trackpad;precipizio
2;50;donna;26;scarafaggio;orribile;trackpad;scarafaggio
2;50;donna;26;genere;cioccolato;trackpad;cioccolato
2;50;donna;26;dormire;paradiso;trackpad;paradiso
2;50;donna;26;muscoloso;debole;trackpad;muscoloso
2;50;donna;26;incidente;colpa;trackpad;incidente
2;50;donna;26;asilo;motivo;trackpad;asilo
2;50;donna;26;abito;solenne;trackpad;abito
2;50;donna;26;miracolo;applauso;trackpad;miracolo
2;50;donna;26;opzione;giacca;trackpad;giacca
2;50;donna;26;paletta;collisione;trackpad;paletta
2;50;donna;26;puzza;stufa;trackpad;stufa
2;50;donna;26;ottimismo;profumo;trackpad;profumo
2;50;donna;26;orecchio;disturbare;trackpad;orecchio
2;50;donna;26;dollaro;utile;trackpad;dollaro
2;50;donna;26;assediato;ferito;trackpad;ferito
2;50;donna;26;specchio;spirito;trackpad;specchio
2;50;donna;26;latte;fetore;trackpad;latte
2;50;donna;26;deforme;tronco;trackpad;tronco
2;50;donna;26;crepuscolo;orologio;trackpad;orologio
2;50;donna;26;eccellenza;diamante;trackpad;diamante
2;50;donna;26;freddo;cappotto;trackpad;cappotto
2;50;donna;26;maniaco;ossessione;trackpad;maniaco
2;50;donna;26;coltello;demonio;trackpad;coltello
2;50;donna;26;poesia;penna;trackpad;penna
2;50;donna;26;farfalla;fantasia;trackpad;farfalla
2;50;donna;26;mercato;vantaggio;trackpad;mercato
2;50;donna;26;intimo;mistico;trackpad;mistico
2;50;donna;26;laureato;dio;trackpad;laureato
2;50;donna;26;corrotto;gonna;trackpad;gonna
2;50;donna;26;lussuria;prateria;trackpad;prateria
2;50;donna;26;prestigio;lusso;trackpad;lusso
2;50;donna;26;ricatto;schiaffo;trackpad;schiaffo
2;50;donna;26;libreria;spazio;trackpad;libreria
2;50;donna;26;vetro;giustizia;trackpad;vetro
2;50;donna;26;stanco;divano;trackpad;divano
2;50;donna;26;estasi;sughero;trackpad;sughero
2;50;donna;26;causa;stomaco;trackpad;stomaco
1;51;FEMMINA;35;dono;perspicacia;MOUSE;perspicacia
1;51;FEMMINA;35;gomito;astio;MOUSE;astio
1;51;FEMMINA;35;lussuria;prateria;MOUSE;lussuria
1;51;FEMMINA;35;crepuscolo;orologio;MOUSE;crepuscolo
1;51;FEMMINA;35;puzza;stufa;MOUSE;stufa
1;51;FEMMINA;35;ispirato;geranio;MOUSE;ispirato
1;51;FEMMINA;35;vittoria;ombrello;MOUSE;vittoria
1;51;FEMMINA;35;rasoio;stritolare;MOUSE;stritolare
1;51;FEMMINA;35;umano;morale;MOUSE;morale
1;51;FEMMINA;35;gattino;dettaglio;MOUSE;dettaglio
1;51;FEMMINA;35;piatto;insipido;MOUSE;insipido
1;51;FEMMINA;35;occhio;inganno;MOUSE;inganno
1;51;FEMMINA;35;farfalla;fantasia;MOUSE;fantasia
1;51;FEMMINA;35;paralisi;sedia;MOUSE;paralisi
1;51;FEMMINA;35;cane;cortese;MOUSE;cortese
1;51;FEMMINA;35;evidente;serbatoio;MOUSE;evidente
1;51;FEMMINA;35;riparato;tenda;MOUSE;riparato
1;51;FEMMINA;35;brutale;miele;MOUSE;brutale
1;51;FEMMINA;35;atletica;scarpa;MOUSE;atletica
1;51;FEMMINA;35;elegante;felpa;MOUSE;elegante
1;51;FEMMINA;35;idiota;scimmia;MOUSE;idiota
1;51;FEMMINA;35;freddo;cappotto;MOUSE;freddo
