"","participant_id","trial_id","stimulus","response_option_1","response_option_2","response","accuracy"
"2075",26,55,"albero violino","CERBOSCELLO","MUSTONCELLO",1,"Incorrect"
"2076",26,56,"fazzoletto albero","RABELLIMENTO","FIORECCIANDOLO",1,"Incorrect"
"2077",26,57,"acqua roccia","IDRACIOLA","GIUBBIATINA",1,"Correct"
"2078",26,58,"martello libro","PICATTOLO","NARAMPICOLO",1,"Correct"
"2079",26,59,"camera scarpa","RETTIELLIA","PALCAVERIA",1,"Correct"
"2080",26,60,"albero prato","CERBOSCELLO","SRADINELLO",1,"Correct"
"2081",26,61,"fazzoletto vaso","FIORINELLO","SUONISCRIO",1,"Correct"
"2082",26,62,"giacca torta","IMMONTURA","CAPPETTELLA",2,"Correct"
"2083",26,63,"insalata acqua","CAMATINCIA","IDRANGIA",2,"Correct"
"2084",26,64,"torta roccia","CLIETTOLA","GHIANCIOLA",1,"Incorrect"
"2085",26,65,"piazza tenda","GHIANCIOLA","BANDINAIA",2,"Correct"
"2086",26,66,"violino martello","SUONACARIO","LUMERSTERSIMO",1,"Correct"
"2087",26,67,"muro specchio","SUONCOLLO","CROIETTOLO",2,"Correct"
"2088",26,68,"libro prato","FIOCOSCRIO","FIORINELLO",1,"Correct"
"2089",26,69,"albero libro","NARAMPICOLO","MUSTONCELLO",1,"Correct"
"2090",26,70,"violino prato","SUONANELLO","SEDINOCCIO",1,"Correct"
"2091",26,71,"finestra giacca","CLIETTONDOLA","POZZONELLA",1,"Correct"
"2092",26,72,"bambola roccia","COSTRELLINA","IDRANDINA",1,"Correct"
"2093",26,73,"tavolo tramonto","PICATTOLO","SDRAIOLIO",1,"Incorrect"
"2094",26,74,"giacca scarpa","GIUBBIATURA","VESTOLETTA",1,"Correct"
"2095",26,75,"tramonto vaso","VISUONDOLO","FIORARIOLO",2,"Correct"
"2096",26,76,"torta acqua","IDRACIOLA","GOCCOTTELLA",1,"Incorrect"
"2097",26,77,"specchio libro","RABELLIMENTO","RAPALINCIO",1,"Correct"
"2098",26,78,"torta finestra","RETTIELLIA","POLIETTOLA",1,"Incorrect"
"2099",26,79,"torta piazza","CINCOTTELLA","APRIATTOLA",1,"Correct"
"2100",26,80,"insalata tenda","GIUBBITINA","FRIGLIANZA",2,"Correct"
"2101",26,81,"insalata finestra","SICCOTTELLA","CLIETTOLA",1,"Incorrect"
"2102",27,1,"camera roccia","ARMONTURIA","RETTIELLIA",1,"Correct"
"2103",27,2,"libro tramonto","PARTONCELLO","LUMERSTERSIMO",2,"Correct"
"2104",27,3,"acqua roccia","POZZANELLA","IDRACIOLA",1,"Incorrect"
"2105",27,4,"specchio muro","CROIETTOLO","PICATTOLO",1,"Correct"
"2106",27,5,"vaso tramonto","FIORECCIANDOLO","FIORARIOLO",2,"Correct"
"2107",27,6,"tenda piazza","BANDINAIA","IDRANDINA",1,"Correct"
"2108",27,7,"albero vaso","SUONISCRIO","FIORICELLO",2,"Correct"
"2109",27,8,"vaso libro","FIORISITOLO","SDRANGOLIO",2,"Incorrect"
"2110",27,9,"camera scarpa","POZZETTERIA","RETTIELLIA",1,"Incorrect"
"2111",27,10,"camera finestra","VESTINETTA","APRIATTOLA",2,"Correct"
"2112",27,11,"scarpa tenda","SDRAIATURA","CLIETTONDOLA",1,"Correct"
"2113",27,12,"torta roccia","GHIANCIOLA","CENSARELLINA",2,"Incorrect"
"2114",27,13,"piazza insalata","LAVESCIA","BANCOTTINA",2,"Correct"
"2115",27,14,"scarpa roccia","POZZONELLA","MURANTURIA",2,"Correct"
"2116",27,15,"violino vaso","ARMORICELLO","SGUARELLIO",1,"Correct"
"2117",27,16,"piazza roccia","ARMONTURIA","PALCAVERIA",1,"Incorrect"
"2118",27,17,"fazzoletto prato","FIOTTINO","SUONANELLO",1,"Correct"
"2119",27,18,"scarpa giacca","GHIANCIOLA","GIUBBIATURA",2,"Correct"
"2120",27,19,"specchio albero","SRADINELLO","GRAMINELLO",2,"Incorrect"
"2121",27,20,"vaso tavolo","VISUONDOLO","GRAMINELLO",1,"Incorrect"
"2122",27,21,"insalata finestra","IDRATOLANA","CLIETTOLA",2,"Correct"
"2123",27,22,"acqua camera","IDRANDINA","SENDINAIA",1,"Correct"
"2124",27,23,"prato albero","RAPALINCIO","CERBOSCELLO",2,"Correct"
"2125",27,24,"insalata acqua","PANCOTTELLA","IDRANGIA",2,"Correct"
"2126",27,25,"violino prato","SUONANELLO","ROCCERIOLO",1,"Correct"
"2127",27,26,"tavolo violino","SUONCOLLO","LUMERSTERSIMO",1,"Correct"
"2128",27,27,"tenda giacca","PALCAVERIA","GIUBBITINA",2,"Correct"
"2129",27,28,"libro specchio","FIONCOLIOLO","RABELLIMENTO",2,"Correct"
"2130",27,29,"bambola torta","ERRACIOLINA","CENSARELLINA",2,"Correct"
"2131",27,30,"martello prato","RAPALINCIO","SEDINOCCIO",1,"Correct"
"2132",27,31,"finestra acqua","GIUBBIATURA","POZZONELLA",2,"Correct"
"2133",27,32,"torta camera","COTTOLIOLIA","SICCOTTELA",1,"Incorrect"
"2134",27,33,"tenda acqua","GOCCOTTELLA","POZZANELLA",2,"Correct"
"2135",27,34,"giacca camera","TERNOTELLA","GIUBBIATINA",2,"Correct"
"2136",27,35,"insalata giacca","IDRACIOLA","VESTINETTA",2,"Correct"
"2137",27,36,"piazza giacca","POLIETTOLA","CAMATINCIA",1,"Incorrect"
"2138",27,37,"camera piazza","GIUBBITINA","SENDINAIA",2,"Correct"
"2139",27,38,"bambola roccia","COSTRELLINA","IMMONTURA",1,"Correct"
"2140",27,39,"tenda torta","CLIETTOLA","SICCOTTELLA",2,"Correct"
"2141",27,40,"camera insalata","COTTOLIOLIA","GIAPRIATOLA",2,"Incorrect"
"2142",27,41,"prato specchio","ROSCESCOLO","SPURIALLIO",1,"Incorrect"
"2143",27,42,"torta finestra","APRIATTOLA","POLIETTOLA",1,"Incorrect"
"2144",27,43,"specchio violino","VISUONDOLO","SUONCOLLO",2,"Incorrect"
"2145",27,44,"albero tavolo","FIORICELLO","PARTONCELLO",1,"Incorrect"
"2146",27,45,"specchio fazzoletto","CROIETTOLO","SGUARELLIO",2,"Correct"
"2147",27,46,"insalata tenda","CAMATINCIA","FRIGLIANZA",2,"Correct"
"2148",27,47,"martello violino","RABELLIMENTO","SUONACARIO",2,"Correct"
"2149",27,48,"martello specchio","SPALENTOLO","FIOTTINO",1,"Correct"
"2150",27,49,"piazza finestra","FRIGLIANZA","GIAPRIATOLA",2,"Correct"
"2151",27,50,"fazzoletto tavolo","SEDINOCCIO","FIORARIOLO",1,"Correct"
"2152",27,51,"piazza acqua","SDRAIATURA","POZZETTERIA",2,"Correct"
"2153",27,52,"finestra giacca","CLIETTONDOLA","BANDINAIA",2,"Incorrect"
"2154",27,53,"torta piazza","SICCOTTELA","CINCOTTELLA",2,"Correct"
"2155",27,54,"tavolo tramonto","SDRAIOLIO","NARAMPICOLO",2,"Incorrect"
"2156",27,55,"tavolo muro","MUSTONCELLO","CIGOLITELLO",1,"Incorrect"
"2157",27,56,"albero libro","SUONANNARIO","NARAMPICOLO",2,"Correct"
"2158",27,57,"fazzoletto albero","FIORECCIANDOLO","SPURIALLIO",1,"Correct"
"2159",27,58,"vaso prato","FIORINELLO","FIONCOLIOLO",1,"Incorrect"
"2160",27,59,"bambola giacca","CLICCATTOLA","VESTOLETTA",2,"Correct"
"2161",27,60,"camera tenda","SDRANZIA","BANCOTTINA",1,"Correct"
"2162",27,61,"finestra roccia","MURICATTOLA","VESTOLETTA",1,"Correct"
"2163",27,62,"scarpa torta","SICCOTTELLA","PANCOTTELLA",2,"Correct"
"2164",27,63,"prato tavolo","SDRAIARELLO","ARMORICELLO",1,"Correct"
"2165",27,64,"tramonto violino","SUONANNARIO","CERBOSCELLO",1,"Correct"
"2166",27,65,"tenda roccia","COSTRELLINA","IMMONTURA",1,"Incorrect"
"2167",27,66,"insalata roccia","MURANTURIA","ERRACIOLINA",2,"Correct"
"2168",27,67,"libro prato","SDRAIOLIO","FIOCOSCRIO",1,"Incorrect"
"2169",27,68,"finestra tenda","TERNOTELLA","CINCOTTELLA",2,"Incorrect"
"2170",27,69,"tramonto albero","FIOCOSCRIO","ROSCESCOLO",1,"Incorrect"
"2171",27,70,"finestra scarpa","GIUBBIATINA","CLICCATTOLA",1,"Incorrect"
"2172",27,71,"torta acqua","IDRANGIA","GOCCOTTELLA",1,"Incorrect"
"2173",27,72,"libro violino","SUONISCRIO","FIORISITOLO",1,"Correct"
"2174",27,73,"fazzoletto vaso","FIORINELLO","SPALENTOLO",1,"Correct"
"2175",27,74,"specchio tavolo","SDRANGOLIO","SUONACARIO",1,"Correct"
"2176",27,75,"libro martello","PICATTOLO","CIGOLITELLO",1,"Correct"
"2177",27,76,"vaso martello","ROCCERIOLO","SRADINELLO",1,"Correct"
"2178",27,77,"albero violino","SDRAIARELLO","MUSTONCELLO",2,"Correct"
"2179",27,78,"acqua giacca","SDRANZIA","LAVESCIA",2,"Correct"
"2180",27,79,"insalata torta","FRICOTTELA","MURICATTOLA",1,"Correct"
"2181",27,80,"scarpa acqua","IDRATOLANA","FRICOTTELA",1,"Correct"
"2182",27,81,"giacca torta","CAPPETTELLA","undefined",1,"Correct"
"2183",28,1,"tavolo fazzoletto","VISUONDOLO","SEDINOCCIO",1,"Incorrect"
"2184",28,2,"albero tramonto","FIOCOSCRIO","ROSCESCOLO",1,"Incorrect"
"2185",28,3,"tenda insalata","CAMATINCIA","FRIGLIANZA",2,"Correct"
"2186",28,4,"scarpa torta","PANCOTTELLA","LAVESCIA",1,"Correct"
"2187",28,5,"scarpa roccia","VESTINETTA","MURANTURIA",2,"Correct"
"2188",28,6,"acqua tenda","SICCOTTELA","POZZANELLA",2,"Correct"
"2189",28,7,"finestra piazza","GIAPRIATOLA","MURANTURIA",1,"Correct"
"2190",28,8,"camera giacca","ARMONTURIA","GIUBBIATINA",2,"Correct"
"2191",28,9,"violino libro","SUONISCRIO","SEDINOCCIO",1,"Correct"
"2192",28,10,"martello violino","CIGOLITELLO","SUONACARIO",2,"Correct"
"2193",28,11,"libro martello","ARMORICELLO","PICATTOLO",1,"Incorrect"
"2194",28,12,"albero fazzoletto","FIORECCIANDOLO","ROSCESCOLO",1,"Correct"
"2195",28,13,"camera scarpa","RETTIELLIA","PALCAVERIA",1,"Correct"
"2196",28,14,"acqua finestra","POZZONELLA","CLIETTOLA",1,"Correct"
"2197",28,15,"giacca torta","CAPPETTELLA","POLIETTOLA",1,"Correct"
"2198",28,16,"libro albero","NARAMPICOLO","SDRANGOLIO",2,"Incorrect"
"2199",28,17,"fazzoletto prato","FIOTTINO","SUONANNARIO",2,"Incorrect"
"2200",28,18,"libro specchio","RABELLIMENTO","GRAMINELLO",1,"Correct"
"2201",28,19,"fazzoletto specchio","SGUARELLIO","SPURIALLIO",1,"Correct"
"2202",28,20,"giacca insalata","VESTINETTA","GIUBBIATINA",2,"Incorrect"
"2203",28,21,"tenda scarpa","IMMONTURA","SDRAIATURA",2,"Correct"
"2204",28,22,"albero vaso","FIORICELLO","FIORARIOLO",1,"Correct"
"2205",28,23,"finestra insalata","CENSARELLINA","CLIETTOLA",1,"Incorrect"
"2206",28,24,"piazza acqua","SDRAIATURA","POZZETTERIA",2,"Correct"
"2207",28,25,"roccia insalata","ERRACIOLINA","GIAPRIATOLA",1,"Correct"
"2208",28,26,"vaso violino","ARMORICELLO","RAPALINCIO",1,"Correct"
"2209",28,27,"tavolo albero","SRADINELLO","PARTONCELLO",2,"Correct"
"2210",28,28,"violino specchio","SUONACARIO","VISUONDOLO",2,"Correct"
"2211",28,29,"violino albero","MUSTONCELLO","FIORECCIANDOLO",2,"Incorrect"
"2212",28,30,"specchio martello","FIOTTINO","SPALENTOLO",2,"Correct"
"2213",28,31,"roccia camera","RETTIELLIA","ARMONTURIA",2,"Correct"
"2214",28,32,"prato albero","CERBOSCELLO","PICATTOLO",1,"Correct"
"2215",28,33,"violino tavolo","SUONCOLLO","FIORISITOLO",1,"Correct"
"2216",28,34,"vaso tramonto","FIORINELLO","FIORARIOLO",2,"Correct"
"2217",28,35,"acqua insalata","IDRATOLANA","IDRANGIA",1,"Incorrect"
"2218",28,36,"camera torta","SICCOTTELA","ERRACIOLINA",1,"Correct"
"2219",28,37,"tenda torta","SICCOTTELLA","GHIANCIOLA",2,"Incorrect"
"2220",28,38,"roccia torta","PANCOTTELLA","GHIANCIOLA",1,"Incorrect"
"2221",28,39,"acqua torta","FRICOTTELA","GOCCOTTELLA",2,"Correct"
"2222",28,40,"giacca piazza","CAMATINCIA","IDRANDINA",1,"Correct"
"2223",28,41,"piazza camera","POZZONELLA","SENDINAIA",1,"Incorrect"
"2224",28,42,"torta piazza","SICCOTTELLA","CINCOTTELLA",2,"Correct"
"2225",28,43,"muro tavolo","FIORICELLO","CIGOLITELLO",2,"Correct"
"2226",28,44,"tenda camera","SDRANZIA","BANCOTTINA",1,"Correct"
"2227",28,45,"roccia finestra","MURICATTOLA","FRIGLIANZA",1,"Correct"
"2228",28,46,"libro vaso","FIORISITOLO","LUMERSTERSIMO",2,"Incorrect"
"2229",28,47,"tenda giacca","GIUBBITINA","TERNOTELLA",1,"Correct"
"2230",28,61,"torta insalata","IDRANGIA","FRICOTTELA",2,"Correct"
"2231",28,62,"specchio albero","SRADINELLO","SPALENTOLO",1,"Correct"
"2232",28,63,"insalata camera","APRIATTOLA","COTTOLIOLIA",2,"Correct"
"2233",28,64,"piazza tenda","BANDINAIA","GOCCOTTELLA",2,"Incorrect"
"2234",28,65,"tenda roccia","CLICCATTOLA","IMMONTURA",2,"Correct"
"2235",28,66,"libro tramonto","LUMERSTERSIMO","SGUARELLIO",2,"Incorrect"
"2236",28,67,"scarpa acqua","IDRATOLANA","COSTRELLINA",1,"Correct"
"2237",28,68,"giacca finestra","COTTOLIOLIA","CLIETTONDOLA",1,"Incorrect"
"2238",28,69,"libro prato","FIOCOSCRIO","ROCCERIOLO",2,"Incorrect"
"2239",28,70,"roccia acqua","CLIETTONDOLA","IDRACIOLA",2,"Correct"
"2240",28,71,"insalata piazza","POZZANELLA","BANCOTTINA",2,"Correct"
"2241",28,72,"finestra tenda","SENDINAIA","TERNOTELLA",2,"Correct"
"2242",28,73,"vaso tavolo","GRAMINELLO","SUONANELLO",2,"Incorrect"
"2243",28,74,"tramonto tavolo","SDRAIOLIO","SUONISCRIO",2,"Incorrect"
"2244",28,75,"specchio prato","RABELLIMENTO","SPURIALLIO",2,"Correct"
"2245",28,76,"roccia bambola","GIUBBIATURA","COSTRELLINA",2,"Correct"
"2246",28,77,"camera finestra","SDRANZIA","APRIATTOLA",1,"Incorrect"
"2247",28,78,"bambola giacca","VESTOLETTA","CAPPETTELLA",1,"Correct"
"2248",28,79,"martello vaso","FIONCOLIOLO","ROCCERIOLO",2,"Correct"
"2249",28,80,"specchio muro","PARTONCELLO","CROIETTOLO",2,"Correct"
"2250",28,81,"scarpa finestra","CLICCATTOLA","VESTOLETTA",2,"Incorrect"
"2251",29,1,"fazzoletto prato","FIOTTINO","SUONANELLO",1,"Correct"
"2252",29,2,"specchio prato","NARAMPICOLO","SPURIALLIO",2,"Correct"
"2253",29,3,"martello prato","SUONANNARIO","RAPALINCIO",1,"Incorrect"
"2254",29,4,"libro albero","SDRAIOLIO","NARAMPICOLO",1,"Incorrect"
"2255",29,5,"albero fazzoletto","CIGOLITELLO","FIORECCIANDOLO",2,"Correct"
"2256",29,6,"roccia insalata","ERRACIOLINA","SICCOTTELLA",1,"Correct"
"2257",29,7,"prato tavolo","SDRAIARELLO","MUSTONCELLO",1,"Correct"
"2258",29,8,"tavolo muro","CIGOLITELLO","FIORICELLO",1,"Correct"
"2259",29,9,"violino tavolo","SUONCOLLO","FIORECCIANDOLO",1,"Correct"
"2260",29,10,"bambola torta","CENSARELLINA","CLIETTONDOLA",2,"Incorrect"
"2261",29,11,"specchio martello","FIORARIOLO","SPALENTOLO",2,"Correct"
"2262",29,12,"albero violino","MUSTONCELLO","SEDINOCCIO",2,"Incorrect"
"2263",29,13,"libro prato","SUONCOLLO","FIOCOSCRIO",1,"Incorrect"
"2264",29,14,"libro tramonto","LUMERSTERSIMO","SPALENTOLO",1,"Correct"
"2265",29,15,"martello violino","SUONACARIO","SGUARELLIO",1,"Correct"
"2266",29,16,"violino tramonto","SUONANNARIO","SPURIALLIO",2,"Incorrect"
"2267",29,17,"albero tavolo","FIOCOSCRIO","PARTONCELLO",1,"Incorrect"
"2268",29,18,"roccia torta","RETTIELLIA","GHIANCIOLA",2,"Correct"
"2269",29,19,"acqua insalata","IDRANGIA","SENDINAIA",1,"Correct"
"2270",29,20,"giacca bambola","GIUBBIATINA","VESTOLETTA",2,"Correct"
"2271",29,21,"torta insalata","FRICOTTELA","IDRATOLANA",1,"Correct"
"2272",29,22,"giacca camera","GOCCOTTELLA","GIUBBIATINA",2,"Correct"
"2273",29,23,"martello libro","PARTONCELLO","PICATTOLO",2,"Correct"
"2274",29,24,"piazza roccia","BANDINAIA","PALCAVERIA",1,"Incorrect"
"2275",29,25,"giacca torta","BANCOTTINA","CAPPETTELLA",2,"Correct"
"2276",29,26,"piazza camera","CAMATINCIA","SENDINAIA",1,"Incorrect"
"2277",29,27,"violino libro","SUONISCRIO","FIORISITOLO",1,"Correct"
"2278",29,28,"scarpa camera","VESTINETTA","RETTIELLIA",1,"Incorrect"
"2279",29,29,"tramonto albero","ROSCESCOLO","FIOTTINO",2,"Incorrect"
"2280",29,30,"camera acqua","IDRANDINA","PANCOTTELLA",1,"Correct"
"2281",29,31,"prato vaso","CERBOSCELLO","FIONCOLIOLO",1,"Incorrect"
"2282",29,32,"finestra giacca","GIUBBIATURA","CLIETTONDOLA",2,"Correct"
"2283",29,33,"camera roccia","ARMONTURIA","TERNOTELLA",1,"Correct"
"2284",29,34,"finestra piazza","SICCOTTELA","GIAPRIATOLA",2,"Correct"
"2285",29,35,"roccia bambola","GIAPRIATOLA","COSTRELLINA",2,"Correct"
"2286",29,36,"libro vaso","FIORISITOLO","SRADINELLO",1,"Correct"
"2287",29,37,"albero vaso","GRAMINELLO","FIORICELLO",2,"Correct"
"2288",29,38,"roccia finestra","MURICATTOLA","SDRAIATURA",2,"Incorrect"
"2289",29,39,"tenda piazza","LAVESCIA","BANDINAIA",2,"Correct"
"2290",29,40,"acqua roccia","IDRACIOLA","ERRACIOLINA",1,"Correct"
"2291",29,41,"finestra acqua","POZZONELLA","APRIATTOLA",1,"Correct"
"2292",29,42,"acqua tenda","IMMONTURA","POZZANELLA",2,"Correct"
"2293",29,43,"giacca piazza","CAMATINCIA","VESTOLETTA",2,"Incorrect"
"2294",29,44,"tenda camera","COTTOLIOLIA","SDRANZIA",2,"Correct"
"2295",29,45,"specchio muro","VISUONDOLO","CROIETTOLO",1,"Incorrect"
"2296",29,46,"torta acqua","GOCCOTTELLA","POZZONELLA",2,"Incorrect"
"2297",29,47,"acqua piazza","CINCOTTELLA","POZZETTERIA",2,"Correct"
"2298",29,48,"scarpa acqua","ARMONTURIA","IDRATOLANA",2,"Correct"
"2299",29,49,"finestra tenda","COSTRELLINA","TERNOTELLA",1,"Incorrect"
"2300",29,50,"fazzoletto vaso","FIORINELLO","LUMERSTERSIMO",2,"Incorrect"
"2301",29,51,"specchio fazzoletto","SGUARELLIO","SUONISCRIO",1,"Correct"
"2302",29,52,"giacca insalata","POZZANELLA","VESTINETTA",2,"Correct"
"2303",29,53,"piazza insalata","BANCOTTINA","MURICATTOLA",2,"Incorrect"
"2304",29,54,"giacca tenda","GIUBBITINA","POZZETTERIA",1,"Correct"
"2305",29,55,"insalata finestra","CLIETTOLA","FRIGLIANZA",2,"Incorrect"
"2306",29,56,"tenda insalata","CAPPETTELLA","FRIGLIANZA",1,"Incorrect"
"2307",29,57,"vaso tramonto","FIORARIOLO","ROSCESCOLO",1,"Correct"
"2308",29,58,"finestra scarpa","CLICCATTOLA","GIUBBITINA",1,"Correct"
"2309",29,59,"tenda torta","SICCOTTELLA","POLIETTOLA",2,"Incorrect"
"2310",29,60,"insalata camera","COTTOLIOLIA","FRICOTTELA",2,"Incorrect"
"2311",29,61,"scarpa tenda","IDRANDINA","SDRAIATURA",2,"Correct"
"2312",29,62,"torta piazza","CINCOTTELLA","PALCAVERIA",1,"Correct"
"2313",29,63,"vaso tavolo","ARMORICELLO","GRAMINELLO",1,"Incorrect"
"2314",29,64,"specchio tavolo","SDRANGOLIO","CROIETTOLO",1,"Correct"
"2315",29,65,"torta finestra","IDRANGIA","POLIETTOLA",2,"Correct"
"2316",29,66,"violino vaso","ARMORICELLO","PICATTOLO",2,"Incorrect"
"2317",29,67,"fazzoletto tavolo","FIONCOLIOLO","SEDINOCCIO",1,"Incorrect"
"2318",29,68,"finestra camera","IDRACIOLA","APRIATTOLA",2,"Correct"
"2319",29,69,"scarpa roccia","GHIANCIOLA","MURANTURIA",2,"Correct"
"2320",29,70,"roccia tenda","IMMONTURA","SDRANZIA",1,"Correct"
"2321",29,71,"tramonto tavolo","SDRAIOLIO","FIORINELLO",1,"Correct"
"2322",29,72,"torta camera","CLICCATTOLA","SICCOTTELA",1,"Incorrect"
"2323",29,73,"martello vaso","ROCCERIOLO","RAPALINCIO",1,"Correct"
"2324",29,74,"giacca acqua","CLIETTOLA","LAVESCIA",2,"Correct"
"2325",29,75,"violino prato","SUONANELLO","ROCCERIOLO",1,"Correct"
"2326",29,76,"scarpa giacca","GIUBBIATURA","MURANTURIA",1,"Correct"
"2327",29,77,"violino specchio","VISUONDOLO","SDRANGOLIO",1,"Correct"
"2328",29,78,"albero specchio","SUONACARIO","SRADINELLO",2,"Correct"
"2329",29,79,"specchio libro","RABELLIMENTO","SDRAIARELLO",2,"Incorrect"
"2330",29,80,"albero prato","CERBOSCELLO","RABELLIMENTO",1,"Correct"
"2331",29,81,"torta scarpa","CENSARELLINA","PANCOTTELLA",2,"Correct"
"2332",30,1,"tenda roccia","MURANTURIA","IMMONTURA",1,"Incorrect"
"2333",30,2,"roccia scarpa","IMMONTURA","MURANTURIA",1,"Incorrect"
"2334",30,3,"prato libro","SPALENTOLO","FIOCOSCRIO",2,"Correct"
"2335",30,4,"acqua insalata","IDRANGIA","BANDINAIA",1,"Correct"
"2336",30,5,"acqua scarpa","IDRATOLANA","COTTOLIOLIA",1,"Correct"
"2337",30,6,"torta finestra","CAPPETTELLA","POLIETTOLA",2,"Correct"
"2338",30,7,"vaso albero","FIORICELLO","CROIETTOLO",2,"Incorrect"
"2339",30,8,"albero tramonto","RAPALINCIO","ROSCESCOLO",2,"Correct"
"2340",30,9,"tavolo vaso","GRAMINELLO","PARTONCELLO",1,"Correct"
"2341",30,10,"finestra tenda","GIUBBIATINA","TERNOTELLA",2,"Correct"
"2342",30,11,"violino specchio","VISUONDOLO","ROCCERIOLO",1,"Correct"
"2343",30,12,"tavolo muro","CIGOLITELLO","SUONCOLLO",1,"Correct"
"2344",30,13,"piazza roccia","PALCAVERIA","GHIANCIOLA",2,"Incorrect"
"2345",30,14,"prato specchio","FIONCOLIOLO","SPURIALLIO",2,"Correct"
"2346",30,15,"giacca torta","VESTOLETTA","CAPPETTELLA",1,"Incorrect"
"2347",30,16,"vaso fazzoletto","RABELLIMENTO","FIORINELLO",2,"Correct"
"2348",30,17,"finestra acqua","SICCOTTELLA","POZZONELLA",2,"Correct"
"2349",30,18,"finestra giacca","MURICATTOLA","CLIETTONDOLA",1,"Incorrect"
"2350",30,19,"violino tavolo","SUONCOLLO","SDRANGOLIO",1,"Correct"
"2351",30,20,"tavolo prato","SDRAIARELLO","FIORARIOLO",2,"Incorrect"
"2352",30,21,"torta roccia","GHIANCIOLA","POZZANELLA",1,"Correct"
"2353",30,22,"albero fazzoletto","FIOTTINO","FIORECCIANDOLO",1,"Incorrect"
"2354",30,23,"muro specchio","CROIETTOLO","FIORECCIANDOLO",1,"Correct"
"2355",30,24,"tenda scarpa","CLIETTONDOLA","SDRAIATURA",2,"Correct"
"2356",30,25,"torta scarpa","SICCOTTELA","PANCOTTELLA",2,"Correct"
"2357",30,26,"torta camera","SICCOTTELA","SDRAIATURA",1,"Correct"
"2358",30,27,"vaso tramonto","FIORARIOLO","ROSCESCOLO",2,"Incorrect"
"2359",30,28,"piazza tenda","POZZONELLA","BANDINAIA",2,"Correct"
"2360",30,29,"violino albero","MUSTONCELLO","CIGOLITELLO",2,"Incorrect"
"2361",30,30,"violino martello","MUSTONCELLO","SUONACARIO",1,"Incorrect"
"2362",30,31,"acqua tenda","POZZANELLA","ERRACIOLINA",1,"Correct"
"2363",30,32,"libro violino","SUONISCRIO","SPURIALLIO",1,"Correct"
"2364",30,33,"giacca insalata","ARMONTURIA","VESTINETTA",2,"Correct"
"2365",30,34,"libro tramonto","GRAMINELLO","LUMERSTERSIMO",2,"Correct"
"2366",30,35,"acqua torta","GOCCOTTELLA","GIUBBITINA",1,"Correct"
"2367",30,36,"tenda torta","SICCOTTELLA","CINCOTTELLA",1,"Correct"
"2368",30,37,"torta insalata","GOCCOTTELLA","FRICOTTELA",2,"Correct"
"2369",30,38,"camera acqua","IDRANDINA","PANCOTTELLA",1,"Correct"
"2370",30,39,"roccia acqua","IDRACIOLA","CLICCATTOLA",1,"Correct"
"2371",30,40,"giacca acqua","GIAPRIATOLA","LAVESCIA",1,"Incorrect"
"2372",30,41,"specchio albero","SRADINELLO","FIORISITOLO",2,"Incorrect"
"2373",30,42,"vaso prato","FIONCOLIOLO","CERBOSCELLO",2,"Incorrect"
"2374",30,43,"violino prato","SUONACARIO","SUONANELLO",2,"Correct"
"2375",30,44,"camera finestra","COSTRELLINA","APRIATTOLA",2,"Correct"
"2376",30,45,"albero prato","SDRAIARELLO","CERBOSCELLO",2,"Correct"
"2377",30,46,"camera insalata","COTTOLIOLIA","FRICOTTELA",1,"Correct"
"2378",30,47,"fazzoletto prato","FIOTTINO","FIOCOSCRIO",1,"Correct"
"2379",30,48,"camera tenda","SDRANZIA","TERNOTELLA",2,"Incorrect"
"2380",30,49,"insalata roccia","ERRACIOLINA","POZZETTERIA",1,"Correct"
"2381",30,50,"albero tavolo","PARTONCELLO","SUONANELLO",1,"Correct"
"2382",30,51,"vaso libro","FIORISITOLO","LUMERSTERSIMO",1,"Correct"
"2383",30,52,"finestra roccia","BANCOTTINA","MURICATTOLA",2,"Correct"
"2384",30,53,"martello specchio","FIORINELLO","SPALENTOLO",2,"Correct"
"2385",30,54,"vaso martello","NARAMPICOLO","ROCCERIOLO",1,"Incorrect"
"2386",30,55,"martello libro","PICATTOLO","VISUONDOLO",1,"Correct"
"2387",30,56,"camera piazza","SENDINAIA","GIUBBIATURA",1,"Correct"
"2388",30,57,"tramonto violino","ARMORICELLO","SUONANNARIO",2,"Correct"
"2389",30,58,"fazzoletto specchio","SGUARELLIO","FIORICELLO",1,"Correct"
"2390",30,59,"insalata tenda","SENDINAIA","FRIGLIANZA",2,"Correct"
"2391",30,60,"giacca camera","APRIATTOLA","GIUBBIATINA",2,"Correct"
"2392",30,61,"piazza torta","SDRANZIA","CINCOTTELLA",2,"Correct"
"2393",30,62,"scarpa giacca","GIUBBIATURA","RETTIELLIA",1,"Correct"
"2394",30,63,"piazza acqua","CLIETTOLA","POZZETTERIA",2,"Correct"
"2395",30,64,"camera roccia","ARMONTURIA","CENSARELLINA",1,"Correct"
"2396",30,65,"tavolo tramonto","SEDINOCCIO","SDRAIOLIO",1,"Incorrect"
"2397",30,66,"bambola torta","CENSARELLINA","IDRATOLANA",1,"Correct"
"2398",30,67,"bambola roccia","PALCAVERIA","COSTRELLINA",1,"Incorrect"
"2399",30,68,"martello prato","RAPALINCIO","SRADINELLO",2,"Incorrect"
"2400",30,69,"violino vaso","ARMORICELLO","SGUARELLIO",1,"Correct"
