"","participant_id","rt","trial_id","gender","age","language","speech_therapy","mental_conditions","sentence","test_item","phenomenon","condition","response","accuracy","repetition","stability"
"6700","189764",1599,100,"male",48,"english","no","no","Jacob always then did his homework","TS 8","Order of Adverbs","ungrammatical","n",1,10,0
"6701","189764",2180,25,"male",48,"english","no","no","Gary still perhaps drives to work","TS 9","Order of Adverbs","ungrammatical","n",1,1,NA
"6702","189764",3832,51,"male",48,"english","no","no","Gary still perhaps drives to work","TS 9","Order of Adverbs","ungrammatical","n",1,2,0
"6703","189764",1990,53,"male",48,"english","no","no","Gary still perhaps drives to work","TS 9","Order of Adverbs","ungrammatical","n",1,3,0
"6704","189764",827,54,"male",48,"english","no","no","Gary still perhaps drives to work","TS 9","Order of Adverbs","ungrammatical","n",1,4,0
"6705","189764",1428,77,"male",48,"english","no","no","Gary still perhaps drives to work","TS 9","Order of Adverbs","ungrammatical","n",1,5,0
"6706","189764",1243,94,"male",48,"english","no","no","Gary still perhaps drives to work","TS 9","Order of Adverbs","ungrammatical","n",1,6,0
"6707","189764",5813,102,"male",48,"english","no","no","Gary still perhaps drives to work","TS 9","Order of Adverbs","ungrammatical","n",1,7,0
"6708","189764",971,104,"male",48,"english","no","no","Gary still perhaps drives to work","TS 9","Order of Adverbs","ungrammatical","c",0,8,1
"6709","189764",1121,106,"male",48,"english","no","no","Gary still perhaps drives to work","TS 9","Order of Adverbs","ungrammatical","n",1,9,1
"6710","189764",881,110,"male",48,"english","no","no","Gary still perhaps drives to work","TS 9","Order of Adverbs","ungrammatical","n",1,10,0
"6711","219212",1993.70000004768,13,"female",30,"english","no","no","The new door is red","CHECK1","attention check","grammatical","c",1,1,NA
"6712","219212",1710.70000004768,16,"female",30,"english","no","no","The new door is red","CHECK1","attention check","grammatical","c",1,2,0
"6713","219212",1232.80000019073,32,"female",30,"english","no","no","The new door is red","CHECK1","attention check","grammatical","c",1,3,0
"6714","219212",731.700000047684,43,"female",30,"english","no","no","The new door is red","CHECK1","attention check","grammatical","c",1,4,0
"6715","219212",1580.59999990463,67,"female",30,"english","no","no","The new door is red","CHECK1","attention check","grammatical","c",1,5,0
"6716","219212",2423.79999995232,10,"female",30,"english","no","no","Red is new door the","CHECK2","attention check","ungrammatical","n",1,1,NA
"6717","219212",1353.70000004768,14,"female",30,"english","no","no","Red is new door the","CHECK2","attention check","ungrammatical","n",1,2,0
"6718","219212",880.299999952316,28,"female",30,"english","no","no","Red is new door the","CHECK2","attention check","ungrammatical","n",1,3,0
"6719","219212",922.600000143051,48,"female",30,"english","no","no","Red is new door the","CHECK2","attention check","ungrammatical","n",1,4,0
"6720","219212",1006.20000004768,85,"female",30,"english","no","no","Red is new door the","CHECK2","attention check","ungrammatical","n",1,5,0
"6721","219212",9155.89999985695,5,"female",30,"english","no","no","Charlotte allegedly once was an acrobat","TS 1","Order of Adverbs","grammatical","n",0,1,NA
"6722","219212",6861.59999990463,18,"female",30,"english","no","no","Charlotte allegedly once was an acrobat","TS 1","Order of Adverbs","grammatical","n",0,2,0
"6723","219212",7159.5,23,"female",30,"english","no","no","Charlotte allegedly once was an acrobat","TS 1","Order of Adverbs","grammatical","n",0,3,0
"6724","219212",2528.5,36,"female",30,"english","no","no","Charlotte allegedly once was an acrobat","TS 1","Order of Adverbs","grammatical","n",0,4,0
"6725","219212",5870.79999995232,45,"female",30,"english","no","no","Charlotte allegedly once was an acrobat","TS 1","Order of Adverbs","grammatical","n",0,5,0
"6726","219212",2992.39999985695,65,"female",30,"english","no","no","Charlotte allegedly once was an acrobat","TS 1","Order of Adverbs","grammatical","n",0,6,0
"6727","219212",935.099999904633,74,"female",30,"english","no","no","Charlotte allegedly once was an acrobat","TS 1","Order of Adverbs","grammatical","n",0,7,0
"6728","219212",972.799999952316,94,"female",30,"english","no","no","Charlotte allegedly once was an acrobat","TS 1","Order of Adverbs","grammatical","n",0,8,0
"6729","219212",929,97,"female",30,"english","no","no","Charlotte allegedly once was an acrobat","TS 1","Order of Adverbs","grammatical","n",0,9,0
"6730","219212",1029.60000014305,100,"female",30,"english","no","no","Charlotte allegedly once was an acrobat","TS 1","Order of Adverbs","grammatical","n",0,10,0
"6731","219212",9551.09999990463,6,"female",30,"english","no","no","Jeff no longer probably eats sushi","TS 10","Order of Adverbs","ungrammatical","n",1,1,NA
"6732","219212",4235.29999995232,20,"female",30,"english","no","no","Jeff no longer probably eats sushi","TS 10","Order of Adverbs","ungrammatical","n",1,2,0
"6733","219212",2119.79999995232,25,"female",30,"english","no","no","Jeff no longer probably eats sushi","TS 10","Order of Adverbs","ungrammatical","n",1,3,0
"6734","219212",1567.10000014305,35,"female",30,"english","no","no","Jeff no longer probably eats sushi","TS 10","Order of Adverbs","ungrammatical","n",1,4,0
"6735","219212",1236.5,41,"female",30,"english","no","no","Jeff no longer probably eats sushi","TS 10","Order of Adverbs","ungrammatical","n",1,5,0
"6736","219212",1453.79999995232,58,"female",30,"english","no","no","Jeff no longer probably eats sushi","TS 10","Order of Adverbs","ungrammatical","n",1,6,0
"6737","219212",1568.29999995232,71,"female",30,"english","no","no","Jeff no longer probably eats sushi","TS 10","Order of Adverbs","ungrammatical","n",1,7,0
"6738","219212",1335.5,79,"female",30,"english","no","no","Jeff no longer probably eats sushi","TS 10","Order of Adverbs","ungrammatical","n",1,8,0
"6739","219212",1195.20000004768,92,"female",30,"english","no","no","Jeff no longer probably eats sushi","TS 10","Order of Adverbs","ungrammatical","n",1,9,0
"6740","219212",955.5,101,"female",30,"english","no","no","Jeff no longer probably eats sushi","TS 10","Order of Adverbs","ungrammatical","n",1,10,0
"6741","219212",2980.29999995232,19,"female",30,"english","no","no","Sean probably already did his homework","TS 2","Order of Adverbs","grammatical","c",1,1,NA
"6742","219212",2128.89999985695,24,"female",30,"english","no","no","Sean probably already did his homework","TS 2","Order of Adverbs","grammatical","c",1,2,0
"6743","219212",1520.79999995232,29,"female",30,"english","no","no","Sean probably already did his homework","TS 2","Order of Adverbs","grammatical","c",1,3,0
"6744","219212",1548.5,34,"female",30,"english","no","no","Sean probably already did his homework","TS 2","Order of Adverbs","grammatical","c",1,4,0
"6745","219212",1327.60000014305,52,"female",30,"english","no","no","Sean probably already did his homework","TS 2","Order of Adverbs","grammatical","c",1,5,0
"6746","219212",3047.29999995232,61,"female",30,"english","no","no","Sean probably already did his homework","TS 2","Order of Adverbs","grammatical","c",1,6,0
"6747","219212",4632.10000014305,70,"female",30,"english","no","no","Sean probably already did his homework","TS 2","Order of Adverbs","grammatical","n",0,7,1
"6748","219212",1969.40000009537,73,"female",30,"english","no","no","Sean probably already did his homework","TS 2","Order of Adverbs","grammatical","n",0,8,0
"6749","219212",1152.29999995232,75,"female",30,"english","no","no","Sean probably already did his homework","TS 2","Order of Adverbs","grammatical","n",0,9,0
"6750","219212",2217.5,98,"female",30,"english","no","no","Sean probably already did his homework","TS 2","Order of Adverbs","grammatical","c",1,10,1
"6751","219212",5708.79999995232,7,"female",30,"english","no","no","Melissa then always cleaned the dishes","TS 3","Order of Adverbs","grammatical","c",1,1,NA
"6752","219212",2194.5,40,"female",30,"english","no","no","Melissa then always cleaned the dishes","TS 3","Order of Adverbs","grammatical","c",1,2,0
"6753","219212",1156.20000004768,51,"female",30,"english","no","no","Melissa then always cleaned the dishes","TS 3","Order of Adverbs","grammatical","c",1,3,0
"6754","219212",5578.10000014305,53,"female",30,"english","no","no","Melissa then always cleaned the dishes","TS 3","Order of Adverbs","grammatical","c",1,4,0
"6755","219212",1947.60000014305,57,"female",30,"english","no","no","Melissa then always cleaned the dishes","TS 3","Order of Adverbs","grammatical","c",1,5,0
"6756","219212",2231.29999995232,62,"female",30,"english","no","no","Melissa then always cleaned the dishes","TS 3","Order of Adverbs","grammatical","c",1,6,0
"6757","219212",2353.20000004768,68,"female",30,"english","no","no","Melissa then always cleaned the dishes","TS 3","Order of Adverbs","grammatical","c",1,7,0
"6758","219212",1297.70000004768,83,"female",30,"english","no","no","Melissa then always cleaned the dishes","TS 3","Order of Adverbs","grammatical","c",1,8,0
"6759","219212",2383.10000014305,90,"female",30,"english","no","no","Melissa then always cleaned the dishes","TS 3","Order of Adverbs","grammatical","c",1,9,0
"6760","219212",3696.70000004768,105,"female",30,"english","no","no","Melissa then always cleaned the dishes","TS 3","Order of Adverbs","grammatical","c",1,10,0
"6761","219212",4032.10000014305,12,"female",30,"english","no","no","Dre perhaps still takes dance lessons","TS 4","Order of Adverbs","grammatical","c",1,1,NA
"6762","219212",5067.80000019073,31,"female",30,"english","no","no","Dre perhaps still takes dance lessons","TS 4","Order of Adverbs","grammatical","c",1,2,0
"6763","219212",1720.40000009537,33,"female",30,"english","no","no","Dre perhaps still takes dance lessons","TS 4","Order of Adverbs","grammatical","c",1,3,0
"6764","219212",1343.29999995232,37,"female",30,"english","no","no","Dre perhaps still takes dance lessons","TS 4","Order of Adverbs","grammatical","n",0,4,1
"6765","219212",2377.70000004768,50,"female",30,"english","no","no","Dre perhaps still takes dance lessons","TS 4","Order of Adverbs","grammatical","n",0,5,0
"6766","219212",4635.70000004768,86,"female",30,"english","no","no","Dre perhaps still takes dance lessons","TS 4","Order of Adverbs","grammatical","c",1,6,1
"6767","219212",1212.09999990463,91,"female",30,"english","no","no","Dre perhaps still takes dance lessons","TS 4","Order of Adverbs","grammatical","c",1,7,0
"6768","219212",1716.89999985695,93,"female",30,"english","no","no","Dre perhaps still takes dance lessons","TS 4","Order of Adverbs","grammatical","c",1,8,0
"6769","219212",930.700000047684,103,"female",30,"english","no","no","Dre perhaps still takes dance lessons","TS 4","Order of Adverbs","grammatical","c",1,9,0
"6770","219212",1154.19999980927,107,"female",30,"english","no","no","Dre perhaps still takes dance lessons","TS 4","Order of Adverbs","grammatical","c",1,10,0
"6771","219212",2714,8,"female",30,"english","no","no","Emily probably no longer drinks beer","TS 5","Order of Adverbs","grammatical","c",1,1,NA
"6772","219212",4569.10000014305,9,"female",30,"english","no","no","Emily probably no longer drinks beer","TS 5","Order of Adverbs","grammatical","c",1,2,0
"6773","219212",2470.39999985695,30,"female",30,"english","no","no","Emily probably no longer drinks beer","TS 5","Order of Adverbs","grammatical","c",1,3,0
"6774","219212",2175.20000004768,42,"female",30,"english","no","no","Emily probably no longer drinks beer","TS 5","Order of Adverbs","grammatical","c",1,4,0
"6775","219212",2098.10000014305,54,"female",30,"english","no","no","Emily probably no longer drinks beer","TS 5","Order of Adverbs","grammatical","c",1,5,0
"6776","219212",2153.90000009537,60,"female",30,"english","no","no","Emily probably no longer drinks beer","TS 5","Order of Adverbs","grammatical","c",1,6,0
"6777","219212",1117.09999990463,66,"female",30,"english","no","no","Emily probably no longer drinks beer","TS 5","Order of Adverbs","grammatical","c",1,7,0
"6778","219212",1436.70000004768,87,"female",30,"english","no","no","Emily probably no longer drinks beer","TS 5","Order of Adverbs","grammatical","c",1,8,0
"6779","219212",1361,108,"female",30,"english","no","no","Emily probably no longer drinks beer","TS 5","Order of Adverbs","grammatical","c",1,9,0
"6780","219212",1092.70000004768,114,"female",30,"english","no","no","Emily probably no longer drinks beer","TS 5","Order of Adverbs","grammatical","c",1,10,0
"6781","219212",6260.29999995232,21,"female",30,"english","no","no","Marc once allegedly was a firefighter","TS 6","Order of Adverbs","ungrammatical","n",1,1,NA
"6782","219212",1916.70000004768,22,"female",30,"english","no","no","Marc once allegedly was a firefighter","TS 6","Order of Adverbs","ungrammatical","n",1,2,0
"6783","219212",8142.29999995232,39,"female",30,"english","no","no","Marc once allegedly was a firefighter","TS 6","Order of Adverbs","ungrammatical","c",0,3,1
"6784","219212",2165.09999990463,46,"female",30,"english","no","no","Marc once allegedly was a firefighter","TS 6","Order of Adverbs","ungrammatical","n",1,4,1
"6785","219212",5171.89999985695,49,"female",30,"english","no","no","Marc once allegedly was a firefighter","TS 6","Order of Adverbs","ungrammatical","c",0,5,1
"6786","219212",2612,59,"female",30,"english","no","no","Marc once allegedly was a firefighter","TS 6","Order of Adverbs","ungrammatical","c",0,6,0
"6787","219212",1434.90000009537,63,"female",30,"english","no","no","Marc once allegedly was a firefighter","TS 6","Order of Adverbs","ungrammatical","c",0,7,0
"6788","219212",1223.5,81,"female",30,"english","no","no","Marc once allegedly was a firefighter","TS 6","Order of Adverbs","ungrammatical","n",1,8,1
"6789","219212",1254.10000014305,84,"female",30,"english","no","no","Marc once allegedly was a firefighter","TS 6","Order of Adverbs","ungrammatical","n",1,9,0
"6790","219212",4020.39999985695,104,"female",30,"english","no","no","Marc once allegedly was a firefighter","TS 6","Order of Adverbs","ungrammatical","n",1,10,0
"6791","219212",4092.09999990463,11,"female",30,"english","no","no","Sonja already probably set the table","TS 7","Order of Adverbs","ungrammatical","n",1,1,NA
"6792","219212",4535.79999995232,64,"female",30,"english","no","no","Sonja already probably set the table","TS 7","Order of Adverbs","ungrammatical","c",0,2,1
"6793","219212",2548.5,69,"female",30,"english","no","no","Sonja already probably set the table","TS 7","Order of Adverbs","ungrammatical","n",1,3,1
"6794","219212",3609.59999990463,78,"female",30,"english","no","no","Sonja already probably set the table","TS 7","Order of Adverbs","ungrammatical","c",0,4,1
"6795","219212",1531.90000009537,80,"female",30,"english","no","no","Sonja already probably set the table","TS 7","Order of Adverbs","ungrammatical","c",0,5,0
"6796","219212",1354.20000004768,96,"female",30,"english","no","no","Sonja already probably set the table","TS 7","Order of Adverbs","ungrammatical","n",1,6,1
"6797","219212",1806,102,"female",30,"english","no","no","Sonja already probably set the table","TS 7","Order of Adverbs","ungrammatical","c",0,7,1
"6798","219212",1304.90000009537,109,"female",30,"english","no","no","Sonja already probably set the table","TS 7","Order of Adverbs","ungrammatical","c",0,8,0
"6799","219212",1936.5,111,"female",30,"english","no","no","Sonja already probably set the table","TS 7","Order of Adverbs","ungrammatical","c",0,9,0
"6800","219212",653.799999952316,112,"female",30,"english","no","no","Sonja already probably set the table","TS 7","Order of Adverbs","ungrammatical","c",0,10,0
"6801","219212",7346.5,15,"female",30,"english","no","no","Jacob always then did his homework","TS 8","Order of Adverbs","ungrammatical","c",0,1,NA
"6802","219212",2205.60000014305,27,"female",30,"english","no","no","Jacob always then did his homework","TS 8","Order of Adverbs","ungrammatical","c",0,2,0
"6803","219212",2494.90000009537,38,"female",30,"english","no","no","Jacob always then did his homework","TS 8","Order of Adverbs","ungrammatical","c",0,3,0
"6804","219212",1590.20000004768,47,"female",30,"english","no","no","Jacob always then did his homework","TS 8","Order of Adverbs","ungrammatical","c",0,4,0
"6805","219212",1810.30000019073,56,"female",30,"english","no","no","Jacob always then did his homework","TS 8","Order of Adverbs","ungrammatical","c",0,5,0
"6806","219212",2464.20000004768,76,"female",30,"english","no","no","Jacob always then did his homework","TS 8","Order of Adverbs","ungrammatical","c",0,6,0
"6807","219212",985.899999856949,88,"female",30,"english","no","no","Jacob always then did his homework","TS 8","Order of Adverbs","ungrammatical","c",0,7,0
"6808","219212",1333.39999985695,89,"female",30,"english","no","no","Jacob always then did his homework","TS 8","Order of Adverbs","ungrammatical","c",0,8,0
"6809","219212",1935.40000009537,99,"female",30,"english","no","no","Jacob always then did his homework","TS 8","Order of Adverbs","ungrammatical","c",0,9,0
"6810","219212",1574.09999990463,106,"female",30,"english","no","no","Jacob always then did his homework","TS 8","Order of Adverbs","ungrammatical","c",0,10,0
"6811","219212",3620.89999985695,17,"female",30,"english","no","no","Gary still perhaps drives to work","TS 9","Order of Adverbs","ungrammatical","n",1,1,NA
"6812","219212",2288.5,26,"female",30,"english","no","no","Gary still perhaps drives to work","TS 9","Order of Adverbs","ungrammatical","n",1,2,0
"6813","219212",4323.70000004768,44,"female",30,"english","no","no","Gary still perhaps drives to work","TS 9","Order of Adverbs","ungrammatical","n",1,3,0
"6814","219212",2404.10000014305,55,"female",30,"english","no","no","Gary still perhaps drives to work","TS 9","Order of Adverbs","ungrammatical","n",1,4,0
"6815","219212",1472,72,"female",30,"english","no","no","Gary still perhaps drives to work","TS 9","Order of Adverbs","ungrammatical","n",1,5,0
"6816","219212",1169.79999995232,77,"female",30,"english","no","no","Gary still perhaps drives to work","TS 9","Order of Adverbs","ungrammatical","n",1,6,0
"6817","219212",897.5,82,"female",30,"english","no","no","Gary still perhaps drives to work","TS 9","Order of Adverbs","ungrammatical","n",1,7,0
"6818","219212",1657.40000009537,95,"female",30,"english","no","no","Gary still perhaps drives to work","TS 9","Order of Adverbs","ungrammatical","n",1,8,0
"6819","219212",2279.09999990463,110,"female",30,"english","no","no","Gary still perhaps drives to work","TS 9","Order of Adverbs","ungrammatical","n",1,9,0
"6820","219212",824.100000143051,113,"female",30,"english","no","no","Gary still perhaps drives to work","TS 9","Order of Adverbs","ungrammatical","n",1,10,0
"6821","321559",2593.90000000037,34,"male",27,"english","no","no","The new door is red","CHECK1","attention check","grammatical","c",1,1,NA
"6822","321559",1160.29999999888,71,"male",27,"english","no","no","The new door is red","CHECK1","attention check","grammatical","c",1,2,0
"6823","321559",920.099999999627,74,"male",27,"english","no","no","The new door is red","CHECK1","attention check","grammatical","c",1,3,0
"6824","321559",2061.10000000149,89,"male",27,"english","no","no","The new door is red","CHECK1","attention check","grammatical","c",1,4,0
"6825","321559",1236.29999999888,95,"male",27,"english","no","no","The new door is red","CHECK1","attention check","grammatical","c",1,5,0
"6826","321559",5139,22,"male",27,"english","no","no","Red is new door the","CHECK2","attention check","ungrammatical","n",1,1,NA
"6827","321559",1940.70000000019,32,"male",27,"english","no","no","Red is new door the","CHECK2","attention check","ungrammatical","n",1,2,0
"6828","321559",1937.10000000056,43,"male",27,"english","no","no","Red is new door the","CHECK2","attention check","ungrammatical","n",1,3,0
"6829","321559",1666.10000000149,98,"male",27,"english","no","no","Red is new door the","CHECK2","attention check","ungrammatical","n",1,4,0
"6830","321559",2071,113,"male",27,"english","no","no","Red is new door the","CHECK2","attention check","ungrammatical","n",1,5,0
"6831","321559",7551.20000000019,15,"male",27,"english","no","no","Charlotte allegedly once was an acrobat","TS 1","Order of Adverbs","grammatical","c",1,1,NA
"6832","321559",6321.5,17,"male",27,"english","no","no","Charlotte allegedly once was an acrobat","TS 1","Order of Adverbs","grammatical","c",1,2,0
"6833","321559",3997,19,"male",27,"english","no","no","Charlotte allegedly once was an acrobat","TS 1","Order of Adverbs","grammatical","c",1,3,0
"6834","321559",1797.90000000037,21,"male",27,"english","no","no","Charlotte allegedly once was an acrobat","TS 1","Order of Adverbs","grammatical","c",1,4,0
"6835","321559",4121.20000000019,28,"male",27,"english","no","no","Charlotte allegedly once was an acrobat","TS 1","Order of Adverbs","grammatical","c",1,5,0
"6836","321559",12639.1999999993,69,"male",27,"english","no","no","Charlotte allegedly once was an acrobat","TS 1","Order of Adverbs","grammatical","c",1,6,0
"6837","321559",3040.40000000037,75,"male",27,"english","no","no","Charlotte allegedly once was an acrobat","TS 1","Order of Adverbs","grammatical","c",1,7,0
"6838","321559",2041,80,"male",27,"english","no","no","Charlotte allegedly once was an acrobat","TS 1","Order of Adverbs","grammatical","c",1,8,0
"6839","321559",3119.40000000037,90,"male",27,"english","no","no","Charlotte allegedly once was an acrobat","TS 1","Order of Adverbs","grammatical","c",1,9,0
"6840","321559",2028.90000000037,96,"male",27,"english","no","no","Charlotte allegedly once was an acrobat","TS 1","Order of Adverbs","grammatical","c",1,10,0
"6841","321559",17059.2999999998,27,"male",27,"english","no","no","Jeff no longer probably eats sushi","TS 10","Order of Adverbs","ungrammatical","c",0,1,NA
"6842","321559",5509.80000000075,39,"male",27,"english","no","no","Jeff no longer probably eats sushi","TS 10","Order of Adverbs","ungrammatical","n",1,2,1
"6843","321559",1379.09999999963,40,"male",27,"english","no","no","Jeff no longer probably eats sushi","TS 10","Order of Adverbs","ungrammatical","n",1,3,0
"6844","321559",5628.29999999888,49,"male",27,"english","no","no","Jeff no longer probably eats sushi","TS 10","Order of Adverbs","ungrammatical","n",1,4,0
"6845","321559",2958,57,"male",27,"english","no","no","Jeff no longer probably eats sushi","TS 10","Order of Adverbs","ungrammatical","n",1,5,0
"6846","321559",2488.80000000075,77,"male",27,"english","no","no","Jeff no longer probably eats sushi","TS 10","Order of Adverbs","ungrammatical","n",1,6,0
"6847","321559",2633.59999999963,86,"male",27,"english","no","no","Jeff no longer probably eats sushi","TS 10","Order of Adverbs","ungrammatical","n",1,7,0
"6848","321559",1675,93,"male",27,"english","no","no","Jeff no longer probably eats sushi","TS 10","Order of Adverbs","ungrammatical","n",1,8,0
"6849","321559",1582.70000000112,101,"male",27,"english","no","no","Jeff no longer probably eats sushi","TS 10","Order of Adverbs","ungrammatical","n",1,9,0
"6850","321559",2370,110,"male",27,"english","no","no","Jeff no longer probably eats sushi","TS 10","Order of Adverbs","ungrammatical","n",1,10,0
"6851","321559",13432.8000000007,5,"male",27,"english","no","no","Sean probably already did his homework","TS 2","Order of Adverbs","grammatical","c",1,1,NA
"6852","321559",5846.70000000019,20,"male",27,"english","no","no","Sean probably already did his homework","TS 2","Order of Adverbs","grammatical","c",1,2,0
"6853","321559",4899.79999999981,25,"male",27,"english","no","no","Sean probably already did his homework","TS 2","Order of Adverbs","grammatical","c",1,3,0
"6854","321559",9973.90000000037,35,"male",27,"english","no","no","Sean probably already did his homework","TS 2","Order of Adverbs","grammatical","c",1,4,0
"6855","321559",4023.80000000075,38,"male",27,"english","no","no","Sean probably already did his homework","TS 2","Order of Adverbs","grammatical","c",1,5,0
"6856","321559",3616.39999999851,52,"male",27,"english","no","no","Sean probably already did his homework","TS 2","Order of Adverbs","grammatical","c",1,6,0
"6857","321559",2253.30000000075,63,"male",27,"english","no","no","Sean probably already did his homework","TS 2","Order of Adverbs","grammatical","c",1,7,0
"6858","321559",2190.5,83,"male",27,"english","no","no","Sean probably already did his homework","TS 2","Order of Adverbs","grammatical","c",1,8,0
"6859","321559",3390.40000000037,88,"male",27,"english","no","no","Sean probably already did his homework","TS 2","Order of Adverbs","grammatical","c",1,9,0
"6860","321559",1516.40000000037,111,"male",27,"english","no","no","Sean probably already did his homework","TS 2","Order of Adverbs","grammatical","c",1,10,0
"6861","321559",8971.5,13,"male",27,"english","no","no","Melissa then always cleaned the dishes","TS 3","Order of Adverbs","grammatical","n",0,1,NA
"6862","321559",1899,26,"male",27,"english","no","no","Melissa then always cleaned the dishes","TS 3","Order of Adverbs","grammatical","n",0,2,0
"6863","321559",4512.20000000019,36,"male",27,"english","no","no","Melissa then always cleaned the dishes","TS 3","Order of Adverbs","grammatical","n",0,3,0
"6864","321559",6803.5,46,"male",27,"english","no","no","Melissa then always cleaned the dishes","TS 3","Order of Adverbs","grammatical","n",0,4,0
"6865","321559",22247.4000000004,48,"male",27,"english","no","no","Melissa then always cleaned the dishes","TS 3","Order of Adverbs","grammatical","c",1,5,1
"6866","321559",13065.8000000007,51,"male",27,"english","no","no","Melissa then always cleaned the dishes","TS 3","Order of Adverbs","grammatical","c",1,6,0
"6867","321559",6657.09999999963,72,"male",27,"english","no","no","Melissa then always cleaned the dishes","TS 3","Order of Adverbs","grammatical","n",0,7,1
"6868","321559",45291.5999999996,85,"male",27,"english","no","no","Melissa then always cleaned the dishes","TS 3","Order of Adverbs","grammatical","n",0,8,0
"6869","321559",3325.19999999925,102,"male",27,"english","no","no","Melissa then always cleaned the dishes","TS 3","Order of Adverbs","grammatical","n",0,9,0
"6870","321559",1505.59999999963,107,"male",27,"english","no","no","Melissa then always cleaned the dishes","TS 3","Order of Adverbs","grammatical","n",0,10,0
"6871","321559",3988.29999999981,16,"male",27,"english","no","no","Dre perhaps still takes dance lessons","TS 4","Order of Adverbs","grammatical","c",1,1,NA
"6872","321559",2176.59999999963,18,"male",27,"english","no","no","Dre perhaps still takes dance lessons","TS 4","Order of Adverbs","grammatical","c",1,2,0
"6873","321559",6136.20000000019,37,"male",27,"english","no","no","Dre perhaps still takes dance lessons","TS 4","Order of Adverbs","grammatical","c",1,3,0
"6874","321559",6627.5,60,"male",27,"english","no","no","Dre perhaps still takes dance lessons","TS 4","Order of Adverbs","grammatical","c",1,4,0
"6875","321559",3161.80000000075,62,"male",27,"english","no","no","Dre perhaps still takes dance lessons","TS 4","Order of Adverbs","grammatical","c",1,5,0
"6876","321559",1537.40000000037,79,"male",27,"english","no","no","Dre perhaps still takes dance lessons","TS 4","Order of Adverbs","grammatical","c",1,6,0
"6877","321559",1349.59999999963,84,"male",27,"english","no","no","Dre perhaps still takes dance lessons","TS 4","Order of Adverbs","grammatical","c",1,7,0
"6878","321559",2024.30000000075,87,"male",27,"english","no","no","Dre perhaps still takes dance lessons","TS 4","Order of Adverbs","grammatical","c",1,8,0
"6879","321559",2053.69999999925,92,"male",27,"english","no","no","Dre perhaps still takes dance lessons","TS 4","Order of Adverbs","grammatical","c",1,9,0
"6880","321559",1969.90000000037,94,"male",27,"english","no","no","Dre perhaps still takes dance lessons","TS 4","Order of Adverbs","grammatical","c",1,10,0
"6881","321559",2004.59999999963,41,"male",27,"english","no","no","Emily probably no longer drinks beer","TS 5","Order of Adverbs","grammatical","c",1,1,NA
"6882","321559",2007.40000000037,44,"male",27,"english","no","no","Emily probably no longer drinks beer","TS 5","Order of Adverbs","grammatical","c",1,2,0
"6883","321559",1926.90000000037,50,"male",27,"english","no","no","Emily probably no longer drinks beer","TS 5","Order of Adverbs","grammatical","c",1,3,0
"6884","321559",1782.19999999925,66,"male",27,"english","no","no","Emily probably no longer drinks beer","TS 5","Order of Adverbs","grammatical","c",1,4,0
"6885","321559",1328.09999999963,67,"male",27,"english","no","no","Emily probably no longer drinks beer","TS 5","Order of Adverbs","grammatical","c",1,5,0
"6886","321559",1466.19999999925,78,"male",27,"english","no","no","Emily probably no longer drinks beer","TS 5","Order of Adverbs","grammatical","c",1,6,0
"6887","321559",2279.80000000075,100,"male",27,"english","no","no","Emily probably no longer drinks beer","TS 5","Order of Adverbs","grammatical","c",1,7,0
"6888","321559",1473.30000000075,104,"male",27,"english","no","no","Emily probably no longer drinks beer","TS 5","Order of Adverbs","grammatical","c",1,8,0
"6889","321559",1087.90000000037,108,"male",27,"english","no","no","Emily probably no longer drinks beer","TS 5","Order of Adverbs","grammatical","c",1,9,0
"6890","321559",1494.39999999851,114,"male",27,"english","no","no","Emily probably no longer drinks beer","TS 5","Order of Adverbs","grammatical","c",1,10,0
"6891","321559",26700.9000000004,7,"male",27,"english","no","no","Marc once allegedly was a firefighter","TS 6","Order of Adverbs","ungrammatical","n",1,1,NA
"6892","321559",4262.5,8,"male",27,"english","no","no","Marc once allegedly was a firefighter","TS 6","Order of Adverbs","ungrammatical","n",1,2,0
"6893","321559",7459.89999999944,24,"male",27,"english","no","no","Marc once allegedly was a firefighter","TS 6","Order of Adverbs","ungrammatical","n",1,3,0
"6894","321559",12488.7999999998,42,"male",27,"english","no","no","Marc once allegedly was a firefighter","TS 6","Order of Adverbs","ungrammatical","n",1,4,0
"6895","321559",8187.20000000019,47,"male",27,"english","no","no","Marc once allegedly was a firefighter","TS 6","Order of Adverbs","ungrammatical","n",1,5,0
"6896","321559",9428.19999999925,58,"male",27,"english","no","no","Marc once allegedly was a firefighter","TS 6","Order of Adverbs","ungrammatical","c",0,6,1
"6897","321559",2879,64,"male",27,"english","no","no","Marc once allegedly was a firefighter","TS 6","Order of Adverbs","ungrammatical","c",0,7,0
"6898","321559",4311,76,"male",27,"english","no","no","Marc once allegedly was a firefighter","TS 6","Order of Adverbs","ungrammatical","n",1,8,1
"6899","321559",8559.30000000075,109,"male",27,"english","no","no","Marc once allegedly was a firefighter","TS 6","Order of Adverbs","ungrammatical","n",1,9,0
"6900","321559",1755.40000000037,112,"male",27,"english","no","no","Marc once allegedly was a firefighter","TS 6","Order of Adverbs","ungrammatical","n",1,10,0
"6901","321559",3245.20000000019,6,"male",27,"english","no","no","Sonja already probably set the table","TS 7","Order of Adverbs","ungrammatical","n",1,1,NA
