"","participant","fullscreen","html_button_response","exp_duration","mean_duration","med_duration","...1","number","item","internal_name","label_cond","label_word","val_label","type","listname","gender","age","language","monolingual","attention","distractions","notice","easy_hard","about","trial_order","subject","pronoun","picture","prompt","valence","resp.order","critical","exclude","critical_new","corrected","exclude2","valence_crit"
"14549","association_744813.csv",8354,2284468,37.9352333333333,16.2041638888889,14.4621416666667,3496,44,15,"organism_virus","negative","virus",1.71,"critical","itemlist1","female",26,"english","yes","yes","none","found it very interesting and fun to do","a fee i did agree with  and some i didn't aswell.","to see how your brain works and how it picks out words to describe what you had just seen",6,"general referent","this","organism_virus.png","Green ball made of little broccolies flying in space",72,"critical3","microbiotic","no","microbiotic","microbiotic","no",
"14550","association_744813.csv",8354,2284468,37.9352333333333,16.2041638888889,14.4621416666667,3483,30,10,"cure_poison","no_label",,0,"critical","itemlist1","female",26,"english","yes","yes","none","found it very interesting and fun to do","a fee i did agree with  and some i didn't aswell.","to see how your brain works and how it picks out words to describe what you had just seen",22,"general referent","this","cure_poison.png","Medicine bottle out of glass vanishing on one side letting out blue steam",70,"critical3","vial","no","vial",,,4.62
"14551","association_744813.csv",8354,2284468,37.9352333333333,16.2041638888889,14.4621416666667,3500,3,1,"refuge_abyss","no_label",,0,"critical","itemlist1","female",26,"english","yes","yes","none","found it very interesting and fun to do","a fee i did agree with  and some i didn't aswell.","to see how your brain works and how it picks out words to describe what you had just seen",5,"general referent","this","refuge_abyss.png","A broad crack in a grass-covered cloud that spirals deeply into it like a colorful vortex",100,"critical3","portal","no","portal",,,5.37
"14552","association_744813.csv",8354,2284468,37.9352333333333,16.2041638888889,14.4621416666667,3499,8,3,"rebirth_apocalypse","negative","apocalypse",3.24,"critical","itemlist1","female",26,"english","yes","yes","none","found it very interesting and fun to do","a fee i did agree with  and some i didn't aswell.","to see how your brain works and how it picks out words to describe what you had just seen",7,"general referent","this","rebirth_apocalypse.png","A bursting stone floor with stones flying in all directions. From the center of the explosion, brown cords grow towards a light coming from above.""",38,"critical2","wreckage","no","wreckage",,,3.38
"14553","association_744813.csv",8354,2284468,37.9352333333333,16.2041638888889,14.4621416666667,3489,21,7,"haven_prison","no_label",,0,"critical","itemlist1","female",26,"english","yes","yes","none","found it very interesting and fun to do","a fee i did agree with  and some i didn't aswell.","to see how your brain works and how it picks out words to describe what you had just seen",17,"general referent","this","haven_prison.png","Pink shore with fluffy clouds being imprisoned",75,"critical2","powerful","no","powerful",,,6.46
"14554","association_744813.csv",8354,2284468,37.9352333333333,16.2041638888889,14.4621416666667,3488,67,23,"guest_intruder","positive","guest",6.14,"critical","itemlist1","female",26,"english","yes","yes","none","found it very interesting and fun to do","a fee i did agree with  and some i didn't aswell.","to see how your brain works and how it picks out words to describe what you had just seen",19,"concrete referent","it","guest_intruder.png","Friendly creature with dinosaur skin that enters a room through a door",38,"critical3","creature","no","creature",,,6.06
"14555","association_744813.csv",8354,2284468,37.9352333333333,16.2041638888889,14.4621416666667,3501,48,16,"safety_isolation","no_label",,0,"critical","itemlist1","female",26,"english","yes","yes","none","found it very interesting and fun to do","a fee i did agree with  and some i didn't aswell.","to see how your brain works and how it picks out words to describe what you had just seen",14,"general referent","this","safety_isolation.png","Clear yellow liquid in thick glass plate wrapped with dense wire mesh. Behind the liquid you can see paradise",66,"critical2","harmony","no","harmony",,,7.55
"14556","association_744813.csv",8354,2284468,37.9352333333333,16.2041638888889,14.4621416666667,3497,26,9,"pet_pest","negative","pest",2.67,"critical","itemlist1","female",26,"english","yes","yes","none","found it very interesting and fun to do","a fee i did agree with  and some i didn't aswell.","to see how your brain works and how it picks out words to describe what you had just seen",12,"general referent","this","pet_pest.png","Animal with skelleton on the outside looking cute",34,"critical1","alien","no","alien",,,4.45
"14557","association_744813.csv",8354,2284468,37.9352333333333,16.2041638888889,14.4621416666667,3501,48,16,"safety_isolation","no_label",,0,"critical","itemlist1","female",26,"english","yes","yes","none","found it very interesting and fun to do","a fee i did agree with  and some i didn't aswell.","to see how your brain works and how it picks out words to describe what you had just seen",14,"general referent","this","safety_isolation.png","Clear yellow liquid in thick glass plate wrapped with dense wire mesh. Behind the liquid you can see paradise",66,"critical3","calming","no","calming",,,6.10784271344548
"14558","association_744813.csv",8354,2284468,37.9352333333333,16.2041638888889,14.4621416666667,3489,21,7,"haven_prison","no_label",,0,"critical","itemlist1","female",26,"english","yes","yes","none","found it very interesting and fun to do","a fee i did agree with  and some i didn't aswell.","to see how your brain works and how it picks out words to describe what you had just seen",17,"general referent","this","haven_prison.png","Pink shore with fluffy clouds being imprisoned",75,"critical1","calming","no","calming",,,6.10784271344548
"14559","association_744813.csv",8354,2284468,37.9352333333333,16.2041638888889,14.4621416666667,3485,13,5,"explorer_invader","positive","explorer",5.9,"critical","itemlist1","female",26,"english","yes","yes","none","found it very interesting and fun to do","a fee i did agree with  and some i didn't aswell.","to see how your brain works and how it picks out words to describe what you had just seen",1,"general referent","this","explorer_invader.png","Lampshade sits on a jellyfish and makes tracks through a cornfield. Birds eye view",63,"critical1","lamp","no","lamp",,,5.74
"14560","association_744813.csv",8354,2284468,37.9352333333333,16.2041638888889,14.4621416666667,3492,40,14,"medley_chaos","positive","medley",6.6,"critical","itemlist1","female",26,"english","yes","yes","none","found it very interesting and fun to do","a fee i did agree with  and some i didn't aswell.","to see how your brain works and how it picks out words to describe what you had just seen",13,"general referent","this","medley_chaos.png","Various scraps mixed with Polaroid photos shrink-wrapped in foil in a gold-plated picture frame",99,"critical2","adventures","no","adventures",,,6.91367697255338
"14561","association_744813.csv",8354,2284468,37.9352333333333,16.2041638888889,14.4621416666667,3491,4,2,"masterpiece_trash","positive","masterpiece",7.14,"critical","itemlist1","female",26,"english","yes","yes","none","found it very interesting and fun to do","a fee i did agree with  and some i didn't aswell.","to see how your brain works and how it picks out words to describe what you had just seen",15,"general referent","this","masterpiece_trash.png","household appliances, like a washing machine woven into a nest with a giant spoon, merge surreal art with practical use",68,"critical3","steel","no","steel",,,4.95
"14562","association_744813.csv",8354,2284468,37.9352333333333,16.2041638888889,14.4621416666667,3487,31,11,"guardian_nemesis","positive","guardian",6.5,"critical","itemlist1","female",26,"english","yes","yes","none","found it very interesting and fun to do","a fee i did agree with  and some i didn't aswell.","to see how your brain works and how it picks out words to describe what you had just seen",0,"general referent","this","guardian_nemesis.png","Outstretched hand consisting of clouds of mist tries to cover the black hole underneath. Surrealism style",43,"critical1","soulful","no","soulful",,,7.1
"14563","association_744813.csv",8354,2284468,37.9352333333333,16.2041638888889,14.4621416666667,3481,53,18,"blessing_curse","negative","curse",2.9,"critical","itemlist1","female",26,"english","yes","yes","none","found it very interesting and fun to do","a fee i did agree with  and some i didn't aswell.","to see how your brain works and how it picks out words to describe what you had just seen",10,"general referent","this","blessing_curse.png","Wooden cannons with transparent blades that shoot water balls into a dry field",74,"critical3","antidote","no","antidote",,,6.55
"14564","association_744813.csv",8354,2284468,37.9352333333333,16.2041638888889,14.4621416666667,3482,12,4,"creator_destroyer","no_label",,0,"critical","itemlist1","female",26,"english","yes","yes","none","found it very interesting and fun to do","a fee i did agree with  and some i didn't aswell.","to see how your brain works and how it picks out words to describe what you had just seen",20,"general referent","this","creator_destroyer.png","Sharp drill drilling through the sky to reach the other side",96,"critical1","enchanting","no","enchanting",,,6.8
"14565","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3528,59,20,"unity_separation","negative","separation",3.05,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",3,"general referent","this","unity_separation.png","Nerve cells on puzzle pieces that are inserted one after the other into real nerve tissue",39,"critical2","surgery","no","surgery",,,3.18
"14566","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3521,27,9,"pet_pest","no_label",,0,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",17,"general referent","this","pet_pest.png","Animal with skelleton on the outside looking cute",9,"critical1","mystery","no","mystery",,,5.29
"14567","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3507,28,10,"cure_poison","positive","cure",7.81,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",16,"general referent","this","cure_poison.png","Medicine bottle out of glass vanishing on one side letting out blue steam",67,"critical2","life","no","life",,,6.68
"14568","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3505,54,18,"blessing_curse","no_label",,0,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",4,"general referent","this","blessing_curse.png","Wooden cannons with transparent blades that shoot water balls into a dry field",59,"critical2","water","no","water",,,7
"14569","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3528,59,20,"unity_separation","negative","separation",3.05,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",3,"general referent","this","unity_separation.png","Nerve cells on puzzle pieces that are inserted one after the other into real nerve tissue",39,"critical1","nerves","no","nerves",,,4.12454836717579
"14570","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3521,27,9,"pet_pest","no_label",,0,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",17,"general referent","this","pet_pest.png","Animal with skelleton on the outside looking cute",9,"critical2","scary","no","scary",,,3
"14571","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3506,10,4,"creator_destroyer","positive","creator",6.45,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",20,"general referent","this","creator_destroyer.png","Sharp drill drilling through the sky to reach the other side",57,"critical3","climb","no","climb",,,5.62
"14572","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3517,64,22,"mend_damage","positive","mend",6.53,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",22,"general referent","this","mend_damage.png","Green slime stain attached with nails to a labeled sheet of paper",41,"critical2","nails","no","nails",,,4.36141550996598
"14573","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3527,18,6,"security_captivity","no_label",,0,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",5,"general referent","this","security_captivity.png","Cross section of a wooden box containing an inflatable bouncy castle that looks like a holey cheese.",63,"critical3","house","no","house",,,7.19
"14574","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3510,55,19,"fairy_demon","positive","fairy",6.71,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",13,"general referent","this","fairy_demon.png","Charred, thin strand of string with a halo that snakes elegantly toward the sky.",30,"critical3","wings","no","wings",,,6.54417502921448
"14575","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3515,5,2,"masterpiece_trash","negative","trash",2.74,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",1,"general referent","this","masterpiece_trash.png","household appliances, like a washing machine woven into a nest with a giant spoon, merge surreal art with practical use",27,"critical2","washing","no","washing",,,4.04672959119908
"14576","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3506,10,4,"creator_destroyer","positive","creator",6.45,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",20,"general referent","this","creator_destroyer.png","Sharp drill drilling through the sky to reach the other side",57,"critical1","installation","no","installation",,,5.06
"14577","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3516,41,14,"medley_chaos","negative","chaos",2.84,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",9,"general referent","this","medley_chaos.png","Various scraps mixed with Polaroid photos shrink-wrapped in foil in a gold-plated picture frame",17,"critical3","gallery","no","gallery",,,6.9
"14578","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3515,5,2,"masterpiece_trash","negative","trash",2.74,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",1,"general referent","this","masterpiece_trash.png","household appliances, like a washing machine woven into a nest with a giant spoon, merge surreal art with practical use",27,"critical3","large","no","large",,,5.77
"14579","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3512,68,23,"guest_intruder","negative","intruder",2.46,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",2,"concrete referent","it","guest_intruder.png","Friendly creature with dinosaur skin that enters a room through a door",20,"critical3","teeth","no","teeth",,,5
"14580","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3517,64,22,"mend_damage","positive","mend",6.53,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",22,"general referent","this","mend_damage.png","Green slime stain attached with nails to a labeled sheet of paper",41,"critical1","virus","no","virus",,,1.71
"14581","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3527,18,6,"security_captivity","no_label",,0,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",5,"general referent","this","security_captivity.png","Cross section of a wooden box containing an inflatable bouncy castle that looks like a holey cheese.",63,"critical1","cheese","no","cheese",,,6.81
"14582","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3525,46,16,"safety_isolation","positive","safety",7.14,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",18,"general referent","this","safety_isolation.png","Clear yellow liquid in thick glass plate wrapped with dense wire mesh. Behind the liquid you can see paradise",79,"critical3","habitat","no","habitat",,,5.85
"14583","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3520,45,15,"organism_virus","no_label",,0,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",0,"general referent","this","organism_virus.png","Green ball made of little broccolies flying in space",25,"critical3","infection","no","infection",,,2
"14584","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3507,28,10,"cure_poison","positive","cure",7.81,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",16,"general referent","this","cure_poison.png","Medicine bottle out of glass vanishing on one side letting out blue steam",67,"critical3","survive","no","survive",,,6.9
"14585","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3507,28,10,"cure_poison","positive","cure",7.81,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",16,"general referent","this","cure_poison.png","Medicine bottle out of glass vanishing on one side letting out blue steam",67,"critical1","potion","no","potion",,,5.65
"14586","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3519,36,12,"oracle_impostor","no_label",,0,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",23,"general referent","this","oracle_impostor.png","Iris and large pupil, flow in whirlpools. Octopus arms grow out. Sits on a red velvet cushion",40,"critical2","spooky","no","spooky",,,4.4
"14587","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3521,27,9,"pet_pest","no_label",,0,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",17,"general referent","this","pet_pest.png","Animal with skelleton on the outside looking cute",9,"critical3","cat","no","cat",,,6.95
"14588","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3525,46,16,"safety_isolation","positive","safety",7.14,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",18,"general referent","this","safety_isolation.png","Clear yellow liquid in thick glass plate wrapped with dense wire mesh. Behind the liquid you can see paradise",79,"critical1","lily","no","lily",,,7.05
"14589","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3505,54,18,"blessing_curse","no_label",,0,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",4,"general referent","this","blessing_curse.png","Wooden cannons with transparent blades that shoot water balls into a dry field",59,"critical1","cannon","no","cannon",,,4.74
"14590","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3509,14,5,"explorer_invader","negative","invader",2.23,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",7,"general referent","this","explorer_invader.png","Lampshade sits on a jellyfish and makes tracks through a cornfield. Birds eye view",32,"critical1","witch","no","witch",,,3.14
"14591","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3512,68,23,"guest_intruder","negative","intruder",2.46,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",2,"concrete referent","it","guest_intruder.png","Friendly creature with dinosaur skin that enters a room through a door",20,"critical1","monster","no","monster",,,2.55
"14592","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3513,19,7,"haven_prison","positive","haven",6.36,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",19,"general referent","this","haven_prison.png","Pink shore with fluffy clouds being imprisoned",75,"critical3","vivid","no","vivid",,,6.41
"14593","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3528,59,20,"unity_separation","negative","separation",3.05,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",3,"general referent","this","unity_separation.png","Nerve cells on puzzle pieces that are inserted one after the other into real nerve tissue",39,"critical3","brain","no","brain",,,6.22
"14594","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3510,55,19,"fairy_demon","positive","fairy",6.71,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",13,"general referent","this","fairy_demon.png","Charred, thin strand of string with a halo that snakes elegantly toward the sky.",30,"critical1","fire","no","fire",,,4.32
"14595","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3524,1,1,"refuge_abyss","positive","refuge",5.95,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",10,"general referent","this","refuge_abyss.png","A broad crack in a grass-covered cloud that spirals deeply into it like a colorful vortex",61,"critical3","hole","no","hole",,,5.28
"14596","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3522,72,24,"protector_warden","no_label",,0,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",12,"concrete referent","it","protector_warden.png","balloon with jellyfish tentacles protecting a creature beneath them",32,"critical3","death","no","death",,,1.89
"14597","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3523,9,3,"rebirth_apocalypse","no_label",,0,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",15,"general referent","this","rebirth_apocalypse.png","A bursting stone floor with stones flying in all directions. From the center of the explosion, brown cords grow towards a light coming from above.""",24,"critical2","smash","no","smash",,,4.68
"14598","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3520,45,15,"organism_virus","no_label",,0,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",0,"general referent","this","organism_virus.png","Green ball made of little broccolies flying in space",25,"critical2","virus","no","virus",,,1.71
"14599","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3514,63,21,"leader_dictator","no_label",,0,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",11,"general referent","this","leader_dictator.png","Scepter with gaping mouth and military hat standing on a trophy and being worshiped by particles",8,"critical3","war","no","war",,,2.23
"14600","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3511,32,11,"guardian_nemesis","negative","nemesis",2.44,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",21,"general referent","this","guardian_nemesis.png","Outstretched hand consisting of clouds of mist tries to cover the black hole underneath. Surrealism style",12,"critical3","death","no","death",,,1.89
"14601","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3527,18,6,"security_captivity","no_label",,0,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",5,"general referent","this","security_captivity.png","Cross section of a wooden box containing an inflatable bouncy castle that looks like a holey cheese.",63,"critical2","orange","no","orange",,,6.81
"14602","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3511,32,11,"guardian_nemesis","negative","nemesis",2.44,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",21,"general referent","this","guardian_nemesis.png","Outstretched hand consisting of clouds of mist tries to cover the black hole underneath. Surrealism style",12,"critical2","suck","no","suck",,,3.71
"14603","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3526,37,13,"salvation_death","positive","salvation",6.94,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",6,"general referent","this","salvation_death.png","Fairyish creature rising inside a moon of dead bodies",56,"critical2","death","no","death",,,1.89
"14604","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3523,9,3,"rebirth_apocalypse","no_label",,0,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",15,"general referent","this","rebirth_apocalypse.png","A bursting stone floor with stones flying in all directions. From the center of the explosion, brown cords grow towards a light coming from above.""",24,"critical3","fire","no","fire",,,4.32
"14605","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3508,50,17,"ecstasy_agony","negative","agony",2.46,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",8,"general referent","this","ecstasy_agony.png","Jello lying flat on the floor, its soul half moving out of it like steam. Salvador Dali style background.",9,"critical1","melting","no","melting",,,5.45427118947692
"14606","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3518,23,8,"museum_sewer","negative","sewer",2.9,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",14,"general referent","this","museum_sewer.png","Sewer decorated as an art gallery",19,"critical2","smell","no","smell",,,6.39
"14607","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3512,68,23,"guest_intruder","negative","intruder",2.46,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",2,"concrete referent","it","guest_intruder.png","Friendly creature with dinosaur skin that enters a room through a door",20,"critical2","scary","no","scary",,,3
"14608","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3506,10,4,"creator_destroyer","positive","creator",6.45,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",20,"general referent","this","creator_destroyer.png","Sharp drill drilling through the sky to reach the other side",57,"critical2","mirror","no","mirror",,,5.9
"14609","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3509,14,5,"explorer_invader","negative","invader",2.23,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",7,"general referent","this","explorer_invader.png","Lampshade sits on a jellyfish and makes tracks through a cornfield. Birds eye view",32,"critical2","lamp","no","lamp",,,5.74
"14610","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3522,72,24,"protector_warden","no_label",,0,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",12,"concrete referent","it","protector_warden.png","balloon with jellyfish tentacles protecting a creature beneath them",32,"critical1","sacrifice","no","sacrifice",,,4.76
"14611","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3515,5,2,"masterpiece_trash","negative","trash",2.74,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",1,"general referent","this","masterpiece_trash.png","household appliances, like a washing machine woven into a nest with a giant spoon, merge surreal art with practical use",27,"critical1","spoon","no","spoon",,,5.9
"14612","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3511,32,11,"guardian_nemesis","negative","nemesis",2.44,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",21,"general referent","this","guardian_nemesis.png","Outstretched hand consisting of clouds of mist tries to cover the black hole underneath. Surrealism style",12,"critical1","evil","no","evil",,,2.34
"14613","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3514,63,21,"leader_dictator","no_label",,0,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",11,"general referent","this","leader_dictator.png","Scepter with gaping mouth and military hat standing on a trophy and being worshiped by particles",8,"critical2","teeth","no","teeth",,,5
"14614","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3520,45,15,"organism_virus","no_label",,0,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",0,"general referent","this","organism_virus.png","Green ball made of little broccolies flying in space",25,"critical1","bacteria","no","bacteria",,,3.3
"14615","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3505,54,18,"blessing_curse","no_label",,0,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",4,"general referent","this","blessing_curse.png","Wooden cannons with transparent blades that shoot water balls into a dry field",59,"critical3","angel","no","angel",,,7.71
"14616","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3526,37,13,"salvation_death","positive","salvation",6.94,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",6,"general referent","this","salvation_death.png","Fairyish creature rising inside a moon of dead bodies",56,"critical3","universe","no","universe",,,6.81
"14617","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3516,41,14,"medley_chaos","negative","chaos",2.84,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",9,"general referent","this","medley_chaos.png","Various scraps mixed with Polaroid photos shrink-wrapped in foil in a gold-plated picture frame",17,"critical1","rubbish","no","rubbish",,,3.39
"14618","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3524,1,1,"refuge_abyss","positive","refuge",5.95,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",10,"general referent","this","refuge_abyss.png","A broad crack in a grass-covered cloud that spirals deeply into it like a colorful vortex",61,"critical1","life","no","life",,,6.68
"14619","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3514,63,21,"leader_dictator","no_label",,0,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",11,"general referent","this","leader_dictator.png","Scepter with gaping mouth and military hat standing on a trophy and being worshiped by particles",8,"critical1","scary","no","scary",,,3
"14620","association_744860.csv",22117,670359,10.8040333333333,16.2041638888889,14.4621416666667,3519,36,12,"oracle_impostor","no_label",,0,"critical","itemlist2","male",21,"english","yes","yes","no","no","some words didnt match with the image shown","ai images, words and assocation",23,"general referent","this","oracle_impostor.png","Iris and large pupil, flow in whirlpools. Octopus arms grow out. Sits on a red velvet cushion",40,"critical1","octopus","no","octopus",,,6
