participant_id,source_file,age,gender,nationality,first_language,occupation,stem_background,trial_id,trial_order,stimulus,response1,response2,response3,stimulus_valence,response1_valence,response2_valence,response3_valence
cfm_v6_1571932592b4407ea06f08ae8828849d1042ef4a93_s,cfm_v6_1571932592b4407ea06f08ae8828849d1042ef4a93_s.csv,21,female,serbian,serbian,Student,2,cfm_v6_1571932592b4407ea06f08ae8828849d1042ef4a93_s_trial_003,3,school,dark,stress,break,3,2,1,5
cfm_v6_1571932592b4407ea06f08ae8828849d1042ef4a93_s,cfm_v6_1571932592b4407ea06f08ae8828849d1042ef4a93_s.csv,21,female,serbian,serbian,Student,2,cfm_v6_1571932592b4407ea06f08ae8828849d1042ef4a93_s_trial_004,4,life,death,nature,free,5,1,5,5
cfm_v6_1571932592b4407ea06f08ae8828849d1042ef4a93_s,cfm_v6_1571932592b4407ea06f08ae8828849d1042ef4a93_s.csv,21,female,serbian,serbian,Student,2,cfm_v6_1571932592b4407ea06f08ae8828849d1042ef4a93_s_trial_005,5,system,computer,politics,broken,3,4,2,1
cfm_v6_1571932592b4407ea06f08ae8828849d1042ef4a93_s,cfm_v6_1571932592b4407ea06f08ae8828849d1042ef4a93_s.csv,21,female,serbian,serbian,Student,2,cfm_v6_1571932592b4407ea06f08ae8828849d1042ef4a93_s_trial_006,6,physics,fundamental,beautiful,explanation,5,5,5,5
cfm_v6_1571932592b4407ea06f08ae8828849d1042ef4a93_s,cfm_v6_1571932592b4407ea06f08ae8828849d1042ef4a93_s.csv,21,female,serbian,serbian,Student,2,cfm_v6_1571932592b4407ea06f08ae8828849d1042ef4a93_s_trial_007,7,university,memorizing,stress,uncomfortable,2,1,1,1
cfm_v6_1571932592b4407ea06f08ae8828849d1042ef4a93_s,cfm_v6_1571932592b4407ea06f08ae8828849d1042ef4a93_s.csv,21,female,serbian,serbian,Student,2,cfm_v6_1571932592b4407ea06f08ae8828849d1042ef4a93_s_trial_008,8,biology,green,cell,formula,4,5,4,2
cfm_v6_1571932592b4407ea06f08ae8828849d1042ef4a93_s,cfm_v6_1571932592b4407ea06f08ae8828849d1042ef4a93_s.csv,21,female,serbian,serbian,Student,2,cfm_v6_1571932592b4407ea06f08ae8828849d1042ef4a93_s_trial_009,9,mathematics,theorem,logic,proof,5,4,5,4
cfm_v6_1571932790ec6c6fa5437065451ea31743616a1e6b_s,cfm_v6_1571932790ec6c6fa5437065451ea31743616a1e6b_s.csv,27,male,british,english (uk),,3,cfm_v6_1571932790ec6c6fa5437065451ea31743616a1e6b_s_trial_000,0,chemistry,physics,science,lab,3,5,5,3
cfm_v6_1571932790ec6c6fa5437065451ea31743616a1e6b_s,cfm_v6_1571932790ec6c6fa5437065451ea31743616a1e6b_s.csv,27,male,british,english (uk),,3,cfm_v6_1571932790ec6c6fa5437065451ea31743616a1e6b_s_trial_001,1,complex,network,complicated,imaginary,4,4,2,2
cfm_v6_1571932790ec6c6fa5437065451ea31743616a1e6b_s,cfm_v6_1571932790ec6c6fa5437065451ea31743616a1e6b_s.csv,27,male,british,english (uk),,3,cfm_v6_1571932790ec6c6fa5437065451ea31743616a1e6b_s_trial_002,2,art,theatre,music,creative,4,5,5,5
cfm_v6_1571932790ec6c6fa5437065451ea31743616a1e6b_s,cfm_v6_1571932790ec6c6fa5437065451ea31743616a1e6b_s.csv,27,male,british,english (uk),,3,cfm_v6_1571932790ec6c6fa5437065451ea31743616a1e6b_s_trial_003,3,school,tedious,necessary,children,4,2,2,2
cfm_v6_1571932790ec6c6fa5437065451ea31743616a1e6b_s,cfm_v6_1571932790ec6c6fa5437065451ea31743616a1e6b_s.csv,27,male,british,english (uk),,3,cfm_v6_1571932790ec6c6fa5437065451ea31743616a1e6b_s_trial_004,4,life,love,complex,,4,5,4,
cfm_v6_1571932790ec6c6fa5437065451ea31743616a1e6b_s,cfm_v6_1571932790ec6c6fa5437065451ea31743616a1e6b_s.csv,27,male,british,english (uk),,3,cfm_v6_1571932790ec6c6fa5437065451ea31743616a1e6b_s_trial_005,5,system,process,complex,closed,3,3,4,2
cfm_v6_1571932790ec6c6fa5437065451ea31743616a1e6b_s,cfm_v6_1571932790ec6c6fa5437065451ea31743616a1e6b_s.csv,27,male,british,english (uk),,3,cfm_v6_1571932790ec6c6fa5437065451ea31743616a1e6b_s_trial_006,6,physics,theory,beautiful,misunderstood,5,4,5,3
cfm_v6_1571932790ec6c6fa5437065451ea31743616a1e6b_s,cfm_v6_1571932790ec6c6fa5437065451ea31743616a1e6b_s.csv,27,male,british,english (uk),,3,cfm_v6_1571932790ec6c6fa5437065451ea31743616a1e6b_s_trial_007,7,university,study,saturated,debt,4,4,2,1
cfm_v6_1571932790ec6c6fa5437065451ea31743616a1e6b_s,cfm_v6_1571932790ec6c6fa5437065451ea31743616a1e6b_s.csv,27,male,british,english (uk),,3,cfm_v6_1571932790ec6c6fa5437065451ea31743616a1e6b_s_trial_008,8,biology,complex,open,science,3,4,2,4
cfm_v6_1571932790ec6c6fa5437065451ea31743616a1e6b_s,cfm_v6_1571932790ec6c6fa5437065451ea31743616a1e6b_s.csv,27,male,british,english (uk),,3,cfm_v6_1571932790ec6c6fa5437065451ea31743616a1e6b_s_trial_009,9,mathematics,logic,confidence,practice,4,3,2,3
cfm_v6_1571932792ec6c6fa5437065451ea31743616a1e6b_s,cfm_v6_1571932792ec6c6fa5437065451ea31743616a1e6b_s.csv,27,male,british,english (uk),,3,cfm_v6_1571932792ec6c6fa5437065451ea31743616a1e6b_s_trial_000,0,chemistry,physics,science,lab,3,5,5,3
cfm_v6_1571932792ec6c6fa5437065451ea31743616a1e6b_s,cfm_v6_1571932792ec6c6fa5437065451ea31743616a1e6b_s.csv,27,male,british,english (uk),,3,cfm_v6_1571932792ec6c6fa5437065451ea31743616a1e6b_s_trial_001,1,complex,network,complicated,imaginary,4,4,2,2
cfm_v6_1571932792ec6c6fa5437065451ea31743616a1e6b_s,cfm_v6_1571932792ec6c6fa5437065451ea31743616a1e6b_s.csv,27,male,british,english (uk),,3,cfm_v6_1571932792ec6c6fa5437065451ea31743616a1e6b_s_trial_002,2,art,theatre,music,creative,4,5,5,5
cfm_v6_1571932792ec6c6fa5437065451ea31743616a1e6b_s,cfm_v6_1571932792ec6c6fa5437065451ea31743616a1e6b_s.csv,27,male,british,english (uk),,3,cfm_v6_1571932792ec6c6fa5437065451ea31743616a1e6b_s_trial_003,3,school,tedious,necessary,children,4,2,2,2
cfm_v6_1571932792ec6c6fa5437065451ea31743616a1e6b_s,cfm_v6_1571932792ec6c6fa5437065451ea31743616a1e6b_s.csv,27,male,british,english (uk),,3,cfm_v6_1571932792ec6c6fa5437065451ea31743616a1e6b_s_trial_004,4,life,love,complex,,4,5,4,
cfm_v6_1571932792ec6c6fa5437065451ea31743616a1e6b_s,cfm_v6_1571932792ec6c6fa5437065451ea31743616a1e6b_s.csv,27,male,british,english (uk),,3,cfm_v6_1571932792ec6c6fa5437065451ea31743616a1e6b_s_trial_005,5,system,process,complex,closed,3,3,4,2
cfm_v6_1571932792ec6c6fa5437065451ea31743616a1e6b_s,cfm_v6_1571932792ec6c6fa5437065451ea31743616a1e6b_s.csv,27,male,british,english (uk),,3,cfm_v6_1571932792ec6c6fa5437065451ea31743616a1e6b_s_trial_006,6,physics,theory,beautiful,misunderstood,5,4,5,3
cfm_v6_1571932792ec6c6fa5437065451ea31743616a1e6b_s,cfm_v6_1571932792ec6c6fa5437065451ea31743616a1e6b_s.csv,27,male,british,english (uk),,3,cfm_v6_1571932792ec6c6fa5437065451ea31743616a1e6b_s_trial_007,7,university,study,saturated,debt,4,4,2,1
cfm_v6_1571932792ec6c6fa5437065451ea31743616a1e6b_s,cfm_v6_1571932792ec6c6fa5437065451ea31743616a1e6b_s.csv,27,male,british,english (uk),,3,cfm_v6_1571932792ec6c6fa5437065451ea31743616a1e6b_s_trial_008,8,biology,complex,open,science,3,4,2,4
cfm_v6_1571932792ec6c6fa5437065451ea31743616a1e6b_s,cfm_v6_1571932792ec6c6fa5437065451ea31743616a1e6b_s.csv,27,male,british,english (uk),,3,cfm_v6_1571932792ec6c6fa5437065451ea31743616a1e6b_s_trial_009,9,mathematics,logic,confidence,practice,4,3,2,3
cfm_v6_15719332794de803f25f3e098ab5dfccdff2871861_s,cfm_v6_15719332794de803f25f3e098ab5dfccdff2871861_s.csv,40,female,serbian,serbian,scientist,3,cfm_v6_15719332794de803f25f3e098ab5dfccdff2871861_s_trial_000,0,chemistry,science,experiments,lab coats,4,5,5,4
cfm_v6_15719332794de803f25f3e098ab5dfccdff2871861_s,cfm_v6_15719332794de803f25f3e098ab5dfccdff2871861_s.csv,40,female,serbian,serbian,scientist,3,cfm_v6_15719332794de803f25f3e098ab5dfccdff2871861_s_trial_001,1,complex,systems,problem,many factors,5,5,3,4
cfm_v6_15719332794de803f25f3e098ab5dfccdff2871861_s,cfm_v6_15719332794de803f25f3e098ab5dfccdff2871861_s.csv,40,female,serbian,serbian,scientist,3,cfm_v6_15719332794de803f25f3e098ab5dfccdff2871861_s_trial_002,2,art,paintings,museum,artist,5,5,5,5
cfm_v6_15719332794de803f25f3e098ab5dfccdff2871861_s,cfm_v6_15719332794de803f25f3e098ab5dfccdff2871861_s.csv,40,female,serbian,serbian,scientist,3,cfm_v6_15719332794de803f25f3e098ab5dfccdff2871861_s_trial_003,3,school,learning,friends,future,5,5,5,5
cfm_v6_15719332794de803f25f3e098ab5dfccdff2871861_s,cfm_v6_15719332794de803f25f3e098ab5dfccdff2871861_s.csv,40,female,serbian,serbian,scientist,3,cfm_v6_15719332794de803f25f3e098ab5dfccdff2871861_s_trial_004,4,life,joy,future,love,5,5,5,5
cfm_v6_15719332794de803f25f3e098ab5dfccdff2871861_s,cfm_v6_15719332794de803f25f3e098ab5dfccdff2871861_s.csv,40,female,serbian,serbian,scientist,3,cfm_v6_15719332794de803f25f3e098ab5dfccdff2871861_s_trial_005,5,system,complex,solar,global,3,3,3,3
cfm_v6_15719332794de803f25f3e098ab5dfccdff2871861_s,cfm_v6_15719332794de803f25f3e098ab5dfccdff2871861_s.csv,40,female,serbian,serbian,scientist,3,cfm_v6_15719332794de803f25f3e098ab5dfccdff2871861_s_trial_006,6,physics,science,exact,fundamental,5,5,5,5
cfm_v6_15719332794de803f25f3e098ab5dfccdff2871861_s,cfm_v6_15719332794de803f25f3e098ab5dfccdff2871861_s.csv,40,female,serbian,serbian,scientist,3,cfm_v6_15719332794de803f25f3e098ab5dfccdff2871861_s_trial_007,7,university,studing,future,friends,5,4,5,5
cfm_v6_15719332794de803f25f3e098ab5dfccdff2871861_s,cfm_v6_15719332794de803f25f3e098ab5dfccdff2871861_s.csv,40,female,serbian,serbian,scientist,3,cfm_v6_15719332794de803f25f3e098ab5dfccdff2871861_s_trial_008,8,biology,science,animals,ecology,4,5,3,4
cfm_v6_15719332794de803f25f3e098ab5dfccdff2871861_s,cfm_v6_15719332794de803f25f3e098ab5dfccdff2871861_s.csv,40,female,serbian,serbian,scientist,3,cfm_v6_15719332794de803f25f3e098ab5dfccdff2871861_s_trial_009,9,mathematics,numbers,equations,physics,4,3,3,5
cfm_v6_1571933716320e27c9772e963f90e6968763a0f297_s,cfm_v6_1571933716320e27c9772e963f90e6968763a0f297_s.csv,18,female,serbian,serbian,Iam a high school student,1,cfm_v6_1571933716320e27c9772e963f90e6968763a0f297_s_trial_000,0,chemistry,school,formulas,oxygen,3,3,2,5
cfm_v6_1571933716320e27c9772e963f90e6968763a0f297_s,cfm_v6_1571933716320e27c9772e963f90e6968763a0f297_s.csv,18,female,serbian,serbian,Iam a high school student,1,cfm_v6_1571933716320e27c9772e963f90e6968763a0f297_s_trial_001,1,complex,position,problem,situation,3,4,4,3
cfm_v6_1571933716320e27c9772e963f90e6968763a0f297_s,cfm_v6_1571933716320e27c9772e963f90e6968763a0f297_s.csv,18,female,serbian,serbian,Iam a high school student,1,cfm_v6_1571933716320e27c9772e963f90e6968763a0f297_s_trial_002,2,art,music,dance,drawing,5,5,5,5
cfm_v6_1571933716320e27c9772e963f90e6968763a0f297_s,cfm_v6_1571933716320e27c9772e963f90e6968763a0f297_s.csv,18,female,serbian,serbian,Iam a high school student,1,cfm_v6_1571933716320e27c9772e963f90e6968763a0f297_s_trial_003,3,school,friends,learning,maths,3,5,5,4
cfm_v6_1571933716320e27c9772e963f90e6968763a0f297_s,cfm_v6_1571933716320e27c9772e963f90e6968763a0f297_s.csv,18,female,serbian,serbian,Iam a high school student,1,cfm_v6_1571933716320e27c9772e963f90e6968763a0f297_s_trial_004,4,life,chess,music,love,5,5,5,5
cfm_v6_1571933716320e27c9772e963f90e6968763a0f297_s,cfm_v6_1571933716320e27c9772e963f90e6968763a0f297_s.csv,18,female,serbian,serbian,Iam a high school student,1,cfm_v6_1571933716320e27c9772e963f90e6968763a0f297_s_trial_005,5,system,of a down,operating,windows,5,5,5,5
cfm_v6_1571933716320e27c9772e963f90e6968763a0f297_s,cfm_v6_1571933716320e27c9772e963f90e6968763a0f297_s.csv,18,female,serbian,serbian,Iam a high school student,1,cfm_v6_1571933716320e27c9772e963f90e6968763a0f297_s_trial_006,6,physics,law,newton,einstein,5,5,5,5
cfm_v6_1571933716320e27c9772e963f90e6968763a0f297_s,cfm_v6_1571933716320e27c9772e963f90e6968763a0f297_s.csv,18,female,serbian,serbian,Iam a high school student,1,cfm_v6_1571933716320e27c9772e963f90e6968763a0f297_s_trial_007,7,university,school,time,no life,3,3,4,1
cfm_v6_1571933716320e27c9772e963f90e6968763a0f297_s,cfm_v6_1571933716320e27c9772e963f90e6968763a0f297_s.csv,18,female,serbian,serbian,Iam a high school student,1,cfm_v6_1571933716320e27c9772e963f90e6968763a0f297_s_trial_008,8,biology,disgusting,hate,plant,1,1,1,4
cfm_v6_1571933716320e27c9772e963f90e6968763a0f297_s,cfm_v6_1571933716320e27c9772e963f90e6968763a0f297_s.csv,18,female,serbian,serbian,Iam a high school student,1,cfm_v6_1571933716320e27c9772e963f90e6968763a0f297_s_trial_009,9,mathematics,fun,numbers,interesting,4,5,4,5
cfm_v6_1571934687a5c726ac5f3ca0228faf3d812a825cc3_s,cfm_v6_1571934687a5c726ac5f3ca0228faf3d812a825cc3_s.csv,24,male,serbian,serbian,Physicist,2,cfm_v6_1571934687a5c726ac5f3ca0228faf3d812a825cc3_s_trial_000,0,chemistry,white coat,fire,erlenmeyer,3,3,4,4
cfm_v6_1571934687a5c726ac5f3ca0228faf3d812a825cc3_s,cfm_v6_1571934687a5c726ac5f3ca0228faf3d812a825cc3_s.csv,24,male,serbian,serbian,Physicist,2,cfm_v6_1571934687a5c726ac5f3ca0228faf3d812a825cc3_s_trial_001,1,complex,number,integral,network,4,4,5,3
cfm_v6_1571934687a5c726ac5f3ca0228faf3d812a825cc3_s,cfm_v6_1571934687a5c726ac5f3ca0228faf3d812a825cc3_s.csv,24,male,serbian,serbian,Physicist,2,cfm_v6_1571934687a5c726ac5f3ca0228faf3d812a825cc3_s_trial_002,2,art,picture,moma building,greek statues,3,3,4,5
cfm_v6_1571934687a5c726ac5f3ca0228faf3d812a825cc3_s,cfm_v6_1571934687a5c726ac5f3ca0228faf3d812a825cc3_s.csv,24,male,serbian,serbian,Physicist,2,cfm_v6_1571934687a5c726ac5f3ca0228faf3d812a825cc3_s_trial_003,3,school,blackboard and chalk,physics lab,two huge trees in the schoolyard,5,4,5,5
cfm_v6_1571934687a5c726ac5f3ca0228faf3d812a825cc3_s,cfm_v6_1571934687a5c726ac5f3ca0228faf3d812a825cc3_s.csv,24,male,serbian,serbian,Physicist,2,cfm_v6_1571934687a5c726ac5f3ca0228faf3d812a825cc3_s_trial_004,4,life,peace,love,kids,5,5,5,5
cfm_v6_1571934687a5c726ac5f3ca0228faf3d812a825cc3_s,cfm_v6_1571934687a5c726ac5f3ca0228faf3d812a825cc3_s.csv,24,male,serbian,serbian,Physicist,2,cfm_v6_1571934687a5c726ac5f3ca0228faf3d812a825cc3_s_trial_005,5,system,corrupt,traditional/rigid,opportunity,3,1,1,5
cfm_v6_1571934687a5c726ac5f3ca0228faf3d812a825cc3_s,cfm_v6_1571934687a5c726ac5f3ca0228faf3d812a825cc3_s.csv,24,male,serbian,serbian,Physicist,2,cfm_v6_1571934687a5c726ac5f3ca0228faf3d812a825cc3_s_trial_006,6,physics,quantum,clarity,philosophy (real one),5,5,5,5
cfm_v6_1571934687a5c726ac5f3ca0228faf3d812a825cc3_s,cfm_v6_1571934687a5c726ac5f3ca0228faf3d812a825cc3_s.csv,24,male,serbian,serbian,Physicist,2,cfm_v6_1571934687a5c726ac5f3ca0228faf3d812a825cc3_s_trial_007,7,university,graduation hat,hot summer,books,4,3,1,5
cfm_v6_1571934687a5c726ac5f3ca0228faf3d812a825cc3_s,cfm_v6_1571934687a5c726ac5f3ca0228faf3d812a825cc3_s.csv,24,male,serbian,serbian,Physicist,2,cfm_v6_1571934687a5c726ac5f3ca0228faf3d812a825cc3_s_trial_008,8,biology,frogs,glasses,gloves,3,2,3,4
cfm_v6_1571934687a5c726ac5f3ca0228faf3d812a825cc3_s,cfm_v6_1571934687a5c726ac5f3ca0228faf3d812a825cc3_s.csv,24,male,serbian,serbian,Physicist,2,cfm_v6_1571934687a5c726ac5f3ca0228faf3d812a825cc3_s_trial_009,9,mathematics,russian language,proof,hungarian dance no.5,5,5,5,4
cfm_v6_1571941340a54eb116695f772f0d82ea25ef904e24_s,cfm_v6_1571941340a54eb116695f772f0d82ea25ef904e24_s.csv,28,female,serbian,serbian,Scientist,1,cfm_v6_1571941340a54eb116695f772f0d82ea25ef904e24_s_trial_000,0,physics,simplicity,world,love,5,5,5,4
cfm_v6_1571941340a54eb116695f772f0d82ea25ef904e24_s,cfm_v6_1571941340a54eb116695f772f0d82ea25ef904e24_s.csv,28,female,serbian,serbian,Scientist,1,cfm_v6_1571941340a54eb116695f772f0d82ea25ef904e24_s_trial_001,1,life,connection,evolution,simplicity,5,5,5,5
cfm_v6_1571941340a54eb116695f772f0d82ea25ef904e24_s,cfm_v6_1571941340a54eb116695f772f0d82ea25ef904e24_s.csv,28,female,serbian,serbian,Scientist,1,cfm_v6_1571941340a54eb116695f772f0d82ea25ef904e24_s_trial_002,2,complex,interactions,systems,mathematics,4,5,4,4
cfm_v6_1571941340a54eb116695f772f0d82ea25ef904e24_s,cfm_v6_1571941340a54eb116695f772f0d82ea25ef904e24_s.csv,28,female,serbian,serbian,Scientist,1,cfm_v6_1571941340a54eb116695f772f0d82ea25ef904e24_s_trial_003,3,chemistry,biochemistry,life,mechanisms,3,4,4,4
cfm_v6_1571941340a54eb116695f772f0d82ea25ef904e24_s,cfm_v6_1571941340a54eb116695f772f0d82ea25ef904e24_s.csv,28,female,serbian,serbian,Scientist,1,cfm_v6_1571941340a54eb116695f772f0d82ea25ef904e24_s_trial_004,4,system,complex,cell,universe,5,4,5,5
cfm_v6_1571941340a54eb116695f772f0d82ea25ef904e24_s,cfm_v6_1571941340a54eb116695f772f0d82ea25ef904e24_s.csv,28,female,serbian,serbian,Scientist,1,cfm_v6_1571941340a54eb116695f772f0d82ea25ef904e24_s_trial_005,5,mathematics,physics,modelling,statistics,5,5,4,3
cfm_v6_1571941340a54eb116695f772f0d82ea25ef904e24_s,cfm_v6_1571941340a54eb116695f772f0d82ea25ef904e24_s.csv,28,female,serbian,serbian,Scientist,1,cfm_v6_1571941340a54eb116695f772f0d82ea25ef904e24_s_trial_006,6,school,programs,discipline,doctrine,5,2,2,1
cfm_v6_1571941340a54eb116695f772f0d82ea25ef904e24_s,cfm_v6_1571941340a54eb116695f772f0d82ea25ef904e24_s.csv,28,female,serbian,serbian,Scientist,1,cfm_v6_1571941340a54eb116695f772f0d82ea25ef904e24_s_trial_007,7,biology,life,evolution,biochemistry,5,,,5
cfm_v6_1571941340a54eb116695f772f0d82ea25ef904e24_s,cfm_v6_1571941340a54eb116695f772f0d82ea25ef904e24_s.csv,28,female,serbian,serbian,Scientist,1,cfm_v6_1571941340a54eb116695f772f0d82ea25ef904e24_s_trial_008,8,university,academia,science,education,3,3,4,2
cfm_v6_1571941340a54eb116695f772f0d82ea25ef904e24_s,cfm_v6_1571941340a54eb116695f772f0d82ea25ef904e24_s.csv,28,female,serbian,serbian,Scientist,1,cfm_v6_1571941340a54eb116695f772f0d82ea25ef904e24_s_trial_009,9,art,beauty,fillings,honest,5,5,5,5
cfm_v6_157198192458c33681ff433c3a385abcc264b87fb0_s,cfm_v6_157198192458c33681ff433c3a385abcc264b87fb0_s.csv,26,male,serbian,serbian,Research and teaching associate,3,cfm_v6_157198192458c33681ff433c3a385abcc264b87fb0_s_trial_000,0,university,students,research,teaching,4,4,5,
cfm_v6_157198192458c33681ff433c3a385abcc264b87fb0_s,cfm_v6_157198192458c33681ff433c3a385abcc264b87fb0_s.csv,26,male,serbian,serbian,Research and teaching associate,3,cfm_v6_157198192458c33681ff433c3a385abcc264b87fb0_s_trial_001,1,complex,simple,problem,task,4,2,1,2
cfm_v6_157198192458c33681ff433c3a385abcc264b87fb0_s,cfm_v6_157198192458c33681ff433c3a385abcc264b87fb0_s.csv,26,male,serbian,serbian,Research and teaching associate,3,cfm_v6_157198192458c33681ff433c3a385abcc264b87fb0_s_trial_002,2,school,pupil,teacher,blackboard,4,4,4,4
cfm_v6_157198192458c33681ff433c3a385abcc264b87fb0_s,cfm_v6_157198192458c33681ff433c3a385abcc264b87fb0_s.csv,26,male,serbian,serbian,Research and teaching associate,3,cfm_v6_157198192458c33681ff433c3a385abcc264b87fb0_s_trial_003,3,chemistry,science,laboratory,hard work,4,4,4,4
cfm_v6_157198192458c33681ff433c3a385abcc264b87fb0_s,cfm_v6_157198192458c33681ff433c3a385abcc264b87fb0_s.csv,26,male,serbian,serbian,Research and teaching associate,3,cfm_v6_157198192458c33681ff433c3a385abcc264b87fb0_s_trial_004,4,system,organ,windows,boot,3,3,3,3
cfm_v6_157198192458c33681ff433c3a385abcc264b87fb0_s,cfm_v6_157198192458c33681ff433c3a385abcc264b87fb0_s.csv,26,male,serbian,serbian,Research and teaching associate,3,cfm_v6_157198192458c33681ff433c3a385abcc264b87fb0_s_trial_005,5,biology,genetics,laboratory,animals,4,5,5,5
cfm_v6_157198192458c33681ff433c3a385abcc264b87fb0_s,cfm_v6_157198192458c33681ff433c3a385abcc264b87fb0_s.csv,26,male,serbian,serbian,Research and teaching associate,3,cfm_v6_157198192458c33681ff433c3a385abcc264b87fb0_s_trial_006,6,art,painting,architecture,film,5,5,5,5
cfm_v6_157198192458c33681ff433c3a385abcc264b87fb0_s,cfm_v6_157198192458c33681ff433c3a385abcc264b87fb0_s.csv,26,male,serbian,serbian,Research and teaching associate,3,cfm_v6_157198192458c33681ff433c3a385abcc264b87fb0_s_trial_007,7,mathematics,calculator,integrals,equations,2,2,3,2
cfm_v6_157198192458c33681ff433c3a385abcc264b87fb0_s,cfm_v6_157198192458c33681ff433c3a385abcc264b87fb0_s.csv,26,male,serbian,serbian,Research and teaching associate,3,cfm_v6_157198192458c33681ff433c3a385abcc264b87fb0_s_trial_008,8,life,family,friends,health,5,5,5,5
cfm_v6_157198192458c33681ff433c3a385abcc264b87fb0_s,cfm_v6_157198192458c33681ff433c3a385abcc264b87fb0_s.csv,26,male,serbian,serbian,Research and teaching associate,3,cfm_v6_157198192458c33681ff433c3a385abcc264b87fb0_s_trial_009,9,physics,research,equation,quantum computing,4,4,2,4
cfm_v6_1571994595b1347da34e28bebdd039e04b3df7ecb5_s,cfm_v6_1571994595b1347da34e28bebdd039e04b3df7ecb5_s.csv,28,male,spanish,spanish,Finishing my Ph.D.,2,cfm_v6_1571994595b1347da34e28bebdd039e04b3df7ecb5_s_trial_000,0,complex,several parts,math,emergence,4,4,5,3
cfm_v6_1571994595b1347da34e28bebdd039e04b3df7ecb5_s,cfm_v6_1571994595b1347da34e28bebdd039e04b3df7ecb5_s.csv,28,male,spanish,spanish,Finishing my Ph.D.,2,cfm_v6_1571994595b1347da34e28bebdd039e04b3df7ecb5_s_trial_001,1,chemistry,molecule,energy,electrons,4,3,4,4
cfm_v6_1571994595b1347da34e28bebdd039e04b3df7ecb5_s,cfm_v6_1571994595b1347da34e28bebdd039e04b3df7ecb5_s.csv,28,male,spanish,spanish,Finishing my Ph.D.,2,cfm_v6_1571994595b1347da34e28bebdd039e04b3df7ecb5_s_trial_002,2,life,change,evolution,replication,4,4,4,3
cfm_v6_1571994595b1347da34e28bebdd039e04b3df7ecb5_s,cfm_v6_1571994595b1347da34e28bebdd039e04b3df7ecb5_s.csv,28,male,spanish,spanish,Finishing my Ph.D.,2,cfm_v6_1571994595b1347da34e28bebdd039e04b3df7ecb5_s_trial_003,3,school,education,grow,child,4,5,5,3
cfm_v6_1571994595b1347da34e28bebdd039e04b3df7ecb5_s,cfm_v6_1571994595b1347da34e28bebdd039e04b3df7ecb5_s.csv,28,male,spanish,spanish,Finishing my Ph.D.,2,cfm_v6_1571994595b1347da34e28bebdd039e04b3df7ecb5_s_trial_004,4,art,useless,presence,illogical,2,2,3,2
cfm_v6_1571994595b1347da34e28bebdd039e04b3df7ecb5_s,cfm_v6_1571994595b1347da34e28bebdd039e04b3df7ecb5_s.csv,28,male,spanish,spanish,Finishing my Ph.D.,2,cfm_v6_1571994595b1347da34e28bebdd039e04b3df7ecb5_s_trial_005,5,system,interactions,part,model,3,3,4,5
cfm_v6_1571994595b1347da34e28bebdd039e04b3df7ecb5_s,cfm_v6_1571994595b1347da34e28bebdd039e04b3df7ecb5_s.csv,28,male,spanish,spanish,Finishing my Ph.D.,2,cfm_v6_1571994595b1347da34e28bebdd039e04b3df7ecb5_s_trial_006,6,biology,life,cell,change,3,4,3,4
cfm_v6_1571994595b1347da34e28bebdd039e04b3df7ecb5_s,cfm_v6_1571994595b1347da34e28bebdd039e04b3df7ecb5_s.csv,28,male,spanish,spanish,Finishing my Ph.D.,2,cfm_v6_1571994595b1347da34e28bebdd039e04b3df7ecb5_s_trial_007,7,mathematics,physics,rules,logic,5,5,4,4
cfm_v6_1571994595b1347da34e28bebdd039e04b3df7ecb5_s,cfm_v6_1571994595b1347da34e28bebdd039e04b3df7ecb5_s.csv,28,male,spanish,spanish,Finishing my Ph.D.,2,cfm_v6_1571994595b1347da34e28bebdd039e04b3df7ecb5_s_trial_008,8,physics,experiment,simulation,entropy,5,3,5,5
cfm_v6_1571994595b1347da34e28bebdd039e04b3df7ecb5_s,cfm_v6_1571994595b1347da34e28bebdd039e04b3df7ecb5_s.csv,28,male,spanish,spanish,Finishing my Ph.D.,2,cfm_v6_1571994595b1347da34e28bebdd039e04b3df7ecb5_s_trial_009,9,university,education,academia,anxiety,4,5,2,1
cfm_v6_157199716167d845aa1c42d8350ceb65567b2190fb_s,cfm_v6_157199716167d845aa1c42d8350ceb65567b2190fb_s.csv,34,male,france,french,researcher,3,cfm_v6_157199716167d845aa1c42d8350ceb65567b2190fb_s_trial_000,0,complex,system,science,entangled,4,5,5,3
cfm_v6_157199716167d845aa1c42d8350ceb65567b2190fb_s,cfm_v6_157199716167d845aa1c42d8350ceb65567b2190fb_s.csv,34,male,france,french,researcher,3,cfm_v6_157199716167d845aa1c42d8350ceb65567b2190fb_s_trial_001,1,mathematics,formula,equation,theory,4,4,3,3
cfm_v6_157199716167d845aa1c42d8350ceb65567b2190fb_s,cfm_v6_157199716167d845aa1c42d8350ceb65567b2190fb_s.csv,34,male,france,french,researcher,3,cfm_v6_157199716167d845aa1c42d8350ceb65567b2190fb_s_trial_002,2,life,organic,warm,organisation,4,4,5,4
