item,participant,age,rating,gender
rug_rats,W13,52,5,Female
rug_rats,W19,49,4,Male
rug_rats,W24,41,6,Female
rug_rats,W3,65,3,Female
rug_rats,W17,51,1,Female
rug_rats,W12,37,1,Female
rug_rats,W22,50,2,Female
rug_rats,W2,70,2,Female
rug_rats,W15,44,3,Male
running_head,W3,65,1,Female
running_head,W14,59,2,Male
running_head,W13,52,1,Female
running_head,W25,43,2,Male
running_head,W7,40,1,Male
running_head,W17,51,1,Female
running_head,W20,37,2,Female
running_head,W11,47,3,Male
running_head,W6,54,3,Male
running_head,W10,69,2,Female
running_head,W16,34,2,Male
running_head,W1,50,2,Female
running_head,W12,37,1,Female
running_head,W15,44,2,Male
running_head,W24,41,2,Female
running_head,W4,38,1,nonbinary
running_head,W26,34,1,Male
running_head,W5,35,2,Female
running_head,W2,70,2,Female
running_head,W23,36,1,Female
running_head,W21,42,2,Male
running_head,W19,49,4,Male
running_head,W9,57,6,Female
running_head,W22,50,1,Female
running_head,W8,44,2,Female
running_head,W18,37,5,Male
salty_dog,W18,37,4,Male
salty_dog,W19,49,6,Male
salty_dog,W3,65,1,Female
salty_dog,W2,70,2,Female
salty_dog,W20,37,1,Female
salty_dog,W21,42,5,Male
salty_dog,W16,34,3,Male
salty_dog,W12,37,2,Female
salty_dog,W13,52,1,Female
salty_dog,W17,51,1,Female
salty_dog,W15,44,1,Male
salty_dog,W26,34,1,Male
salty_dog,W14,59,5,Male
salty_dog,W22,50,1,Female
salty_dog,W9,57,7,Female
salty_dog,W1,50,2,Female
salty_dog,W5,35,2,Female
salty_dog,W4,38,3,nonbinary
salty_dog,W6,54,5,Male
salty_dog,W11,47,3,Male
salty_dog,W10,69,5,Female
salty_dog,W23,36,1,Female
salty_dog,W25,43,3,Male
salty_dog,W24,41,1,Female
salty_dog,W8,44,5,Female
salty_dog,W7,40,1,Male
seamless_recovery,W18,37,1,Male
seamless_recovery,W22,50,1,Female
seamless_recovery,W20,37,2,Female
seamless_recovery,W14,59,3,Male
seamless_recovery,W13,52,1,Female
seamless_recovery,W25,43,2,Male
seamless_recovery,W6,54,5,Male
seamless_recovery,W23,36,3,Female
seamless_recovery,W5,35,1,Female
seamless_recovery,W11,47,3,Male
seamless_recovery,W2,70,3,Female
seamless_recovery,W4,38,2,nonbinary
seamless_recovery,W26,34,4,Male
seamless_recovery,W7,40,1,Male
seamless_recovery,W3,65,5,Female
seamless_recovery,W1,50,3,Female
seamless_recovery,W8,44,5,Female
seamless_recovery,W15,44,3,Male
seamless_recovery,W12,37,6,Female
seamless_recovery,W9,57,4,Female
seamless_recovery,W24,41,2,Female
seamless_recovery,W21,42,1,Male
seamless_recovery,W16,34,2,Male
seamless_recovery,W19,49,5,Male
seamless_recovery,W10,69,4,Female
seamless_recovery,W17,51,2,Female
shark_lawyer,W14,59,4,Male
shark_lawyer,W2,70,1,Female
shark_lawyer,W8,44,4,Female
shark_lawyer,W23,36,2,Female
shark_lawyer,W1,50,3,Female
shark_lawyer,W10,69,6,Female
shark_lawyer,W6,54,3,Male
shark_lawyer,W11,47,4,Male
shark_lawyer,W25,43,5,Male
shark_lawyer,W26,34,4,Male
shark_lawyer,W18,37,5,Male
shark_lawyer,W24,41,7,Female
shark_lawyer,W19,49,5,Male
shark_lawyer,W7,40,1,Male
shark_lawyer,W15,44,2,Male
shark_lawyer,W20,37,5,Female
shark_lawyer,W12,37,3,Female
shark_lawyer,W17,51,1,Female
shark_lawyer,W16,34,6,Male
shark_lawyer,W4,38,3,nonbinary
shark_lawyer,W5,35,7,Female
shark_lawyer,W21,42,4,Male
shark_lawyer,W3,65,7,Female
shark_lawyer,W13,52,3,Female
shark_lawyer,W9,57,6,Female
shark_lawyer,W22,50,1,Female
sharp_mind,W2,70,3,Female
sharp_mind,W9,57,4,Female
sharp_mind,W5,35,2,Female
sharp_mind,W19,49,2,Male
sharp_mind,W17,51,2,Female
sharp_mind,W8,44,5,Female
sharp_mind,W24,41,3,Female
sharp_mind,W12,37,6,Female
sharp_mind,W10,69,3,Female
sharp_mind,W20,37,2,Female
sharp_mind,W15,44,2,Male
sharp_mind,W18,37,1,Male
sharp_mind,W22,50,1,Female
sharp_mind,W13,52,1,Female
sharp_mind,W21,42,3,Male
sharp_mind,W6,54,3,Male
sharp_mind,W11,47,5,Male
sharp_mind,W1,50,2,Female
sharp_mind,W26,34,5,Male
sharp_mind,W14,59,2,Male
sharp_mind,W23,36,4,Female
sharp_mind,W4,38,2,nonbinary
sharp_mind,W16,34,2,Male
sharp_mind,W7,40,2,Male
sharp_mind,W25,43,3,Male
sharp_mind,W3,65,7,Female
sharp_scent,W25,43,3,Male
sharp_scent,W19,49,4,Male
sharp_scent,W10,69,3,Female
sharp_scent,W24,41,3,Female
sharp_scent,W23,36,5,Female
sharp_scent,W8,44,3,Female
sharp_scent,W3,65,3,Female
sharp_scent,W21,42,5,Male
sharp_scent,W5,35,3,Female
sharp_scent,W7,40,7,Male
sharp_scent,W6,54,6,Male
sharp_scent,W13,52,2,Female
sharp_scent,W12,37,6,Female
sharp_scent,W16,34,5,Male
sharp_scent,W15,44,6,Male
sharp_scent,W9,57,4,Female
sharp_scent,W26,34,7,Male
sharp_scent,W11,47,5,Male
sharp_scent,W22,50,7,Female
sharp_scent,W20,37,6,Female
sharp_scent,W17,51,3,Female
sharp_scent,W2,70,3,Female
sharp_scent,W18,37,5,Male
sharp_scent,W1,50,5,Female
sharp_scent,W4,38,5,nonbinary
sharp_scent,W14,59,7,Male
shivering_life,W21,42,1,Male
shivering_life,W15,44,2,Male
shivering_life,W24,41,4,Female
shivering_life,W25,43,6,Male
shivering_life,W26,34,2,Male
shivering_life,W4,38,4,nonbinary
shivering_life,W9,57,2,Female
shivering_life,W10,69,5,Female
shivering_life,W14,59,5,Male
shivering_life,W17,51,1,Female
shivering_life,W5,35,5,Female
shivering_life,W12,37,3,Female
shivering_life,W20,37,1,Female
shivering_life,W19,49,4,Male
shivering_life,W18,37,3,Male
shivering_life,W22,50,1,Female
shivering_life,W11,47,1,Male
shivering_life,W23,36,2,Female
shivering_life,W13,52,3,Female
shivering_life,W8,44,3,Female
shivering_life,W16,34,4,Male
shivering_life,W6,54,3,Male
shivering_life,W1,50,2,Female
shivering_life,W7,40,2,Male
shivering_life,W3,65,3,Female
shivering_life,W2,70,5,Female
short_fuse,W23,36,6,Female
short_fuse,W21,42,3,Male
short_fuse,W26,34,7,Male
short_fuse,W25,43,3,Male
short_fuse,W13,52,2,Female
short_fuse,W12,37,4,Female
short_fuse,W6,54,3,Male
short_fuse,W10,69,2,Female
short_fuse,W1,50,5,Female
short_fuse,W17,51,4,Female
short_fuse,W8,44,3,Female
short_fuse,W18,37,2,Male
short_fuse,W7,40,1,Male
short_fuse,W11,47,4,Male
short_fuse,W14,59,1,Male
short_fuse,W4,38,5,nonbinary
short_fuse,W20,37,1,Female
short_fuse,W19,49,6,Male
short_fuse,W2,70,3,Female
short_fuse,W9,57,4,Female
short_fuse,W3,65,1,Female
short_fuse,W24,41,2,Female
short_fuse,W22,50,2,Female
short_fuse,W16,34,2,Male
short_fuse,W5,35,3,Female
short_fuse,W15,44,1,Male
silent_wound,W5,35,3,Female
silent_wound,W7,40,2,Male
silent_wound,W10,69,6,Female
silent_wound,W20,37,2,Female
silent_wound,W24,41,1,Female
silent_wound,W14,59,2,Male
silent_wound,W4,38,2,nonbinary
silent_wound,W25,43,2,Male
silent_wound,W1,50,1,Female
silent_wound,W17,51,4,Female
silent_wound,W8,44,3,Female
silent_wound,W21,42,1,Male
silent_wound,W6,54,3,Male
silent_wound,W23,36,3,Female
silent_wound,W11,47,2,Male
silent_wound,W2,70,6,Female
silent_wound,W9,57,2,Female
silent_wound,W16,34,4,Male
silent_wound,W18,37,1,Male
silent_wound,W13,52,1,Female
silent_wound,W19,49,2,Male
silent_wound,W26,34,7,Male
silent_wound,W3,65,4,Female
silent_wound,W12,37,1,Female
silent_wound,W15,44,2,Male
silent_wound,W22,50,4,Female
silver_lining,W9,57,3,Female
silver_lining,W2,70,3,Female
silver_lining,W13,52,1,Female
silver_lining,W14,59,2,Male
silver_lining,W22,50,1,Female
silver_lining,W19,49,3,Male
silver_lining,W16,34,2,Male
silver_lining,W6,54,3,Male
silver_lining,W26,34,4,Male
silver_lining,W21,42,1,Male
silver_lining,W7,40,1,Male
silver_lining,W1,50,4,Female
silver_lining,W5,35,2,Female
silver_lining,W17,51,2,Female
silver_lining,W11,47,3,Male
silver_lining,W15,44,1,Male
silver_lining,W18,37,1,Male
silver_lining,W4,38,1,nonbinary
silver_lining,W10,69,3,Female
silver_lining,W3,65,1,Female
silver_lining,W23,36,3,Female
silver_lining,W20,37,2,Female
silver_lining,W24,41,2,Female
silver_lining,W8,44,2,Female
silver_lining,W12,37,3,Female
silver_lining,W25,43,4,Male
sitting_duck,W23,36,2,Female
sitting_duck,W8,44,3,Female
sitting_duck,W10,69,6,Female
sitting_duck,W15,44,3,Male
sitting_duck,W7,40,2,Male
sitting_duck,W17,51,1,Female
sitting_duck,W13,52,4,Female
sitting_duck,W24,41,4,Female
sitting_duck,W19,49,5,Male
sitting_duck,W26,34,6,Male
sitting_duck,W12,37,2,Female
sitting_duck,W5,35,5,Female
sitting_duck,W16,34,3,Male
sitting_duck,W1,50,2,Female
sitting_duck,W14,59,4,Male
sitting_duck,W20,37,3,Female
sitting_duck,W18,37,2,Male
sitting_duck,W9,57,5,Female
sitting_duck,W25,43,3,Male
sitting_duck,W6,54,3,Male
sitting_duck,W2,70,2,Female
sitting_duck,W11,47,3,Male
sitting_duck,W3,65,2,Female
sitting_duck,W4,38,2,nonbinary
sitting_duck,W22,50,1,Female
sitting_duck,W21,42,2,Male
sixth_sense,W14,59,2,Male
sixth_sense,W26,34,2,Male
sixth_sense,W2,70,5,Female
sixth_sense,W25,43,2,Male
sixth_sense,W16,34,2,Male
sixth_sense,W5,35,1,Female
sixth_sense,W20,37,2,Female
sixth_sense,W17,51,1,Female
sixth_sense,W9,57,1,Female
sixth_sense,W12,37,5,Female
sixth_sense,W1,50,1,Female
sixth_sense,W23,36,3,Female
sixth_sense,W24,41,1,Female
sixth_sense,W15,44,1,Male
sixth_sense,W10,69,6,Female
sixth_sense,W21,42,1,Male
sixth_sense,W18,37,1,Male
sixth_sense,W11,47,2,Male
sixth_sense,W3,65,1,Female
sixth_sense,W7,40,1,Male
sixth_sense,W22,50,1,Female
sixth_sense,W4,38,1,nonbinary
sixth_sense,W13,52,1,Female
sixth_sense,W8,44,2,Female
sixth_sense,W6,54,3,Male
sixth_sense,W19,49,2,Male
skeleton_crew,W10,69,7,Female
skeleton_crew,W3,65,7,Female
skeleton_crew,W15,44,6,Male
skeleton_crew,W16,34,5,Male
skeleton_crew,W24,41,6,Female
skeleton_crew,W2,70,2,Female
skeleton_crew,W11,47,3,Male
skeleton_crew,W5,35,7,Female
skeleton_crew,W25,43,6,Male
skeleton_crew,W20,37,5,Female
skeleton_crew,W17,51,3,Female
skeleton_crew,W6,54,5,Male
skeleton_crew,W1,50,4,Female
skeleton_crew,W21,42,5,Male
skeleton_crew,W19,49,6,Male
skeleton_crew,W4,38,1,nonbinary
skeleton_crew,W7,40,7,Male
skeleton_crew,W22,50,1,Female
skeleton_crew,W23,36,2,Female
skeleton_crew,W8,44,5,Female
skeleton_crew,W12,37,4,Female
skeleton_crew,W13,52,1,Female
skeleton_crew,W14,59,6,Male
skeleton_crew,W26,34,2,Male
skeleton_crew,W18,37,5,Male
skeleton_crew,W9,57,6,Female
slam_dunk,W13,52,3,Female
slam_dunk,W12,37,2,Female
slam_dunk,W15,44,1,Male
slam_dunk,W14,59,1,Male
slam_dunk,W3,65,2,Female
slam_dunk,W8,44,5,Female
slam_dunk,W9,57,6,Female
slam_dunk,W2,70,2,Female
slam_dunk,W18,37,3,Male
slam_dunk,W16,34,3,Male
slam_dunk,W24,41,7,Female
slam_dunk,W19,49,4,Male
slam_dunk,W25,43,3,Male
slam_dunk,W10,69,6,Female
slam_dunk,W1,50,2,Female
slam_dunk,W21,42,4,Male
slam_dunk,W4,38,5,nonbinary
slam_dunk,W26,34,7,Male
slam_dunk,W22,50,1,Female
slam_dunk,W7,40,1,Male
slam_dunk,W23,36,4,Female
slam_dunk,W11,47,3,Male
slam_dunk,W5,35,5,Female
slam_dunk,W17,51,1,Female
slam_dunk,W20,37,1,Female
slam_dunk,W6,54,3,Male
sly_fox,W15,44,2,Male
sly_fox,W16,34,3,Male
sly_fox,W19,49,4,Male
sly_fox,W24,41,7,Female
sly_fox,W22,50,1,Female
sly_fox,W13,52,5,Female
sly_fox,W11,47,4,Male
sly_fox,W25,43,3,Male
sly_fox,W21,42,7,Male
sly_fox,W9,57,3,Female
sly_fox,W7,40,1,Male
sly_fox,W26,34,7,Male
sly_fox,W10,69,6,Female
sly_fox,W14,59,3,Male
sly_fox,W17,51,1,Female
sly_fox,W12,37,1,Female
sly_fox,W18,37,2,Male
sly_fox,W3,65,7,Female
sly_fox,W23,36,4,Female
sly_fox,W20,37,2,Female
sly_fox,W1,50,2,Female
sly_fox,W4,38,1,nonbinary
sly_fox,W6,54,3,Male
sly_fox,W5,35,2,Female
sly_fox,W2,70,3,Female
sly_fox,W8,44,5,Female
small_potatoes,W18,37,1,Male
small_potatoes,W5,35,2,Female
small_potatoes,W23,36,1,Female
small_potatoes,W2,70,2,Female
small_potatoes,W12,37,2,Female
small_potatoes,W15,44,2,Male
small_potatoes,W25,43,3,Male
small_potatoes,W1,50,3,Female
small_potatoes,W20,37,2,Female
small_potatoes,W26,34,6,Male
small_potatoes,W9,57,2,Female
small_potatoes,W6,54,3,Male
small_potatoes,W3,65,6,Female
small_potatoes,W17,51,3,Female
small_potatoes,W10,69,2,Female
small_potatoes,W22,50,1,Female
small_potatoes,W21,42,4,Male
small_potatoes,W4,38,3,nonbinary
small_potatoes,W16,34,2,Male
small_potatoes,W11,47,4,Male
small_potatoes,W8,44,3,Female
small_potatoes,W7,40,1,Male
small_potatoes,W14,59,4,Male
small_potatoes,W19,49,4,Male
small_potatoes,W13,52,1,Female
small_potatoes,W24,41,2,Female
small_talk,W17,51,2,Female
small_talk,W5,35,3,Female
small_talk,W7,40,2,Male
small_talk,W16,34,2,Male
small_talk,W13,52,1,Female
small_talk,W6,54,3,Male
small_talk,W15,44,2,Male
small_talk,W20,37,2,Female
small_talk,W25,43,3,Male
small_talk,W2,70,5,Female
small_talk,W4,38,2,nonbinary
small_talk,W23,36,3,Female
small_talk,W22,50,1,Female
small_talk,W11,47,2,Male
small_talk,W19,49,1,Male
small_talk,W26,34,2,Male
small_talk,W3,65,3,Female
small_talk,W24,41,2,Female
small_talk,W18,37,3,Male
small_talk,W8,44,3,Female
small_talk,W10,69,2,Female
small_talk,W14,59,6,Male
small_talk,W12,37,4,Female
small_talk,W21,42,3,Male
small_talk,W1,50,2,Female
small_talk,W9,57,6,Female
smart_cookie,W14,59,3,Male
smart_cookie,W22,50,1,Female
smart_cookie,W20,37,2,Female
smart_cookie,W13,52,2,Female
smart_cookie,W11,47,3,Male
smart_cookie,W18,37,2,Male
smart_cookie,W23,36,2,Female
smart_cookie,W16,34,3,Male
smart_cookie,W7,40,1,Male
smart_cookie,W19,49,4,Male
smart_cookie,W17,51,1,Female
smart_cookie,W24,41,7,Female
smart_cookie,W3,65,7,Female
smart_cookie,W12,37,1,Female
smart_cookie,W4,38,1,nonbinary
smart_cookie,W6,54,3,Male
smart_cookie,W10,69,6,Female
smart_cookie,W9,57,2,Female
smart_cookie,W21,42,7,Male
smart_cookie,W5,35,5,Female
smart_cookie,W1,50,1,Female
smart_cookie,W25,43,3,Male
smart_cookie,W15,44,2,Male
smart_cookie,W26,34,7,Male
smart_cookie,W8,44,5,Female
smart_cookie,W2,70,2,Female
smart_pants,W7,40,1,Male
smart_pants,W26,34,7,Male
smart_pants,W23,36,2,Female
smart_pants,W16,34,3,Male
smart_pants,W4,38,1,nonbinary
smart_pants,W15,44,7,Male
smart_pants,W8,44,5,Female
smart_pants,W18,37,7,Male
smart_pants,W24,41,7,Female
smart_pants,W1,50,2,Female
smart_pants,W14,59,6,Male
smart_pants,W25,43,3,Male
smart_pants,W11,47,2,Male
smart_pants,W3,65,7,Female
smart_pants,W19,49,4,Male
smart_pants,W13,52,5,Female
smart_pants,W6,54,3,Male
smart_pants,W12,37,1,Female
smart_pants,W9,57,6,Female
smart_pants,W20,37,2,Female
smart_pants,W2,70,2,Female
smart_pants,W22,50,1,Female
smart_pants,W5,35,3,Female
smart_pants,W21,42,7,Male
smart_pants,W17,51,1,Female
smart_pants,W10,69,7,Female
smoking_gun,W18,37,1,Male
smoking_gun,W3,65,2,Female
smoking_gun,W25,43,3,Male
smoking_gun,W8,44,3,Female
smoking_gun,W5,35,5,Female
smoking_gun,W1,50,5,Female
smoking_gun,W22,50,3,Female
smoking_gun,W23,36,4,Female
smoking_gun,W14,59,1,Male
smoking_gun,W16,34,4,Male
smoking_gun,W6,54,3,Male
smoking_gun,W21,42,7,Male
smoking_gun,W13,52,4,Female
smoking_gun,W19,49,3,Male
smoking_gun,W20,37,2,Female
smoking_gun,W7,40,1,Male
smoking_gun,W2,70,3,Female
smoking_gun,W11,47,5,Male
smoking_gun,W15,44,1,Male
smoking_gun,W24,41,2,Female
smoking_gun,W9,57,5,Female
smoking_gun,W17,51,2,Female
smoking_gun,W12,37,3,Female
smoking_gun,W26,34,4,Male
smoking_gun,W10,69,7,Female
smoking_gun,W4,38,3,nonbinary
smooth_sailing,W20,37,2,Female
smooth_sailing,W8,44,3,Female
smooth_sailing,W5,35,6,Female
smooth_sailing,W14,59,5,Male
smooth_sailing,W23,36,4,Female
smooth_sailing,W2,70,4,Female
smooth_sailing,W11,47,2,Male
smooth_sailing,W7,40,1,Male
smooth_sailing,W1,50,4,Female
smooth_sailing,W10,69,6,Female
smooth_sailing,W24,41,2,Female
smooth_sailing,W9,57,6,Female
smooth_sailing,W19,49,3,Male
smooth_sailing,W6,54,3,Male
smooth_sailing,W4,38,3,nonbinary
smooth_sailing,W22,50,1,Female
smooth_sailing,W21,42,2,Male
smooth_sailing,W12,37,3,Female
smooth_sailing,W17,51,1,Female
smooth_sailing,W15,44,4,Male
smooth_sailing,W26,34,5,Male
smooth_sailing,W3,65,2,Female
smooth_sailing,W13,52,3,Female
smooth_sailing,W25,43,3,Male
smooth_sailing,W18,37,2,Male
smooth_sailing,W16,34,3,Male
social_bubble,W11,47,4,Male
social_bubble,W1,50,2,Female
social_bubble,W26,34,5,Male
social_bubble,W16,34,2,Male
social_bubble,W17,51,2,Female
social_bubble,W9,57,6,Female
social_bubble,W21,42,3,Male
social_bubble,W2,70,5,Female
social_bubble,W23,36,5,Female
social_bubble,W22,50,1,Female
social_bubble,W3,65,3,Female
social_bubble,W15,44,2,Male
social_bubble,W20,37,2,Female
social_bubble,W14,59,2,Male
social_bubble,W7,40,1,Male
social_bubble,W12,37,2,Female
social_bubble,W6,54,3,Male
social_bubble,W13,52,1,Female
social_bubble,W24,41,7,Female
social_bubble,W19,49,4,Male
social_bubble,W18,37,1,Male
social_bubble,W25,43,1,Male
social_bubble,W5,35,4,Female
social_bubble,W4,38,3,nonbinary
social_bubble,W10,69,4,Female
social_bubble,W8,44,2,Female
social_butterfly,W3,65,7,Female
social_butterfly,W23,36,4,Female
social_butterfly,W22,50,5,Female
social_butterfly,W4,38,3,nonbinary
social_butterfly,W21,42,7,Male
social_butterfly,W15,44,2,Male
social_butterfly,W19,49,4,Male
social_butterfly,W26,34,7,Male
social_butterfly,W16,34,4,Male
social_butterfly,W13,52,3,Female
social_butterfly,W24,41,6,Female
social_butterfly,W10,69,6,Female
social_butterfly,W2,70,2,Female
social_butterfly,W9,57,6,Female
social_butterfly,W5,35,6,Female
social_butterfly,W20,37,2,Female
social_butterfly,W14,59,3,Male
social_butterfly,W7,40,1,Male
social_butterfly,W25,43,2,Male
social_butterfly,W12,37,1,Female
social_butterfly,W17,51,2,Female
social_butterfly,W8,44,3,Female
social_butterfly,W6,54,3,Male
social_butterfly,W11,47,4,Male
social_butterfly,W1,50,2,Female
social_butterfly,W18,37,4,Male
social_ladder,W5,35,1,Female
social_ladder,W8,44,5,Female
social_ladder,W9,57,5,Female
social_ladder,W11,47,3,Male
social_ladder,W7,40,1,Male
social_ladder,W2,70,3,Female
social_ladder,W19,49,5,Male
social_ladder,W13,52,3,Female
social_ladder,W24,41,7,Female
social_ladder,W23,36,6,Female
social_ladder,W4,38,2,nonbinary
social_ladder,W3,65,6,Female
social_ladder,W20,37,2,Female
social_ladder,W1,50,1,Female
social_ladder,W15,44,2,Male
social_ladder,W12,37,3,Female
social_ladder,W18,37,1,Male
social_ladder,W25,43,5,Male
social_ladder,W6,54,3,Male
social_ladder,W16,34,4,Male
social_ladder,W14,59,2,Male
social_ladder,W22,50,2,Female
social_ladder,W26,34,7,Male
social_ladder,W10,69,5,Female
social_ladder,W21,42,7,Male
social_ladder,W17,51,3,Female
sock_puppet,W6,54,3,Male
sock_puppet,W14,59,4,Male
sock_puppet,W8,44,3,Female
sock_puppet,W7,40,1,Male
sock_puppet,W21,42,2,Male
sock_puppet,W4,38,1,nonbinary
sock_puppet,W2,70,5,Female
sock_puppet,W13,52,2,Female
sock_puppet,W19,49,4,Male
sock_puppet,W9,57,6,Female
sock_puppet,W1,50,1,Female
sock_puppet,W25,43,5,Male
sock_puppet,W5,35,5,Female
sock_puppet,W20,37,7,Female
sock_puppet,W3,65,6,Female
sock_puppet,W15,44,2,Male
sock_puppet,W17,51,2,Female
sock_puppet,W24,41,5,Female
sock_puppet,W16,34,2,Male
sock_puppet,W18,37,1,Male
sock_puppet,W11,47,3,Male
sock_puppet,W23,36,1,Female
sock_puppet,W22,50,1,Female
sock_puppet,W26,34,4,Male
sock_puppet,W12,37,3,Female
sock_puppet,W10,69,1,Female
soft_landing,W8,44,3,Female
soft_landing,W6,54,3,Male
soft_landing,W9,57,2,Female
soft_landing,W25,43,2,Male
soft_landing,W2,70,3,Female
soft_landing,W15,44,4,Male
soft_landing,W17,51,1,Female
soft_landing,W14,59,3,Male
soft_landing,W12,37,5,Female
soft_landing,W16,34,3,Male
soft_landing,W10,69,3,Female
soft_landing,W1,50,1,Female
soft_landing,W11,47,3,Male
soft_landing,W3,65,2,Female
soft_landing,W22,50,1,Female
soft_landing,W5,35,2,Female
soft_landing,W24,41,3,Female
soft_landing,W26,34,7,Male
soft_landing,W21,42,1,Male
soft_landing,W4,38,3,nonbinary
soft_landing,W7,40,1,Male
soft_landing,W18,37,1,Male
soft_landing,W20,37,1,Female
soft_landing,W13,52,1,Female
soft_landing,W19,49,4,Male
soft_landing,W23,36,6,Female
soft_skills,W24,41,3,Female
soft_skills,W5,35,5,Female
soft_skills,W6,54,3,Male
soft_skills,W9,57,4,Female
soft_skills,W22,50,1,Female
soft_skills,W13,52,1,Female
soft_skills,W16,34,3,Male
soft_skills,W17,51,1,Female
soft_skills,W19,49,4,Male
soft_skills,W4,38,2,nonbinary
soft_skills,W3,65,3,Female
soft_skills,W23,36,2,Female
soft_skills,W20,37,2,Female
soft_skills,W7,40,4,Male
soft_skills,W12,37,1,Female
soft_skills,W8,44,3,Female
soft_skills,W10,69,2,Female
soft_skills,W21,42,1,Male
soft_skills,W1,50,1,Female
soft_skills,W14,59,2,Male
soft_skills,W2,70,3,Female
soft_skills,W11,47,3,Male
soft_skills,W26,34,2,Male
soft_skills,W25,43,1,Male
soft_skills,W15,44,1,Male
soft_skills,W18,37,1,Male
soft_spot,W1,50,3,Female
soft_spot,W19,49,3,Male
soft_spot,W15,44,1,Male
soft_spot,W9,57,5,Female
soft_spot,W2,70,3,Female
soft_spot,W10,69,6,Female
soft_spot,W21,42,3,Male
soft_spot,W7,40,1,Male
soft_spot,W13,52,1,Female
soft_spot,W22,50,1,Female
soft_spot,W17,51,1,Female
soft_spot,W8,44,3,Female
soft_spot,W4,38,2,nonbinary
soft_spot,W5,35,2,Female
soft_spot,W24,41,2,Female
soft_spot,W23,36,4,Female
soft_spot,W20,37,1,Female
soft_spot,W16,34,2,Male
soft_spot,W18,37,1,Male
soft_spot,W12,37,3,Female
soft_spot,W14,59,1,Male
soft_spot,W25,43,2,Male
soft_spot,W6,54,3,Male
soft_spot,W26,34,6,Male
soft_spot,W3,65,3,Female
soft_spot,W11,47,4,Male
spider_plank,W7,40,7,Male
spider_plank,W12,37,1,Female
spider_plank,W13,52,3,Female
spider_plank,W14,59,6,Male
spider_plank,W19,49,6,Male
spider_plank,W2,70,5,Female
spider_plank,W15,44,5,Male
spider_plank,W6,54,5,Male
spider_plank,W26,34,2,Male
spider_plank,W3,65,7,Female
spider_plank,W11,47,4,Male
spider_plank,W22,50,5,Female
spider_plank,W24,41,7,Female
spider_plank,W21,42,5,Male
spider_plank,W9,57,5,Female
spider_plank,W20,37,6,Female
spider_plank,W17,51,2,Female
spider_plank,W10,69,6,Female
spider_plank,W18,37,6,Male
spider_plank,W25,43,7,Male
spider_plank,W8,44,7,Female
spider_plank,W23,36,2,Female
spider_plank,W16,34,7,Male
spider_plank,W4,38,5,nonbinary
spider_plank,W1,50,6,Female
spider_plank,W5,35,7,Female
sports_clown,W10,69,6,Female
sports_clown,W19,49,4,Male
sports_clown,W7,40,4,Male
sports_clown,W3,65,6,Female
sports_clown,W15,44,4,Male
sports_clown,W22,50,1,Female
sports_clown,W6,54,5,Male
sports_clown,W20,37,5,Female
sports_clown,W13,52,5,Female
sports_clown,W1,50,7,Female
sports_clown,W14,59,3,Male
sports_clown,W8,44,5,Female
sports_clown,W17,51,1,Female
sports_clown,W16,34,5,Male
sports_clown,W5,35,5,Female
sports_clown,W9,57,3,Female
sports_clown,W26,34,5,Male
sports_clown,W21,42,5,Male
sports_clown,W12,37,2,Female
sports_clown,W23,36,3,Female
sports_clown,W18,37,6,Male
sports_clown,W25,43,5,Male
sports_clown,W24,41,5,Female
sports_clown,W4,38,5,nonbinary
sports_clown,W11,47,4,Male
sports_clown,W2,70,6,Female
spring_roll,W22,50,1,Female
spring_roll,W19,49,6,Male
spring_roll,W14,59,7,Male
spring_roll,W4,38,2,nonbinary
spring_roll,W7,40,1,Male
spring_roll,W9,57,6,Female
spring_roll,W23,36,7,Female
spring_roll,W11,47,3,Male
spring_roll,W20,37,6,Female
spring_roll,W24,41,6,Female
spring_roll,W3,65,5,Female
spring_roll,W2,70,3,Female
spring_roll,W17,51,1,Female
spring_roll,W13,52,1,Female
spring_roll,W12,37,2,Female
spring_roll,W18,37,7,Male
spring_roll,W8,44,3,Female
spring_roll,W25,43,5,Male
spring_roll,W26,34,4,Male
spring_roll,W1,50,7,Female
spring_roll,W10,69,1,Female
spring_roll,W21,42,2,Male
spring_roll,W5,35,2,Female
spring_roll,W6,54,6,Male
spring_roll,W15,44,2,Male
spring_roll,W16,34,3,Male
square_meal,W5,35,6,Female
square_meal,W12,37,2,Female
square_meal,W24,41,2,Female
square_meal,W17,51,1,Female
square_meal,W13,52,1,Female
square_meal,W2,70,3,Female
square_meal,W21,42,3,Male
square_meal,W26,34,4,Male
square_meal,W25,43,3,Male
square_meal,W9,57,6,Female
square_meal,W15,44,1,Male
square_meal,W7,40,4,Male
square_meal,W11,47,3,Male
square_meal,W4,38,1,nonbinary
square_meal,W18,37,3,Male
square_meal,W10,69,7,Female
square_meal,W3,65,6,Female
square_meal,W22,50,1,Female
square_meal,W20,37,2,Female
square_meal,W19,49,6,Male
square_meal,W23,36,3,Female
square_meal,W16,34,5,Male
square_meal,W1,50,5,Female
square_meal,W14,59,6,Male
square_meal,W8,44,3,Female
square_meal,W6,54,5,Male
stalking_horse,W25,43,3,Male
stalking_horse,W3,65,2,Female
stalking_horse,W18,37,1,Male
stalking_horse,W4,38,1,nonbinary
