workerid,age,gender,item,rating
P17,48,female,wet_blanket,3
P17,48,female,melting_pot,6
P17,48,female,deep_love,3
P17,48,female,sweet_pea,5
P17,48,female,soft_spot,3
P17,48,female,bitter_end,6
P17,48,female,rare_bird,3
P17,48,female,broken_face,3
P17,48,female,flash_sale,2
P17,48,female,dry_laugh,2
P17,48,female,golden_heart,5
P17,48,female,black_humour,3
P17,48,female,smooth_sailing,6
P17,48,female,bitter_truth,6
P17,48,female,cold_fish,3
P17,48,female,dark_life,6
P17,48,female,wild_dog,3
P17,48,female,dragon_teacher,3
P17,48,female,rising_star,5
P17,48,female,silver_lining,5
P17,48,female,bullet_point,2
P17,48,female,golden_egg,3
P17,48,female,slam_dunk,5
P17,48,female,big_brother,2
P17,48,female,butter_fingers,3
P17,48,female,smoking_gun,6
P17,48,female,firm_deadline,2
P17,48,female,flaky_idea,6
P17,48,female,gold_nugget,5
P17,48,female,dark_personality,4
P17,48,female,trophy_wife,3
P17,48,female,white_noise,1
P17,48,female,tunnel_vision,2
P17,48,female,cash_cow,5
P17,48,female,pool_noodle,1
P17,48,female,grey_face,2
P17,48,female,rough_day,2
P17,48,female,molten_sound,2
P17,48,female,plum_job,3
P17,48,female,silent_wound,3
P17,48,female,lone_wolf,5
P17,48,female,money_laundering,4
P17,48,female,sweet_spot,5
P17,48,female,bad_apple,5
P17,48,female,love_bug,5
P17,48,female,bad_blood,6
P17,48,female,sugar_daddy,5
P17,48,female,sharp_scent,3
P17,48,female,juicy_gossip,5
P17,48,female,square_meal,5
P17,48,female,bad_seed,5
P17,48,female,sunny_disposition,5
P17,48,female,cool_cat,5
P17,48,female,lawnmower_parents,5
P17,48,female,late_bloomer,6
P17,48,female,emotional_rollercoaster,6
P17,48,female,spring_roll,1
P17,48,female,golden_hour,5
P17,48,female,social_ladder,6
P17,48,female,media_storm,6
P17,48,female,delicate_flower,3
P17,48,female,kitten_heel,1
P17,48,female,social_butterfly,3
P17,48,female,weak_argument,5
P17,48,female,umbrella_term,5
P17,48,female,penguin_huddle,2
P17,48,female,killer_presentation,5
P17,48,female,seamless_recovery,5
P17,48,female,bad_egg,5
P17,48,female,milk_moustache,2
P17,48,female,magnetic_attraction,5
P17,48,female,hot_mess,6
P17,48,female,spider_plank,2
P17,48,female,baby_fever,6
P17,48,female,office_monkey,5
P17,48,female,baby_blues,6
P17,48,female,mother_cell,1
P17,48,female,hot_spot,5
P17,48,female,sharp_mind,5
P17,48,female,monkey_dance,3
P17,48,female,gold_standard,5
P17,48,female,green_thumb,4
P17,48,female,pyramid_scheme,6
P17,48,female,arm_candy,5
P17,48,female,naked_eye,5
P17,48,female,lonely_oval,2
P17,48,female,plaster_shackle,2
P17,48,female,tent_dress,2
P17,48,female,hot_seat,5
P17,48,female,glass_river,2
P17,48,female,beer_goggles,5
P17,48,female,tough_cookie,6
P17,48,female,sweet_tooth,6
P17,48,female,family_tree,6
P17,48,female,party_pooper,6
P17,48,female,crowd_surfing,2
P17,48,female,tube_top,1
P17,48,female,cabin_fever,5
P17,48,female,white_blanket,6
P17,48,female,lightning_reflexes,6
P17,48,female,busy_bee,5
P17,48,female,hen_party,5
P17,48,female,empty_nest,6
P17,48,female,strawberry_legs,2
P17,48,female,eye_candy,5
P17,48,female,drug_mule,4
P17,48,female,soft_skills,5
P17,48,female,memory_lane,6
P17,48,female,hourglass_figure,3
P17,48,female,couch_potato,5
P17,48,female,happy_dawn,3
P17,48,female,sports_clown,2
P17,48,female,test_bed,5
P17,48,female,moral_compass,6
P17,48,female,lazy_eye,2
P17,48,female,wine_legs,3
P17,48,female,mermaid_dress,2
P17,48,female,nodding_leaves,2
P17,48,female,fragrant_shadow,6
P17,48,female,unkempt_afternoon,5
P17,48,female,hungry_mind,5
P17,48,female,rotting_education,5
P17,48,female,ninja_writing,2
P17,48,female,social_bubble,6
P17,48,female,eye_bags,2
P17,48,female,smart_cookie,5
P17,48,female,poker_face,5
P17,48,female,monkey_business,6
P17,48,female,restaurant_chain,3
P17,48,female,paddle_brush,2
P17,48,female,night_owl,5
P17,48,female,pie_chart,3
P17,48,female,sly_fox,5
P17,48,female,early_bird,5
P17,48,female,meat_puppet,5
P17,48,female,open_mind,6
P17,48,female,brain_fog,6
P17,48,female,fresh_courage,6
P17,48,female,icy_look,5
P17,48,female,sugar_baby,4
P17,48,female,pink_noise,5
P17,48,female,panda_eye,3
P17,48,female,virgin_drink,3
P17,48,female,shark_lawyer,5
P17,48,female,hair_donut,2
P17,48,female,impatient_machinery,2
P17,48,female,ugly_truth,5
P17,48,female,ghost_town,5
P17,48,female,tender_sky,3
P17,48,female,peak_hours,3
P17,48,female,old_dinosaur,5
P17,48,female,helicopter_parent,6
P17,48,female,rebound_effect,6
P17,48,female,rocky_end,6
P17,48,female,hidden_gem,5
P17,48,female,star_jump,2
P17,48,female,home_bird,4
P17,48,female,happy_hour,5
P17,48,female,small_talk,6
P17,48,female,movie_star,3
P17,48,female,skeleton_crew,4
P17,48,female,shivering_life,6
P17,48,female,warm_welcome,5
P17,48,female,nuclear_anger,5
P17,48,female,velvet_skin,3
P17,48,female,love_triangle,5
P17,48,female,toxic_person,3
P17,48,female,gentle_art,5
P17,48,female,baby_shower,5
P17,48,female,tiger_parents,5
P17,48,female,road_dog,3
P17,48,female,online_scrub,5
P17,48,female,lukewarm_reception,3
P17,48,female,innocent_lamb,5
P17,48,female,old_flame,6
P17,48,female,wiggle_room,5
P17,48,female,smart_pants,5
P17,48,female,fish_fingers,2
P21,24,female,hot_head,6
P21,24,female,closed_mind,3
P21,24,female,rabbit_hole,7
P21,24,female,dragon_teacher,6
P21,24,female,golden_heart,6
P21,24,female,straight_arrow,5
P21,24,female,big_fish,7
P21,24,female,small_potatoes,7
P21,24,female,dead_match,3
P21,24,female,blank_sleep,1
P21,24,female,chopping_block,6
P21,24,female,cold_feet,5
P21,24,female,floating_shelf,1
P21,24,female,bitter_truth,3
P21,24,female,foot_soldiers,7
P21,24,female,deep_love,1
P21,24,female,third_eye,7
P21,24,female,black_widow,3
P21,24,female,old_hat,6
P21,24,female,chicken_feed,7
P21,24,female,dark_life,1
P21,24,female,bulletproof_argument,6
P21,24,female,wild_west,6
P21,24,female,punching_ball,3
P21,24,female,last_straw,6
P21,24,female,smoking_gun,7
P21,24,female,glass_ceiling,7
P21,24,female,dirty_mouth,2
P21,24,female,bubbly_personality,1
P21,24,female,soft_landing,3
P21,24,female,blue_moon,5
P21,24,female,flash_sale,1
P21,24,female,golden_goose,5
P21,24,female,walking_encyclopedia,4
P21,24,female,bright_student,1
P21,24,female,burning_ambition,2
P21,24,female,burning_moment,2
P21,24,female,cool_head,3
P21,24,female,crocodile_tears,7
P21,24,female,chicken_legs,1
P21,24,female,gold_nugget,6
P21,24,female,dirty_job,1
P21,24,female,sitting_duck,6
P21,24,female,baby_steps,5
P21,24,female,acid_test,7
P21,24,female,raging_bull,7
P21,24,female,brilliant_idea,2
P21,24,female,cross_fire,5
P21,24,female,low_key,4
P21,24,female,curtain_bangs,3
P21,24,female,bullet_point,1
P21,24,female,dirty_laundry,6
P21,24,female,running_head,4
P21,24,female,blind_date,2
P21,24,female,butter_fingers,7
P21,24,female,dark_personality,1
P21,24,female,ceiling_effect,4
P21,24,female,bright_side,4
P21,24,female,bitter_end,3
P21,24,female,thin_ice,5
P21,24,female,mad_slap,5
P21,24,female,red_flag,5
P21,24,female,magic_bullet,6
P21,24,female,stalking_horse,6
P21,24,female,sock_puppet,7
P21,24,female,ballpark_figure,2
P21,24,female,bitter_pill,1
P21,24,female,soft_spot,2
P21,24,female,black_humour,1
P21,24,female,wild_dog,5
P21,24,female,holy_grail,6
P21,24,female,clear_intention,1
P21,24,female,cold_fish,7
P21,24,female,firm_deadline,1
P21,24,female,floor_effect,3
P21,24,female,love_handles,5
P21,24,female,rising_star,2
P21,24,female,slam_dunk,6
P21,24,female,golden_egg,6
P21,24,female,golden_river,7
P21,24,female,rug_rats,3
P21,24,female,dead_face,2
P21,24,female,cold_turkey,7
P21,24,female,black_sheep,6
P21,24,female,big_cheese,6
P21,24,female,long_fuse,5
P21,24,female,lame_duck,6
P21,24,female,dirty_dance,1
P21,24,female,eagle_eyes,6
P21,24,female,wet_blanket,7
P21,24,female,bear_hug,2
P21,24,female,dead_silence,2
P21,24,female,deep_water,5
P21,24,female,bumpy_life,1
P21,24,female,ugly_duckling,5
P21,24,female,dry_laugh,3
P21,24,female,crooked_math,2
P21,24,female,black_swan,6
P21,24,female,blind_eye,5
P21,24,female,ice_breaker,7
P21,24,female,cheese_writing,6
P21,24,female,bottomless_pit,5
P21,24,female,dead_metaphor,3
P21,24,female,dead_end,4
P21,24,female,angry_sea,6
P21,24,female,dry_buzz,1
P21,24,female,bucket_list,7
P21,24,female,short_fuse,5
P21,24,female,burning_question,4
P21,24,female,dark_thoughts,1
P21,24,female,foggy_memory,3
P21,24,female,chain_reaction,1
P21,24,female,cake_face,5
P21,24,female,almond_eyes,3
P21,24,female,blue_blood,7
P21,24,female,stumbling_block,4
P21,24,female,dirty_money,3
P21,24,female,rare_bird,5
P21,24,female,hot_water,7
P21,24,female,melting_pot,7
P21,24,female,road_hog,7
P21,24,female,death_burger,5
P21,24,female,sweet_pea,7
P21,24,female,hot_potato,6
P21,24,female,silver_lining,7
P21,24,female,firefly_eyes,6
P21,24,female,black_box,5
P21,24,female,salty_dog,2
P21,24,female,broken_heart,2
P21,24,female,fan_brush,1
P21,24,female,muffin_top,3
P21,24,female,lip_service,4
P21,24,female,flaky_idea,2
P21,24,female,flat_art,1
P21,24,female,green_light,5
P21,24,female,elephant_ears,1
P21,24,female,iron_fist,7
P21,24,female,bat_wings,7
P21,24,female,broken_face,3
P21,24,female,dead_act,2
P21,24,female,big_brother,7
P21,24,female,black_market,5
P21,24,female,cloud_nine,7
P21,24,female,firm_hand,2
P21,24,female,clean_slate,5
P21,24,female,forbidden_fruit,6
P21,24,female,cold_iron,5
P21,24,female,mother_lode,2
P21,24,female,sixth_sense,3
P21,24,female,smooth_sailing,5
P21,24,female,bare_bones,6
P21,24,female,gold_digger,1
P21,24,female,golden_hour,2
P21,24,female,hen_party,6
P21,24,female,old_flame,5
P21,24,female,hungry_mind,3
P21,24,female,lightning_reflexes,2
P21,24,female,lazy_eye,1
P21,24,female,arm_candy,7
P21,24,female,office_monkey,6
P21,24,female,love_triangle,1
P21,24,female,moral_compass,3
P21,24,female,hot_seat,5
P21,24,female,lone_wolf,5
P21,24,female,skeleton_crew,7
P21,24,female,tender_sky,2
P21,24,female,smart_pants,4
P21,24,female,icy_look,2
P21,24,female,plaster_shackle,6
P21,24,female,movie_star,1
P21,24,female,wine_legs,6
P21,24,female,grey_face,2
P21,24,female,sharp_mind,1
P21,24,female,white_blanket,6
P21,24,female,nodding_leaves,3
P21,24,female,lawnmower_parents,7
P21,24,female,cabin_fever,6
P21,24,female,glass_river,2
P21,24,female,party_pooper,7
P21,24,female,hot_spot,2
P21,24,female,tube_top,1
P21,24,female,brain_fog,2
P21,24,female,impatient_machinery,3
P21,24,female,penguin_huddle,6
P21,24,female,silent_wound,5
P21,24,female,home_bird,6
P21,24,female,couch_potato,7
P21,24,female,milk_moustache,1
P21,24,female,busy_bee,3
P21,24,female,late_bloomer,3
P21,24,female,wiggle_room,3
P21,24,female,fragrant_shadow,3
P21,24,female,baby_fever,5
P21,24,female,shark_lawyer,6
P21,24,female,innocent_lamb,3
P21,24,female,sweet_tooth,5
P21,24,female,social_butterfly,7
P21,24,female,star_jump,1
P21,24,female,square_meal,5
P21,24,female,mother_cell,1
P21,24,female,warm_welcome,1
P21,24,female,baby_blues,2
P21,24,female,fresh_courage,1
P21,24,female,gentle_art,2
P21,24,female,umbrella_term,3
P21,24,female,gold_standard,5
P21,24,female,monkey_dance,3
P21,24,female,happy_dawn,2
P21,24,female,small_talk,2
P21,24,female,juicy_gossip,3
P21,24,female,fish_fingers,1
P21,24,female,eye_candy,5
P21,24,female,bad_egg,5
P21,24,female,kitten_heel,1
P21,24,female,delicate_flower,7
P21,24,female,velvet_skin,6
P21,24,female,monkey_business,7
P21,24,female,white_noise,2
P21,24,female,sugar_daddy,6
P21,24,female,beer_goggles,7
P21,24,female,sugar_baby,7
P21,24,female,social_bubble,5
P21,24,female,old_dinosaur,5
P21,24,female,lonely_oval,2
P21,24,female,strawberry_legs,5
P21,24,female,molten_sound,3
P21,24,female,hair_donut,5
P21,24,female,weak_argument,1
P21,24,female,rough_day,2
P21,24,female,sunny_disposition,2
P21,24,female,mermaid_dress,3
P21,24,female,ninja_writing,5
P21,24,female,money_laundering,2
P21,24,female,magnetic_attraction,3
P21,24,female,bad_apple,5
P21,24,female,spider_plank,2
P21,24,female,pool_noodle,1
P21,24,female,sly_fox,5
P21,24,female,emotional_rollercoaster,6
P21,24,female,rocky_end,5
P21,24,female,smart_cookie,7
P21,24,female,panda_eye,7
P21,24,female,shivering_life,5
P21,24,female,hourglass_figure,3
P21,24,female,meat_puppet,7
P21,24,female,empty_nest,6
P21,24,female,drug_mule,6
P21,24,female,eye_bags,2
P21,24,female,tunnel_vision,3
P21,24,female,road_dog,6
P21,24,female,rotting_education,4
P21,24,female,killer_presentation,5
P21,24,female,naked_eye,1
P21,24,female,sweet_spot,7
P21,24,female,ghost_town,6
P21,24,female,happy_hour,6
P21,24,female,peak_hours,2
P21,24,female,family_tree,2
P21,24,female,hidden_gem,5
P21,24,female,pyramid_scheme,5
P21,24,female,plum_job,7
P21,24,female,open_mind,2
P21,24,female,soft_skills,3
P21,24,female,online_scrub,3
P21,24,female,green_thumb,6
P21,24,female,poker_face,7
P21,24,female,tiger_parents,6
P21,24,female,pie_chart,1
P21,24,female,tough_cookie,7
P21,24,female,seamless_recovery,3
P21,24,female,rebound_effect,1
P21,24,female,cool_cat,6
P21,24,female,night_owl,7
P21,24,female,social_ladder,7
P21,24,female,sports_clown,5
P21,24,female,virgin_drink,5
P21,24,female,ugly_truth,3
P21,24,female,paddle_brush,2
P21,24,female,cash_cow,6
P21,24,female,crowd_surfing,2
P21,24,female,hot_mess,5
P21,24,female,tent_dress,2
P21,24,female,love_bug,7
P21,24,female,spring_roll,1
P21,24,female,bad_seed,6
P21,24,female,baby_shower,1
P21,24,female,bad_blood,7
P21,24,female,trophy_wife,7
P21,24,female,nuclear_anger,7
P21,24,female,memory_lane,7
P21,24,female,pink_noise,3
P21,24,female,test_bed,3
P21,24,female,media_storm,6
P21,24,female,early_bird,5
P21,24,female,toxic_person,3
P21,24,female,helicopter_parent,7
P21,24,female,lukewarm_reception,1
P21,24,female,restaurant_chain,1
P21,24,female,sharp_scent,3
P21,24,female,unkempt_afternoon,1
P8,40,male,hot_water,7
P8,40,male,broken_face,6
P8,40,male,cold_iron,7
P8,40,male,foggy_memory,5
P8,40,male,gold_digger,7
P8,40,male,smooth_sailing,2
P8,40,male,bitter_pill,6
P8,40,male,soft_spot,3
P8,40,male,sixth_sense,6
P8,40,male,short_fuse,7
P8,40,male,dark_thoughts,3
P8,40,male,flat_art,2
P8,40,male,running_head,2
P8,40,male,golden_goose,7
P8,40,male,walking_encyclopedia,6
P8,40,male,closed_mind,2
P8,40,male,dirty_job,1
P8,40,male,dragon_teacher,6
P8,40,male,cheese_writing,6
P8,40,male,blank_sleep,1
P8,40,male,dead_silence,3
P8,40,male,broken_heart,7
P8,40,male,bumpy_life,5
P8,40,male,clear_intention,1
P8,40,male,glass_ceiling,7
P8,40,male,cold_turkey,6
P8,40,male,rare_bird,6
P8,40,male,magic_bullet,6
P8,40,male,bright_student,3
P8,40,male,muffin_top,2
P8,40,male,ugly_duckling,6
P8,40,male,stumbling_block,2
P8,40,male,forbidden_fruit,6
P8,40,male,ice_breaker,5
P8,40,male,bubbly_personality,2
P8,40,male,blue_moon,7
P8,40,male,firm_hand,2
P8,40,male,big_fish,7
P8,40,male,almond_eyes,6
P8,40,male,wild_west,5
P8,40,male,wet_blanket,7
P8,40,male,bitter_truth,3
P8,40,male,chicken_feed,7
P8,40,male,dead_act,3
P8,40,male,cake_face,1
P8,40,male,burning_ambition,6
P8,40,male,lame_duck,7
P8,40,male,mad_slap,5
P8,40,male,low_key,6
P8,40,male,sitting_duck,6
P8,40,male,wild_dog,7
P8,40,male,golden_egg,7
P8,40,male,burning_moment,5
P8,40,male,eagle_eyes,6
P8,40,male,dry_laugh,1
P8,40,male,dead_match,3
P8,40,male,hot_head,7
P8,40,male,baby_steps,6
P8,40,male,rising_star,6
P8,40,male,black_humour,5
P8,40,male,red_flag,7
P8,40,male,punching_ball,6
P8,40,male,last_straw,7
P8,40,male,salty_dog,7
P8,40,male,crocodile_tears,6
P8,40,male,chain_reaction,3
P8,40,male,smoking_gun,7
P8,40,male,firefly_eyes,6
P8,40,male,chicken_legs,7
P8,40,male,clean_slate,7
P8,40,male,thin_ice,6
P8,40,male,dirty_laundry,7
P8,40,male,third_eye,6
P8,40,male,soft_landing,3
P8,40,male,green_light,7
P8,40,male,silver_lining,6
P8,40,male,floor_effect,2
P8,40,male,bullet_point,5
P8,40,male,deep_water,7
P8,40,male,bare_bones,6
P8,40,male,ceiling_effect,5
P8,40,male,black_swan,7
P8,40,male,black_market,7
P8,40,male,cold_fish,6
P8,40,male,cold_feet,5
P8,40,male,bulletproof_argument,3
P8,40,male,butter_fingers,7
P8,40,male,cloud_nine,5
P8,40,male,raging_bull,2
P8,40,male,bear_hug,3
P8,40,male,dark_life,2
P8,40,male,dead_metaphor,5
P8,40,male,deep_love,2
P8,40,male,bat_wings,6
P8,40,male,floating_shelf,2
P8,40,male,sweet_pea,5
P8,40,male,crooked_math,3
P8,40,male,angry_sea,7
P8,40,male,ballpark_figure,5
P8,40,male,curtain_bangs,2
P8,40,male,black_box,6
P8,40,male,fan_brush,2
P8,40,male,foot_soldiers,7
P8,40,male,blind_date,6
P8,40,male,blind_eye,6
P8,40,male,mother_lode,7
P8,40,male,hot_potato,7
P8,40,male,melting_pot,6
P8,40,male,old_hat,7
P8,40,male,road_hog,5
P8,40,male,big_brother,6
P8,40,male,slam_dunk,7
P8,40,male,sock_puppet,7
P8,40,male,black_sheep,7
P8,40,male,flaky_idea,3
P8,40,male,iron_fist,6
P8,40,male,dirty_money,5
P8,40,male,big_cheese,7
P8,40,male,flash_sale,6
P8,40,male,gold_nugget,7
P8,40,male,lip_service,7
P8,40,male,dark_personality,6
P8,40,male,bottomless_pit,6
P8,40,male,golden_heart,6
P8,40,male,cool_head,7
P8,40,male,black_widow,6
P8,40,male,rug_rats,7
P8,40,male,bitter_end,7
P8,40,male,elephant_ears,6
P8,40,male,dead_end,2
P8,40,male,cross_fire,7
P8,40,male,straight_arrow,6
P8,40,male,small_potatoes,6
P8,40,male,love_handles,7
P8,40,male,dead_face,7
P8,40,male,brilliant_idea,2
P8,40,male,bucket_list,5
P8,40,male,acid_test,7
P8,40,male,long_fuse,7
P8,40,male,bright_side,5
P8,40,male,golden_river,7
P8,40,male,dry_buzz,3
P8,40,male,burning_question,6
P8,40,male,death_burger,7
P8,40,male,holy_grail,7
P8,40,male,blue_blood,7
P8,40,male,stalking_horse,7
P8,40,male,rabbit_hole,7
P8,40,male,dirty_mouth,5
P8,40,male,firm_deadline,2
P8,40,male,chopping_block,7
P8,40,male,dirty_dance,5
P8,40,male,sugar_daddy,6
P8,40,male,arm_candy,7
P8,40,male,tough_cookie,7
P8,40,male,tiger_parents,5
P8,40,male,peak_hours,2
P8,40,male,rough_day,3
P8,40,male,busy_bee,7
P8,40,male,bad_apple,7
P8,40,male,plaster_shackle,2
P8,40,male,golden_hour,7
P8,40,male,test_bed,3
P8,40,male,plum_job,6
P8,40,male,hair_donut,2
P8,40,male,lone_wolf,7
P8,40,male,tube_top,3
P8,40,male,office_monkey,7
P8,40,male,icy_look,5
P8,40,male,juicy_gossip,7
P8,40,male,eye_bags,2
P8,40,male,umbrella_term,6
P8,40,male,home_bird,7
P8,40,male,early_bird,7
P8,40,male,smart_pants,6
P8,40,male,beer_goggles,7
P8,40,male,cash_cow,7
P8,40,male,road_dog,5
P8,40,male,green_thumb,7
P8,40,male,warm_welcome,3
P8,40,male,magnetic_attraction,5
P8,40,male,lightning_reflexes,6
P8,40,male,ugly_truth,6
P8,40,male,smart_cookie,7
P8,40,male,virgin_drink,7
P8,40,male,sugar_baby,5
P8,40,male,weak_argument,2
P8,40,male,money_laundering,7
P8,40,male,love_bug,6
P8,40,male,memory_lane,6
P8,40,male,gentle_art,2
P8,40,male,fish_fingers,6
P8,40,male,hen_party,5
P8,40,male,meat_puppet,6
P8,40,male,late_bloomer,7
P8,40,male,star_jump,3
P8,40,male,pool_noodle,1
P8,40,male,brain_fog,5
P8,40,male,moral_compass,7
P8,40,male,crowd_surfing,6
P8,40,male,open_mind,3
P8,40,male,sharp_mind,3
P8,40,male,strawberry_legs,7
P8,40,male,baby_shower,6
P8,40,male,killer_presentation,6
P8,40,male,bad_seed,7
P8,40,male,poker_face,7
P8,40,male,baby_blues,7
P8,40,male,monkey_dance,7
P8,40,male,spider_plank,5
P8,40,male,white_blanket,6
P8,40,male,glass_river,1
P8,40,male,toxic_person,3
P8,40,male,naked_eye,5
P8,40,male,lukewarm_reception,6
P8,40,male,wiggle_room,6
P8,40,male,cool_cat,7
P8,40,male,kitten_heel,6
P8,40,male,bad_egg,7
P8,40,male,sweet_tooth,7
P8,40,male,tent_dress,3
P8,40,male,shark_lawyer,7
P8,40,male,milk_moustache,2
P8,40,male,social_butterfly,7
P8,40,male,hidden_gem,7
P8,40,male,wine_legs,7
P8,40,male,sharp_scent,5
P8,40,male,paddle_brush,6
P8,40,male,grey_face,6
P8,40,male,penguin_huddle,5
P8,40,male,movie_star,2
P8,40,male,eye_candy,6
P8,40,male,soft_skills,6
P8,40,male,family_tree,3
P8,40,male,social_ladder,6
P8,40,male,night_owl,7
P8,40,male,lonely_oval,3
P8,40,male,tunnel_vision,6
P8,40,male,sweet_spot,6
P8,40,male,sly_fox,6
P8,40,male,bad_blood,7
P8,40,male,pyramid_scheme,3
P8,40,male,helicopter_parent,6
P8,40,male,media_storm,7
P8,40,male,molten_sound,7
P8,40,male,love_triangle,3
P8,40,male,impatient_machinery,3
P8,40,male,hot_seat,7
P8,40,male,delicate_flower,5
P8,40,male,silent_wound,6
P8,40,male,sunny_disposition,6
P8,40,male,emotional_rollercoaster,7
P8,40,male,shivering_life,3
P8,40,male,nuclear_anger,6
P8,40,male,seamless_recovery,3
P8,40,male,hourglass_figure,2
P8,40,male,trophy_wife,7
P8,40,male,social_bubble,5
P8,40,male,fragrant_shadow,5
P8,40,male,drug_mule,6
P8,40,male,pink_noise,7
P8,40,male,couch_potato,7
P8,40,male,skeleton_crew,5
P8,40,male,rotting_education,6
P8,40,male,fresh_courage,3
P8,40,male,lazy_eye,3
P8,40,male,hot_mess,6
P8,40,male,hungry_mind,6
P8,40,male,online_scrub,3
P8,40,male,white_noise,6
P8,40,male,nodding_leaves,5
P8,40,male,innocent_lamb,7
P8,40,male,empty_nest,6
P8,40,male,restaurant_chain,6
P8,40,male,tender_sky,3
P8,40,male,mermaid_dress,5
P8,40,male,rebound_effect,2
P8,40,male,gold_standard,6
P8,40,male,velvet_skin,3
P8,40,male,old_dinosaur,7
P8,40,male,party_pooper,6
P8,40,male,baby_fever,5
P8,40,male,small_talk,6
P8,40,male,unkempt_afternoon,6
P8,40,male,ninja_writing,7
P8,40,male,sports_clown,6
P8,40,male,happy_dawn,5
P8,40,male,monkey_business,6
P8,40,male,cabin_fever,7
P8,40,male,hot_spot,6
P8,40,male,panda_eye,3
P8,40,male,happy_hour,2
P8,40,male,rocky_end,6
P8,40,male,mother_cell,4
P8,40,male,spring_roll,1
P8,40,male,lawnmower_parents,6
P8,40,male,ghost_town,5
P8,40,male,old_flame,7
P8,40,male,pie_chart,2
P8,40,male,square_meal,6
P1,36,Male,ceiling_effect,3
P1,36,Male,dirty_dance,6
P1,36,Male,big_fish,7
P1,36,Male,last_straw,6
P1,36,Male,iron_fist,5
P1,36,Male,foggy_memory,7
P1,36,Male,wild_dog,6
P1,36,Male,smoking_gun,7
P1,36,Male,deep_water,6
P1,36,Male,mad_slap,5
P1,36,Male,baby_steps,2
P1,36,Male,dirty_laundry,6
P1,36,Male,sitting_duck,6
P1,36,Male,low_key,3
P1,36,Male,bubbly_personality,5
P1,36,Male,firm_hand,2
P1,36,Male,fan_brush,1
P1,36,Male,ballpark_figure,5
P1,36,Male,flash_sale,6
P1,36,Male,flat_art,5
P1,36,Male,soft_spot,4
P1,36,Male,burning_question,6
P1,36,Male,dragon_teacher,7
P1,36,Male,sock_puppet,5
P1,36,Male,blank_sleep,1
P1,36,Male,golden_river,7
P1,36,Male,blind_date,5
P1,36,Male,floor_effect,3
P1,36,Male,foot_soldiers,5
P1,36,Male,black_swan,7
P1,36,Male,blue_blood,5
P1,36,Male,deep_love,3
P1,36,Male,curtain_bangs,1
P1,36,Male,bright_side,5
P1,36,Male,green_light,5
P1,36,Male,big_cheese,6
P1,36,Male,dry_buzz,2
P1,36,Male,rising_star,6
P1,36,Male,dead_face,3
P1,36,Male,gold_nugget,7
P1,36,Male,cool_head,4
P1,36,Male,smooth_sailing,5
P1,36,Male,blind_eye,4
P1,36,Male,thin_ice,6
P1,36,Male,dark_life,4
P1,36,Male,slam_dunk,5
P1,36,Male,flaky_idea,4
P1,36,Male,cloud_nine,7
P1,36,Male,melting_pot,6
P1,36,Male,long_fuse,5
P1,36,Male,dead_silence,2
P1,36,Male,stumbling_block,4
P1,36,Male,dead_end,5
P1,36,Male,forbidden_fruit,5
P1,36,Male,red_flag,3
P1,36,Male,rare_bird,7
P1,36,Male,hot_head,6
P1,36,Male,small_potatoes,6
P1,36,Male,acid_test,4
P1,36,Male,dry_laugh,2
P1,36,Male,wet_blanket,6
P1,36,Male,brilliant_idea,2
P1,36,Male,punching_ball,6
P1,36,Male,cake_face,4
P1,36,Male,big_brother,7
P1,36,Male,glass_ceiling,5
P1,36,Male,bumpy_life,3
P1,36,Male,dead_metaphor,1
P1,36,Male,clear_intention,1
P1,36,Male,black_box,6
P1,36,Male,cheese_writing,5
P1,36,Male,bright_student,1
P1,36,Male,running_head,6
P1,36,Male,old_hat,5
P1,36,Male,holy_grail,7
P1,36,Male,bottomless_pit,5
P1,36,Male,love_handles,4
P1,36,Male,black_widow,7
P1,36,Male,clean_slate,2
P1,36,Male,black_sheep,7
P1,36,Male,soft_landing,3
P1,36,Male,third_eye,6
P1,36,Male,rug_rats,5
P1,36,Male,gold_digger,7
P1,36,Male,elephant_ears,3
P1,36,Male,salty_dog,6
P1,36,Male,broken_face,3
P1,36,Male,lip_service,1
P1,36,Male,cross_fire,4
P1,36,Male,rabbit_hole,7
P1,36,Male,death_burger,6
P1,36,Male,ice_breaker,6
P1,36,Male,butter_fingers,6
P1,36,Male,bucket_list,5
P1,36,Male,cold_fish,7
P1,36,Male,golden_goose,6
P1,36,Male,dirty_mouth,5
P1,36,Male,eagle_eyes,6
P1,36,Male,bitter_pill,7
P1,36,Male,crocodile_tears,7
P1,36,Male,straight_arrow,6
P1,36,Male,black_humour,5
P1,36,Male,hot_potato,6
P1,36,Male,black_market,6
P1,36,Male,ugly_duckling,7
P1,36,Male,lame_duck,7
P1,36,Male,sweet_pea,6
P1,36,Male,bat_wings,7
P1,36,Male,broken_heart,4
P1,36,Male,floating_shelf,4
P1,36,Male,dark_personality,3
P1,36,Male,chicken_legs,6
P1,36,Male,almond_eyes,4
P1,36,Male,dirty_money,6
P1,36,Male,bitter_end,2
P1,36,Male,bulletproof_argument,6
P1,36,Male,bear_hug,5
P1,36,Male,firm_deadline,2
P1,36,Male,burning_moment,6
P1,36,Male,chicken_feed,7
P1,36,Male,chopping_block,6
P1,36,Male,blue_moon,7
