item,workerid,age,rating,gender,context
plaster_shackle,S37,60,7,Female,1
plaster_shackle,S18,35,3,Male,0
plaster_shackle,S5,32,2,Male,1
plaster_shackle,S43,32,4,Male,0
plaster_shackle,S22,56,6,Female,0
plaster_shackle,S27,32,4,Male,1
plaster_shackle,S24,57,4,Female,0
plaster_shackle,S38,35,4,Male,1
plaster_shackle,S26,40,2,Male,1
plaster_shackle,S31,31,4,Male,0
plaster_shackle,S36,55,2,Male,0
plaster_shackle,S41,23,2,Male,0
plaster_shackle,S34,47,6,Female,1
plaster_shackle,S45,29,6,Male,0
plaster_shackle,S4,41,2,Female,0
plaster_shackle,S28,54,1,Male,0
plaster_shackle,S1,29,1,Male,1
plaster_shackle,S19,51,3,Male,1
plaster_shackle,S30,30,6,Male,1
plaster_shackle,S6,29,5,Female,1
plaster_shackle,S17,57,1,Female,0
plaster_shackle,S15,53,5,Female,1
plaster_shackle,S39,24,3,Female,1
plaster_shackle,S44,30,5,Male,1
plaster_shackle,S33,29,1,Male,0
plaster_shackle,S40,53,5,Female,1
plaster_shackle,S25,35,5,Male,0
plaster_shackle,S11,27,2,Female,1
plaster_shackle,S32,38,5,Male,1
plaster_shackle,S2,38,1,Male,0
plaster_shackle,S3,51,1,Male,0
plaster_shackle,S42,35,5,Male,0
plaster_shackle,S49,49,4,Male,0
plaster_shackle,S23,31,5,Male,0
plaster_shackle,S48,25,5,Male,1
plaster_shackle,S29,31,4,Male,1
plaster_shackle,S47,26,4,Male,0
plaster_shackle,S35,25,6,Male,1
plaster_shackle,S13,66,4,Male,1
plaster_shackle,S8,34,1,Female,0
plaster_shackle,S10,35,6,Male,0
plaster_shackle,S14,27,4,Male,1
plaster_shackle,S21,40,6,Female,0
plaster_shackle,S16,30,5,Male,1
plum_job,S32,38,5,Male,1
plum_job,S30,30,5,Male,1
plum_job,S8,34,1,Female,0
plum_job,S40,53,2,Female,1
plum_job,S20,48,5,Female,1
plum_job,S46,59,1,Female,1
plum_job,S37,60,3,Female,1
plum_job,S35,25,7,Male,1
plum_job,S7,35,4,Male,0
plum_job,S4,41,4,Female,0
plum_job,S15,53,1,Female,1
plum_job,S1,29,1,Male,1
plum_job,S26,40,1,Male,1
plum_job,S44,30,7,Male,1
plum_job,S36,55,2,Male,0
plum_job,S14,27,2,Male,1
plum_job,S19,51,4,Male,1
plum_job,S45,29,3,Male,0
plum_job,S31,31,4,Male,0
plum_job,S25,35,1,Male,0
plum_job,S41,23,2,Male,0
plum_job,S2,38,2,Male,0
plum_job,S22,56,5,Female,0
plum_job,S10,35,4,Male,0
plum_job,S13,66,7,Male,1
plum_job,S5,32,2,Male,1
plum_job,S17,57,3,Female,0
plum_job,S48,25,6,Male,1
plum_job,S49,49,5,Male,0
plum_job,S16,30,6,Male,1
plum_job,S28,54,3,Male,0
plum_job,S43,32,7,Male,0
plum_job,S47,26,4,Male,0
plum_job,S24,57,4,Female,0
plum_job,S23,31,6,Male,0
plum_job,S33,29,4,Male,0
plum_job,S3,51,3,Male,0
plum_job,S42,35,5,Male,0
plum_job,S34,47,2,Female,1
plum_job,S9,39,5,Female,0
plum_job,S29,31,3,Male,1
plum_job,S39,24,2,Female,1
plum_job,S21,40,5,Female,0
plum_job,S12,57,1,Female,1
plum_job,S11,27,2,Female,1
plum_job,S18,35,7,Male,0
plum_job,S27,32,5,Male,1
plum_job,S6,29,3,Female,1
plum_job,S38,35,6,Male,1
poker_face,S15,53,6,Female,1
poker_face,S16,30,7,Male,1
poker_face,S7,35,6,Male,0
poker_face,S18,35,5,Male,0
poker_face,S42,35,5,Male,0
poker_face,S12,57,1,Female,1
poker_face,S45,29,4,Male,0
poker_face,S39,24,7,Female,1
poker_face,S4,41,4,Female,0
poker_face,S22,56,6,Female,0
poker_face,S14,27,5,Male,1
poker_face,S31,31,5,Male,0
poker_face,S3,51,7,Male,0
poker_face,S44,30,6,Male,1
poker_face,S10,35,5,Male,0
poker_face,S37,60,7,Female,1
poker_face,S48,25,6,Male,1
poker_face,S26,40,7,Male,1
poker_face,S47,26,6,Male,0
poker_face,S34,47,3,Female,1
poker_face,S41,23,2,Male,0
poker_face,S20,48,6,Female,1
poker_face,S46,59,2,Female,1
poker_face,S29,31,7,Male,1
poker_face,S38,35,4,Male,1
poker_face,S24,57,4,Female,0
poker_face,S17,57,6,Female,0
poker_face,S43,32,5,Male,0
poker_face,S33,29,7,Male,0
poker_face,S2,38,7,Male,0
poker_face,S19,51,7,Male,1
poker_face,S21,40,4,Female,0
poker_face,S23,31,6,Male,0
poker_face,S5,32,4,Male,1
poker_face,S9,39,4,Female,0
poker_face,S27,32,5,Male,1
poker_face,S1,29,5,Male,1
poker_face,S25,35,3,Male,0
poker_face,S40,53,4,Female,1
poker_face,S11,27,3,Female,1
poker_face,S36,55,5,Male,0
poker_face,S49,49,4,Male,0
poker_face,S13,66,7,Male,1
poker_face,S32,38,6,Male,1
poker_face,S28,54,4,Male,0
poker_face,S35,25,5,Male,1
poker_face,S6,29,4,Female,1
poker_face,S30,30,6,Male,1
poker_face,S8,34,5,Female,0
pool_noodle,S30,30,7,Male,1
pool_noodle,S40,53,5,Female,1
pool_noodle,S48,25,6,Male,1
pool_noodle,S14,27,6,Male,1
pool_noodle,S3,51,7,Male,0
pool_noodle,S36,55,2,Male,0
pool_noodle,S16,30,5,Male,1
pool_noodle,S20,48,6,Female,1
pool_noodle,S21,40,4,Female,0
pool_noodle,S12,57,1,Female,1
pool_noodle,S17,57,4,Female,0
pool_noodle,S27,32,3,Male,1
pool_noodle,S18,35,6,Male,0
pool_noodle,S10,35,4,Male,0
pool_noodle,S41,23,6,Male,0
pool_noodle,S43,32,2,Male,0
pool_noodle,S9,39,3,Female,0
pool_noodle,S31,31,5,Male,0
pool_noodle,S42,35,5,Male,0
pool_noodle,S6,29,5,Female,1
pool_noodle,S15,53,6,Female,1
pool_noodle,S34,47,5,Female,1
pool_noodle,S11,27,2,Female,1
pool_noodle,S35,25,6,Male,1
pool_noodle,S2,38,1,Male,0
pool_noodle,S46,59,1,Female,1
pool_noodle,S38,35,5,Male,1
pool_noodle,S28,54,1,Male,0
pool_noodle,S8,34,1,Female,0
pool_noodle,S23,31,5,Male,0
pool_noodle,S1,29,2,Male,1
pool_noodle,S47,26,6,Male,0
pool_noodle,S37,60,7,Female,1
pool_noodle,S26,40,1,Male,1
pool_noodle,S5,32,1,Male,1
pool_noodle,S7,35,4,Male,0
pool_noodle,S39,24,6,Female,1
pool_noodle,S29,31,5,Male,1
pool_noodle,S24,57,5,Female,0
pool_noodle,S33,29,2,Male,0
pool_noodle,S22,56,5,Female,0
pool_noodle,S19,51,5,Male,1
pool_noodle,S25,35,5,Male,0
pool_noodle,S49,49,4,Male,0
pool_noodle,S13,66,1,Male,1
pool_noodle,S44,30,7,Male,1
pool_noodle,S45,29,4,Male,0
pool_noodle,S32,38,5,Male,1
pool_noodle,S4,41,7,Female,0
punching_ball,S47,26,3,Male,0
punching_ball,S5,32,7,Male,1
punching_ball,S42,35,4,Male,0
punching_ball,S46,59,6,Female,1
punching_ball,S37,60,7,Female,1
punching_ball,S4,41,6,Female,0
punching_ball,S17,57,6,Female,0
punching_ball,S25,35,2,Male,0
punching_ball,S11,27,3,Female,1
punching_ball,S19,51,4,Male,1
punching_ball,S31,31,4,Male,0
punching_ball,S21,40,4,Female,0
punching_ball,S35,25,3,Male,1
punching_ball,S15,53,1,Female,1
punching_ball,S16,30,5,Male,1
punching_ball,S41,23,2,Male,0
punching_ball,S6,29,4,Female,1
punching_ball,S14,27,3,Male,1
punching_ball,S33,29,3,Male,0
punching_ball,S24,57,5,Female,0
punching_ball,S12,57,6,Female,1
punching_ball,S43,32,7,Male,0
punching_ball,S36,55,2,Male,0
punching_ball,S8,34,4,Female,0
punching_ball,S7,35,6,Male,0
punching_ball,S2,38,5,Male,0
punching_ball,S39,24,2,Female,1
punching_ball,S18,35,2,Male,0
punching_ball,S1,29,4,Male,1
punching_ball,S34,47,5,Female,1
punching_ball,S32,38,4,Male,1
punching_ball,S23,31,6,Male,0
punching_ball,S20,48,1,Female,1
punching_ball,S13,66,1,Male,1
punching_ball,S22,56,6,Female,0
punching_ball,S38,35,5,Male,1
punching_ball,S28,54,5,Male,0
punching_ball,S48,25,6,Male,1
punching_ball,S27,32,3,Male,1
punching_ball,S44,30,7,Male,1
punching_ball,S49,49,6,Male,0
punching_ball,S10,35,4,Male,0
punching_ball,S9,39,4,Female,0
punching_ball,S26,40,1,Male,1
punching_ball,S45,29,5,Male,0
punching_ball,S3,51,2,Male,0
punching_ball,S40,53,3,Female,1
punching_ball,S29,31,2,Male,1
punching_ball,S30,30,6,Male,1
pyramid_scheme,S43,32,5,Male,0
pyramid_scheme,S9,39,4,Female,0
pyramid_scheme,S13,66,6,Male,1
pyramid_scheme,S12,57,2,Female,1
pyramid_scheme,S45,29,2,Male,0
pyramid_scheme,S30,30,3,Male,1
pyramid_scheme,S6,29,4,Female,1
pyramid_scheme,S39,24,7,Female,1
pyramid_scheme,S18,35,4,Male,0
pyramid_scheme,S23,31,4,Male,0
pyramid_scheme,S49,49,4,Male,0
pyramid_scheme,S47,26,7,Male,0
pyramid_scheme,S29,31,7,Male,1
pyramid_scheme,S21,40,4,Female,0
pyramid_scheme,S42,35,5,Male,0
pyramid_scheme,S3,51,6,Male,0
pyramid_scheme,S25,35,2,Male,0
pyramid_scheme,S36,55,3,Male,0
pyramid_scheme,S44,30,6,Male,1
pyramid_scheme,S31,31,5,Male,0
pyramid_scheme,S22,56,3,Female,0
pyramid_scheme,S20,48,6,Female,1
pyramid_scheme,S5,32,4,Male,1
pyramid_scheme,S27,32,5,Male,1
pyramid_scheme,S16,30,4,Male,1
pyramid_scheme,S1,29,6,Male,1
pyramid_scheme,S46,59,2,Female,1
pyramid_scheme,S40,53,7,Female,1
pyramid_scheme,S38,35,5,Male,1
pyramid_scheme,S37,60,7,Female,1
pyramid_scheme,S19,51,7,Male,1
pyramid_scheme,S17,57,5,Female,0
pyramid_scheme,S24,57,4,Female,0
pyramid_scheme,S4,41,6,Female,0
pyramid_scheme,S10,35,5,Male,0
pyramid_scheme,S32,38,6,Male,1
pyramid_scheme,S2,38,7,Male,0
pyramid_scheme,S34,47,6,Female,1
pyramid_scheme,S41,23,2,Male,0
pyramid_scheme,S48,25,5,Male,1
pyramid_scheme,S33,29,7,Male,0
pyramid_scheme,S8,34,5,Female,0
pyramid_scheme,S11,27,7,Female,1
pyramid_scheme,S28,54,2,Male,0
pyramid_scheme,S35,25,5,Male,1
pyramid_scheme,S7,35,2,Male,0
pyramid_scheme,S15,53,6,Female,1
pyramid_scheme,S14,27,7,Male,1
pyramid_scheme,S26,40,5,Male,1
rabbit_hole,S39,24,5,Female,1
rabbit_hole,S45,29,5,Male,0
rabbit_hole,S1,29,5,Male,1
rabbit_hole,S7,35,3,Male,0
rabbit_hole,S14,27,5,Male,1
rabbit_hole,S40,53,5,Female,1
rabbit_hole,S8,34,6,Female,0
rabbit_hole,S44,30,7,Male,1
rabbit_hole,S3,51,3,Male,0
rabbit_hole,S38,35,4,Male,1
rabbit_hole,S13,66,5,Male,1
rabbit_hole,S46,59,5,Female,1
rabbit_hole,S41,23,6,Male,0
rabbit_hole,S27,32,4,Male,1
rabbit_hole,S33,29,7,Male,0
rabbit_hole,S23,31,5,Male,0
rabbit_hole,S12,57,7,Female,1
rabbit_hole,S2,38,1,Male,0
rabbit_hole,S19,51,6,Male,1
rabbit_hole,S24,57,4,Female,0
rabbit_hole,S5,32,2,Male,1
rabbit_hole,S11,27,6,Female,1
rabbit_hole,S18,35,3,Male,0
rabbit_hole,S32,38,6,Male,1
rabbit_hole,S49,49,4,Male,0
rabbit_hole,S43,32,4,Male,0
rabbit_hole,S6,29,4,Female,1
rabbit_hole,S35,25,2,Male,1
rabbit_hole,S36,55,7,Male,0
rabbit_hole,S29,31,1,Male,1
rabbit_hole,S37,60,7,Female,1
rabbit_hole,S15,53,3,Female,1
rabbit_hole,S26,40,6,Male,1
rabbit_hole,S30,30,6,Male,1
rabbit_hole,S16,30,5,Male,1
rabbit_hole,S4,41,2,Female,0
rabbit_hole,S21,40,4,Female,0
rabbit_hole,S9,39,1,Female,0
rabbit_hole,S10,35,5,Male,0
rabbit_hole,S25,35,4,Male,0
rabbit_hole,S34,47,6,Female,1
rabbit_hole,S22,56,4,Female,0
rabbit_hole,S48,25,7,Male,1
rabbit_hole,S42,35,5,Male,0
rabbit_hole,S47,26,3,Male,0
rabbit_hole,S17,57,6,Female,0
rabbit_hole,S28,54,6,Male,0
rabbit_hole,S31,31,5,Male,0
rabbit_hole,S20,48,6,Female,1
raging_bull,S20,48,3,Female,1
raging_bull,S3,51,5,Male,0
raging_bull,S39,24,2,Female,1
raging_bull,S12,57,6,Female,1
raging_bull,S41,23,4,Male,0
raging_bull,S30,30,6,Male,1
raging_bull,S34,47,6,Female,1
raging_bull,S43,32,4,Male,0
raging_bull,S9,39,6,Female,0
raging_bull,S4,41,6,Female,0
raging_bull,S33,29,7,Male,0
raging_bull,S26,40,6,Male,1
raging_bull,S17,57,5,Female,0
raging_bull,S46,59,5,Female,1
raging_bull,S40,53,6,Female,1
raging_bull,S28,54,6,Male,0
raging_bull,S31,31,7,Male,0
raging_bull,S49,49,5,Male,0
raging_bull,S37,60,5,Female,1
raging_bull,S16,30,5,Male,1
raging_bull,S27,32,4,Male,1
raging_bull,S10,35,5,Male,0
raging_bull,S18,35,5,Male,0
raging_bull,S23,31,5,Male,0
raging_bull,S5,32,2,Male,1
raging_bull,S2,38,6,Male,0
raging_bull,S24,57,4,Female,0
raging_bull,S22,56,6,Female,0
raging_bull,S38,35,4,Male,1
raging_bull,S1,29,5,Male,1
raging_bull,S32,38,6,Male,1
raging_bull,S29,31,3,Male,1
raging_bull,S13,66,1,Male,1
raging_bull,S7,35,3,Male,0
raging_bull,S6,29,5,Female,1
raging_bull,S45,29,2,Male,0
raging_bull,S8,34,7,Female,0
raging_bull,S15,53,3,Female,1
raging_bull,S11,27,7,Female,1
raging_bull,S48,25,7,Male,1
raging_bull,S47,26,6,Male,0
raging_bull,S21,40,3,Female,0
raging_bull,S14,27,7,Male,1
raging_bull,S25,35,2,Male,0
raging_bull,S44,30,7,Male,1
raging_bull,S36,55,6,Male,0
raging_bull,S19,51,6,Male,1
raging_bull,S35,25,2,Male,1
raging_bull,S42,35,5,Male,0
rare_bird,S18,35,5,Male,0
rare_bird,S8,34,4,Female,0
rare_bird,S25,35,5,Male,0
rare_bird,S32,38,5,Male,1
rare_bird,S22,56,5,Female,0
rare_bird,S28,54,6,Male,0
rare_bird,S34,47,6,Female,1
rare_bird,S11,27,7,Female,1
rare_bird,S44,30,7,Male,1
rare_bird,S29,31,1,Male,1
rare_bird,S20,48,2,Female,1
rare_bird,S36,55,4,Male,0
rare_bird,S48,25,6,Male,1
rare_bird,S41,23,4,Male,0
rare_bird,S46,59,1,Female,1
rare_bird,S12,57,5,Female,1
rare_bird,S17,57,4,Female,0
rare_bird,S14,27,5,Male,1
rare_bird,S13,66,2,Male,1
rare_bird,S3,51,5,Male,0
rare_bird,S5,32,5,Male,1
rare_bird,S4,41,5,Female,0
rare_bird,S10,35,5,Male,0
rare_bird,S35,25,2,Male,1
rare_bird,S40,53,3,Female,1
rare_bird,S16,30,5,Male,1
rare_bird,S38,35,5,Male,1
rare_bird,S30,30,6,Male,1
rare_bird,S31,31,6,Male,0
rare_bird,S42,35,5,Male,0
rare_bird,S24,57,5,Female,0
rare_bird,S6,29,4,Female,1
rare_bird,S19,51,3,Male,1
rare_bird,S47,26,2,Male,0
rare_bird,S7,35,7,Male,0
rare_bird,S21,40,5,Female,0
rare_bird,S43,32,3,Male,0
rare_bird,S27,32,4,Male,1
rare_bird,S9,39,7,Female,0
rare_bird,S15,53,1,Female,1
rare_bird,S45,29,4,Male,0
rare_bird,S49,49,4,Male,0
rare_bird,S37,60,5,Female,1
rare_bird,S1,29,5,Male,1
rare_bird,S39,24,1,Female,1
rare_bird,S33,29,3,Male,0
rare_bird,S2,38,4,Male,0
rare_bird,S23,31,6,Male,0
rare_bird,S26,40,1,Male,1
rebound_effect,S43,32,6,Male,0
rebound_effect,S49,49,4,Male,0
rebound_effect,S21,40,5,Female,0
rebound_effect,S40,53,6,Female,1
rebound_effect,S15,53,4,Female,1
rebound_effect,S27,32,4,Male,1
rebound_effect,S4,41,4,Female,0
rebound_effect,S23,31,5,Male,0
rebound_effect,S9,39,5,Female,0
rebound_effect,S41,23,5,Male,0
rebound_effect,S14,27,6,Male,1
rebound_effect,S37,60,5,Female,1
rebound_effect,S6,29,2,Female,1
rebound_effect,S22,56,6,Female,0
rebound_effect,S7,35,2,Male,0
rebound_effect,S46,59,4,Female,1
rebound_effect,S33,29,7,Male,0
rebound_effect,S47,26,4,Male,0
rebound_effect,S20,48,5,Female,1
rebound_effect,S29,31,4,Male,1
rebound_effect,S1,29,2,Male,1
rebound_effect,S2,38,7,Male,0
rebound_effect,S17,57,5,Female,0
rebound_effect,S11,27,7,Female,1
rebound_effect,S32,38,5,Male,1
rebound_effect,S39,24,7,Female,1
rebound_effect,S42,35,5,Male,0
rebound_effect,S16,30,6,Male,1
rebound_effect,S31,31,6,Male,0
rebound_effect,S24,57,6,Female,0
rebound_effect,S13,66,5,Male,1
rebound_effect,S10,35,5,Male,0
rebound_effect,S18,35,5,Male,0
rebound_effect,S8,34,5,Female,0
rebound_effect,S12,57,1,Female,1
rebound_effect,S34,47,5,Female,1
rebound_effect,S3,51,6,Male,0
rebound_effect,S35,25,5,Male,1
rebound_effect,S5,32,6,Male,1
rebound_effect,S38,35,5,Male,1
rebound_effect,S45,29,5,Male,0
rebound_effect,S19,51,4,Male,1
rebound_effect,S44,30,6,Male,1
rebound_effect,S26,40,3,Male,1
rebound_effect,S30,30,6,Male,1
rebound_effect,S25,35,1,Male,0
rebound_effect,S36,55,6,Male,0
rebound_effect,S48,25,5,Male,1
rebound_effect,S28,54,3,Male,0
red_flag,S31,31,7,Male,0
red_flag,S9,39,5,Female,0
red_flag,S18,35,4,Male,0
red_flag,S15,53,5,Female,1
red_flag,S4,41,6,Female,0
red_flag,S12,57,2,Female,1
red_flag,S49,49,6,Male,0
red_flag,S40,53,6,Female,1
red_flag,S10,35,5,Male,0
red_flag,S30,30,6,Male,1
red_flag,S45,29,3,Male,0
red_flag,S11,27,7,Female,1
red_flag,S39,24,5,Female,1
red_flag,S22,56,5,Female,0
red_flag,S20,48,5,Female,1
red_flag,S35,25,1,Male,1
red_flag,S41,23,3,Male,0
red_flag,S5,32,4,Male,1
red_flag,S3,51,7,Male,0
red_flag,S8,34,6,Female,0
red_flag,S27,32,5,Male,1
red_flag,S28,54,6,Male,0
red_flag,S24,57,3,Female,0
red_flag,S16,30,5,Male,1
red_flag,S37,60,7,Female,1
red_flag,S44,30,7,Male,1
red_flag,S26,40,7,Male,1
red_flag,S48,25,6,Male,1
red_flag,S14,27,6,Male,1
red_flag,S47,26,5,Male,0
red_flag,S6,29,4,Female,1
red_flag,S19,51,7,Male,1
red_flag,S38,35,5,Male,1
red_flag,S1,29,4,Male,1
red_flag,S25,35,6,Male,0
red_flag,S21,40,6,Female,0
red_flag,S2,38,1,Male,0
red_flag,S36,55,2,Male,0
red_flag,S43,32,6,Male,0
red_flag,S13,66,7,Male,1
red_flag,S33,29,7,Male,0
red_flag,S29,31,4,Male,1
red_flag,S23,31,6,Male,0
red_flag,S46,59,3,Female,1
red_flag,S34,47,5,Female,1
red_flag,S42,35,5,Male,0
red_flag,S17,57,5,Female,0
red_flag,S7,35,6,Male,0
red_flag,S32,38,4,Male,1
restaurant_chain,S44,30,7,Male,1
restaurant_chain,S31,31,6,Male,0
restaurant_chain,S39,24,5,Female,1
restaurant_chain,S8,34,1,Female,0
restaurant_chain,S43,32,6,Male,0
restaurant_chain,S23,31,7,Male,0
restaurant_chain,S2,38,7,Male,0
restaurant_chain,S16,30,5,Male,1
restaurant_chain,S48,25,6,Male,1
restaurant_chain,S21,40,5,Female,0
restaurant_chain,S17,57,4,Female,0
restaurant_chain,S7,35,4,Male,0
restaurant_chain,S4,41,3,Female,0
restaurant_chain,S32,38,4,Male,1
restaurant_chain,S1,29,3,Male,1
restaurant_chain,S9,39,5,Female,0
restaurant_chain,S22,56,5,Female,0
restaurant_chain,S18,35,3,Male,0
restaurant_chain,S34,47,7,Female,1
restaurant_chain,S27,32,4,Male,1
restaurant_chain,S25,35,7,Male,0
restaurant_chain,S14,27,6,Male,1
restaurant_chain,S42,35,5,Male,0
restaurant_chain,S12,57,6,Female,1
restaurant_chain,S30,30,6,Male,1
restaurant_chain,S36,55,1,Male,0
restaurant_chain,S20,48,5,Female,1
restaurant_chain,S40,53,7,Female,1
restaurant_chain,S49,49,6,Male,0
restaurant_chain,S10,35,6,Male,0
restaurant_chain,S38,35,4,Male,1
restaurant_chain,S19,51,6,Male,1
restaurant_chain,S13,66,7,Male,1
restaurant_chain,S35,25,5,Male,1
restaurant_chain,S29,31,5,Male,1
restaurant_chain,S45,29,4,Male,0
restaurant_chain,S47,26,4,Male,0
restaurant_chain,S26,40,7,Male,1
restaurant_chain,S24,57,4,Female,0
restaurant_chain,S28,54,4,Male,0
restaurant_chain,S46,59,6,Female,1
restaurant_chain,S37,60,7,Female,1
restaurant_chain,S6,29,6,Female,1
restaurant_chain,S5,32,6,Male,1
restaurant_chain,S15,53,3,Female,1
restaurant_chain,S11,27,7,Female,1
restaurant_chain,S41,23,3,Male,0
restaurant_chain,S3,51,7,Male,0
restaurant_chain,S33,29,7,Male,0
rising_star,S39,24,5,Female,1
rising_star,S5,32,5,Male,1
rising_star,S29,31,3,Male,1
rising_star,S40,53,6,Female,1
rising_star,S12,57,6,Female,1
rising_star,S22,56,5,Female,0
rising_star,S4,41,2,Female,0
rising_star,S16,30,5,Male,1
rising_star,S2,38,3,Male,0
rising_star,S15,53,5,Female,1
rising_star,S32,38,6,Male,1
rising_star,S7,35,4,Male,0
rising_star,S34,47,7,Female,1
rising_star,S44,30,7,Male,1
rising_star,S8,34,5,Female,0
rising_star,S24,57,6,Female,0
rising_star,S17,57,5,Female,0
rising_star,S35,25,6,Male,1
rising_star,S21,40,6,Female,0
rising_star,S36,55,5,Male,0
rising_star,S37,60,7,Female,1
rising_star,S11,27,3,Female,1
rising_star,S9,39,6,Female,0
rising_star,S46,59,2,Female,1
rising_star,S47,26,5,Male,0
rising_star,S43,32,5,Male,0
rising_star,S31,31,5,Male,0
rising_star,S26,40,5,Male,1
rising_star,S18,35,3,Male,0
rising_star,S10,35,5,Male,0
rising_star,S14,27,5,Male,1
rising_star,S27,32,3,Male,1
rising_star,S6,29,3,Female,1
rising_star,S49,49,5,Male,0
rising_star,S23,31,3,Male,0
rising_star,S48,25,5,Male,1
rising_star,S1,29,6,Male,1
rising_star,S25,35,6,Male,0
rising_star,S13,66,7,Male,1
rising_star,S28,54,6,Male,0
rising_star,S38,35,4,Male,1
rising_star,S42,35,5,Male,0
rising_star,S45,29,5,Male,0
rising_star,S33,29,7,Male,0
rising_star,S41,23,5,Male,0
rising_star,S20,48,5,Female,1
rising_star,S19,51,6,Male,1
rising_star,S3,51,6,Male,0
rising_star,S30,30,6,Male,1
road_dog,S27,32,4,Male,1
road_dog,S31,31,6,Male,0
road_dog,S17,57,1,Female,0
road_dog,S40,53,4,Female,1
road_dog,S13,66,2,Male,1
road_dog,S21,40,5,Female,0
road_dog,S32,38,4,Male,1
road_dog,S37,60,1,Female,1
road_dog,S44,30,5,Male,1
road_dog,S23,31,6,Male,0
road_dog,S49,49,3,Male,0
road_dog,S29,31,5,Male,1
road_dog,S24,57,3,Female,0
road_dog,S6,29,2,Female,1
road_dog,S41,23,4,Male,0
road_dog,S30,30,6,Male,1
road_dog,S26,40,2,Male,1
road_dog,S20,48,4,Female,1
road_dog,S8,34,2,Female,0
road_dog,S34,47,5,Female,1
road_dog,S14,27,3,Male,1
road_dog,S35,25,5,Male,1
road_dog,S12,57,1,Female,1
road_dog,S28,54,5,Male,0
road_dog,S2,38,7,Male,0
road_dog,S33,29,3,Male,0
road_dog,S47,26,3,Male,0
road_dog,S1,29,1,Male,1
road_dog,S7,35,4,Male,0
road_dog,S3,51,5,Male,0
road_dog,S38,35,4,Male,1
road_dog,S36,55,2,Male,0
road_dog,S22,56,7,Female,0
road_dog,S46,59,1,Female,1
road_dog,S42,35,5,Male,0
road_dog,S15,53,3,Female,1
road_dog,S18,35,4,Male,0
road_dog,S4,41,1,Female,0
road_dog,S19,51,3,Male,1
road_dog,S48,25,7,Male,1
road_dog,S45,29,5,Male,0
road_dog,S25,35,4,Male,0
road_dog,S43,32,6,Male,0
road_dog,S39,24,2,Female,1
road_dog,S11,27,5,Female,1
road_dog,S10,35,6,Male,0
road_dog,S5,32,3,Male,1
road_dog,S9,39,4,Female,0
road_dog,S16,30,5,Male,1
road_hog,S9,39,4,Female,0
road_hog,S46,59,7,Female,1
road_hog,S19,51,5,Male,1
road_hog,S39,24,4,Female,1
road_hog,S10,35,6,Male,0
road_hog,S28,54,2,Male,0
road_hog,S47,26,2,Male,0
road_hog,S27,32,4,Male,1
road_hog,S29,31,4,Male,1
road_hog,S44,30,6,Male,1
road_hog,S18,35,4,Male,0
road_hog,S36,55,5,Male,0
road_hog,S45,29,5,Male,0
road_hog,S25,35,1,Male,0
road_hog,S16,30,5,Male,1
road_hog,S11,27,3,Female,1
road_hog,S33,29,2,Male,0
road_hog,S43,32,2,Male,0
road_hog,S35,25,4,Male,1
road_hog,S23,31,4,Male,0
road_hog,S15,53,5,Female,1
road_hog,S24,57,4,Female,0
road_hog,S17,57,3,Female,0
road_hog,S40,53,5,Female,1
road_hog,S5,32,3,Male,1
road_hog,S41,23,2,Male,0
road_hog,S38,35,4,Male,1
road_hog,S3,51,4,Male,0
road_hog,S12,57,1,Female,1
road_hog,S30,30,6,Male,1
road_hog,S7,35,5,Male,0
road_hog,S48,25,4,Male,1
road_hog,S49,49,4,Male,0
road_hog,S8,34,4,Female,0
road_hog,S21,40,4,Female,0
road_hog,S34,47,6,Female,1
road_hog,S32,38,4,Male,1
road_hog,S31,31,5,Male,0
road_hog,S20,48,6,Female,1
road_hog,S1,29,2,Male,1
road_hog,S37,60,4,Female,1
road_hog,S13,66,4,Male,1
road_hog,S14,27,5,Male,1
road_hog,S22,56,6,Female,0
road_hog,S4,41,6,Female,0
road_hog,S2,38,6,Male,0
road_hog,S26,40,2,Male,1
road_hog,S6,29,2,Female,1
road_hog,S42,35,5,Male,0
rocky_end,S29,31,4,Male,1
rocky_end,S30,30,5,Male,1
rocky_end,S7,35,3,Male,0
rocky_end,S18,35,3,Male,0
rocky_end,S3,51,4,Male,0
rocky_end,S22,56,6,Female,0
rocky_end,S1,29,4,Male,1
rocky_end,S25,35,4,Male,0
rocky_end,S45,29,3,Male,0
rocky_end,S27,32,5,Male,1
rocky_end,S48,25,6,Male,1
rocky_end,S28,54,3,Male,0
rocky_end,S41,23,3,Male,0
rocky_end,S16,30,6,Male,1
rocky_end,S5,32,4,Male,1
rocky_end,S17,57,2,Female,0
rocky_end,S19,51,5,Male,1
rocky_end,S20,48,7,Female,1
rocky_end,S46,59,5,Female,1
rocky_end,S34,47,5,Female,1
rocky_end,S40,53,7,Female,1
rocky_end,S11,27,3,Female,1
rocky_end,S35,25,6,Male,1
rocky_end,S36,55,3,Male,0
rocky_end,S31,31,6,Male,0
rocky_end,S44,30,6,Male,1
rocky_end,S12,57,1,Female,1
rocky_end,S4,41,3,Female,0
rocky_end,S47,26,7,Male,0
rocky_end,S49,49,5,Male,0
rocky_end,S38,35,5,Male,1
rocky_end,S37,60,6,Female,1
rocky_end,S39,24,6,Female,1
