participant_id,age,trial_id,stimulus,response
838602,26.0,19,command loop,loop CAUSED BY command
838602,26.0,20,gene tender,tender CAUSED BY gene
838602,26.0,21,setting oxygen,oxygen USES setting
838602,26.0,22,chair bike,bike MADE OF chair
838602,26.0,23,dead storey,storey IS dead
838602,26.0,24,hand water,water FOR hand
838602,26.0,25,bore chase,chase ABOUT bore
838602,26.0,26,margin plank,plank IS margin
838602,26.0,27,fish water,water FOR fish
838602,26.0,28,sand stock,stock DERIVED FROM sand
838602,26.0,29,slip mason,mason USES slip
838602,26.0,30,rain pond,pond DURING rain
838602,26.0,31,pick sled,sled FOR pick
838602,26.0,32,boat screen,screen FOR boat
838602,26.0,33,south plant,plant LOCATION IS south
838602,26.0,34,half writer,writer USES half
838602,26.0,35,tractor photon,photon LOCATION IS tractor
838602,26.0,36,kin study,study ABOUT kin
838602,26.0,37,snow man,man MADE OF snow
838602,26.0,38,draw lark,lark LOCATION IS draw
838602,26.0,39,home pile,pile LOCATION IS home
838602,26.0,40,fire quake,quake CAUSED BY fire
838602,26.0,41,stem hockey,hockey ABOUT stem
838602,26.0,42,center piper,piper LOCATION IS center
838602,26.0,43,indie punk,punk DERIVED FROM indie
838602,26.0,44,flow beat,beat CAUSED BY flow
838602,26.0,45,passion wood,wood MAKES passion
838602,26.0,46,head cloth,cloth FOR head
838602,26.0,47,needle leave,needle LOCATION IS leave
838602,26.0,48,rail hop,hop CAUSED BY rail
838602,26.0,49,wicket dye,dye FOR wicket
838602,26.0,50,husband raid,raid ABOUT husband
838602,26.0,51,grand roll,roll IS grand
838602,26.0,52,base bike,bike IS base
838602,26.0,53,stone ware,ware MADE OF stone
838602,26.0,54,battle quake,quake CAUSES battle
838602,26.0,55,vicar warp,vicar HAS warp
840135,62.0,1,sweat band,band FOR sweat
840135,62.0,2,square gas,gas LOCATION IS square
840135,62.0,3,custom dad,dad IS custom
840135,62.0,4,dot deck,deck LOCATION IS dot
840135,62.0,5,grave pond,pond HAS grave
840135,62.0,6,tail mill,tail LOCATION IS mill
840135,62.0,7,dive essay,essay USES dive
840135,62.0,8,clergy church,church HAS clergy
840135,62.0,9,snow man,man DERIVED FROM snow
840135,62.0,10,film bed,bed USED BY film
840135,62.0,11,score finish,score HAS finish
840135,62.0,12,june scotch,scotch DURING june
840135,62.0,13,tow motor,motor USES tow
840135,62.0,14,cloud fit,cloud LOCATION IS fit
840135,62.0,15,contra making,making FOR contra
840135,62.0,16,final scorer,scorer FOR final
840135,62.0,17,goal man,man LOCATION IS goal
840135,62.0,18,razor story,story ABOUT razor
840135,62.0,19,tea time,time FOR tea
840135,62.0,20,trip series,series ABOUT trip
840135,62.0,21,file pit,pit ABOUT file
840135,62.0,22,pill blue,blue IS pill
840135,62.0,23,stand quake,quake CAUSES stand
840135,62.0,24,sword right,right USES sword
840135,62.0,25,form fowl,fowl HAS form
840135,62.0,26,grass soil,soil HAS grass
840135,62.0,27,livery world,world USES livery
840135,62.0,28,paint paper,paper USES paint
840135,62.0,29,holly dealer,dealer HAS holly
840135,62.0,30,bag power,power IS bag
840135,62.0,31,camp end,end FOR camp
840135,62.0,32,spell energy,spell HAS energy
840135,62.0,33,stone ware,ware DERIVED FROM stone
840135,62.0,34,fact broker,broker USES fact
840135,62.0,35,hog case,case MADE OF hog
840135,62.0,36,hook people,people LOCATION IS hook
840135,62.0,37,fist medium,medium LOCATION IS fist
840135,62.0,38,life girl,girl FOR life
840135,62.0,39,script flat,script LOCATION IS flat
840135,62.0,40,leg lark,lark BY leg
840135,62.0,41,trend hen,hen IS trend
840135,62.0,42,dog boat,boat HAS dog
840135,62.0,43,lamp foot,foot USES lamp
840135,62.0,44,cliff sphere,cliff HAS sphere
840135,62.0,45,october going,going FOR october
840135,62.0,46,disease louse,louse IS disease
840135,62.0,47,january caste,caste IS january
840135,62.0,48,pitch view,pitch HAS view
840135,62.0,49,sword well,well USED BY sword
840135,62.0,50,cloak robe,robe IS cloak
840135,62.0,51,pack stand,pack LOCATION IS stand
840135,62.0,52,part brush,brush USED BY part
840135,62.0,53,censor child,child FOR censor
840135,62.0,54,draw block,block HAS draw
840135,62.0,55,drug box,box USED BY drug
840692,26.0,1,girl worker,worker IS girl
840692,26.0,2,fine father,father IS fine
840692,26.0,3,rail gate,gate MADE OF rail
840692,26.0,4,scare format,format DERIVED FROM scare
840692,26.0,5,militia enemy,enemy HAS militia
840692,26.0,6,mouse storm,storm MADE OF mouse
840692,26.0,7,time fish,fish IS time
840692,26.0,8,char fry,fry BY char
840692,26.0,9,tin fish,tin LOCATION IS fish
840692,26.0,10,salt mayor,mayor MAKES salt
840692,26.0,11,paint window,window HAS paint
840692,26.0,12,set weed,weed LOCATION IS set
840692,26.0,13,club pond,club HAS pond
840692,26.0,14,brown rating,rating IS brown
840692,26.0,15,litter matter,matter CAUSED BY litter
840692,26.0,16,cable bush,cable LOCATION IS bush
840692,26.0,17,girl boy,boy MADE OF girl
840692,26.0,18,wood brush,brush DERIVED FROM wood
840692,26.0,19,folk loom,loom FOR folk
840692,26.0,20,boat pipe,boat HAS pipe
840692,26.0,21,tea time,time FOR tea
840692,26.0,22,lodging singer,singer LOCATION IS lodging
840692,26.0,23,sword craft,craft DERIVED FROM sword
840692,26.0,24,paint coat,coat DERIVED FROM paint
840692,26.0,25,descent sell,sell CAUSES descent
840692,26.0,26,black rink,rink IS black
840692,26.0,27,sling party,party FOR sling
840692,26.0,28,rail site,rail LOCATION IS site
840692,26.0,29,pony comb,comb FOR pony
840692,26.0,30,river hand,hand CAUSED BY river
840692,26.0,31,chair bin,chair LOCATION IS bin
840692,26.0,32,worm street,street FOR worm
840692,26.0,33,moon bed,bed FOR moon
840692,26.0,34,rail table,table ABOUT rail
840692,26.0,35,sweat band,band FOR sweat
840692,26.0,36,back weed,weed LOCATION IS back
840692,26.0,37,song boy,boy MAKES song
840692,26.0,38,west scheme,scheme BY west
840692,26.0,39,snow man,man MADE OF snow
840692,26.0,40,opening mass,mass FOR opening
840692,26.0,41,ice meat,meat FOR ice
840692,26.0,42,wood cab,cab DERIVED FROM wood
840692,26.0,43,fair ligand,ligand IS fair
840692,26.0,44,protein buy,buy LOCATION IS protein
840692,26.0,45,back wheat,wheat LOCATION IS back
840692,26.0,46,herring group,group IS herring
840692,26.0,47,stone ware,ware DERIVED FROM stone
840692,26.0,48,bed tape,tape FOR bed
840692,26.0,49,mouse gown,gown FOR mouse
840692,26.0,50,team ball,ball FOR team
840692,26.0,51,turbo fusion,fusion USES turbo
840692,26.0,52,rear stove,stove LOCATION IS rear
840692,26.0,53,search trick,trick ABOUT search
840692,26.0,54,silver teller,teller USES silver
840692,26.0,55,fear stain,stain CAUSED BY fear
842564,31.0,1,crank pump,pump HAS crank
842564,31.0,2,chair soil,soil FOR chair
842564,31.0,3,process tower,tower FOR process
842564,31.0,4,white rush,rush CAUSED BY white
842564,31.0,5,buffet tide,tide CAUSES buffet
842564,31.0,6,level trunk,trunk IS level
842564,31.0,7,goal game,game BY goal
842564,31.0,8,comic ends,ends BY comic
842564,31.0,9,copper wood,wood HAS copper
842564,31.0,10,slap chord,chord CAUSES slap
842564,31.0,11,farm flour,flour DERIVED FROM farm
842564,31.0,12,fort shape,shape LOCATION IS fort
842564,31.0,13,sound craft,craft ABOUT sound
842564,31.0,14,rail piece,rail LOCATION IS piece
842564,31.0,15,farm mill,mill FOR farm
842564,31.0,16,night ship,ship BY night
842564,31.0,17,harvest cycle,cycle DERIVED FROM harvest
842564,31.0,18,bed maid,maid MAKES bed
842564,31.0,19,band hole,band LOCATION IS hole
842564,31.0,20,set boat,boat USES set
842564,31.0,21,ship head,head ABOUT ship
842564,31.0,22,sweat band,band MAKES sweat
842564,31.0,23,ship club,club ABOUT ship
842564,31.0,24,take crest,take HAS crest
842564,31.0,25,sage medal,medal MAKES sage
842564,31.0,26,dish panel,panel BY dish
842564,31.0,27,stone ware,ware MAKES stone
842564,31.0,28,soul mother,mother HAS soul
842564,31.0,29,boat ship,ship ABOUT boat
842564,31.0,30,beach stack,stack BY beach
842564,31.0,31,snow man,man MADE OF snow
842564,31.0,32,torpedo wit,wit CAUSES torpedo
842564,31.0,33,high robin,robin CAUSED BY high
842564,31.0,34,girl man,man IS girl
842564,31.0,35,weather sail,sail CAUSES weather
842564,31.0,36,techno lapse,lapse DURING techno
842564,31.0,37,toe bridge,bridge BY toe
842564,31.0,38,school mill,mill FOR school
842564,31.0,39,music serial,serial ABOUT music
842564,31.0,40,body girl,girl ABOUT body
842564,31.0,41,mile set,set HAS mile
842564,31.0,42,guess county,county ABOUT guess
842564,31.0,43,window hole,window HAS hole
842564,31.0,44,crew day,crew HAS day
842564,31.0,45,patron stays,stays USED BY patron
842564,31.0,46,major poster,poster ABOUT major
842564,31.0,47,chapter spot,spot FOR chapter
842564,31.0,48,battle note,note CAUSES battle
842564,31.0,49,saw meat,meat HAS saw
842564,31.0,50,tea time,time BY tea
842564,31.0,51,broad driver,driver ABOUT broad
842564,31.0,52,sand ache,ache FOR sand
842564,31.0,53,number sense,sense ABOUT number
842564,31.0,54,web engine,engine MAKES web
842564,31.0,55,brick shadow,shadow CAUSES brick
845184,19.0,1,sand soil,soil MADE OF sand
845184,19.0,2,snow man,man MADE OF snow
845184,19.0,3,thumb bird,bird MADE OF thumb
845184,19.0,4,low think,think IS low
845184,19.0,5,drug bed,bed FOR drug
845184,19.0,6,wood fish,fish IS wood
845184,19.0,7,news bridge,bridge FOR news
845184,19.0,8,task wool,wool ABOUT task
845184,19.0,9,side quake,quake LOCATION IS side
845184,19.0,10,news yard,yard FOR news
845184,19.0,11,dash second,second IS dash
845184,19.0,12,label delay,delay CAUSED BY label
845184,19.0,13,east north,north DERIVED FROM east
845184,19.0,14,role order,order USES role
845184,19.0,15,start shade,shade HAS start
845184,19.0,16,mouse dog,dog IS mouse
845184,19.0,17,gall top,top HAS gall
845184,19.0,18,stair gown,gown HAS stair
845184,19.0,19,pinch share,share IS pinch
845184,19.0,20,cheese meal,meal HAS cheese
845184,19.0,21,sea flour,flour MADE OF sea
845184,19.0,22,fisher dryer,dryer USES fisher
845184,19.0,23,wood mill,mill USES wood
845184,19.0,24,feast taking,taking USED BY feast
845184,19.0,25,jelly effect,effect CAUSED BY jelly
845184,19.0,26,case robe,robe HAS case
845184,19.0,27,girl woman,woman IS girl
845184,19.0,28,synth make,make BY synth
845184,19.0,29,folk hop,hop MADE OF folk
845184,19.0,30,sweat band,band FOR sweat
845184,19.0,31,plain tennis,tennis IS plain
845184,19.0,32,beach kind,kind FOR beach
845184,19.0,33,band buoy,buoy FOR band
845184,19.0,34,flour powder,powder IS flour
845184,19.0,35,alder mind,mind IS alder
845184,19.0,36,ski skiing,skiing USES ski
845184,19.0,37,coal line,line MADE OF coal
845184,19.0,38,stair room,room HAS stair
845184,19.0,39,path guard,guard HAS path
845184,19.0,40,time comb,comb HAS time
845184,19.0,41,iron radish,radish MADE OF iron
845184,19.0,42,life bulb,bulb FOR life
845184,19.0,43,snow ice,ice ABOUT snow
845184,19.0,44,pay copier,copier FOR pay
845184,19.0,45,fact soil,soil IS fact
845184,19.0,46,cinema arch,arch FOR cinema
845184,19.0,47,season league,league USES season
845184,19.0,48,glow seater,seater FOR glow
845184,19.0,49,tea time,time FOR tea
845184,19.0,50,folk way,way FOR folk
845184,19.0,51,worm gull,gull FOR worm
845184,19.0,52,stone ware,ware MADE OF stone
845184,19.0,53,wish bolt,bolt FOR wish
845184,19.0,54,rip surf,surf USES rip
845184,19.0,55,epoch earner,earner FOR epoch
847321,26.0,1,hand water,water DERIVED FROM hand
847321,26.0,2,fire quake,quake CAUSED BY fire
847321,26.0,3,chit stuff,stuff MADE OF chit
847321,26.0,4,bridge mill,mill FOR bridge
847321,26.0,5,half writer,writer IS half
847321,26.0,6,kin study,study ABOUT kin
847321,26.0,7,waist force,force CAUSED BY waist
847321,26.0,8,rain pond,pond DERIVED FROM rain
847321,26.0,9,tractor photon,photon ABOUT tractor
847321,26.0,10,stem hockey,hockey USES stem
847321,26.0,11,tea time,time FOR tea
847321,26.0,12,norman cam,cam USED BY norman
847321,26.0,13,command loop,loop MADE OF command
847321,26.0,14,time port,port FOR time
847321,26.0,15,flow beat,beat CAUSES flow
847321,26.0,16,passion wood,wood IS passion
847321,26.0,17,rail hop,hop CAUSED BY rail
847321,26.0,18,sand fish,fish LOCATION IS sand
847321,26.0,19,battle quake,quake CAUSED BY battle
847321,26.0,20,fact sail,sail HAS fact
847321,26.0,21,stone ware,ware FOR stone
847321,26.0,22,ship port,ship LOCATION IS port
847321,26.0,23,wicket dye,dye USES wicket
847321,26.0,24,fish water,water USED BY fish
847321,26.0,25,sand stock,stock FOR sand
847321,26.0,26,home pile,pile LOCATION IS home
847321,26.0,27,sail wind,wind USED BY sail
847321,26.0,28,south plant,plant LOCATION IS south
847321,26.0,29,needle leave,leave CAUSED BY needle
847321,26.0,30,lighter elf,elf IS lighter
847321,26.0,31,dead storey,storey ABOUT dead
847321,26.0,32,draw lark,lark DERIVED FROM draw
847321,26.0,33,euro linen,linen MADE OF euro
847321,26.0,34,husband raid,raid FOR husband
847321,26.0,35,vicar warp,warp CAUSED BY vicar
847321,26.0,36,base bike,bike USES base
847321,26.0,37,girl wife,wife IS girl
847321,26.0,38,gene tender,tender ABOUT gene
847321,26.0,39,pick sled,sled HAS pick
847321,26.0,40,sweat band,band USES sweat
847321,26.0,41,bore chase,chase FOR bore
847321,26.0,42,fire mill,fire LOCATION IS mill
847321,26.0,43,setting oxygen,oxygen LOCATION IS setting
847321,26.0,44,boat screen,screen FOR boat
847321,26.0,45,center piper,piper LOCATION IS center
847321,26.0,46,margin plank,plank DERIVED FROM margin
847321,26.0,47,cross fish,fish IS cross
847321,26.0,48,south mile,mile LOCATION IS south
847321,26.0,49,indie punk,punk IS indie
847321,26.0,50,head cloth,cloth LOCATION IS head
847321,26.0,51,snow man,man MADE OF snow
847321,26.0,52,slip mason,mason CAUSES slip
847321,26.0,53,grand roll,roll ABOUT grand
847321,26.0,54,chair bike,bike HAS chair
847321,26.0,55,barn shaft,barn LOCATION IS shaft
848811,19.0,1,plain tennis,tennis IS plain
848811,19.0,2,role order,order FOR role
848811,19.0,3,label delay,label HAS delay
848811,19.0,4,east north,north LOCATION IS east
848811,19.0,5,pinch share,share IS pinch
848811,19.0,6,time comb,time HAS comb
848811,19.0,7,girl woman,woman IS girl
848811,19.0,8,stone ware,ware MADE OF stone
848811,19.0,9,fisher dryer,dryer FOR fisher
848811,19.0,10,beach kind,kind IS beach
848811,19.0,11,season league,season HAS league
848811,19.0,12,sweat band,band FOR sweat
848811,19.0,13,low think,think IS low
848811,19.0,14,case robe,robe FOR case
848811,19.0,15,dash second,second IS dash
848811,19.0,16,cinema arch,cinema HAS arch
848811,19.0,17,folk hop,hop USES folk
848811,19.0,18,start shade,shade FOR start
848811,19.0,19,news yard,yard FOR news
848811,19.0,20,epoch earner,earner USES epoch
848811,19.0,21,stair gown,gown FOR stair
848811,19.0,22,tea time,time FOR tea
848811,19.0,23,mouse dog,dog MADE OF mouse
848811,19.0,24,life bulb,bulb FOR life
848811,19.0,25,path guard,path HAS guard
848811,19.0,26,worm gull,gull MADE OF worm
848811,19.0,27,cheese meal,meal MADE OF cheese
848811,19.0,28,sand soil,soil MADE OF sand
848811,19.0,29,wish bolt,bolt FOR wish
848811,19.0,30,wood mill,mill MADE OF wood
848811,19.0,31,gall top,top FOR gall
848811,19.0,32,iron radish,radish MADE OF iron
848811,19.0,33,ski skiing,skiing IS ski
848811,19.0,34,stair room,room FOR stair
848811,19.0,35,flour powder,powder MADE OF flour
848811,19.0,36,snow man,man MADE OF snow
848811,19.0,37,task wool,wool FOR task
848811,19.0,38,drug bed,bed DURING drug
848811,19.0,39,synth make,make FOR synth
848811,19.0,40,folk way,way FOR folk
848811,19.0,41,alder mind,mind IS alder
848811,19.0,42,band buoy,buoy USED BY band
848811,19.0,43,side quake,quake BY side
848811,19.0,44,jelly effect,effect CAUSED BY jelly
848811,19.0,45,thumb bird,bird HAS thumb
848811,19.0,46,wood fish,fish MADE OF wood
848811,19.0,47,glow seater,seater IS glow
848811,19.0,48,feast taking,taking FOR feast
848811,19.0,49,pay copier,copier FOR pay
848811,19.0,50,rip surf,surf CAUSES rip
848811,19.0,51,sea flour,flour FOR sea
848811,19.0,52,news bridge,bridge FOR news
848811,19.0,53,fact soil,soil MADE OF fact
848811,19.0,54,coal line,coal LOCATION IS line
848811,19.0,55,snow ice,ice DURING snow
849959,19.0,1,girl worker,worker IS girl
849959,19.0,2,militia enemy,enemy IS militia
849959,19.0,3,team ball,team HAS ball
849959,19.0,4,sweat band,band FOR sweat
849959,19.0,5,ice meat,meat MADE OF ice
849959,19.0,6,turbo fusion,fusion IS turbo
849959,19.0,7,rail site,site FOR rail
849959,19.0,8,paint window,window HAS paint
849959,19.0,9,set weed,weed LOCATION IS set
849959,19.0,10,opening mass,mass IS opening
849959,19.0,11,rear stove,stove LOCATION IS rear
849959,19.0,12,salt mayor,mayor IS salt
849959,19.0,13,stone ware,ware MADE OF stone
849959,19.0,14,bed tape,tape IS bed
849959,19.0,15,moon bed,bed LOCATION IS moon
849959,19.0,16,tea time,time FOR tea
849959,19.0,17,char fry,fry IS char
849959,19.0,18,west scheme,scheme ABOUT west
849959,19.0,19,silver teller,teller HAS silver
849959,19.0,20,rail gate,gate FOR rail
849959,19.0,21,boat pipe,boat HAS pipe
849959,19.0,22,rail table,table FOR rail
849959,19.0,23,herring group,group ABOUT herring
849959,19.0,24,black rink,rink IS black
849959,19.0,25,mouse gown,gown FOR mouse
849959,19.0,26,fine father,father IS fine
849959,19.0,27,river hand,river HAS hand
849959,19.0,28,song boy,boy HAS song
849959,19.0,29,search trick,search HAS trick
849959,19.0,30,folk loom,loom FOR folk
849959,19.0,31,club pond,pond FOR club
849959,19.0,32,girl boy,boy IS girl
849959,19.0,33,tin fish,fish LOCATION IS tin
849959,19.0,34,pony comb,comb IS pony
849959,19.0,35,protein buy,buy CAUSES protein
849959,19.0,36,paint coat,paint HAS coat
849959,19.0,37,lodging singer,singer LOCATION IS lodging
849959,19.0,38,back weed,weed LOCATION IS back
849959,19.0,39,fear stain,stain CAUSES fear
849959,19.0,40,scare format,format CAUSES scare
849959,19.0,41,wood cab,cab MADE OF wood
849959,19.0,42,wood brush,brush MADE OF wood
849959,19.0,43,fair ligand,ligand IS fair
849959,19.0,44,litter matter,matter FOR litter
849959,19.0,45,chair bin,chair LOCATION IS bin
849959,19.0,46,time fish,fish MADE OF time
849959,19.0,47,descent sell,sell FOR descent
849959,19.0,48,sling party,party FOR sling
849959,19.0,49,sword craft,craft FOR sword
849959,19.0,50,snow man,man MADE OF snow
849959,19.0,51,brown rating,rating IS brown
849959,19.0,52,worm street,street MADE OF worm
849959,19.0,53,back wheat,wheat LOCATION IS back
849959,19.0,54,mouse storm,storm MADE OF mouse
849959,19.0,55,cable bush,bush IS cable
853955,28.0,1,ship club,ship HAS club
853955,28.0,2,techno lapse,lapse DERIVED FROM techno
853955,28.0,3,harvest cycle,cycle BY harvest
853955,28.0,4,sage medal,medal ABOUT sage
853955,28.0,5,rail piece,piece FOR rail
853955,28.0,6,stone ware,ware BY stone
853955,28.0,7,guess county,guess LOCATION IS county
853955,28.0,8,sweat band,band DERIVED FROM sweat
853955,28.0,9,comic ends,comic HAS ends
853955,28.0,10,snow man,man IS snow
853955,28.0,11,school mill,mill IS school
853955,28.0,12,body girl,girl USES body
853955,28.0,13,process tower,tower USES process
853955,28.0,14,bed maid,maid BY bed
853955,28.0,15,music serial,serial FOR music
853955,28.0,16,web engine,web HAS engine
853955,28.0,17,farm flour,farm HAS flour
853955,28.0,18,tea time,tea HAS time
853955,28.0,19,take crest,crest MAKES take
853955,28.0,20,boat ship,ship MAKES boat
853955,28.0,21,beach stack,beach HAS stack
853955,28.0,22,broad driver,driver ABOUT broad
853955,28.0,23,crank pump,pump CAUSED BY crank
853955,28.0,24,sound craft,craft HAS sound
853955,28.0,25,saw meat,meat USES saw
853955,28.0,26,window hole,hole FOR window
853955,28.0,27,number sense,sense DERIVED FROM number
853955,28.0,28,band hole,hole FOR band
853955,28.0,29,battle note,note MADE OF battle
853955,28.0,30,sand ache,ache FOR sand
853955,28.0,31,high robin,robin IS high
853955,28.0,32,farm mill,mill IS farm
853955,28.0,33,goal game,goal HAS game
853955,28.0,34,buffet tide,tide USED BY buffet
853955,28.0,35,level trunk,trunk IS level
853955,28.0,36,torpedo wit,torpedo HAS wit
853955,28.0,37,mile set,set USES mile
853955,28.0,38,chapter spot,chapter LOCATION IS spot
853955,28.0,39,white rush,white HAS rush
853955,28.0,40,slap chord,chord USED BY slap
853955,28.0,41,girl man,girl HAS man
853955,28.0,42,soul mother,mother HAS soul
853955,28.0,43,set boat,boat LOCATION IS set
853955,28.0,44,ship head,ship HAS head
853955,28.0,45,dish panel,panel DERIVED FROM dish
853955,28.0,46,brick shadow,shadow FOR brick
853955,28.0,47,patron stays,stays BY patron
853955,28.0,48,copper wood,wood MADE OF copper
853955,28.0,49,night ship,ship DURING night
853955,28.0,50,major poster,poster BY major
853955,28.0,51,fort shape,fort HAS shape
853955,28.0,52,toe bridge,bridge HAS toe
853955,28.0,53,chair soil,soil FOR chair
853955,28.0,54,crew day,crew HAS day
853955,28.0,55,weather sail,sail USES weather
856554,68.0,1,hair dress,dress FOR hair
856554,68.0,2,consul son,son BY consul
856554,68.0,3,shin click,click BY shin
856554,68.0,4,bob load,load IS bob
856554,68.0,5,cheese road,road ABOUT cheese
856554,68.0,6,strait timer,timer FOR strait
856554,68.0,7,milk friend,friend IS milk
856554,68.0,8,folk line,line HAS folk
856554,68.0,9,back boat,boat LOCATION IS back
856554,68.0,10,beef broker,broker FOR beef
856554,68.0,11,cash summer,summer FOR cash
856554,68.0,12,anchor domain,anchor HAS domain
856554,68.0,13,mast hoe,hoe HAS mast
856554,68.0,14,band rock,rock HAS band
856554,68.0,15,meadow luck,luck LOCATION IS meadow
856554,68.0,16,win slot,slot CAUSES win
856554,68.0,17,dance swing,swing CAUSES dance
856554,68.0,18,goal coach,coach ABOUT goal
856554,68.0,19,skate band,band FOR skate
856554,68.0,20,use record,record ABOUT use
856554,68.0,21,wine button,button FOR wine
856554,68.0,22,review onset,review HAS onset
856554,68.0,23,ion riding,riding USED BY ion
856554,68.0,24,bog term,term FOR bog
856554,68.0,25,sand tan,tan MADE OF sand
856554,68.0,26,gilt round,round LOCATION IS gilt
856554,68.0,27,loin robe,robe LOCATION IS loin
856554,68.0,28,day fish,fish DURING day
856554,68.0,29,jet giving,jet HAS giving
856554,68.0,30,sea buoy,buoy LOCATION IS sea
856554,68.0,31,sand quake,quake LOCATION IS sand
856554,68.0,32,sweat band,band FOR sweat
856554,68.0,33,saw fuel,fuel FOR saw
856554,68.0,34,shop room,room LOCATION IS shop
856554,68.0,35,brick steak,steak MADE OF brick
856554,68.0,36,sea storm,storm LOCATION IS sea
856554,68.0,37,stone ware,ware MADE OF stone
856554,68.0,38,waist set,set FOR waist
856554,68.0,39,bag street,street FOR bag
856554,68.0,40,hunter poll,poll FOR hunter
856554,68.0,41,snow man,man DERIVED FROM snow
856554,68.0,42,rose mill,mill FOR rose
856554,68.0,43,meeting jar,meeting LOCATION IS jar
856554,68.0,44,bubble step,step DERIVED FROM bubble
856554,68.0,45,tram fill,fill CAUSED BY tram
856554,68.0,46,tea time,time FOR tea
856554,68.0,47,special owl,owl IS special
856554,68.0,48,switch job,job DERIVED FROM switch
856554,68.0,49,rein shine,rein HAS shine
856554,68.0,50,birth wife,wife BY birth
856554,68.0,51,byte miner,miner FOR byte
856554,68.0,52,tree soil,soil CAUSED BY tree
856554,68.0,53,info finch,finch HAS info
856554,68.0,54,lunch day,day FOR lunch
856554,68.0,55,hearth belly,belly LOCATION IS hearth
860062,50.0,1,sea storm,storm LOCATION IS sea
860062,50.0,2,cheese road,road MADE OF cheese
860062,50.0,3,hair dress,dress FOR hair
860062,50.0,4,cash summer,cash LOCATION IS summer
860062,50.0,5,goal coach,coach FOR goal
860062,50.0,6,band rock,rock BY band
860062,50.0,7,hunter poll,poll ABOUT hunter
860062,50.0,8,loin robe,robe FOR loin
860062,50.0,9,mast hoe,hoe LOCATION IS mast
860062,50.0,10,lunch day,lunch HAS day
860062,50.0,11,sand tan,tan LOCATION IS sand
860062,50.0,12,sweat band,band FOR sweat
860062,50.0,13,waist set,set FOR waist
860062,50.0,14,milk friend,friend HAS milk
860062,50.0,15,win slot,slot FOR win
860062,50.0,16,shin click,click FOR shin
860062,50.0,17,back boat,boat HAS back
860062,50.0,18,hearth belly,belly CAUSED BY hearth
860062,50.0,19,sea buoy,buoy FOR sea
860062,50.0,20,day fish,day HAS fish
860062,50.0,21,bog term,term ABOUT bog
860062,50.0,22,anchor domain,domain LOCATION IS anchor
860062,50.0,23,consul son,son DERIVED FROM consul
860062,50.0,24,folk line,line MADE OF folk
860062,50.0,25,jet giving,giving BY jet
860062,50.0,26,switch job,job IS switch
860062,50.0,27,saw fuel,fuel CAUSED BY saw
860062,50.0,28,birth wife,wife DURING birth
860062,50.0,29,skate band,band ABOUT skate
860062,50.0,30,meeting jar,jar FOR meeting
860062,50.0,31,ion riding,riding HAS ion
860062,50.0,32,bag street,bag LOCATION IS street
860062,50.0,33,bubble step,step HAS bubble
860062,50.0,34,review onset,onset CAUSES review
860062,50.0,35,gilt round,round CAUSED BY gilt
860062,50.0,36,use record,record DURING use
860062,50.0,37,beef broker,broker ABOUT beef
860062,50.0,38,strait timer,timer FOR strait
860062,50.0,39,dance swing,swing IS dance
860062,50.0,40,stone ware,ware DERIVED FROM stone
860062,50.0,41,bob load,bob HAS load
860062,50.0,42,rose mill,mill HAS rose
860062,50.0,43,tea time,tea HAS time
860062,50.0,44,special owl,owl CAUSED BY special
860062,50.0,45,sand quake,quake DERIVED FROM sand
860062,50.0,46,snow man,man CAUSED BY snow
860062,50.0,47,tram fill,fill BY tram
860062,50.0,48,info finch,finch CAUSES info
860062,50.0,49,rein shine,shine MADE OF rein
860062,50.0,50,meadow luck,meadow HAS luck
860062,50.0,51,tree soil,soil FOR tree
860062,50.0,52,brick steak,steak CAUSED BY brick
860062,50.0,53,wine button,button FOR wine
860062,50.0,54,shop room,shop LOCATION IS room
860062,50.0,55,byte miner,miner ABOUT byte
861800,29.0,1,east north,north LOCATION IS east
861800,29.0,2,season league,league BY season
861800,29.0,3,ski skiing,skiing DERIVED FROM ski
861800,29.0,4,label delay,delay BY label
861800,29.0,5,flour powder,powder MADE OF flour
861800,29.0,6,drug bed,bed FOR drug
861800,29.0,7,side quake,quake LOCATION IS side
861800,29.0,8,mouse dog,dog IS mouse
861800,29.0,9,girl woman,woman IS girl
861800,29.0,10,beach kind,beach HAS kind
861800,29.0,11,stair room,room FOR stair
861800,29.0,12,band buoy,buoy FOR band
861800,29.0,13,case robe,robe FOR case
861800,29.0,14,stone ware,ware MADE OF stone
861800,29.0,15,worm gull,gull USES worm
861800,29.0,16,cheese meal,meal IS cheese
861800,29.0,17,synth make,make ABOUT synth
861800,29.0,18,pay copier,copier USES pay
861800,29.0,19,wood fish,fish MADE OF wood
861800,29.0,20,snow man,man MADE OF snow
861800,29.0,21,rip surf,surf USES rip
861800,29.0,22,thumb bird,bird FOR thumb
861800,29.0,23,dash second,second IS dash
861800,29.0,24,role order,order FOR role
861800,29.0,25,alder mind,mind ABOUT alder
861800,29.0,26,gall top,top HAS gall
861800,29.0,27,wish bolt,bolt FOR wish
861800,29.0,28,plain tennis,tennis IS plain
861800,29.0,29,snow ice,ice MADE OF snow
861800,29.0,30,fact soil,soil IS fact
861800,29.0,31,fisher dryer,dryer FOR fisher
