id,group,age,sex,part,pair_id,pair,time,rating,left_word,right_word,revPair,rev,norm_rating
1124,young,29,male,test,809,SchweinIgel,6.793,4,Schwein,Igel,IgelSchwein,NA,0.16666666666666666
1124,young,29,male,test,810,SchweinEnte,3.576,2,Schwein,Ente,EnteSchwein,NA,0.05555555555555555
1124,young,29,male,test,811,MaulwurfKatze,2.805,13,Maulwurf,Katze,KatzeMaulwurf,NA,0.6666666666666666
1124,young,29,male,test,812,AmeiseAffe,3.907,1,Ameise,Affe,AffeAmeise,NA,0
1124,young,29,male,test,813,WalKänguru,2.408,1,Wal,Känguru,KänguruWal,NA,0
1124,young,29,male,test,814,GiraffeReh,4.866,14,Giraffe,Reh,RehGiraffe,NA,0.7222222222222222
1124,young,29,male,test,815,PferdKänguru,2.167,14,Pferd,Känguru,KänguruPferd,NA,0.7222222222222222
1124,young,29,male,test,816,SpatzGorilla,2.567,1,Spatz,Gorilla,GorillaSpatz,NA,0
1124,young,29,male,test,817,WalWellensittich,4.51,1,Wal,Wellensittich,WellensittichWal,NA,0
1124,young,29,male,test,818,SpatzKuh,3.268,1,Spatz,Kuh,KuhSpatz,NA,0
1124,young,29,male,test,819,PferdKuh,4.088,16,Pferd,Kuh,KuhPferd,NA,0.8333333333333334
1124,young,29,male,test,820,PferdAmeise,3.725,1,Pferd,Ameise,AmeisePferd,NA,0
1124,young,29,male,test,821,ZiegeRatte,5.883,1,Ziege,Ratte,RatteZiege,NA,0
1124,young,29,male,test,822,RatteEnte,1.982,1,Ratte,Ente,EnteRatte,NA,0
1124,young,29,male,test,823,WalFink,2.567,1,Wal,Fink,FinkWal,NA,0
1124,young,29,male,test,824,RehElefant,2.5,10,Reh,Elefant,ElefantReh,NA,0.5
1124,young,29,male,test,825,EidechseAdler,4.159,2,Eidechse,Adler,AdlerEidechse,NA,0.05555555555555555
1124,young,29,male,test,826,HaiZiege,3.796,11,Hai,Ziege,ZiegeHai,NA,0.5555555555555556
1124,young,29,male,test,827,HundEnte,2.175,11,Hund,Ente,EnteHund,NA,0.5555555555555556
1124,young,29,male,test,828,LöweBiber,2.685,13,Löwe,Biber,BiberLöwe,NA,0.6666666666666666
1124,young,29,male,test,829,RatteHund,2.514,1,Ratte,Hund,HundRatte,NA,0
1124,young,29,male,test,830,HundSpinne,2.247,1,Hund,Spinne,SpinneHund,NA,0
1124,young,29,male,test,831,WildschweinKrokodil,2.494,1,Wildschwein,Krokodil,KrokodilWildschwein,NA,0
1124,young,29,male,test,832,MaulwurfBraunbär,3.055,13,Maulwurf,Braunbär,BraunbärMaulwurf,NA,0.6666666666666666
1124,young,29,male,test,833,LöweTiger,3.261,19,Löwe,Tiger,TigerLöwe,NA,1
1124,young,29,male,test,834,RehMaulwurf,6.214,3,Reh,Maulwurf,MaulwurfReh,NA,0.1111111111111111
1124,young,29,male,test,835,HirschFuchs,5.562,11,Hirsch,Fuchs,FuchsHirsch,NA,0.5555555555555556
1124,young,29,male,test,836,MaulwurfGiraffe,9.672,2,Maulwurf,Giraffe,GiraffeMaulwurf,NA,0.05555555555555555
1124,young,29,male,test,837,SpatzKänguru,1.939,1,Spatz,Känguru,KänguruSpatz,NA,0
1124,young,29,male,test,838,RatteSchmetterling,3.388,1,Ratte,Schmetterling,SchmetterlingRatte,NA,0
1124,young,29,male,test,839,WolfLachs,6.729,1,Wolf,Lachs,LachsWolf,NA,0
1124,young,29,male,test,840,GorillaAmeise,3.486,1,Gorilla,Ameise,AmeiseGorilla,NA,0
1124,young,29,male,test,841,FliegePinguin,3.333,1,Fliege,Pinguin,PinguinFliege,NA,0
1124,young,29,male,test,842,MausHase,5.64,18,Maus,Hase,HaseMaus,NA,0.9444444444444444
1124,young,29,male,test,843,KänguruAffe,4.113,13,Känguru,Affe,AffeKänguru,NA,0.6666666666666666
1124,young,29,male,test,844,ZiegeKänguru,3.279,15,Ziege,Känguru,KänguruZiege,NA,0.7777777777777778
1124,young,29,male,test,845,DachsEichhörnchen,3.285,19,Dachs,Eichhörnchen,EichhörnchenDachs,NA,1
1124,young,29,male,test,846,TigerGiraffe,2.895,13,Tiger,Giraffe,GiraffeTiger,NA,0.6666666666666666
1124,young,29,male,test,847,StorchNashorn,2.774,1,Storch,Nashorn,NashornStorch,NA,0
1124,young,29,male,test,848,MeerschweinchenElefant,2.088,10,Meerschweinchen,Elefant,ElefantMeerschweinchen,NA,0.5
1124,young,29,male,test,849,KaninchenKamel,1.834,10,Kaninchen,Kamel,KamelKaninchen,NA,0.5
1124,young,29,male,test,850,WolfSpatz,5.3,1,Wolf,Spatz,SpatzWolf,NA,0
1124,young,29,male,test,851,WildschweinSchmetterling,5.094,1,Wildschwein,Schmetterling,SchmetterlingWildschwein,NA,0
1124,young,29,male,test,852,DrosselNashorn,3.017,1,Drossel,Nashorn,NashornDrossel,NA,0
1124,young,29,male,test,853,StorchEnte,3.392,19,Storch,Ente,EnteStorch,NA,1
1124,young,29,male,test,854,BieneMaulwurf,6.186,1,Biene,Maulwurf,MaulwurfBiene,NA,0
1124,young,29,male,test,855,MaulwurfTiger,2.869,3,Maulwurf,Tiger,TigerMaulwurf,NA,0.1111111111111111
1124,young,29,male,test,856,TaubePapagei,2.936,17,Taube,Papagei,PapageiTaube,NA,0.8888888888888888
1124,young,29,male,test,857,FinkGans,4.826,16,Fink,Gans,GansFink,NA,0.8333333333333334
1124,young,29,male,test,858,DrosselKatze,3.099,1,Drossel,Katze,KatzeDrossel,NA,0
1124,young,29,male,test,859,HaseWolf,2.463,11,Hase,Wolf,WolfHase,NA,0.5555555555555556
1124,young,29,male,test,860,SpatzGiraffe,1.874,1,Spatz,Giraffe,GiraffeSpatz,NA,0
1124,young,29,male,test,861,StorchZiege,2.08,1,Storch,Ziege,ZiegeStorch,NA,0
1124,young,29,male,test,862,EisbärGorilla,3.441,16,Eisbär,Gorilla,GorillaEisbär,NA,0.8333333333333334
1124,young,29,male,test,863,KamelEichhörnchen,5.427,3,Kamel,Eichhörnchen,EichhörnchenKamel,NA,0.1111111111111111
1124,young,29,male,test,864,WolfEichhörnchen,2.736,3,Wolf,Eichhörnchen,EichhörnchenWolf,NA,0.1111111111111111
1124,young,29,male,test,865,SchweinHirsch,5.037,17,Schwein,Hirsch,HirschSchwein,NA,0.8888888888888888
1124,young,29,male,test,866,HuhnHai,2.125,1,Huhn,Hai,HaiHuhn,NA,0
1124,young,29,male,test,867,KänguruKuh,2.973,15,Känguru,Kuh,KuhKänguru,NA,0.7777777777777778
1124,young,29,male,test,868,AffeReh,2.713,14,Affe,Reh,RehAffe,NA,0.7222222222222222
1124,young,29,male,test,869,HaiKaninchen,2.985,1,Hai,Kaninchen,KaninchenHai,NA,0
1124,young,29,male,test,870,TaubeSpinne,2.648,1,Taube,Spinne,SpinneTaube,NA,0
1124,young,29,male,test,871,AmeiseZiege,4.121,1,Ameise,Ziege,ZiegeAmeise,NA,0
1124,young,29,male,test,872,BieneTaube,2.242,1,Biene,Taube,TaubeBiene,NA,0
1124,young,29,male,test,873,KamelSchaf,3.406,18,Kamel,Schaf,SchafKamel,NA,0.9444444444444444
1124,young,29,male,test,874,MausElefant,3.787,2,Maus,Elefant,ElefantMaus,NA,0.05555555555555555
1124,young,29,male,test,875,MückeKänguru,10.716,1,Mücke,Känguru,KänguruMücke,NA,0
1124,young,29,male,test,876,KänguruKaninchen,2.708,16,Känguru,Kaninchen,KaninchenKänguru,NA,0.8333333333333334
1124,young,29,male,test,877,LuchsWal,3.498,1,Luchs,Wal,WalLuchs,NA,0
1124,young,29,male,test,878,PferdReh,2.627,19,Pferd,Reh,RehPferd,NA,1
1124,young,29,male,test,879,HirschKuh,3.654,18,Hirsch,Kuh,KuhHirsch,NA,0.9444444444444444
1124,young,29,male,test,880,RehLachs,2.591,1,Reh,Lachs,LachsReh,NA,0
1124,young,29,male,test,881,StorchIgel,2.495,1,Storch,Igel,IgelStorch,NA,0
1124,young,29,male,test,882,DelfinEichhörnchen,2.171,1,Delfin,Eichhörnchen,EichhörnchenDelfin,NA,0
1124,young,29,male,test,883,KrokodilGiraffe,2.21,1,Krokodil,Giraffe,GiraffeKrokodil,NA,0
1124,young,29,male,test,884,WolfDrossel,5.074,1,Wolf,Drossel,DrosselWolf,NA,0
1124,young,29,male,test,885,ZebraEisbär,1.818,10,Zebra,Eisbär,EisbärZebra,NA,0.5
1124,young,29,male,test,886,StorchBiene,2.251,1,Storch,Biene,BieneStorch,NA,0
1124,young,29,male,test,887,WildschweinSpinne,2.826,1,Wildschwein,Spinne,SpinneWildschwein,NA,0
1124,young,29,male,test,888,KatzeWal,2.111,1,Katze,Wal,WalKatze,NA,0
1124,young,29,male,test,889,EichhörnchenKuh,4.094,4,Eichhörnchen,Kuh,KuhEichhörnchen,NA,0.16666666666666666
1124,young,29,male,test,890,SchmetterlingKatze,2.9,1,Schmetterling,Katze,KatzeSchmetterling,NA,0
1124,young,29,male,test,891,EnteFink,2.966,1,Ente,Fink,FinkEnte,NA,0
1124,young,29,male,test,892,NashornHai,3.139,1,Nashorn,Hai,HaiNashorn,NA,0
1124,young,29,male,test,893,RattePferd,2.186,1,Ratte,Pferd,PferdRatte,NA,0
1124,young,29,male,test,894,EnteKamel,4.701,1,Ente,Kamel,KamelEnte,NA,0
1124,young,29,male,test,895,PinguinZiege,2.237,1,Pinguin,Ziege,ZiegePinguin,NA,0
1124,young,29,male,test,896,ElefantIgel,2.271,1,Elefant,Igel,IgelElefant,NA,0
1124,young,29,male,test,897,EichhörnchenWellensittich,2.793,1,Eichhörnchen,Wellensittich,WellensittichEichhörnchen,NA,0
1124,young,29,male,test,898,WildschweinWolf,3.512,10,Wildschwein,Wolf,WolfWildschwein,NA,0.5
1124,young,29,male,test,899,PferdWellensittich,4.458,1,Pferd,Wellensittich,WellensittichPferd,NA,0
1124,young,29,male,test,900,MausNashorn,2.125,1,Maus,Nashorn,NashornMaus,NA,0
1124,young,29,male,test,901,PferdHuhn,1.897,1,Pferd,Huhn,HuhnPferd,NA,0
1124,young,29,male,test,902,EselDrossel,2.009,1,Esel,Drossel,DrosselEsel,NA,0
1124,young,29,male,test,903,FliegeLuchs,3.101,1,Fliege,Luchs,LuchsFliege,NA,0
1124,young,29,male,test,904,GiraffeElefant,4.01,15,Giraffe,Elefant,ElefantGiraffe,NA,0.7777777777777778
1124,young,29,male,test,905,KaninchenGiraffe,4.187,2,Kaninchen,Giraffe,GiraffeKaninchen,NA,0.05555555555555555
1124,young,29,male,test,906,GorillaWildschwein,2.59,13,Gorilla,Wildschwein,WildschweinGorilla,NA,0.6666666666666666
1124,young,29,male,test,907,KatzeSchwein,3.006,6,Katze,Schwein,SchweinKatze,NA,0.2777777777777778
1124,young,29,male,test,908,HaseLuchs,2.994,19,Hase,Luchs,LuchsHase,NA,1
1124,young,29,male,test,909,PapageiHase,2.357,1,Papagei,Hase,HasePapagei,NA,0
1124,young,29,male,test,910,AmselWal,2.235,1,Amsel,Wal,WalAmsel,NA,0
1124,young,29,male,test,911,DrosselGans,6.238,18,Drossel,Gans,GansDrossel,NA,0.9444444444444444
1124,young,29,male,test,912,BieneEisbär,2.054,1,Biene,Eisbär,EisbärBiene,NA,0
1124,young,29,male,test,913,KrokodilLuchs,3.645,1,Krokodil,Luchs,LuchsKrokodil,NA,0
1124,young,29,male,test,914,HaseEisbär,9.532,13,Hase,Eisbär,EisbärHase,NA,0.6666666666666666
1124,young,29,male,test,915,AdlerDelfin,2.584,1,Adler,Delfin,DelfinAdler,NA,0
1124,young,29,male,test,916,LuchsEnte,3.936,3,Luchs,Ente,EnteLuchs,NA,0.1111111111111111
1124,young,29,male,test,917,AmselAffe,2.561,1,Amsel,Affe,AffeAmsel,NA,0
1124,young,29,male,test,918,SchlangeHirsch,2.048,1,Schlange,Hirsch,HirschSchlange,NA,0
1124,young,29,male,test,919,WellensittichZebra,2.356,1,Wellensittich,Zebra,ZebraWellensittich,NA,0
1124,young,29,male,test,920,FinkAmeise,2.698,1,Fink,Ameise,AmeiseFink,NA,0
1124,young,29,male,test,921,ElefantGans,2.888,2,Elefant,Gans,GansElefant,NA,0.05555555555555555
1124,young,29,male,test,922,HirschBraunbär,3.127,10,Hirsch,Braunbär,BraunbärHirsch,NA,0.5
1124,young,29,male,test,923,ElefantKatze,1.718,10,Elefant,Katze,KatzeElefant,NA,0.5
1124,young,29,male,test,924,LuchsKamel,2.187,10,Luchs,Kamel,KamelLuchs,NA,0.5
1124,young,29,male,test,925,PferdWildschwein,3.09,14,Pferd,Wildschwein,WildschweinPferd,NA,0.7222222222222222
1124,young,29,male,test,926,StorchKaninchen,5.493,2,Storch,Kaninchen,KaninchenStorch,NA,0.05555555555555555
1124,young,29,male,test,927,BieneEidechse,3.451,1,Biene,Eidechse,EidechseBiene,NA,0
1124,young,29,male,test,928,FinkHirsch,2.188,1,Fink,Hirsch,HirschFink,NA,0
1124,young,29,male,test,929,HuhnWellensittich,6.728,15,Huhn,Wellensittich,WellensittichHuhn,NA,0.7777777777777778
1124,young,29,male,test,930,EnteSchaf,4.714,4,Ente,Schaf,SchafEnte,NA,0.16666666666666666
1124,young,29,male,test,931,TigerWellensittich,1.95,1,Tiger,Wellensittich,WellensittichTiger,NA,0
1124,young,29,male,test,932,PferdDachs,5.725,12,Pferd,Dachs,DachsPferd,NA,0.6111111111111112
1124,young,29,male,test,933,SchafDrossel,2.345,1,Schaf,Drossel,DrosselSchaf,NA,0
1124,young,29,male,test,934,EselBiber,3.155,13,Esel,Biber,BiberEsel,NA,0.6666666666666666
1124,young,29,male,test,935,MaulwurfStorch,4.036,1,Maulwurf,Storch,StorchMaulwurf,NA,0
1124,young,29,male,test,936,DrosselMeerschweinchen,2.121,1,Drossel,Meerschweinchen,MeerschweinchenDrossel,NA,0
1124,young,29,male,test,937,MausBiene,2.076,1,Maus,Biene,BieneMaus,NA,0
1124,young,29,male,test,938,EisbärSpinne,2.121,1,Eisbär,Spinne,SpinneEisbär,NA,0
1124,young,29,male,test,939,KamelFink,3.864,1,Kamel,Fink,FinkKamel,NA,0
1124,young,29,male,test,940,MückeWal,2.332,1,Mücke,Wal,WalMücke,NA,0
1124,young,29,male,test,941,KamelKuh,2.512,14,Kamel,Kuh,KuhKamel,NA,0.7222222222222222
1124,young,29,male,test,942,KänguruWildschwein,4.103,14,Känguru,Wildschwein,WildschweinKänguru,NA,0.7222222222222222
1124,young,29,male,test,943,WolfStorch,3.247,1,Wolf,Storch,StorchWolf,NA,0
1124,young,29,male,test,944,LachsKrokodil,13.728,2,Lachs,Krokodil,KrokodilLachs,NA,0.05555555555555555
1124,young,29,male,test,945,KänguruGiraffe,4.724,16,Känguru,Giraffe,GiraffeKänguru,NA,0.8333333333333334
1124,young,29,male,test,946,ZebraElefant,2.689,17,Zebra,Elefant,ElefantZebra,NA,0.8888888888888888
1124,young,29,male,test,947,KänguruKatze,1.971,10,Känguru,Katze,KatzeKänguru,NA,0.5
1124,young,29,male,test,948,AffeSchwein,2.636,13,Affe,Schwein,SchweinAffe,NA,0.6666666666666666
1124,young,29,male,test,949,StorchAffe,2.807,1,Storch,Affe,AffeStorch,NA,0
1124,young,29,male,test,950,GansSchlange,1.965,1,Gans,Schlange,SchlangeGans,NA,0
1124,young,29,male,test,951,DachsDrossel,4.124,1,Dachs,Drossel,DrosselDachs,NA,0
1124,young,29,male,test,952,WalLachs,3.787,13,Wal,Lachs,LachsWal,NA,0.6666666666666666
1124,young,29,male,test,953,FliegeSchlange,2.476,1,Fliege,Schlange,SchlangeFliege,NA,0
1124,young,29,male,test,954,SchmetterlingAmsel,4.623,7,Schmetterling,Amsel,AmselSchmetterling,NA,0.3333333333333333
1124,young,29,male,test,955,BiberSpatz,2.162,1,Biber,Spatz,SpatzBiber,NA,0
1124,young,29,male,test,956,BraunbärBiber,3.566,18,Braunbär,Biber,BiberBraunbär,NA,0.9444444444444444
1124,young,29,male,test,957,FliegeLachs,2.457,1,Fliege,Lachs,LachsFliege,NA,0
1124,young,29,male,test,958,HaseBiber,3.38,18,Hase,Biber,BiberHase,NA,0.9444444444444444
1124,young,29,male,test,959,ZebraAmeise,3.853,1,Zebra,Ameise,AmeiseZebra,NA,0
1124,young,29,male,test,960,AdlerBiber,2.505,1,Adler,Biber,BiberAdler,NA,0
1124,young,29,male,test,961,AmselLöwe,2.377,1,Amsel,Löwe,LöweAmsel,NA,0
1124,young,29,male,test,962,RatteSchlange,7.462,6,Ratte,Schlange,SchlangeRatte,NA,0.2777777777777778
1124,young,29,male,test,963,EntePapagei,2.817,17,Ente,Papagei,PapageiEnte,NA,0.8888888888888888
1124,young,29,male,test,964,PapageiEidechse,2.93,1,Papagei,Eidechse,EidechsePapagei,NA,0
1124,young,29,male,test,965,HaseKaninchen,2.911,19,Hase,Kaninchen,KaninchenHase,NA,1
1124,young,29,male,test,966,GorillaGans,3.325,2,Gorilla,Gans,GansGorilla,NA,0.05555555555555555
1124,young,29,male,test,967,AmselHirsch,2.134,1,Amsel,Hirsch,HirschAmsel,NA,0
1124,young,29,male,test,968,SpinneLöwe,1.976,1,Spinne,Löwe,LöweSpinne,NA,0
1124,young,29,male,test,969,EidechseHuhn,6.628,1,Eidechse,Huhn,HuhnEidechse,NA,0
1124,young,29,male,test,970,BraunbärSpatz,6.106,1,Braunbär,Spatz,SpatzBraunbär,NA,0
1124,young,29,male,test,971,EselMaus,3.841,1,Esel,Maus,MausEsel,NA,0
1124,young,29,male,test,972,MückeKatze,1.812,1,Mücke,Katze,KatzeMücke,NA,0
1124,young,29,male,test,973,EselRatte,2.007,1,Esel,Ratte,RatteEsel,NA,0
1124,young,29,male,test,974,DrosselMaus,2.718,1,Drossel,Maus,MausDrossel,NA,0
1124,young,29,male,test,975,FliegeElefant,7.898,1,Fliege,Elefant,ElefantFliege,NA,0
1124,young,29,male,test,976,KänguruBraunbär,1.914,10,Känguru,Braunbär,BraunbärKänguru,NA,0.5
1124,young,29,male,test,977,BraunbärZiege,1.698,10,Braunbär,Ziege,ZiegeBraunbär,NA,0.5
1124,young,29,male,test,978,ZebraTiger,1.68,10,Zebra,Tiger,TigerZebra,NA,0.5
1124,young,29,male,test,979,StorchHirsch,2.598,1,Storch,Hirsch,HirschStorch,NA,0
1124,young,29,male,test,980,WolfBiene,1.806,1,Wolf,Biene,BieneWolf,NA,0
1124,young,29,male,test,981,EisbärHai,4.232,1,Eisbär,Hai,HaiEisbär,NA,0
1124,young,29,male,test,982,IgelKrokodil,2.625,1,Igel,Krokodil,KrokodilIgel,NA,0
1124,young,29,male,test,983,LachsKatze,1.967,1,Lachs,Katze,KatzeLachs,NA,0
1124,young,29,male,test,984,GorillaBraunbär,2.862,16,Gorilla,Braunbär,BraunbärGorilla,NA,0.8333333333333334
1124,young,29,male,test,985,WalSchwein,2.316,1,Wal,Schwein,SchweinWal,NA,0
1124,young,29,male,test,986,SchafWellensittich,3.511,1,Schaf,Wellensittich,WellensittichSchaf,NA,0
1124,young,29,male,test,987,KänguruWellensittich,2.712,1,Känguru,Wellensittich,WellensittichKänguru,NA,0
1124,young,29,male,test,988,TigerKaninchen,2.93,2,Tiger,Kaninchen,KaninchenTiger,NA,0.05555555555555555
1124,young,29,male,test,989,HundHuhn,2.559,1,Hund,Huhn,HuhnHund,NA,0
1124,young,29,male,test,990,PferdEnte,1.953,1,Pferd,Ente,EntePferd,NA,0
1124,young,29,male,test,991,HundAmsel,1.674,1,Hund,Amsel,AmselHund,NA,0
1124,young,29,male,test,992,ZiegeWellensittich,3.601,1,Ziege,Wellensittich,WellensittichZiege,NA,0
1124,young,29,male,test,993,EidechseSchlange,4.753,19,Eidechse,Schlange,SchlangeEidechse,NA,1
1124,young,29,male,test,994,AmselElch,2.874,1,Amsel,Elch,ElchAmsel,NA,0
1124,young,29,male,test,995,MausKrokodil,1.843,1,Maus,Krokodil,KrokodilMaus,NA,0
1124,young,29,male,test,996,KuhMücke,2.178,1,Kuh,Mücke,MückeKuh,NA,0
1124,young,29,male,test,997,WildschweinEsel,2.215,10,Wildschwein,Esel,EselWildschwein,NA,0.5
1124,young,29,male,test,998,KamelAffe,3.091,10,Kamel,Affe,AffeKamel,NA,0.5
1124,young,29,male,test,999,KänguruMaus,3.026,1,Känguru,Maus,MausKänguru,NA,0
1124,young,29,male,test,1000,ZiegeMücke,2.033,1,Ziege,Mücke,MückeZiege,NA,0
1124,young,29,male,test,1001,KatzeBraunbär,4.069,8,Katze,Braunbär,BraunbärKatze,NA,0.3888888888888889
1124,young,29,male,test,1002,EisbärSchmetterling,2.103,1,Eisbär,Schmetterling,SchmetterlingEisbär,NA,0
1124,young,29,male,test,1003,KaninchenMaulwurf,3.756,18,Kaninchen,Maulwurf,MaulwurfKaninchen,NA,0.9444444444444444
1124,young,29,male,test,1004,EidechseSchwein,3.271,1,Eidechse,Schwein,SchweinEidechse,NA,0
1124,young,29,male,test,1005,KaninchenLuchs,3.087,18,Kaninchen,Luchs,LuchsKaninchen,NA,0.9444444444444444
1124,young,29,male,test,1006,BiberHund,3.071,18,Biber,Hund,HundBiber,NA,0.9444444444444444
1124,young,29,male,test,1007,PferdKrokodil,2.11,1,Pferd,Krokodil,KrokodilPferd,NA,0
1124,young,29,male,test,1008,LuchsBiber,3.269,19,Luchs,Biber,BiberLuchs,NA,1
1124,young,29,male,test,1009,EisbärSchwein,1.913,10,Eisbär,Schwein,SchweinEisbär,NA,0.5
1124,young,29,male,test,1010,HundSchaf,2.868,16,Hund,Schaf,SchafHund,NA,0.8333333333333334
1124,young,29,male,test,1011,KuhMaulwurf,3.828,2,Kuh,Maulwurf,MaulwurfKuh,NA,0.05555555555555555
1124,young,29,male,test,1012,ZebraHirsch,2.492,19,Zebra,Hirsch,HirschZebra,NA,1
1124,young,29,male,test,1013,GorillaMeerschweinchen,2.216,5,Gorilla,Meerschweinchen,MeerschweinchenGorilla,NA,0.2222222222222222
1124,young,29,male,test,1014,KuhIgel,2.261,2,Kuh,Igel,IgelKuh,NA,0.05555555555555555
1124,young,29,male,test,1015,SchmetterlingAffe,1.958,1,Schmetterling,Affe,AffeSchmetterling,NA,0
1124,young,29,male,test,1016,EichhörnchenReh,3.108,2,Eichhörnchen,Reh,RehEichhörnchen,NA,0.05555555555555555
1124,young,29,male,test,1017,PinguinKaninchen,2.788,7,Pinguin,Kaninchen,KaninchenPinguin,NA,0.3333333333333333
1124,young,29,male,test,1018,KuhZebra,5.182,19,Kuh,Zebra,ZebraKuh,NA,1
1124,young,29,male,test,1019,EselZiege,8.455,19,Esel,Ziege,ZiegeEsel,NA,1
1124,young,29,male,test,1020,MeerschweinchenHirsch,4.42,3,Meerschweinchen,Hirsch,HirschMeerschweinchen,NA,0.1111111111111111
1124,young,29,male,test,1021,HaiElefant,2.18,1,Hai,Elefant,ElefantHai,NA,0
1124,young,29,male,test,1022,WalElch,1.918,1,Wal,Elch,ElchWal,NA,0
1124,young,29,male,test,1023,AdlerSpinne,2.482,1,Adler,Spinne,SpinneAdler,NA,0
1124,young,29,male,test,1024,IgelTaube,2.571,1,Igel,Taube,TaubeIgel,NA,0
1124,young,29,male,test,1025,KrokodilSchlange,4.256,19,Krokodil,Schlange,SchlangeKrokodil,NA,1
1124,young,29,male,test,1026,MückeIgel,3.542,1,Mücke,Igel,IgelMücke,NA,0
1124,young,29,male,test,1027,PferdGans,2.062,1,Pferd,Gans,GansPferd,NA,0
1124,young,29,male,test,1028,NashornEnte,2.174,1,Nashorn,Ente,EnteNashorn,NA,0
1124,young,29,male,test,1029,KamelAmeise,2.935,1,Kamel,Ameise,AmeiseKamel,NA,0
1124,young,29,male,test,1030,FliegeHuhn,5.111,1,Fliege,Huhn,HuhnFliege,NA,0
1124,young,29,male,test,1031,PapageiSchwein,2.104,1,Papagei,Schwein,SchweinPapagei,NA,0
1124,young,29,male,test,1032,BraunbärStorch,2.115,1,Braunbär,Storch,StorchBraunbär,NA,0
1124,young,29,male,test,1033,MausWildschwein,3.482,3,Maus,Wildschwein,WildschweinMaus,NA,0.1111111111111111
1124,young,29,male,test,1034,LuchsElefant,5.329,3,Luchs,Elefant,ElefantLuchs,NA,0.1111111111111111
1124,young,29,male,test,1035,AdlerTiger,3.562,1,Adler,Tiger,TigerAdler,NA,0
1124,young,29,male,test,1036,SchweinGiraffe,3.515,3,Schwein,Giraffe,GiraffeSchwein,NA,0.1111111111111111
1124,young,29,male,test,1037,HaiFliege,1.842,1,Hai,Fliege,FliegeHai,NA,0
1124,young,29,male,test,1038,EidechseHase,2.104,1,Eidechse,Hase,HaseEidechse,NA,0
1124,young,29,male,test,1039,RatteFliege,2.216,1,Ratte,Fliege,FliegeRatte,NA,0
1124,young,29,male,test,1040,LuchsReh,3.709,14,Luchs,Reh,RehLuchs,NA,0.7222222222222222
1124,young,29,male,test,1041,KänguruNashorn,2.771,12,Känguru,Nashorn,NashornKänguru,NA,0.6111111111111112
1124,young,29,male,test,1042,SchafElefant,2.4,12,Schaf,Elefant,ElefantSchaf,NA,0.6111111111111112
1124,young,29,male,test,1043,ZiegeDachs,3.514,10,Ziege,Dachs,DachsZiege,NA,0.5
1124,young,29,male,test,1044,SpinneHai,2.011,1,Spinne,Hai,HaiSpinne,NA,0
1124,young,29,male,test,1045,SchlangeKänguru,3.04,1,Schlange,Känguru,KänguruSchlange,NA,0
1124,young,29,male,test,1046,TigerBraunbär,2.714,10,Tiger,Braunbär,BraunbärTiger,NA,0.5
1124,young,29,male,test,1047,ElchEnte,2.054,1,Elch,Ente,EnteElch,NA,0
1124,young,29,male,test,1048,MückeNashorn,1.811,1,Mücke,Nashorn,NashornMücke,NA,0
1124,young,29,male,test,1049,HuhnGiraffe,7.021,1,Huhn,Giraffe,GiraffeHuhn,NA,0
1124,young,29,male,test,1050,HuhnReh,2.739,1,Huhn,Reh,RehHuhn,NA,0
1124,young,29,male,test,1051,ZebraKrokodil,1.907,1,Zebra,Krokodil,KrokodilZebra,NA,0
1124,young,29,male,test,1052,EselKänguru,2.462,10,Esel,Känguru,KänguruEsel,NA,0.5
1124,young,29,male,test,1053,EidechseZebra,2.378,1,Eidechse,Zebra,ZebraEidechse,NA,0
1124,young,29,male,test,1054,PapageiZiege,2.246,1,Papagei,Ziege,ZiegePapagei,NA,0
1124,young,29,male,test,1055,WolfLöwe,4.141,16,Wolf,Löwe,LöweWolf,NA,0.8333333333333334
1124,young,29,male,test,1056,GiraffeFuchs,2.164,10,Giraffe,Fuchs,FuchsGiraffe,NA,0.5
1124,young,29,male,test,1057,SchafAmeise,1.815,1,Schaf,Ameise,AmeiseSchaf,NA,0
1124,young,29,male,test,1058,EnteSpinne,2.393,1,Ente,Spinne,SpinneEnte,NA,0
1124,young,29,male,test,1059,FinkStorch,2.674,1,Fink,Storch,StorchFink,NA,0
1124,young,29,male,test,1060,LöweNashorn,3.311,10,Löwe,Nashorn,NashornLöwe,NA,0.5
1124,young,29,male,test,1061,MausHirsch,1.852,1,Maus,Hirsch,HirschMaus,NA,0
1124,young,29,male,test,1062,SpatzDrossel,2.309,19,Spatz,Drossel,DrosselSpatz,NA,1
1124,young,29,male,test,1063,SchafWal,3.359,1,Schaf,Wal,WalSchaf,NA,0
1124,young,29,male,test,1064,NashornWildschwein,4.56,10,Nashorn,Wildschwein,WildschweinNashorn,NA,0.5
1124,young,29,male,test,1065,KrokodilSpatz,2.079,1,Krokodil,Spatz,SpatzKrokodil,NA,0
1124,young,29,male,test,1066,ZiegeKuh,3.146,18,Ziege,Kuh,KuhZiege,NA,0.9444444444444444
1124,young,29,male,test,1067,PapageiReh,2.05,1,Papagei,Reh,RehPapagei,NA,0
1124,young,29,male,test,1068,HaiEnte,1.92,1,Hai,Ente,EnteHai,NA,0
1124,young,29,male,test,1069,KänguruIgel,3.142,1,Känguru,Igel,IgelKänguru,NA,0
