"","trial","stimulus","target1","target2","support","endswith","stimcode_target","stimcode_foil","targetUP","targetDOWN","foilUP","foilDOWN","targetwhere","KEY","RT","Accuracy","ID"
"2354",5,"SGUARELLIO","specchio","fazzoletto",0.470165895488278,"o",3,"2","fazzoletto","specchio","fazzoletto","albero","left",1,2166,1,30
"2355",6,"TERNOTELLA","finestra","tenda",0.447458904846507,"a",19,"28","tenda","finestra","piazza","giacca","left",2,1384,0,30
"2356",7,"VISUONDOLO","specchio","violino",0.391008337445416,"o",31,"36","specchio","violino","prato","libro","left",1,1207,1,30
"2357",8,"SPURIALLIO","specchio","prato",0.378012446652611,"o",35,"18","prato","specchio","libro","albero","left",2,1620,0,30
"2358",9,"APRIATTOLA","camera","finestra",0.445083660259352,"a",30,"10","camera","finestra","insalata","giacca","right",1,1337,0,30
"2359",10,"CENSARELLINA","torta","bambola",0.471218182999293,"a",7,"3","torta","bambola","insalata","acqua","left",1,1509,1,30
"2360",11,"CLICCATTOLA","finestra","scarpa",0.415522183561553,"a",34,"7","scarpa","finestra","bambola","torta","left",2,1929,0,30
"2361",12,"GIUBBITINA","giacca","tenda",0.478935582879313,"a",11,"14","giacca","tenda","finestra","insalata","left",2,1234,0,30
"2362",13,"RAPALINCIO","martello","prato",0.388931499641466,"o",33,"28","prato","martello","libro","specchio","right",2,1545,1,30
"2363",14,"ARMONTURIA","camera","roccia",0.386541859114092,"a",40,"21","roccia","camera","insalata","tenda","right",2,1594,1,30
"2364",15,"ERRACIOLINA","insalata","roccia",0.485320022334696,"a",4,"35","roccia","insalata","piazza","finestra","left",1,1721,1,30
"2365",16,"SDRAIARELLO","tavolo","prato",0.396708350305362,"o",32,"34","tavolo","prato","martello","libro","right",2,2125,1,30
"2366",17,"FRIGLIANZA","tenda","insalata",0.434661479816257,"a",21,"41","tenda","insalata","tenda","piazza","right",2,1525,1,30
"2367",18,"SPALENTOLO","specchio","martello",0.399203699451159,"o",29,"9","specchio","martello","fazzoletto","tavolo","right",2,1902,1,30
"2368",19,"SENDINAIA","camera","piazza",0.365935804289337,"a",44,"40","camera","piazza","camera","roccia","left",1,1961,1,30
"2369",20,"MUSTONCELLO","albero","violino",0.431915544858551,"o",15,"4","violino","albero","fazzoletto","prato","right",2,1884,1,30
"2370",21,"VESTINETTA","giacca","insalata",0.465134941301442,"a",10,"12","insalata","giacca","finestra","roccia","right",2,1480,1,30
"2371",22,"ARMORICELLO","vaso","violino",0.460998958069288,"o",7,"14","vaso","violino","tramonto","albero","left",2,1803,0,30
"2372",23,"FIOCOSCRIO","libro","prato",0.393283359880707,"o",36,"23","prato","libro","tavolo","vaso","left",2,1862,0,30
"2373",24,"IDRACIOLA","acqua","roccia",0.522737584353153,"a",1,"27","acqua","roccia","torta","finestra","right",1,1891,0,30
"2374",25,"FIOTTINO","prato","fazzoletto",0.467692295329747,"o",4,"26","prato","fazzoletto","tramonto","tavolo","right",2,1893,1,30
"2375",26,"IDRANDINA","acqua","camera",0.422081829736095,"a",29,"38","acqua","camera","torta","tenda","right",2,1364,1,30
"2376",27,"FRICOTTELA","torta","insalata",0.477677004296455,"a",5,"16","torta","insalata","roccia","piazza","right",1,1279,0,30
"2377",28,"FIORICELLO","albero","vaso",0.486247009630272,"o",6,"5","vaso","albero","prato","vaso","left",1,1249,1,30
"2378",29,"SICCOTTELA","camera","torta",0.396127824434801,"a",39,"11","torta","camera","tenda","giacca","left",1,1247,1,30
"2379",30,"POLIETTOLA","finestra","torta",0.419978313494715,"a",27,"20","torta","finestra","torta","acqua","left",1,1524,1,30
"2380",31,"FIORISITOLO","libro","vaso",0.44605935197955,"o",10,"8","libro","vaso","tramonto","vaso","right",1,1256,0,30
"2381",32,"SUONANELLO","prato","violino",0.42092393031434,"o",19,"25","violino","prato","muro","tavolo","left",1,1033,1,30
"2382",33,"CAMATINCIA","giacca","piazza",0.428157076417196,"a",28,"24","giacca","piazza","roccia","torta","right",2,1179,1,30
"2383",34,"POZZANELLA","acqua","tenda",0.456784940153879,"a",15,"32","acqua","tenda","piazza","acqua","left",2,2179,0,30
"2384",35,"CERBOSCELLO","albero","prato",0.430747408233241,"o",17,"22","albero","prato","libro","tramonto","left",1,1392,1,30
"2385",36,"SDRAIOLIO","tavolo","tramonto",0.395415084081465,"o",26,"6","tramonto","tavolo","albero","vaso","left",2,1800,0,30
"2386",37,"POZZETTERIA","acqua","piazza",0.415528522970472,"a",32,"45","acqua","piazza","scarpa","camera","left",1,1377,1,30
"2387",38,"CINCOTTELLA","torta","piazza",0.400446741017095,"a",36,"39","piazza","torta","torta","camera","right",1,1575,0,30
"2388",39,"CAPPETTELLA","torta","giacca",0.445503404450181,"a",17,"36","giacca","torta","torta","piazza","left",1,1632,1,30
"2389",40,"POZZONELLA","acqua","finestra",0.456575135142585,"a",18,"13","finestra","acqua","scarpa","giacca","right",2,1334,1,30
"2390",41,"GIUBBIATINA","camera","giacca",0.440875607098327,"a",22,"33","camera","giacca","roccia","scarpa","left",1,1276,1,30
"2391",42,"COTTOLIOLIA","camera","insalata",0.422850505618225,"a",31,"17","camera","insalata","giacca","torta","right",2,1430,1,30
"2392",43,"SUONANNARIO","tramonto","violino",0.436999752503265,"o",12,"1","tramonto","violino","fazzoletto","vaso","left",1,1147,1,30
"2393",44,"IMMONTURA","tenda","roccia",0.436838143983005,"a",23,"2","tenda","roccia","giacca","bambola","right",1,1702,0,30
"2394",45,"CROIETTOLO","muro","specchio",0.439610410800281,"o",11,"33","muro","specchio","prato","martello","left",2,1558,0,30
"2395",46,"BANDINAIA","tenda","piazza",0.388122936208263,"a",41,"15","piazza","tenda","tenda","acqua","right",2,1429,1,30
"2396",47,"LAVESCIA","acqua","giacca",0.477502876286935,"a",6,"25","acqua","giacca","piazza","insalata","right",2,1472,1,30
"2397",48,"FIORINELLO","vaso","fazzoletto",0.49666509075676,"o",1,"21","fazzoletto","vaso","libro","violino","right",1,1756,0,30
"2398",49,"PALCAVERIA","piazza","roccia",0.452228311893175,"a",16,"8","piazza","roccia","finestra","giacca","left",2,1555,0,30
"2399",50,"SDRAIATURA","tenda","scarpa",0.373875599810904,"a",42,"22","tenda","scarpa","giacca","camera","left",1,1897,1,30
"2400",51,"CLIETTOLA","finestra","insalata",0.465481192509731,"a",14,"18","insalata","finestra","finestra","acqua","left",1,1586,1,30
"2401",52,"CIGOLITELLO","tavolo","muro",0.398585908766644,"o",25,"27","tavolo","muro","tavolo","violino","left",2,1472,0,30
"2402",53,"PARTONCELLO","tavolo","albero",0.402321232170136,"o",24,"11","albero","tavolo","specchio","muro","right",2,1904,1,30
"2403",54,"RABELLIMENTO","libro","specchio",0.395756074912868,"o",28,"17","libro","specchio","albero","prato","left",1,2248,1,30
"2404",55,"SUONCOLLO","tavolo","violino",0.41212082349233,"o",27,"16","tavolo","violino","vaso","martello","right",2,1208,1,30
"2405",56,"FIORARIOLO","tramonto","vaso",0.46144142963819,"o",8,"20","tramonto","vaso","albero","specchio","left",1,1231,1,30
"2406",57,"FIONCOLIOLO","vaso","prato",0.466683748642467,"o",5,"35","vaso","prato","specchio","prato","left",1,1835,1,30
"2407",58,"MURANTURIA","roccia","scarpa",0.413419863177116,"a",33,"29","roccia","scarpa","acqua","camera","right",2,2495,1,30
"2408",59,"SUONISCRIO","libro","violino",0.418887002616857,"o",21,"10","violino","libro","vaso","libro","right",2,990,1,30
"2409",60,"RETTIELLIA","camera","scarpa",0.333051299054932,"a",45,"1","camera","scarpa","acqua","roccia","left",1,1510,1,30
"2410",61,"SRADINELLO","albero","specchio",0.424257493886018,"o",20,"3","specchio","albero","specchio","fazzoletto","right",2,1995,1,30
"2411",62,"ROSCESCOLO","albero","tramonto",0.428075432001771,"o",14,"31","tramonto","albero","violino","specchio","right",2,2523,1,30
"2412",63,"NARAMPICOLO","libro","albero",0.419717897675257,"o",18,"24","libro","albero","tavolo","albero","left",1,2429,1,30
"2413",64,"SUONACARIO","martello","violino",0.431931557252949,"o",13,"12","violino","martello","tramonto","violino","right",2,1186,1,30
"2414",65,"VESTOLETTA","giacca","bambola",0.488970016213063,"a",2,"42","bambola","giacca","scarpa","tenda","left",1,1639,1,30
"2415",66,"GIUBBIATURA","giacca","scarpa",0.458165374529759,"a",13,"5","scarpa","giacca","torta","insalata","right",2,1307,1,30
"2416",67,"GIAPRIATOLA","finestra","piazza",0.409918163079235,"a",35,"44","piazza","finestra","piazza","camera","left",1,1560,1,30
"2417",68,"GRAMINELLO","tavolo","vaso",0.405468191411038,"o",23,"7","tavolo","vaso","vaso","violino","right",1,1936,0,30
"2418",69,"IDRANGIA","acqua","insalata",0.49500547062065,"a",3,"23","insalata","acqua","roccia","tenda","left",2,1638,0,30
"2419",70,"COSTRELLINA","bambola","roccia",0.471669218334297,"a",9,"31","roccia","bambola","insalata","camera","left",1,1558,1,30
"2420",71,"PANCOTTELLA","torta","scarpa",0.397920796868293,"a",37,"26","scarpa","torta","scarpa","acqua","right",2,1737,1,30
"2421",72,"SEDINOCCIO","tavolo","fazzoletto",0.448979713721618,"o",9,"32","tavolo","fazzoletto","tavolo","prato","left",1,1365,1,30
"2422",73,"MURICATTOLA","finestra","roccia",0.47764464953134,"a",12,"37","roccia","finestra","torta","scarpa","left",2,1699,0,30
"2423",74,"PICATTOLO","libro","martello",0.381508508624341,"o",34,"15","martello","libro","albero","violino","right",2,2370,1,30
"2424",75,"IDRATOLANA","acqua","scarpa",0.429187881125278,"a",26,"30","acqua","scarpa","finestra","camera","right",2,1035,1,30
"2425",76,"SICCOTTELLA","torta","tenda",0.39775601139806,"a",38,"9","torta","tenda","roccia","bambola","right",2,1630,1,30
"2426",77,"BANCOTTINA","insalata","piazza",0.425915829591933,"a",25,"34","insalata","piazza","finestra","scarpa","left",1,2020,1,30
"2427",78,"GOCCOTTELLA","acqua","torta",0.435659146467781,"a",20,"6","torta","acqua","acqua","giacca","right",2,1344,1,30
"2428",79,"SDRANZIA","camera","tenda",0.371844310953691,"a",43,"4","tenda","camera","insalata","roccia","right",2,1396,1,30
"2429",80,"ROCCERIOLO","martello","vaso",0.422465845764188,"o",16,"13","martello","vaso","martello","violino","right",2,1627,1,30
"2430",81,"CLIETTONDOLA","finestra","giacca",0.48483531848458,"a",8,"19","finestra","giacca","finestra","tenda","left",2,1761,0,30
"2431",1,"VESTOLETTA","giacca","bambola",0.488970016213063,"a",2,"36","bambola","giacca","piazza","torta","left",1,5160,1,31
"2432",2,"FRIGLIANZA","tenda","insalata",0.434661479816257,"a",21,"17","tenda","insalata","torta","giacca","right",2,8721,1,31
"2433",3,"GIUBBITINA","giacca","tenda",0.478935582879313,"a",11,"16","tenda","giacca","piazza","roccia","left",1,4071,1,31
"2434",4,"ERRACIOLINA","insalata","roccia",0.485320022334696,"a",4,"38","insalata","roccia","tenda","torta","right",2,5253,1,31
"2435",5,"BANDINAIA","tenda","piazza",0.388122936208263,"a",41,"7","tenda","piazza","bambola","torta","right",2,10697,1,31
"2436",6,"FIOTTINO","prato","fazzoletto",0.467692295329747,"o",4,"6","fazzoletto","prato","albero","vaso","left",1,5582,1,31
"2437",7,"SUONANELLO","prato","violino",0.42092393031434,"o",19,"12","violino","prato","violino","tramonto","left",2,7590,0,31
"2438",8,"SDRANGOLIO","tavolo","specchio",0.388372680304045,"o",30,"24","specchio","tavolo","tavolo","albero","left",1,5812,1,31
"2439",9,"COTTOLIOLIA","camera","insalata",0.422850505618225,"a",31,"29","insalata","camera","camera","acqua","right",2,7541,1,31
"2440",10,"ARMORICELLO","vaso","violino",0.460998958069288,"o",7,"8","vaso","violino","vaso","tramonto","right",1,7576,0,31
"2441",11,"CAPPETTELLA","torta","giacca",0.445503404450181,"a",17,"1","giacca","torta","roccia","acqua","right",2,4549,1,31
"2442",12,"PALCAVERIA","piazza","roccia",0.452228311893175,"a",16,"30","roccia","piazza","finestra","camera","left",1,6560,1,31
"2443",13,"GIUBBIATINA","camera","giacca",0.440875607098327,"a",22,"8","camera","giacca","finestra","giacca","left",1,6373,1,31
"2444",14,"FIORECCIANDOLO","albero","fazzoletto",0.501467247177442,"o",2,"16","fazzoletto","albero","vaso","martello","left",2,6664,0,31
"2445",15,"MURICATTOLA","finestra","roccia",0.47764464953134,"a",12,"21","roccia","finestra","insalata","tenda","right",2,4142,1,31
"2446",16,"PICATTOLO","libro","martello",0.381508508624341,"o",34,"26","martello","libro","tavolo","tramonto","left",1,6873,1,31
"2447",17,"FIORICELLO","albero","vaso",0.486247009630272,"o",6,"21","vaso","albero","violino","libro","right",2,6235,1,31
"2448",18,"MUSTONCELLO","albero","violino",0.431915544858551,"o",15,"17","violino","albero","prato","albero","right",2,7586,1,31
"2449",19,"FIORARIOLO","tramonto","vaso",0.46144142963819,"o",8,"1","tramonto","vaso","fazzoletto","vaso","left",1,5818,1,31
"2450",20,"SPURIALLIO","specchio","prato",0.378012446652611,"o",35,"28","prato","specchio","specchio","libro","left",2,5436,0,31
"2451",21,"APRIATTOLA","camera","finestra",0.445083660259352,"a",30,"3","finestra","camera","acqua","insalata","right",2,6433,1,31
"2452",22,"SUONACARIO","martello","violino",0.431931557252949,"o",13,"29","violino","martello","specchio","martello","right",2,5538,1,31
"2453",23,"SPALENTOLO","specchio","martello",0.399203699451159,"o",29,"2","martello","specchio","fazzoletto","albero","right",2,5406,1,31
"2454",24,"CERBOSCELLO","albero","prato",0.430747408233241,"o",17,"35","prato","albero","prato","specchio","right",2,5793,1,31
"2455",25,"RAPALINCIO","martello","prato",0.388931499641466,"o",33,"32","prato","martello","prato","tavolo","right",2,5302,1,31
"2456",26,"RABELLIMENTO","libro","specchio",0.395756074912868,"o",28,"30","libro","specchio","specchio","tavolo","right",1,6476,0,31
"2457",27,"SDRAIARELLO","tavolo","prato",0.396708350305362,"o",32,"7","tavolo","prato","violino","vaso","left",1,3547,1,31
"2458",28,"IMMONTURA","tenda","roccia",0.436838143983005,"a",23,"11","roccia","tenda","tenda","giacca","right",2,5230,1,31
"2459",29,"LAVESCIA","acqua","giacca",0.477502876286935,"a",6,"14","acqua","giacca","insalata","finestra","right",2,5691,1,31
"2460",30,"FIORINELLO","vaso","fazzoletto",0.49666509075676,"o",1,"25","fazzoletto","vaso","tavolo","muro","right",2,4455,1,31
"2461",31,"GOCCOTTELLA","acqua","torta",0.435659146467781,"a",20,"44","torta","acqua","piazza","camera","right",1,5200,0,31
"2462",32,"ROCCERIOLO","martello","vaso",0.422465845764188,"o",16,"11","vaso","martello","specchio","muro","left",1,5069,1,31
"2463",33,"NARAMPICOLO","libro","albero",0.419717897675257,"o",18,"10","libro","albero","vaso","libro","left",1,5257,1,31
"2464",34,"SRADINELLO","albero","specchio",0.424257493886018,"o",20,"14","albero","specchio","tramonto","albero","left",1,4761,1,31
"2465",35,"CINCOTTELLA","torta","piazza",0.400446741017095,"a",36,"6","piazza","torta","acqua","giacca","right",2,4272,1,31
"2466",36,"GHIANCIOLA","torta","roccia",0.424879623594919,"a",24,"19","roccia","torta","finestra","tenda","left",1,3510,1,31
"2467",37,"SUONANNARIO","tramonto","violino",0.436999752503265,"o",12,"4","violino","tramonto","fazzoletto","prato","right",2,3562,1,31
"2468",38,"MURANTURIA","roccia","scarpa",0.413419863177116,"a",33,"35","scarpa","roccia","finestra","piazza","left",1,4203,1,31
"2469",39,"FIOCOSCRIO","libro","prato",0.393283359880707,"o",36,"34","prato","libro","libro","martello","left",1,4300,1,31
"2470",40,"SEDINOCCIO","tavolo","fazzoletto",0.448979713721618,"o",9,"33","tavolo","fazzoletto","prato","martello","left",2,2796,0,31
"2471",41,"TERNOTELLA","finestra","tenda",0.447458904846507,"a",19,"24","tenda","finestra","torta","roccia","left",2,8880,0,31
"2472",42,"ROSCESCOLO","albero","tramonto",0.428075432001771,"o",14,"18","tramonto","albero","albero","libro","left",1,6617,1,31
"2473",43,"POZZONELLA","acqua","finestra",0.456575135142585,"a",18,"34","acqua","finestra","scarpa","finestra","right",2,2110,1,31
"2474",44,"LUMERSTERSIMO","libro","tramonto",0.406360856583771,"o",22,"27","libro","tramonto","tavolo","violino","left",1,2876,1,31
"2475",45,"VISUONDOLO","specchio","violino",0.391008337445416,"o",31,"22","violino","specchio","libro","tramonto","left",1,3686,1,31
"2476",46,"POLIETTOLA","finestra","torta",0.419978313494715,"a",27,"22","torta","finestra","giacca","camera","left",1,5032,1,31
"2477",47,"POZZANELLA","acqua","tenda",0.456784940153879,"a",15,"41","tenda","acqua","piazza","tenda","right",2,3832,1,31
"2478",48,"PANCOTTELLA","torta","scarpa",0.397920796868293,"a",37,"45","scarpa","torta","scarpa","camera","left",2,2799,0,31
"2479",49,"IDRACIOLA","acqua","roccia",0.522737584353153,"a",1,"32","acqua","roccia","piazza","acqua","left",1,3123,1,31
"2480",50,"VESTINETTA","giacca","insalata",0.465134941301442,"a",10,"5","insalata","giacca","torta","insalata","right",2,3386,1,31
"2481",51,"FIONCOLIOLO","vaso","prato",0.466683748642467,"o",5,"20","prato","vaso","specchio","albero","left",1,6278,1,31
"2482",52,"GRAMINELLO","tavolo","vaso",0.405468191411038,"o",23,"31","tavolo","vaso","specchio","violino","right",2,3013,1,31
"2483",53,"CAMATINCIA","giacca","piazza",0.428157076417196,"a",28,"4","piazza","giacca","roccia","insalata","left",1,3634,1,31
"2484",54,"SICCOTTELLA","torta","tenda",0.39775601139806,"a",38,"2","tenda","torta","giacca","bambola","left",2,4062,0,31
"2485",55,"PARTONCELLO","tavolo","albero",0.402321232170136,"o",24,"15","tavolo","albero","violino","albero","right",1,3594,0,31
"2486",56,"CIGOLITELLO","tavolo","muro",0.398585908766644,"o",25,"23","tavolo","muro","tavolo","vaso","left",2,4024,0,31
"2487",57,"SDRANZIA","camera","tenda",0.371844310953691,"a",43,"25","camera","tenda","insalata","piazza","left",1,4303,1,31
"2488",58,"FIORISITOLO","libro","vaso",0.44605935197955,"o",10,"5","vaso","libro","prato","vaso","left",2,3421,0,31
"2489",59,"RETTIELLIA","camera","scarpa",0.333051299054932,"a",45,"20","camera","scarpa","torta","acqua","left",2,3224,0,31
"2490",60,"POZZETTERIA","acqua","piazza",0.415528522970472,"a",32,"10","acqua","piazza","insalata","giacca","right",2,1979,1,31
"2491",61,"SDRAIOLIO","tavolo","tramonto",0.395415084081465,"o",26,"19","tramonto","tavolo","violino","prato","left",1,2597,1,31
"2492",62,"COSTRELLINA","bambola","roccia",0.471669218334297,"a",9,"23","roccia","bambola","roccia","tenda","right",1,4675,0,31
"2493",63,"IDRATOLANA","acqua","scarpa",0.429187881125278,"a",26,"31","scarpa","acqua","camera","insalata","right",2,2209,1,31
"2494",64,"SDRAIATURA","tenda","scarpa",0.373875599810904,"a",42,"40","tenda","scarpa","roccia","camera","left",1,3755,1,31
"2495",65,"GIAPRIATOLA","finestra","piazza",0.409918163079235,"a",35,"26","piazza","finestra","acqua","scarpa","right",2,3034,1,31
"2496",66,"CLIETTOLA","finestra","insalata",0.465481192509731,"a",14,"28","insalata","finestra","piazza","giacca","left",1,4076,1,31
"2497",67,"IDRANDINA","acqua","camera",0.422081829736095,"a",29,"37","acqua","camera","torta","scarpa","right",2,5244,1,31
"2498",68,"ARMONTURIA","camera","roccia",0.386541859114092,"a",40,"15","camera","roccia","acqua","tenda","left",1,3864,1,31
"2499",69,"CLICCATTOLA","finestra","scarpa",0.415522183561553,"a",34,"33","scarpa","finestra","roccia","scarpa","left",1,3226,1,31
"2500",70,"CENSARELLINA","torta","bambola",0.471218182999293,"a",7,"18","torta","bambola","finestra","acqua","right",1,3073,0,31
"2501",71,"SUONISCRIO","libro","violino",0.418887002616857,"o",21,"9","libro","violino","fazzoletto","tavolo","left",1,2570,1,31
"2502",72,"SUONCOLLO","tavolo","violino",0.41212082349233,"o",27,"36","violino","tavolo","libro","prato","right",2,2156,1,31
"2503",73,"BANCOTTINA","insalata","piazza",0.425915829591933,"a",25,"12","piazza","insalata","finestra","roccia","right",2,2852,1,31
"2504",74,"CROIETTOLO","muro","specchio",0.439610410800281,"o",11,"13","specchio","muro","violino","martello","right",1,2774,0,31
"2505",75,"SENDINAIA","camera","piazza",0.365935804289337,"a",44,"9","piazza","camera","bambola","roccia","left",1,3252,1,31
"2506",76,"GIUBBIATURA","giacca","scarpa",0.458165374529759,"a",13,"39","giacca","scarpa","camera","torta","left",1,2901,1,31
"2507",77,"SGUARELLIO","specchio","fazzoletto",0.470165895488278,"o",3,"undefined","fazzoletto","specchio","undefined","undefined","right",2,3207,1,31
"2508",78,"CLIETTONDOLA","finestra","giacca",0.48483531848458,"a",8,"13","finestra","giacca","scarpa","giacca","left",1,5895,1,31
"2509",79,"FRICOTTELA","torta","insalata",0.477677004296455,"a",5,"43","insalata","torta","camera","tenda","right",2,4097,1,31
"2510",80,"IDRANGIA","acqua","insalata",0.49500547062065,"a",3,"27","insalata","acqua","finestra","torta","left",1,3608,1,31
"2511",81,"SICCOTTELA","camera","torta",0.396127824434801,"a",39,"42","camera","torta","scarpa","tenda","right",2,3447,1,31
"2512",1,"FIOTTINO","prato","fazzoletto",0.467692295329747,"o",4,"30","prato","fazzoletto","tavolo","specchio","right",2,9647,1,32
"2513",2,"BANDINAIA","tenda","piazza",0.388122936208263,"a",41,"39","tenda","piazza","camera","torta","left",1,14517,1,32
"2514",3,"SDRAIOLIO","tavolo","tramonto",0.395415084081465,"o",26,"21","tramonto","tavolo","violino","libro","left",1,20000,99,32
"2515",4,"GIUBBITINA","giacca","tenda",0.478935582879313,"a",11,"41","tenda","giacca","tenda","piazza","right",2,5059,1,32
"2516",5,"SDRAIATURA","tenda","scarpa",0.373875599810904,"a",42,"44","tenda","scarpa","piazza","camera","right",1,6178,0,32
"2517",6,"APRIATTOLA","camera","finestra",0.445083660259352,"a",30,"6","camera","finestra","acqua","giacca","left",1,4280,1,32
"2518",7,"BANCOTTINA","insalata","piazza",0.425915829591933,"a",25,"29","insalata","piazza","acqua","camera","left",2,4773,0,32
"2519",8,"COTTOLIOLIA","camera","insalata",0.422850505618225,"a",31,"34","insalata","camera","scarpa","finestra","left",1,4754,1,32
"2520",9,"SUONISCRIO","libro","violino",0.418887002616857,"o",21,"27","libro","violino","tavolo","violino","right",1,4559,0,32
"2521",10,"ROCCERIOLO","martello","vaso",0.422465845764188,"o",16,"12","martello","vaso","violino","tramonto","left",2,3650,0,32
"2522",11,"SPURIALLIO","specchio","prato",0.378012446652611,"o",35,"14","specchio","prato","albero","tramonto","right",1,3979,0,32
"2523",12,"MURANTURIA","roccia","scarpa",0.413419863177116,"a",33,"28","roccia","scarpa","piazza","giacca","left",1,2810,1,32
"2524",13,"SPALENTOLO","specchio","martello",0.399203699451159,"o",29,"9","specchio","martello","fazzoletto","tavolo","left",2,5569,0,32
"2525",14,"ROSCESCOLO","albero","tramonto",0.428075432001771,"o",14,"22","albero","tramonto","libro","tramonto","right",2,3000,1,32
"2526",15,"CLIETTOLA","finestra","insalata",0.465481192509731,"a",14,"1","insalata","finestra","acqua","roccia","left",2,4961,0,32
"2527",16,"ARMORICELLO","vaso","violino",0.460998958069288,"o",7,"32","vaso","violino","tavolo","prato","right",1,5323,0,32
"2528",17,"GIAPRIATOLA","finestra","piazza",0.409918163079235,"a",35,"19","piazza","finestra","finestra","tenda","right",1,6183,0,32
"2529",18,"SDRANGOLIO","tavolo","specchio",0.388372680304045,"o",30,"7","tavolo","specchio","vaso","violino","right",2,5400,1,32
"2530",19,"POZZONELLA","acqua","finestra",0.456575135142585,"a",18,"15","finestra","acqua","acqua","tenda","right",2,5057,1,32
"2531",20,"SDRANZIA","camera","tenda",0.371844310953691,"a",43,"17","tenda","camera","torta","giacca","right",2,3961,1,32
"2532",21,"GIUBBIATINA","camera","giacca",0.440875607098327,"a",22,"36","giacca","camera","torta","piazza","left",1,3960,1,32
"2533",22,"SICCOTTELLA","torta","tenda",0.39775601139806,"a",38,"21","tenda","torta","insalata","tenda","left",1,6277,1,32
"2534",23,"VISUONDOLO","specchio","violino",0.391008337445416,"o",31,"35","violino","specchio","prato","specchio","left",1,6306,1,32
"2535",24,"IDRACIOLA","acqua","roccia",0.522737584353153,"a",1,"3","acqua","roccia","insalata","acqua","left",2,5657,0,32
"2536",25,"SICCOTTELA","camera","torta",0.396127824434801,"a",39,"43","camera","torta","camera","tenda","left",1,5308,1,32
"2537",26,"GHIANCIOLA","torta","roccia",0.424879623594919,"a",24,"5","torta","roccia","insalata","torta","left",2,5277,0,32
"2538",27,"PICATTOLO","libro","martello",0.381508508624341,"o",34,"18","martello","libro","albero","libro","right",2,3362,1,32
"2539",28,"NARAMPICOLO","libro","albero",0.419717897675257,"o",18,"31","albero","libro","specchio","violino","right",2,5921,1,32
"2540",29,"FIORICELLO","albero","vaso",0.486247009630272,"o",6,"29","albero","vaso","martello","specchio","right",2,3513,1,32
"2541",30,"SUONACARIO","martello","violino",0.431931557252949,"o",13,"24","violino","martello","albero","tavolo","right",2,2910,1,32
"2542",31,"POZZANELLA","acqua","tenda",0.456784940153879,"a",15,"45","acqua","tenda","scarpa","camera","right",2,3439,1,32
"2543",32,"ERRACIOLINA","insalata","roccia",0.485320022334696,"a",4,"10","insalata","roccia","giacca","insalata","right",2,4882,1,32
"2544",33,"CAMATINCIA","giacca","piazza",0.428157076417196,"a",28,"7","piazza","giacca","bambola","torta","right",1,3502,0,32
"2545",34,"SENDINAIA","camera","piazza",0.365935804289337,"a",44,"16","piazza","camera","roccia","piazza","right",1,4761,0,32
"2546",35,"PALCAVERIA","piazza","roccia",0.452228311893175,"a",16,"11","piazza","roccia","tenda","giacca","right",1,4214,0,32
"2547",36,"CLICCATTOLA","finestra","scarpa",0.415522183561553,"a",34,"9","scarpa","finestra","roccia","bambola","right",1,5857,0,32
"2548",37,"FRICOTTELA","torta","insalata",0.477677004296455,"a",5,"24","torta","insalata","torta","roccia","left",1,4715,1,32
"2549",38,"IDRATOLANA","acqua","scarpa",0.429187881125278,"a",26,"2","acqua","scarpa","bambola","giacca","left",1,3401,1,32
"2550",39,"IDRANDINA","acqua","camera",0.422081829736095,"a",29,"18","camera","acqua","acqua","finestra","right",1,3114,0,32
"2551",40,"LUMERSTERSIMO","libro","tramonto",0.406360856583771,"o",22,"2","libro","tramonto","fazzoletto","albero","left",1,4730,1,32
"2552",41,"POZZETTERIA","acqua","piazza",0.415528522970472,"a",32,"12","piazza","acqua","finestra","roccia","left",1,4067,1,32
"2553",42,"FRIGLIANZA","tenda","insalata",0.434661479816257,"a",21,"35","insalata","tenda","finestra","piazza","left",2,4953,0,32
"2554",43,"GOCCOTTELLA","acqua","torta",0.435659146467781,"a",20,"8","acqua","torta","finestra","giacca","right",2,4673,1,32
"2555",44,"VESTINETTA","giacca","insalata",0.465134941301442,"a",10,"27","giacca","insalata","torta","finestra","left",1,4473,1,32
"2556",45,"CENSARELLINA","torta","bambola",0.471218182999293,"a",7,"37","bambola","torta","scarpa","torta","right",2,5930,1,32
"2557",46,"CROIETTOLO","muro","specchio",0.439610410800281,"o",11,"28","muro","specchio","specchio","libro","left",2,3850,0,32
"2558",47,"SDRAIARELLO","tavolo","prato",0.396708350305362,"o",32,"34","prato","tavolo","libro","martello","right",2,4711,1,32
"2559",48,"FIORINELLO","vaso","fazzoletto",0.49666509075676,"o",1,"10","vaso","fazzoletto","vaso","libro","left",1,4817,1,32
"2560",49,"IMMONTURA","tenda","roccia",0.436838143983005,"a",23,"22","roccia","tenda","giacca","camera","right",2,3311,1,32
"2561",50,"MUSTONCELLO","albero","violino",0.431915544858551,"o",15,"17","violino","albero","prato","albero","left",2,4133,0,32
"2562",51,"CIGOLITELLO","tavolo","muro",0.398585908766644,"o",25,"13","tavolo","muro","martello","violino","right",2,6906,1,32
