Ps.number,Cue.number,Response.number,cues,Response,RT,Response_singular.x,Response_spelling,Minkowski.3.distance.n_cue,Mink3.overlap.n_cue,Response_finalAmE,Response_finalBrE,n_1,n_1_sing,Mink3.dist.n_1,Mink3.overlap.n_1,n_2,n_2_sing,Mink3.dist.n_2,Mink3.overlap.n_2,n_3,n_3_sing,Mink3.dist.n_3,Mink3.overlap.n_3,n_4,n_4_sing,Mink3.dist.n_4,Mink3.overlap.n_4,n_5,n_5_sing,Mink3.dist.n_5,Mink3.overlap.n_5,PPMI.n_cue,n_1_BrE,PPMI.n_1,n_2_BrE,PPMI.n_2,n_3_BrE,PPMI.n_3,n_4_BrE,PPMI.n_4,n_5_BrE,PPMI.n_5,PPMI.max,PPMI.max.which,Mink3.max,Mink3.max.which,PPMI.max.which2,Mink3.max.which2,logRT,PPMI.source,Mink3.source,Mink.max_nocue,PPMI.max_nocue,ZipfUK
29,10,7,FIG,TREE,3326.3,TREE,NA,4.3919336,6.7280664,TREE,TREE,HUMMUS,HUMMU,5.123786941,5.996213059,OLIVES,OLIVE,4.561592027,6.558407973,MEDITERRANEAN,MEDETERRAINEAN,2.695471913,8.424528087,GRAPE,GRAPE,5.133704444,5.986295556,RAISIN,RAISIN,5.071621901,6.048378099,7.065960889,HUMMUS,0,OLIVES,0.741609061,MEDITERRANEAN,1.86370268,GRAPE,0,RAISIN,0,7.065960889,1,8.424528087,4,n-cue,n-3,3.521961416,0,1,3,3,4.95
31,10,7,FIG,SUNNY,455,SUNNY,NA,4.102273675,7.017726325,SUNNY,SUNNY,WARM,WARM,4.08398545,7.03601455,GREECE,GREECE,NA,NA,DATES,DATE,2.199266922,8.920733078,FRUIT,FRUIT,4.944116079,6.175883921,BRANCH,BRANCH,2.196524766,8.923475234,0,WARM,5.768656007,GREECE,0,DATES,0,FRUIT,0,BRANCH,0,5.768656007,2,8.923475234,6,n-1,n-5,2.658011397,1,1,5,1,4.41
32,10,7,FIG,FRUIT,10413.9,FRUIT,NA,2.109031601,9.010968399,FRUIT,FRUIT,FLOWER,FLOWER,4.370792363,6.749207637,EDIBLE,EDIBLE,2.085502729,9.034497271,PLANT,PLANT,3.427294151,7.692705849,TIN,TINNED,4.841656346,6.278343654,COOK,COOKED,2.990525838,8.129474162,5.090841652,FLOWER,3.382394142,EDIBLE,4.515843538,PLANT,2.385443877,TIN,1.440022881,COOK,1.266296397,5.090841652,1,9.034497271,3,n-cue,n-2,4.017613403,0,1,2,2,4.73
37,10,7,FIG,SKIN,2792.1,SKIN,NA,4.899825,6.220175,SKIN,SKIN,BREAKFAST,BREAKFAST,5.358675542,5.761324458,DESSERT,DESSERT,5.568361546,5.551638454,PUDDING,PUDDI NG,5.226367228,5.893632772,TASTE,TASTE,6.717471102,4.402528898,SEEDS,SEED,3.689054722,7.430945278,0,BREAKFAST,0,DESSERT,0,PUDDING,1.866196038,TASTE,0,SEEDS,2.188124132,2.188124132,6,7.430945278,6,n-5,n-5,3.445930969,1,1,5,5,4.75
1,11,7,FOLD,BED,1069,BED,NA,3.43443808,7.68556192,BED,BED,WRAP,WRAP,2.754207983,8.365792017,ENVELOPE,ENVELOPE,3.745622221,7.374377779,BOOK,BOOK,3.536950941,7.583049059,NEWSPAPER,NEWSPAER,3.479395234,7.640604766,PAPER,PAPER,3.854022228,7.265977772,1.767496644,WRAP,0.458897772,ENVELOPE,0,BOOK,0,NEWSPAPER,0,PAPER,0,1.767496644,1,8.365792017,2,n-cue,n-1,3.028977705,0,1,1,1,5.12
3,11,7,FOLD,MATERIAL,17965.8,MATERIAL,NA,1.862164855,9.257835145,MATERIAL,MATERIAL,RELIGIOUS,RELIGIOU,4.02817164,7.09182836,SHEEP,SHEEP,2.827399622,8.292600378,IN,IN,2.636514679,8.483485321,OVER,OVER,3.468281202,7.651718798,CREASE,CREASE,1.745837632,9.374162368,0,RELIGIOUS,0,SHEEP,0,IN,0.054376526,OVER,0,CREASE,0,0.054376526,4,9.374162368,6,n-3,n-5,4.254446561,1,1,5,3,4.57
10,11,7,FOLD,TRUTHFUL,1362.1,TRUTHFUL,NA,4.988207434,6.131792566,TRUTHFUL,TRUTHFUL,HONEST,HONEST,1.526435848,9.593564152,PRIDE,PRIDE,2.722226632,8.397773368,GAY,GAY,2.418831109,8.701168891,BISEXUAL,BISEXUAL,3.124954186,7.995045814,STRAIGHT,STRAIGHT,3.736274379,7.383725621,0,HONEST,6.511000431,PRIDE,0,GAY,0,BISEXUAL,0,STRAIGHT,0.389350782,6.511000431,2,9.593564152,2,n-1,n-1,3.134208993,1,1,1,1,3.33
11,11,7,FOLD,WASHING,1512.7,WASHING,NA,2.240959177,8.879040823,WASHING,WASHING,SHEETS,SHEET,2.51264128,8.60735872,FOLDER,FOLDER,2.873358588,8.246641412,MONEY CLIP,MONEY CLIP,2.495948493,8.624051507,MONEY,MONEY,2.620558565,8.499441435,ORIGAMI,ORIGAMI,2.862940406,8.257059594,2.093595242,SHEETS,3.623769797,FOLDER,0,MONEY CLIP,NA,MONEY,0,ORIGAMI,0,3.623769797,2,8.879040823,1,n-1,n-cue,3.179752807,1,0,3,1,4.41
18,11,7,FOLD,CARD,1199.2,CARD,NA,1.779284205,9.340715795,CARD,CARD,CLOTHES,CLOTHE,4.959792539,6.160207461,WASHING,WASHING,2.81406044,8.30593956,MATERIAL,MATERIAL,1.667374366,9.452625634,BEDDING,BEDDING,3.337274481,7.782725519,QUARTER,QUARTER,1.319392465,9.800607535,4.673010174,CLOTHES,0,WASHING,0,MATERIAL,0,BEDDING,0,QUARTER,0,4.673010174,1,9.800607535,6,n-cue,n-5,3.07889162,0,1,5,1,4.89
24,11,7,FOLD,WASHING,2993.1,WASHING,NA,2.240959177,8.879040823,WASHING,WASHING,LETTER,LETTER,3.18172841,7.93827159,CREATIVITY,CREATIVITY,3.190157787,7.929842213,ART,ART,2.838751835,8.281248165,ORIGAMI,ORAGAMI,2.862940406,8.257059594,LAUNDRY,LAUNDRY,1.608709871,9.511290129,2.093595242,LETTER,0,CREATIVITY,0,ART,0,ORIGAMI,0,LAUNDRY,7.201451601,7.201451601,6,9.511290129,6,n-5,n-5,3.476121227,1,1,5,5,4.41
25,11,7,FOLD,PAGE,578.5,PAGE,NA,1.683701918,9.436298082,PAGE,PAGE,LINE,LINE,2.275070979,8.844929021,SCRIBBLE,SCRIBBLE,2.159934695,8.960065305,TEXT,TEXT,2.485561284,8.634438716,BOOK,BOOK,2.031177608,9.088822392,FOLD,FOLD,1.683701918,9.436298082,3.692948835,LINE,0.925303325,SCRIBBLE,0,TEXT,2.657378267,BOOK,3.69624415,FOLD,3.692948835,3.69624415,5,9.436298082,1,n-4,n-cue,2.762303363,1,0,5,4,4.52
28,11,7,FOLD,DECLINE,5637.1,DECLINE,NA,4.01932251,7.10067749,DECLINE,DECLINE,COUNT,COUNT,2.609106061,8.510893939,TURN,TURN,2.439908657,8.680091343,CARD GAME,CARD GAME,3.103829548,8.016170452,COLLAPSE,COLLAPSE,1.708612195,9.411387805,INWARD,INWARD,1.887127261,9.232872739,0,COUNT,0.487700352,TURN,0,CARD GAME,NA,COLLAPSE,3.199579699,INWARD,0,3.199579699,5,9.411387805,5,n-4,n-4,3.751055739,1,1,4,4,4.14
36,11,7,FOLD,PAPER PLANES,16587,PAPER PLANE,PAPER PLANES,2.549090605,8.570909395,PAPER PLANES,PAPER PLANES,IRONING,IRONING,NA,NA,PAGE,PAGE,1.98726247,9.13273753,CLOTHES,CLOTHE,4.998541825,6.121458175,CARD,CARD,2.208850048,8.911149952,PAPER,PAPER,2.97766415,8.14233585,NA,IRONING,NA,PAGE,NA,CLOTHES,NA,CARD,NA,PAPER,NA,NA,NA,9.13273753,3,NA,n-2,4.219767845,NA,1,2,NA,NA
40,11,7,FOLD,PROTEIN,7505.2,PROTEIN,NA,4.646468568,6.473531432,PROTEIN,PROTEIN,QUARTER,QUARTER,3.9683671,7.1516329,HALF,HALF,3.4922363,7.6277637,ORIGAMI,ORIGAMI,4.728272083,6.391727917,LAUNDRY,LAUNDRY,4.692710736,6.427289264,CLOTHES,CLOTHE,6.112231348,5.007768652,0,QUARTER,0,HALF,0,ORIGAMI,0,LAUNDRY,0,CLOTHES,0,0,1,7.6277637,3,n-cue,n-2,3.87536227,0,1,2,1,3.79
4,12,7,FRAGMENT,ANTIQUE,2101.3,ANTIQUE,NA,1.247777778,9.872222222,ANTIQUE,ANTIQUE,OLD,OLD,2.938070459,8.181929541,BRITTLE,BRITTLE,1.918772933,9.201227067,BROKEN,BROKEN,2.090969615,9.029030385,LITTLE,LITTLE,1.946869169,9.173130831,PART,PART,1.344504855,9.775495145,0,OLD,2.381469694,BRITTLE,0,BROKEN,0,LITTLE,0.349314254,PART,0,2.381469694,2,9.872222222,1,n-1,n-cue,3.322488061,1,0,5,1,4.23
9,12,7,FRAGMENT,ANCIENT,549.9,ANCIENT,NA,1.564055059,9.555944941,ANCIENT,ANCIENT,SCRAP,SCRAP,2.069120914,9.050879086,SHARD,SHARD,2.116635569,9.003364431,PART,PART,1.47994321,9.64005679,BROKEN,BROKEN,2.940300546,8.179699454,SMALL,SMALL,1.628411274,9.491588726,5.235472124,SCRAP,0,SHARD,0,PART,0.590528989,BROKEN,0,SMALL,0,5.235472124,1,9.64005679,4,n-cue,n-3,2.74028372,0,1,3,3,4.63
17,12,7,FRAGMENT,MISSING,4558.6,MISSING,NA,2.00128404,9.11871596,MISSING,MISSING,CORNER,CORNER,2.327412932,8.792587068,INFORMATION,INFORMATION,2.042702138,9.077297862,CHINA,CHINA,1.710059147,9.409940853,DOCUMENT,DOCUMENT,2.404521356,8.715478644,BROKEN,BROKEN,2.782965638,8.337034362,2.711395459,CORNER,0.187284069,INFORMATION,1.170389491,CHINA,0,DOCUMENT,1.848600584,BROKEN,1.493494775,2.711395459,1,9.409940853,4,n-cue,n-3,3.658831486,0,1,3,4,4.91
19,12,7,FRAGMENT,REMAINS,1209,REMAIN,NA,1.330612729,9.789387271,REMAINS,REMAINS,TINY,TINY,1.838830582,9.281169418,PAPER,PAPER,3.421157865,7.698842135,MATERIAL,MATERIAL,2.902424453,8.217575547,TINY,TINY,1.838830582,9.281169418,PIECE,PIECE,1.82725101,9.29274899,4.129247974,TINY,0.561947211,PAPER,0,MATERIAL,0.815785972,TINY,0.561947211,PIECE,0,4.129247974,1,9.789387271,1,n-cue,n-cue,3.082426301,0,0,5,3,4.66
20,12,7,FRAGMENT,PIECE,653.6,PIECE,NA,1.108165983,10.01183402,PIECE,PIECE,SHELL,SHELL,1.017911381,10.10208862,MOLECULE,MOLECULE,3.17459365,7.94540635,METEORITE,METEORITE,1.931680082,9.188319918,SPLINTER,SPLINTER,1.624373997,9.495626003,SHARD,SHARD,1.084983985,10.03501602,4.141656741,SHELL,0.943237824,MOLECULE,0,METEORITE,2.43885775,SPLINTER,1.693430577,SHARD,1.503952778,4.141656741,1,10.10208862,2,n-cue,n-1,2.815312044,0,1,1,3,5.27
26,12,7,FRAGMENT,PIECE,1264.6,PIECE,NA,1.108165983,10.01183402,PIECE,PIECE,BROKEN,BROKEN,1.444908562,9.675091438,SHARD,SHARD,1.084983985,10.03501602,SHARP,SHARP,1.611510896,9.508489104,SMALL,SMALL,1.001549971,10.11845003,GLASS,GLAS,1.224806741,9.895193259,4.141656741,BROKEN,0.966824779,SHARD,1.503952778,SHARP,0.067309399,SMALL,1.901455881,GLASS,3.92275285,4.141656741,1,10.11845003,5,n-cue,n-4,3.101953177,0,1,4,5,5.27
29,12,7,FRAGMENT,BREAK,754.2,BREAK,NA,1.772039668,9.347960332,BREAK,BREAK,TEAR,TEAR,2.002682272,9.117317728,IMAGINATION,IMAGINATION,3.553496051,7.566503949,CERAMIC,CERAMIC,2.330162389,8.789837611,BROKEN,BROKEN,1.85742309,9.26257691,PART,PART,1.657234392,9.462765608,1.756091313,TEAR,1.956210373,IMAGINATION,0,CERAMIC,0,BROKEN,1.275156223,PART,0,1.956210373,2,9.462765608,6,n-1,n-5,2.877486528,1,1,5,1,5.23
31,12,7,FRAGMENT,BREAK,3257.7,BREAK,NA,1.772039668,9.347960332,BREAK,BREAK,PIECES,PIECE,1.768790391,9.351209609,SHARD,SHARD,2.241744557,8.878255443,BIT,BIT,3.233909071,7.886090929,SHATTER,SHATTER,1.802898963,9.317101037,JIGSAW,JIGSAW,2.325189814,8.794810186,1.756091313,PIECES,1.567480674,SHARD,0,BIT,0.328961931,SHATTER,3.74996521,JIGSAW,0.406798319,3.74996521,5,9.351209609,2,n-4,n-1,3.512911088,1,1,1,4,5.23
32,12,7,FRAGMENT,CHINA,147.7,CHINA,NA,1.79530792,9.32469208,CHINA,CHINA,POTTERY,POTTERY,2.72147726,8.39852274,PLANT,PLANT,3.940674127,7.179325873,CLOTHING,CLOTHING,5.263725418,5.856274582,GLASS,GLAS,3.025434719,8.094565281,PART,SMALL PART OF SOMETHING,1.449939305,9.670060695,1.849194736,POTTERY,2.963433469,PLANT,0,CLOTHING,0,GLASS,1.883522077,PART,0.43013301,2.963433469,2,9.670060695,6,n-1,n-5,2.169380495,1,1,5,1,4.87
37,12,7,FRAGMENT,SLIVER,2837.1,SLIVER,NA,1.093055243,10.02694476,SLIVER,SLIVER,CUT,CUT,2.256798538,8.863201462,BROKEN,BREKEN,2.007168103,9.112831897,TINY,TINY,1.1421465,9.9778535,SMASH,SMASH,2.631883442,8.488116558,BROKEN,BROKEN,2.007168103,9.112831897,0,CUT,3.100403845,BROKEN,0,TINY,6.839931958,SMASH,0,BROKEN,0,6.839931958,4,10.02694476,1,n-3,n-cue,3.452874644,1,0,3,3,2.73
2,13,7,GEM,RUBY,3192.5,RUBY,NA,0.929270223,10.19072978,RUBY,RUBY,STONES,STONE,2.390035741,8.729964259,CHERISH,CHERISH,3.446309006,7.673690994,VALUABLE,VALUABLE,1.913187902,9.206812098,STONE,STONE,2.390035741,8.729964259,RING,RING,2.514808185,8.605191815,0,STONES,2.408415393,CHERISH,0,VALUABLE,1.355989425,STONE,1.992471416,RING,3.935459485,3.935459485,6,10.19072978,1,n-5,n-cue,3.504130906,1,0,3,5,4.14
5,13,7,GEM,RING,4389.6,RING,NA,1.831165233,9.288834767,RING,RING,VALUABLE,VALUABLE,3.370042087,7.749957913,SAPPHIRE,SAPPHIRE,2.043185539,9.076814461,EMERALD,EMERALD,1.854418929,9.265581071,RUBY,RUBY RUBY,2.514808185,8.605191815,DIAMOND,DIAMOND,1.783411177,9.336588823,1.891209451,VALUABLE,1.61418413,SAPPHIRE,6.260356962,EMERALD,5.648069966,RUBY,3.935459485,DIAMOND,6.625959702,6.625959702,6,9.336588823,6,n-5,n-5,3.642424947,1,1,5,5,4.92
6,13,7,GEM,BIRTHSTONE,2296.2,BIRTHSTONE,NA,0.818657601,10.3013424,BIRTHSTONE,BIRTHSTONE,RING,RING,1.877208234,9.242791766,NECKLACE,NECKLACE,2.023452161,9.096547839,STONE,STONE,2.271609231,8.848390769,COLORFUL,COLOURFUL,2.849526576,8.270473424,RICH,RICH,2.629709931,8.490290069,9.243845333,RING,6.113330664,NECKLACE,9.717279345,STONE,6.340267597,COLOURFUL,0,RICH,0,9.717279345,3,10.3013424,1,n-2,n-cue,3.361009713,1,0,1,2,2
14,13,7,GEM,BIRTHSTONE,471,BIRTHSTONE,NA,0.818657601,10.3013424,BIRTHSTONE,BIRTHSTONE,BIRTH,BIRTH,3.627025737,7.492974263,STONE,STONE,2.271609231,8.848390769,EXPENSIVE,EXPENSIVE,1.717503321,9.402496679,RARE,RARE,2.421387189,8.698612811,ROCK,ROCK,2.371528756,8.748471244,9.243845333,BIRTH,8.022325,STONE,6.340267597,EXPENSIVE,0,RARE,0,ROCK,0,9.243845333,1,10.3013424,1,n-cue,n-cue,2.673020907,0,0,3,1,2
16,13,7,GEM,GIFT,377.5,GIFT,NA,1.290852733,9.829147267,GIFT,GIFT,CHRISTMAS,CHRISTMA,3.247079192,7.872920808,BIRTHDAY,BIRTHDAY,3.753000457,7.366999543,JEWELER,JEWLER,2.136928703,8.983071297,JEWELRY,JEWLERY,1.995869054,9.124130946,LUXURY,LUXURY,2.336964513,8.783035487,2.069445223,CHRISTMAS,3.884386798,BIRTHDAY,3.595716849,JEWELER,0,JEWELRY,0,LUXURY,1.685248895,3.884386798,2,9.829147267,1,n-1,n-cue,2.576916956,1,0,4,1,4.44
21,13,7,GEM,RING,3132,RING,NA,1.831165233,9.288834767,RING,RING,SAPPHIRE,SAPPHIRE,2.043185539,9.076814461,EMERALD,EMERALD,1.854418929,9.265581071,RUBY,ERUBY,2.514808185,8.605191815,DIAMOND,NATURAL DIAMOND,1.783411177,9.336588823,EXPENSIVE,EXPENSIVE,2.444696766,8.675303234,1.891209451,SAPPHIRE,6.260356962,EMERALD,5.648069966,RUBY,3.935459485,DIAMOND,6.625959702,EXPENSIVE,0.85556336,6.625959702,5,9.336588823,5,n-4,n-4,3.495821753,1,1,4,4,4.92
27,13,7,GEM,PEARL,4165.3,PEARL,NA,1.798446592,9.321553408,PEARL,PEARL,PENDANT,PENDANT,2.829337577,8.290662423,EARRING,EARRING,3.239952821,7.880047179,RING,RING,2.506367314,8.613632686,SAPPHIRE,SAPPHIRE,1.839451777,9.280548223,RUBY,RUBY,1.856085912,9.263914088,5.049658724,PENDANT,8.352289305,EARRING,9.965118599,RING,2.404570882,SAPPHIRE,6.281302711,RUBY,5.624423475,9.965118599,3,9.321553408,1,n-2,n-cue,3.619646286,1,0,4,2,4
34,13,7,GEM,BRACELET,714.8,BRACELET,NA,2.285211631,8.834788369,BRACELET,BRACELET,RING,RING,1.547691938,9.572308062,JEWELRY,JEWELLERY,2.338569363,8.781430637,TAMZANITE,TAMZANITE,NA,NA,EMERALD,EMERALD,2.217018638,8.902981362,RUBY,RUBY,2.901362379,8.218637621,4.207527097,RING,3.398940522,JEWELRY,0,TAMZANITE,NA,EMERALD,0,RUBY,0,4.207527097,1,9.572308062,2,n-cue,n-1,2.854184544,0,1,1,1,3.79
35,13,7,GEM,EMERALD,1579.6,EMERALD,NA,0.459264358,10.66073564,EMERALD,EMERALD,RUBY,RUBY,0.802311697,10.3176883,DIAMOND,DIMOND,0.796751961,10.32324804,MIDGET,MIDGIT,2.066171376,9.053828624,ICE,ICE,4.012638446,7.107361554,PRECIOUS,PRECIOU,1.744652973,9.375347027,5.078144918,RUBY,6.859360545,DIAMOND,7.518151903,MIDGET,0,ICE,2.817723507,PRECIOUS,3.557805992,7.518151903,3,10.66073564,1,n-2,n-cue,3.198547125,1,0,2,2,3.23
38,13,7,GEM,EMERALD,328.8,EMERALD,NA,0.459264358,10.66073564,EMERALD,EMERALD,SAPPHIRE,SAPPHIRE,0.482700576,10.63729942,DIAMOND,DIAMOND,0.796751961,10.32324804,EXPENSIVE,EXPENSIVE,1.572678629,9.547321371,VALUABLE,VALUABLE,2.079322362,9.040677638,SHINY,SHINY,1.796562019,9.323437981,5.078144918,SAPPHIRE,7.894751405,DIAMOND,7.518151903,EXPENSIVE,0,VALUABLE,0,SHINY,0,7.894751405,2,10.66073564,1,n-1,n-cue,2.516931809,1,0,1,1,3.23
4,14,7,GROUNDHOG,BURROW,3589.7,BURROW,NA,2.136433915,8.983566085,BURROW,BURROW,REPETITIVE,REPETITIVE,2.146267244,8.973732756,MAMMAL,MAMMAL,2.470744551,8.649255449,AMERICAN,AMERICAN,NA,NA,ANIMAL,ANIMAL,2.90153955,8.21846045,SAME,SAME,2.81652244,8.30347756,0,REPETITIVE,0,MAMMAL,0,AMERICAN,0,ANIMAL,2.958189033,SAME,2.576448636,2.958189033,5,8.983566085,1,n-4,n-cue,3.555058155,1,0,1,4,3.58
9,14,7,GROUNDHOG,REPEAT,618,REPEAT,NA,3.028096491,8.091903509,REPEAT,REPEAT,COMEDY,COMEDY,2.056722209,9.063277791,FILM,FILM,2.590539992,8.529460008,DAY,DAY,2.087199057,9.032800943,BURROW,BURROW,2.891397416,8.228602584,MAMMAL,MAMMAL,2.615521808,8.504478192,0,COMEDY,0,FILM,0,DAY,0,BURROW,0,MAMMAL,0,0,1,9.063277791,2,n-cue,n-1,2.790988475,0,1,1,1,4.31
17,14,7,GROUNDHOG,AFRICA,1173.5,AFRICA,AFRICA,NA,NA,AFRICA,AFRICA,ANIMAL,ANIMAL,NA,NA,REPEAT,REPEAT,NA,NA,AGAIN,AGAIN,NA,NA,FILM,FILM,NA,NA,HANKS,HANK,NA,NA,0,ANIMAL,1.689262556,REPEAT,0,AGAIN,0,FILM,0.564622254,HANKS,0,1.689262556,2,NA,NA,n-1,NA,3.069483094,1,NA,NA,1,4.85
19,14,7,GROUNDHOG,FOREST,714,FOREST,NA,3.268901979,7.851098021,FOREST,FOREST,WOODS,WOOD,2.1115034,9.0084966,PIGS,PIG,2.940260794,8.179739206,BOAR,BOAR,2.703578245,8.416421755,ANIMAL,ANIMAL,2.517692213,8.602307787,REPETITION,REPETITION,2.792257622,8.327742378,0,WOODS,2.923469712,PIGS,2.568675161,BOAR,4.858533355,ANIMAL,0.715670836,REPETITION,0,4.858533355,4,9.0084966,2,n-3,n-1,2.853698212,1,1,1,3,4.67
20,14,7,GROUNDHOG,RABBIT,1834.8,RABBIT,NA,1.793314052,9.326685948,RABBIT,RABBIT,WEASEL,WEASEL,2.21783929,8.90216071,BADGER,BADGER,2.039699593,9.080300407,WOODSTOCK,WOODSTOCK,NA,NA,GOPHER,GOPHER,1.934434291,9.185565709,BURROW,BURROW,1.48555474,9.63444526,0,WEASEL,4.902218686,BADGER,4.959644481,WOODSTOCK,0,GOPHER,0,BURROW,6.358740437,6.358740437,6,9.63444526,6,n-5,n-5,3.263588731,1,1,5,5,4.39
26,14,7,GROUNDHOG,REPETITION,13545.6,REPETITION,NA,2.12790148,8.99209852,REPETITION,REPETITION,PIG,PIG,2.334965882,8.785034118,HOG,HOG,2.010148778,9.109851222,STORY,STORY,2.263968667,8.856031333,BILL MURRAY,BILL MURRAY,NA,NA,FILM,FILM,1.656356755,9.463643245,0,PIG,0,HOG,0,STORY,0,BILL MURRAY,NA,FILM,2.524847795,2.524847795,6,9.463643245,6,n-5,n-5,4.131798247,1,1,5,5,3.29
29,14,7,GROUNDHOG,TEETH,655.1,TEETH,NA,4.577097445,6.542902555,TEETH,TEETH,BURROW,BURROW,4.61784101,6.50215899,MESS,MES,3.630593065,7.489406935,MUD,MUD,4.395304201,6.724695799,SOIL,SOIL,4.362195498,6.757804502,ANIMAL,ANIMAL,4.222466559,6.897533441,0,BURROW,0,MESS,0,MUD,0,SOIL,0,ANIMAL,2.492983612,2.492983612,6,7.489406935,3,n-5,n-2,2.816307599,1,1,2,5,4.7
31,14,7,GROUNDHOG,AUTUMN,436.3,AUTUMN,NA,2.399114361,8.720885639,AUTUMN,AUTUMN,THIRTEENTH,THIRTEENTH,2.893763246,8.226236754,FORAGE,FORRAGE,2.330525767,8.789474233,TUSKS,TUSK,2.671858018,8.448141982,WARTHOG,WARTHOG,1.831184792,9.288815208,ANIMAL,ANIMAL,3.332911473,7.787088527,0,THIRTEENTH,0,FORAGE,3.643067832,TUSKS,0,WARTHOG,0,ANIMAL,0.190608812,3.643067832,3,9.288815208,5,n-2,n-4,2.639785213,1,1,4,2,4.41
37,14,7,GROUNDHOG,DARK,4093.2,DARK,NA,2.320676473,8.799323527,DARK,DARK,AGAIN,AGAIN,3.266033987,7.853966013,LONG,LONG,2.495776023,8.624223977,BORING,BORING,3.601428277,7.518571723,REPEAT,REPEAT,3.316206806,7.803793194,SAD,SAD,3.614118003,7.505881997,0,AGAIN,0,LONG,0.735854335,BORING,0,REPEAT,0,SAD,0,0.735854335,3,8.799323527,1,n-2,n-cue,3.612062965,1,0,2,2,4.94
7,15,7,GUST,COLD,1131.6,COLD,NA,4.571757682,6.548242318,COLD,COLD,NATURAL,NATURAL,3.788944704,7.331055296,AWAY,AWAY,4.507387983,6.612612017,BLOWN,BLOWN,4.741716757,6.378283243,BLOW,BLOW,4.943053908,6.176946092,STRONG,STRONG,2.155447623,8.964552377,0,NATURAL,0,AWAY,0,BLOWN,1.133325875,BLOW,1.265778909,STRONG,0.040446378,1.265778909,5,8.964552377,6,n-4,n-5,3.053692939,1,1,5,4,5.11
8,15,7,GUST,STORMY,546,STORMY,NA,3.230147588,7.889852412,STORMY,STORMY,STORM,STORM,0.97433175,10.14566825,WINTER,WINTER,2.865545181,8.254454819,STRONG,STRONG,4.799317726,6.320682274,LOTS,LOT,1.775862406,9.344137594,WEATHER,WEATHER,1.283535626,9.836464374,0,STORM,5.086711968,WINTER,0,STRONG,4.765282047,LOTS,0,WEATHER,7.566092729,7.566092729,6,10.14566825,2,n-5,n-1,2.737192643,1,1,1,5,3.55
12,15,7,GUST,SCARF,16570,SCARF,NA,3.489554641,7.630445359,SCARF,SCARF,COAT,COAT,3.209190646,7.910809354,COLD,COLD,4.530673093,6.589326907,WEATHER,WEATHER,3.173214952,7.946785048,STRONG,STRONG,4.93042361,6.18957639,FIERCE,FIERCE,3.800746147,7.319253853,0,COAT,5.953363527,COLD,3.180443583,WEATHER,0,STRONG,0.579971883,FIERCE,0,5.953363527,2,7.946785048,4,n-1,n-3,4.219322508,1,1,3,1,3.76
13,15,7,GUST,STORM,981,STORM,NA,3.377093538,7.742906462,STORM,STORM,THUNDER,THUNDER,3.845326863,7.274673137,RAINY,RAINY,2.861724196,8.258275804,DARK,DARK,3.900920789,7.219079211,COLD,COLD,5.435798014,5.684201986,AUTUMN,AUTUMN,3.295975473,7.824024527,5.040502452,THUNDER,6.390905192,RAINY,1.780858636,DARK,1.946490977,COLD,0.472059216,AUTUMN,0,6.390905192,2,8.258275804,3,n-1,n-2,2.991669007,1,1,2,1,4.46
15,15,7,GUST,STRONG,15853.3,STRONG,NA,4.666192325,6.453807675,STRONG,STRONG,BLOW,BLOWY,5.454864236,5.665135764,UNEXPECTED,UNEXPECTED,5.167250534,5.952749466,WEATHER,WEATHER,4.200778459,6.919221541,POWERFUL,POWERFUL,1.844158091,9.275841909,QUICK,QUICK,3.503851497,7.616148503,4.898396232,BLOW,1.043818832,UNEXPECTED,0,WEATHER,0.437299148,POWERFUL,3.848394929,QUICK,0.326886989,4.898396232,1,9.275841909,5,n-cue,n-4,4.200119678,0,1,4,4,5.25
22,15,7,GUST,WINDY,2476.5,WINDY,NA,2.048953838,9.071046162,WINDY,WINDY,WIND FARM,WIND FARM,3.719613396,7.400386604,SOLAR,SOLAR,3.709442857,7.410557143,HURRICANE,HURRICANE,2.268734285,8.851265715,GALE,GALE,1.828937591,9.291062409,BLOW,BLOW,3.417382051,7.702617949,0,WIND FARM,NA,SOLAR,0,HURRICANE,0,GALE,7.202470132,BLOW,1.773054449,7.202470132,5,9.291062409,5,n-4,n-4,3.393838332,1,1,4,4,4.16
23,15,7,GUST,COLD,1368.6,COLD,NA,4.571757682,6.548242318,COLD,COLD,SPEED,SPEED,3.600836916,7.519163084,FORECAST,FORCAST,6.018123086,5.101876914,WEATHER,WEATHER,4.411605896,6.708394104,GALE,GALE,3.559209527,7.560790473,BLOW,BLOW,4.943053908,6.176946092,0,SPEED,0,FORECAST,2.241519441,WEATHER,4.757191014,GALE,1.788303997,BLOW,1.265778909,4.757191014,4,7.560790473,5,n-3,n-4,3.136276536,1,1,4,3,5.11
