,ppn,object,image,response,response_corrected,recognition_RT,first_key_RT,name_agreement,H_statistic,Normalised_H_statistic,unknown_osullivan_et_al,idiosyncratic_osullivan_et_al,nonobject_osullivan_et_al,physically_dissimilar,is_natural,is_modal,modalWordFreq,responseWordFreq,modalWordLength,responseWordLength,responseProductionFreq,responseProductionFreq_non_outlier,is_invalid,is_rt_outlier,not_in_subtlex_uk
20469,ppt_47,television,television_3.png,tv,tv,884.9,69.90000001,56.25,1.654417187,0.7125187,0,0,0,0,0,1,5.06,5.06,2,2,18,18,0,0,0
20470,ppt_47,grinder,grinder_3.png,dk,NA,1563,86.19999999,25,NA,NA,0,0,0,0,NA,NA,4.07,NA,4,NA,8,8,1,1,1
20471,ppt_47,beaker,beaker_2.png,challace,chalice,735.9,58.40000001,34.375,2.794278974,0.779444408,0,0,0,0,0,0,3.22,2.96,6,7,2,2,0,0,0
20472,ppt_47,truffle,truffle_4.png,dk,NA,1312,70.09999999,27.27272727,NA,NA,0,0,0,0,NA,NA,3.6,NA,7,NA,9,9,1,1,1
20473,ppt_47,drum,drum_1.png,can,NA,2716.8,41.30000001,21.21212121,3.118102258,0.901333688,0,0,0,0,0,0,4.06,6.56,6,3,NA,NA,0,1,0
20474,ppt_47,glass,glass_1.png,glass,glass,698.7,69.70000002,81.81818182,1.032819496,0.444811146,0,0,0,0,0,1,4.92,4.92,5,5,27,27,0,0,0
20475,ppt_47,cashbox,cashbox_1.png,money box,money box,1488.2,77.39999998,28.125,3.097067094,0.863905018,0,0,0,0,0,0,5.12,2.923622431,3,8,4,4,0,0,0
20476,ppt_47,hazel,hazel_1.png,tree,tree,609.2,77.79999998,96.875,0.200622324,0.200622324,0,0,0,0,1,1,4.95,4.95,4,4,31,31,0,0,0
20477,ppt_47,tyrannosaurus,tyrannosaurus_1.png,t rex,t rex,609.8,75.40000001,65.625,0.928362072,0.928362072,0,0,0,0,1,0,3.98,3.241042843,8,4,11,11,0,0,0
20478,ppt_47,stapler,stapler_4.png,stapler,stapler,586.1,70.19999999,96.875,0.200622324,0.200622324,0,0,0,0,0,1,2.58,2.58,7,7,31,31,0,0,0
20479,ppt_47,beech,beech_2.png,tree,tree,578.6,73.20000002,90.625,0.597454723,0.298727362,0,0,0,0,1,1,4.95,4.95,4,4,29,29,0,0,0
20480,ppt_47,glider,glider_4.png,plane,plane,2366.1,72.59999999,57.57575758,1.591972795,0.615859145,0,0,0,0,0,1,4.58,4.58,5,5,19,19,0,0,0
20481,ppt_47,orchid,orchid_4.png,flower,flower,928.8,73.70000002,60.60606061,1.271899886,0.635949943,0,0,0,0,1,1,4.5,4.5,6,6,20,19,0,0,0
20482,ppt_47,bulldozer,bulldozer_1.png,tractor,tractor,1527.9,73.40000001,37.5,2.493529377,0.786620938,0,0,0,0,0,0,3.81,3.84,6,7,7,7,0,0,0
20483,ppt_47,airliner,airliner_3.png,aeroplane,airplane,988.2,69.69999999,57.57575758,1.734092672,0.617696273,0,0,0,0,0,0,4.58,3.15,5,8,9,9,0,0,0
20484,ppt_47,lily,lily_3.png,lily,lily,906.9,81.5,60.60606061,1.418398882,0.610871148,0,0,0,0,1,0,4.5,4.25,6,4,10,10,0,0,0
20485,ppt_47,leek,leek_4.png,leek,leek,601.5,51.69999999,69.6969697,1.418589105,0.610953073,0,0,0,0,1,1,3.56,3.56,4,4,23,22,0,0,0
20486,ppt_47,wine bottle,wine bottle_4.png,wine,wine,634.9,56.59999999,51.51515152,1.859651429,0.719411376,0,0,0,0,0,1,4.84,4.84,4,4,17,17,0,0,0
20487,ppt_47,lotus,lotus_3.png,flower,flower,624.8,64.70000002,90.625,0.534954723,0.337518852,0,0,0,0,1,1,4.5,4.5,6,6,29,29,0,0,0
20488,ppt_47,toolbox,toolbox_4.png,toolbox,toolbox,752.4,59.89999998,81.81818182,0.911607375,0.455803688,0,0,0,0,0,1,2.88,2.88,7,7,27,27,0,0,0
20489,ppt_47,lemon,lemon_3.png,lemon,lemon,477,74.20000002,90.90909091,0.583584487,0.291792243,0,0,0,0,1,1,4.46,4.46,5,5,30,30,0,0,0
20490,ppt_47,buttercup,buttercup_4.png,flower,flower,475.9,65.90000001,62.5,1.260692411,0.630346206,0,0,0,0,1,1,4.5,4.5,6,6,20,20,0,0,0
20491,ppt_47,lunchbox,lunchbox_1.png,lunch box,lunch box,1016.4,77.80000001,31.25,2.773897082,0.835026227,0,0,0,0,0,0,2.77,2.488127416,10,8,2,2,0,0,0
20492,ppt_47,minivan,minivan_2.png,people carrier,people carrier,1727.2,55.09999999,34.375,2.261960293,0.805726513,0,0,0,0,0,0,5.44,2.620015012,3,13,3,3,0,0,0
20493,ppt_47,sneaker,sneaker_4.png,trainer,NA,2778.5,63.40000001,59.375,1.133432101,0.715116036,0,0,0,0,0,1,3.92,3.92,7,7,NA,NA,0,1,0
20494,ppt_47,rowboat,rowboat_4.png,row boat,row boat,1403.9,90.69999999,65.625,1.543650192,0.664813952,0,0,0,0,0,0,4.89,1.951008231,4,7,1,1,0,0,0
20495,ppt_47,bat,bat_2.png,boat,bat,1014.9,69.40000001,84.375,0.98806367,0.382235204,0,0,0,0,1,1,4.3,4.3,3,3,27,26,0,0,0
20496,ppt_47,tupperware,tupperware_3.png,lunch box,lunch box,521.4,51.89999998,24.24242424,2.656129152,0.837915456,0,0,0,0,0,0,2.77,2.488127416,10,8,1,1,0,0,0
20497,ppt_47,suitcase,suitcase_1.png,suitcase,suitcase,938.8,70.40000001,56.25,2.166615922,0.683491225,0,0,0,0,0,1,3.78,3.78,8,8,18,18,0,0,0
20498,ppt_47,sycamore,sycamore_3.png,tree,tree,575.7,74.40000001,90.625,0.597454723,0.298727362,0,0,0,0,1,1,4.95,4.95,4,4,29,29,0,0,0
20499,ppt_47,raspberry,raspberry_3.png,raspberry,raspberry,1084.9,82.09999999,75,1.16268789,0.581343945,0,0,0,0,1,1,3.81,3.81,9,9,24,24,0,0,0
20500,ppt_47,snowmobile,snowmobile_1.png,jet ski,jetski,2374.7,74.69999999,37.5,2.606238929,0.753372003,0,0,0,0,0,0,2.04,1.6,10,6,8,7,0,0,0
20501,ppt_47,toucan,toucan_3.png,puffin,puffin,860.4,68.40000001,57.57575758,2.125598264,0.670551594,0,0,0,0,1,0,2.7,3.3,6,6,1,1,0,0,0
20502,ppt_47,dragonfly,dragonfly_4.png,insect,insect,1716.6,41.5,37.5,2.068273412,0.800117376,0,0,0,0,1,0,3.2,3.85,9,6,9,8,0,0,0
20503,ppt_47,rowboat,rowboat_1.png,row boat,row boat,1811,73.5,68.75,1.636960293,0.583097021,0,0,0,0,0,0,4.89,1.951008231,4,7,1,1,0,0,0
20504,ppt_47,ferryboat,ferryboat_3.png,diving boat,NA,2788.9,82.39999998,51.51515152,1.991424628,0.709359765,0,1,0,0,0,0,4.89,1.172856981,4,10,NA,NA,0,1,0
20505,ppt_47,saucepan,saucepan_2.png,saucepan,saucepan,687.5,87.20000002,45.45454545,1.722487788,0.741835112,0,0,0,0,0,0,4.6,3.17,3,8,12,12,0,0,0
20506,ppt_47,beagle,beagle_1.png,dog,dog,714.9,33.5,87.5,0.644974209,0.406933419,0,0,0,0,1,1,5.17,5.17,3,3,28,28,0,0,0
20507,ppt_47,bucket,bucket_1.png,bucket,bucket,652.7,81.09999999,84.84848485,0.904820246,0.389684869,0,0,0,0,0,1,4.21,4.21,6,6,28,28,0,0,0
20508,ppt_47,lawnmower,lawnmower_4.png,machine,machine,1058.7,61.89999998,15.625,3.658234151,0.936354388,0,0,0,0,0,0,3.84,4.83,7,7,3,3,0,0,0
20509,ppt_47,ash,ash_2.png,tree,tree,583.7,73.80000001,100,0,0,0,0,0,0,1,1,4.95,4.95,4,4,32,32,0,0,0
20510,ppt_47,elm,elm_2.png,tree,tree,483.3,62.09999999,93.75,0.399790067,0.252239448,0,0,0,0,1,1,4.95,4.95,4,4,30,30,0,0,0
20511,ppt_47,lettuce,lettuce_2.png,lettuce,lettuce,773.7,69.69999999,43.75,2.629749329,0.791633429,0,0,0,0,1,1,3.81,3.81,7,7,14,13,0,0,0
20512,ppt_47,fox,fox_1.png,fox,fox,725.6,57.59999999,100,0,0,0,0,0,0,1,1,4.46,4.46,3,3,32,30,0,0,0
20513,ppt_47,clock,clock_3.png,clock,clock,699.3,73.5,90.90909091,0.583584487,0.291792243,0,0,0,0,0,1,4.89,4.89,5,5,30,30,0,0,0
20514,ppt_47,cauliflower,cauliflower_1.png,cauliflower,cauliflower,958.8,67.40000001,78.125,0.887306883,0.559828313,0,0,0,0,1,1,3.56,3.56,11,11,25,25,0,0,0
20515,ppt_47,chicken,chicken_2.png,chicken,chicken,830.9,73.89999998,71.875,1.134580955,0.567290477,0,0,0,0,1,1,4.82,4.82,7,7,23,22,0,0,0
20516,ppt_47,keyboard,keyboard_1.png,keyboard,keyboard,685.1,72.30000001,100,0,0,0,0,0,0,0,1,3.64,3.64,8,8,32,32,0,0,0
20517,ppt_47,bulldozer,bulldozer_4.png,tractor,tractor,702.8,89.90000001,40.625,2.240592157,0.79811503,0,0,0,0,0,0,3.81,3.84,6,7,7,7,0,0,0
20518,ppt_47,beech,beech_3.png,tree,tree,635.8,49.20000002,90.625,0.597454723,0.298727362,0,0,0,0,1,1,4.95,4.95,4,4,29,29,0,0,0
20519,ppt_47,excavator,excavator_2.png,building machiner,NA,3857.8,57.59999999,68.75,1.621640762,0.577640094,0,1,0,0,0,0,3.81,1.394705731,6,15,NA,NA,0,1,0
20520,ppt_47,robin,robin_2.png,robin,robin,900.3,60.5,72.72727273,0.845350937,0.845350937,0,0,0,0,1,1,4.42,4.42,5,5,24,24,0,0,0
20521,ppt_47,asparagus,asparagus_1.png,asparagus,asparagus,541.7,53.40000001,75,0.9042326,0.570507251,0,0,0,0,1,1,3.88,3.88,9,9,24,24,0,0,0
20522,ppt_47,inhaler,inhaler_4.png,asthma pump,asthma pump,669.7,73.40000001,81.25,0.947375902,0.408012593,0,0,1,0,0,0,2.91,1.394705731,7,10,1,1,0,0,0
20523,ppt_47,siamese,siamese_4.png,siamese cat,siamese cat,803.4,75.80000001,81.25,0.818091464,0.516158246,0,0,0,0,1,0,4.83,1.899855709,3,10,5,4,0,0,0
20524,ppt_47,toucan,toucan_1.png,puffin,puffin,524.3,73.59999999,59.375,1.782022336,0.689380343,0,0,0,0,1,0,2.7,3.3,6,6,3,2,0,0,0
20525,ppt_47,collie,collie_3.png,dog,dog,570.3,77.70000002,93.75,0.399790067,0.252239448,0,0,0,0,1,1,5.17,5.17,3,3,30,29,0,0,0
20526,ppt_47,carrot,carrot_2.png,cattor,carrot,744.2,68.5,90.90909091,0.439496987,0.439496987,0,0,0,0,1,1,4.08,4.08,6,6,30,30,0,0,0
20527,ppt_47,willow,willow_1.png,tree,tree,813.6,85.59999999,81.25,1.032302495,0.444588485,0,0,0,0,1,1,4.95,4.95,4,4,26,26,0,0,0
20528,ppt_47,beer bottle,beer bottle_1.png,beer,beer,940.3,81.79999998,40.625,2.132587475,0.759642986,0,0,0,0,0,1,4.47,4.47,4,4,13,13,0,0,0
20529,ppt_47,grasshopper,grasshopper_1.png,cricket,cricket,714.7,75.5,27.27272727,2.255826952,0.872672989,0,0,0,0,1,0,2.91,4.45,11,7,8,7,0,0,0
20530,ppt_47,lunchbox,lunchbox_4.png,dk,NA,2419.4,65.5,25,NA,NA,0,0,0,0,NA,NA,3.7,NA,3,NA,3,3,1,1,1
20531,ppt_47,lily,lily_2.png,lily,lily,725,66.5,65.625,1.226000285,0.613000142,0,0,0,0,1,0,4.5,4.25,6,4,9,9,0,0,0
20532,ppt_47,postbox,postbox_2.png,postbox,postbox,533,65.40000001,78.78787879,1.219805251,0.471885085,0,0,0,0,0,1,2.59,2.59,7,7,26,26,0,0,0
20533,ppt_47,spruce,spruce_2.png,tree,tree,693.5,67.20000002,84.375,0.92556367,0.398618576,0,0,0,0,1,1,4.95,4.95,4,4,27,27,0,0,0
20534,ppt_47,dalmatian,dalmatian_3.png,dalmation,dalmatian,697,65.40000001,59.375,0.974489403,0.974489403,0,0,0,0,1,0,5.17,2.65,3,9,13,13,0,0,0
20535,ppt_47,glider,glider_3.png,plane,plane,972.9,78.80000001,43.75,1.927421284,0.686561314,0,0,0,0,0,1,4.58,4.58,5,5,14,14,0,0,0
20536,ppt_47,mug,mug_2.png,mug,mug,774.9,66,59.375,1.133432101,0.715116036,0,0,0,0,0,1,3.93,3.93,3,3,19,19,0,0,0
20537,ppt_47,wallet,wallet_3.png,wallet,wallet,608.9,69.09999999,96.96969697,0.195909271,0.195909271,0,0,0,0,0,1,3.81,3.81,6,6,32,31,0,0,0
20538,ppt_47,tractor,tractor_1.png,tracker,tractor,581.7,60.79999998,93.75,0.399790067,0.252239448,0,0,0,0,0,1,3.84,3.84,7,7,30,30,0,0,0
20539,ppt_47,mouse,mouse_2.png,mouse,mouse,678.4,69.10000002,78.125,0.770343771,0.486032805,0,0,0,0,0,1,4.41,4.41,5,5,25,23,0,0,0
20540,ppt_47,inhaler,inhaler_2.png,asthma pump,asthma pump,615.4,84.79999998,87.5,0.793564443,0.341769603,0,1,0,0,0,0,2.91,1.394705731,7,10,1,1,0,0,0
20541,ppt_47,tangerine,tangerine_3.png,orange,orange,583.8,55.30000001,87.87878788,0.714653245,0.357326622,0,0,0,0,1,1,4.64,4.64,6,6,29,28,0,0,0
20542,ppt_47,lotus,lotus_4.png,plant,plant,657.8,66.19999999,75.75757576,1.238146248,0.533240565,0,0,0,0,1,0,4.5,4.81,6,5,3,3,0,0,0
20543,ppt_47,cauliflower,cauliflower_4.png,cauliflower,cauliflower,749.6,74.20000002,78.125,0.887306883,0.559828313,0,0,0,0,1,1,3.56,3.56,11,11,25,25,0,0,0
20544,ppt_47,yacht,yacht_3.png,boat,boat,923.6,68.90000001,56.25,1.491314657,0.745657329,0,0,0,0,0,1,4.89,4.89,4,4,18,18,0,0,0
20545,ppt_47,jeep,jeep_1.png,car,car,758.7,93.59999999,48.48484848,1.801377452,0.641663595,0,0,0,0,0,1,5.44,5.44,3,3,16,16,0,0,0
20546,ppt_47,rose,rose_1.png,rose,rose,837.4,89.40000001,50,1.496696365,0.644592039,0,0,0,0,1,0,4.5,4.64,6,4,13,13,0,0,0
20547,ppt_47,seahorse,seahorse_4.png,seahorse,seahorse,728.6,69.5,90.625,0.597454723,0.298727362,0,0,0,0,1,1,2.8,2.8,8,8,29,28,0,0,0
20548,ppt_47,seahorse,seahorse_1.png,seahorse,seahorse,699.7,85.19999999,90.90909091,0.583584487,0.291792243,0,0,0,0,1,1,2.8,2.8,8,8,30,30,0,0,0
20549,ppt_47,gecko,gecko_2.png,lizard,lizard,727.7,57.69999999,57.57575758,1.294994945,0.647497472,0,0,0,0,1,1,3.73,3.73,6,6,19,19,0,0,0
20550,ppt_47,frying pan,frying pan_2.png,pancake pan,pancake pan,733.6,65.40000001,43.75,2.020102603,0.719575066,0,1,0,0,0,0,4.6,0.996765722,3,10,2,2,0,0,0
21101,ppt_47,lynx,lynx_4.png,wild cat,wildcat,1408.3,50.89999998,34.375,2.544278974,0.802630653,0,0,0,0,1,0,3.16,2.84,4,7,4,4,0,0,0
21102,ppt_47,pineapple,pineapple_3.png,pineapple,pineapple,554.4,61.5,90.625,0.597454723,0.298727362,0,0,0,0,1,1,3.84,3.84,9,9,29,28,0,0,0
21103,ppt_47,robin,robin_1.png,robin,robin,706.4,71.59999999,93.75,0.399790067,0.252239448,0,0,0,0,1,1,4.42,4.42,5,5,30,30,0,0,0
21104,ppt_47,frog,frog_3.png,frog,frog,1812,70,71.875,1.533489053,0.511163018,0,0,0,0,1,1,4.05,4.05,4,4,23,23,0,0,0
21105,ppt_47,urchin,urchin_1.png,urchin,urchin,891.5,74.5,31.25,3.034159128,0.819945563,0,0,0,0,1,1,3.06,3.06,6,6,10,10,0,0,0
21106,ppt_47,racecar,racecar_2.png,sports car,sports car,711.1,70.29999998,53.125,2.090734101,0.744734513,0,0,0,0,0,0,5.44,3.387700829,3,9,4,3,0,0,0
21107,ppt_47,wallet,wallet_2.png,wallet,wallet,690.9,77.80000001,84.375,0.86306367,0.431531835,0,0,0,0,0,1,3.81,3.81,6,6,27,27,0,0,0
21108,ppt_47,beaker,beaker_1.png,urn,urn,865.4,75.80000001,28.125,2.632831857,0.830565977,0,0,0,0,0,0,4.76,3.22,3,3,2,2,0,0,0
21109,ppt_47,moth,moth_4.png,moth,moth,991.5,62,87.5,0.547553155,0.345467577,0,0,0,0,1,1,3.64,3.64,4,4,28,28,0,0,0
21110,ppt_47,lunchbox,lunchbox_3.png,lunch box,lunchbox,1195.7,48.40000001,21.875,2.812806847,0.887341766,0,0,0,0,0,0,2.77,2.88,10,8,6,6,0,0,0
21111,ppt_47,frying pan,frying pan_4.png,frying pan,frying pan,617.7,70.29999998,50,1.496696365,0.644592039,0,0,0,0,0,0,4.6,3.331219473,3,9,14,14,0,0,0
21112,ppt_47,yacht,yacht_2.png,boat,boat,856.2,36.5,59.375,1.911607174,0.637202391,0,0,0,0,0,1,4.89,4.89,4,4,19,15,0,0,0
21113,ppt_47,kale,kale_1.png,tree,tree,859.9,77.80000001,37.5,2.590189455,0.817113797,0,0,0,0,1,0,3.22,4.95,4,4,3,3,0,0,0
21114,ppt_47,racecar,racecar_3.png,sporst car,sports car,620.4,50.40000001,56.25,2.080525687,0.693508562,0,0,0,0,0,0,5.44,3.387700829,3,9,2,2,0,0,0
21115,ppt_47,mantis,mantis_3.png,cricket,cricket,1369.8,74.10000002,28.125,2.66268789,0.839984507,0,0,0,0,1,0,2.816309657,4.45,13,7,3,3,0,0,0
21116,ppt_47,bin,bin_4.png,bin,bin,606.3,69,84.375,0.98806367,0.382235204,0,0,0,0,0,1,4.49,4.49,3,3,27,25,0,0,0
21117,ppt_47,crate,crate_1.png,chest,chest,739.1,73.79999998,40.625,2.355154958,0.742968669,0,0,0,0,0,1,4.48,4.48,5,5,13,12,0,0,0
21118,ppt_47,sycamore,sycamore_2.png,tree,tree,535.5,65.19999999,93.75,0.399790067,0.252239448,0,0,0,0,1,1,4.95,4.95,4,4,30,30,0,0,0
21119,ppt_47,raspberry,raspberry_1.png,raspberry,raspberry,659.3,78,71.875,1.35009961,0.581456253,0,0,0,0,1,1,3.81,3.81,9,9,23,22,0,0,0
21120,ppt_47,sheep,sheep_2.png,sheep,sheep,606.7,68.59999999,90.625,0.597454723,0.298727362,0,0,0,0,1,1,4.67,4.67,5,5,29,29,0,0,0
21121,ppt_47,cabriolet,cabriolet_4.png,car,car,874.6,70.40000001,81.25,1.118392729,0.432653367,0,0,0,0,0,1,5.44,5.44,3,3,26,25,0,0,0
21122,ppt_47,horse,horse_2.png,horse,horse,900.7,54.29999998,78.125,1.121987352,0.483213651,0,0,0,0,1,1,4.99,4.99,5,5,25,23,0,0,0
21123,ppt_47,lion,lion_3.png,lion,lion,723.7,58.20000002,93.75,0.337290067,0.337290067,0,0,0,0,1,1,4.45,4.45,4,4,30,30,0,0,0
21124,ppt_47,sponge,sponge_2.png,kd,NA,1415.6,74.09999999,59.375,NA,NA,0,0,0,0,NA,NA,4.81,NA,5,NA,19,19,1,1,1
21125,ppt_47,dinghy,dinghy_2.png,raft,raft,1659.4,57.80000001,34.375,2.198826352,0.850622147,0,0,0,0,0,0,2.98,3.6,6,4,3,3,0,0,0
21126,ppt_47,mouse,mouse_4.png,mouse,mouse,594.1,48.70000002,84.375,0.74832655,0.374163275,0,0,0,0,0,1,4.41,4.41,5,5,27,27,0,0,0
21127,ppt_47,oak,oak_2.png,tree,tree,531.4,66.69999999,90.625,0.597454723,0.298727362,0,0,0,0,1,1,4.95,4.95,4,4,29,28,0,0,0
21128,ppt_47,orange,orange_4.png,orange,orange,497.1,52.19999999,84.375,0.86306367,0.431531835,0,0,0,0,1,1,4.64,4.64,6,6,27,27,0,0,0
21129,ppt_47,excavator,excavator_3.png,machine,machinery,592.4,53.80000001,59.375,2.003695979,0.66789866,0,0,0,0,0,0,3.81,3.88,6,9,3,3,0,0,0
21130,ppt_47,moth,moth_2.png,moth,moth,1002.3,77,78.125,0.770343771,0.486032805,0,0,0,0,1,1,3.64,3.64,4,4,25,25,0,0,0
21131,ppt_47,wolfhound,wolfhound_1.png,dog,dog,520.4,71.29999998,84.375,0.98806367,0.382235204,0,0,0,0,1,1,5.17,5.17,3,3,27,27,0,0,0
21132,ppt_47,zucchini,zucchini_1.png,courgette,courgette,835,54.09999999,28.125,2.520379273,0.840126424,0,0,0,0,1,0,3.6,3.35,6,9,7,7,0,0,0
21133,ppt_47,carrot,carrot_3.png,carrot,carrot,585.9,62,93.75,0.337290067,0.337290067,0,0,0,0,1,1,4.08,4.08,6,6,30,29,0,0,0
21134,ppt_47,seaweed,seaweed_3.png,seaweed,seaweed,982.1,66.59999999,81.25,0.766509507,0.383254753,0,0,0,0,1,1,3.83,3.83,7,7,26,26,0,0,0
21135,ppt_47,artichoke,artichoke_4.png,artichoke,artichoke,513.7,66.30000001,28.125,2.707569654,0.854143127,0,0,0,0,1,1,3.13,3.13,9,9,9,6,0,0,0
21136,ppt_47,bulldog,bulldog_2.png,dog,dog,666.5,54.30000001,56.25,1.465237568,0.631043472,0,0,0,0,1,1,5.17,5.17,3,3,18,17,0,0,0
21137,ppt_47,cauliflower,cauliflower_2.png,cauliflower,cauliflower,708.6,59.80000001,87.5,0.644974209,0.406933419,0,0,0,0,1,1,3.56,3.56,11,11,28,26,0,0,0
21138,ppt_47,beagle,beagle_4.png,dog,dog,637.1,62.29999998,71.875,1.134580955,0.567290477,0,0,0,0,1,1,5.17,5.17,3,3,23,22,0,0,0
21139,ppt_47,coral,coral_4.png,dk,NA,782,70.09999999,31.25,NA,NA,0,0,0,0,NA,NA,3.86,NA,5,NA,8,8,1,1,1
21140,ppt_47,kale,kale_3.png,kale,kale,1401.5,61.80000001,46.875,2.410066586,0.725502334,0,0,0,0,1,1,3.22,3.22,4,4,15,15,0,0,0
21141,ppt_47,teacup,teacup_4.png,tea,tea,738.3,62,37.5,2.41268789,0.859416767,0,0,0,0,0,0,5.09,5.02,3,3,3,3,0,0,0
21142,ppt_47,postbox,postbox_4.png,postbox,postbox,577.2,58,84.375,0.92556367,0.398618576,0,0,0,0,0,1,2.59,2.59,7,7,27,26,0,0,0
21143,ppt_47,wallet,wallet_4.png,wallet,wallet,640.2,68.19999999,90.625,0.534954723,0.337518852,0,0,0,0,0,1,3.81,3.81,6,6,29,28,0,0,0
21144,ppt_47,seaweed,seaweed_1.png,seaweek,seaweed,1337.8,58.30000001,75,1.080424345,0.465313438,0,0,0,0,1,1,3.83,3.83,7,7,24,24,0,0,0
21145,ppt_47,mug,mug_3.png,mug,mug,673.9,51,56.25,1.310056249,0.655028124,0,0,0,0,0,1,3.93,3.93,3,3,18,17,0,0,0
21146,ppt_47,peach,peach_1.png,peach,peach,850,76.40000001,59.375,1.516702804,0.758351402,0,0,0,0,1,1,3.62,3.62,5,5,19,19,0,0,0
21147,ppt_47,glass,glass_2.png,glass,glass,719.6,72.19999999,90.625,0.534954723,0.337518852,0,0,0,0,0,1,4.92,4.92,5,5,29,29,0,0,0
21148,ppt_47,sled,sled_2.png,sledge,sledge,1200.7,61.5,43.75,1.878173191,0.726576571,0,0,0,0,0,1,3.3,3.3,6,6,14,13,0,0,0
21149,ppt_47,hazel,hazel_3.png,tree,tree,610,63.79999998,100,0,0,0,0,0,0,1,1,4.95,4.95,4,4,32,32,0,0,0
21150,ppt_47,briefcase,briefcase_1.png,briefcase,briefcase,676.6,58.5,53.125,1.929945131,0.687460326,0,0,0,0,0,1,3.14,3.14,9,9,17,16,0,0,0
22151,ppt_47,saucepan,saucepan_1.png,saucepan,saucepan,1307.4,69.79999998,43.75,1.519974209,0.759987104,0,0,0,0,0,0,4.6,3.17,3,8,14,14,0,0,0
22152,ppt_47,corn,corn_3.png,corn,NA,2657.1,85.69999999,46.875,1.675693861,0.721682064,0,0,0,0,1,1,3.94,3.94,4,4,NA,NA,0,1,0
22153,ppt_47,poppy,poppy_3.png,flower,flower,1665.2,64.19999999,53.125,1.490765512,0.745382756,0,0,0,0,1,0,3.98,4.5,5,6,11,11,0,0,0
22154,ppt_47,frying pan,frying pan_3.png,frying pan,frying pan,547.4,78.70000002,43.75,2.020102603,0.719575066,0,0,0,0,0,0,4.6,3.331219473,3,9,11,11,0,0,0
22155,ppt_47,sycamore,sycamore_1.png,tree,tree,530.9,70,96.875,0.200622324,0.200622324,0,0,0,0,1,1,4.95,4.95,4,4,31,31,0,0,0
22156,ppt_47,ostrich,ostrich_4.png,ostrich,ostrich,933.9,53.5,84.375,0.776973436,0.490215658,0,0,0,0,1,1,3.52,3.52,7,7,27,27,0,0,0
22157,ppt_47,suitcase,suitcase_2.png,bag,bag,745.5,68.40000001,62.5,1.724903441,0.667283739,0,0,0,0,0,0,3.78,4.89,8,3,2,2,0,0,0
22158,ppt_47,ashtray,ashtray_4.png,cigarette bowl,cigarette bowl,900,61.59999999,81.25,1.118392729,0.432653367,0,1,0,0,0,0,3.2,NA,7,13,1,NA,0,0,1
22159,ppt_47,shopping basket,shopping basket_1.png,shopping basket,shopping basket,663.1,54.29999998,68.75,1.184140762,0.592070381,0,0,0,0,0,0,4.16,2.367833584,6,14,8,7,0,0,0
22160,ppt_47,birch,birch_4.png,tree,tree,541.9,74,90.625,0.597454723,0.298727362,0,0,0,0,1,1,4.95,4.95,4,4,29,29,0,0,0
22161,ppt_47,airliner,airliner_2.png,plane,plane,723.4,84.19999999,62.5,1.684686051,0.60009728,0,0,0,0,0,1,4.58,4.58,5,5,20,20,0,0,0
22162,ppt_47,trolley,trolley_4.png,suitcase,suitcase,1315.9,62.59999999,50,2.663909766,0.743078837,0,0,0,0,0,1,3.78,3.78,8,8,16,15,0,0,0
22163,ppt_47,wine bottle,wine bottle_3.png,wine,wine,598.8,70.30000001,62.5,1.573192411,0.677537093,0,0,0,0,0,1,4.84,4.84,4,4,20,20,0,0,0
22164,ppt_47,artichoke,artichoke_3.png,artichoke,artichoke,942.6,61.60000002,40.625,2.562333356,0.771339199,0,0,0,0,1,1,3.13,3.13,9,9,13,12,0,0,0
22165,ppt_47,clock,clock_1.png,clock,clock,565.2,66.09999999,96.875,0.200622324,0.200622324,0,0,0,0,0,1,4.89,4.89,5,5,31,31,0,0,0
22166,ppt_47,collie,collie_4.png,dog,dog,484.1,62.5,81.25,1.032302495,0.444588485,0,0,0,0,1,1,5.17,5.17,3,3,26,26,0,0,0
22167,ppt_47,steamboat,steamboat_3.png,boat,boat,518.4,61.69999999,43.75,1.864921284,0.721450034,0,0,0,0,0,1,4.89,4.89,4,4,14,14,0,0,0
22168,ppt_47,shopping basket,shopping basket_3.png,basket,basket,490.1,69,71.875,1.134580955,0.567290477,0,0,0,0,0,1,4.16,4.16,6,6,23,23,0,0,0
22169,ppt_47,macaw,macaw_2.png,parrot,parrot,438.8,77.69999999,87.5,0.731064443,0.365532222,0,0,0,0,1,1,3.84,3.84,6,6,28,27,0,0,0
22170,ppt_47,sheep,sheep_1.png,sheep,sheep,424.1,70.70000002,78.125,1.160897117,0.499971175,0,0,0,0,1,1,4.67,4.67,5,5,25,25,0,0,0
22171,ppt_47,spaniel,spaniel_2.png,dog,dog,604.4,62.09999999,84.375,0.98806367,0.382235204,0,0,0,0,1,1,5.17,5.17,3,3,27,27,0,0,0
22172,ppt_47,shopping basket,shopping basket_4.png,basket,basket,544.2,80.59999999,75,1.076597656,0.538298828,0,0,0,0,0,1,4.16,4.16,6,6,24,23,0,0,0
22173,ppt_47,collie,collie_2.png,dog,dog,594.2,70.5,75,1.35018789,0.522323976,0,0,0,0,1,1,5.17,5.17,3,3,24,23,0,0,0
